"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Luis Severino","P","NYY","vs BOS",3.48,"Pomeranz, L 3.36","R",2.91,0,0,6.3,10.6,1.07,NA,11800,44.6,22.3,22.74,22.74,"%",51,1.9,-4.25,NA
"Carlos Martinez","P","STL","vs ATL",3.44,"Sims, R 5.25","R",3.47,0,0,6,9.8,1.18,NA,11200,42.2,19.2,19.26,19.26,"%",40,1.7,20.7,1.8
"Aaron Nola","P","PHI","vs NYM",3.85,"Matz, L 5.77","R",3.12,0,0,6.2,9.4,1.18,NA,10400,40.3,20.1,20.6,20.6,"%",51,2,31.35,3
"Chris Archer","P","TB","vs CLE",3.37,"Clevinger, R 4.00","R",3.86,0,0,6.4,11.1,1.23,NA,10300,39,21.1,22.31,22.31,"%",60,2.2,16.6,1.6
"Hyun-Jin Ryu","P","LAD","vs SD",3.21,"Chacin, R 4.22","L",3.53,0,0,5.4,8.7,1.25,NA,9700,37.5,15.1,20.52,20.52,"%",44,2.1,9.85,1
"Jon Lester","P","CHC","@ ARI",4.88,"Corbin, L 4.83","L",3.97,0,0,5.9,9.3,1.2,NA,9600,36.4,17.3,12.63,12.63,"%",31,1.3,20.7,2.2
"Drew Pomeranz","P","BOS","@ NYY",4.52,"Severino, R 2.91","L",3.36,0,0,5.5,9.5,1.34,NA,9500,31.6,17.4,13.67,13.67,"%",48,1.4,17.6,1.9
"Dylan Bundy","P","BAL","@ OAK",4.51,"Manaea, L 4.15","R",4.15,0,0,6.1,7.2,1.19,NA,8400,31.9,15.3,11.64,11.64,"%",34,1.4,25.5,3
"Patrick Corbin","P","ARI","vs CHC",4.63,"Lester, L 3.97","L",4.83,0,0,5.1,8.8,1.53,NA,8100,34.2,12.6,12.99,12.99,"%",16,1.6,31.4,3.9
"Mike Fiers","P","HOU","@ TEX",5.57,"Ross, R 7.52","R",4.14,0,0,5.6,8.8,1.3,NA,7800,29.7,15.2,10.74,10.74,"%",38,1.4,-5,NA
"Jose Berrios","P","MIN","@ DET",4.63,"Zimmermann, R 5.27","R",3.86,0,0,6,8.3,1.16,NA,7500,32.8,17.3,11.35,11.35,"%",38,1.5,-9.9,NA
"Jeff Samardzija","P","SF","@ WSH",5.02,"Jackson, R 4.34","R",4.75,0,0,6.2,9.3,1.17,NA,7400,21.9,16.9,1.05,1.05,"%",38,0.1,13.5,1.8
"Edwin Jackson","P","WSH","vs SF",4.48,"Samardzija, R 4.75","R",4.34,0,0,3.2,6.8,1.38,NA,7300,30.1,7.3,10.25,10.25,"%",0,1.4,21.3,2.9
"J.C. Ramirez","P","LAA","@ SEA",5.16,"Ramirez, R 5.10","R",4.21,0,0,5.5,6.5,1.32,NA,7200,27.2,12.4,9.2,9.2,"%",27,1.3,7.25,1
"Steven Matz","P","NYM","@ PHI",4.65,"Nola, R 3.12","L",5.77,0,0,3.8,6.9,1.47,NA,7000,29,6.5,8.53,8.53,"%",0,1.2,6.55,0.9
"Ian Kennedy","P","KC","@ CWS",4.59,"Shields, R 6.03","R",4.83,0,0,5.4,7.7,1.22,NA,6800,30.5,12.3,10.46,10.46,"%",18,1.5,16.85,2.5
"Mike Clevinger","P","CLE","@ TB",4.13,"Archer, R 3.86","R",4,0,0,4.6,10,1.3,NA,6900,33.7,14,11.22,11.22,"%",20,1.6,34.75,5
"Jordan Zimmermann","P","DET","vs MIN",4.88,"Berrios, R 3.86","R",5.27,0,0,5.7,6.2,1.45,NA,6700,28.9,10,10.08,10.08,"%",6,1.5,-9.9,NA
"Jeff Hoffman","P","COL","@ MIA",4.56,"Nicolino, L 5.31","R",5.03,0,0,5.5,7.7,1.31,NA,6600,36.4,12.8,8.66,8.66,"%",0,1.3,-0.75,NA
"Jhoulys Chacin","P","SD","@ LAD",5.29,"Ryu, L 3.53","R",4.22,0,0,5.5,7.4,1.22,NA,6500,33.8,14,10.67,10.67,"%",18,1.6,10.45,1.6
"Brent Suter","P","MIL","vs CIN",3.88,"Feldman, R 4.34","L",3.31,0,0,3.4,7.7,1.23,NA,6300,31,8.8,11.63,11.63,"%",0,1.8,2.45,0.4
"Sean Manaea","P","OAK","vs BAL",4.49,"Bundy, R 4.15","L",4.15,0,0,5.7,8.4,1.31,NA,6200,31.4,15.1,10.86,10.86,"%",32,1.8,-15.45,NA
"Trevor Williams","P","PIT","@ TOR",4.69,"Rowley, R","R",4.26,0,0,4.6,6.5,1.26,NA,6000,26,9.9,9.87,9.87,"%",19,1.6,15.5,2.6
"Scott Feldman","P","CIN","@ MIL",5.12,"Suter, L 3.31","R",4.34,0,0,5.5,7.4,1.29,NA,5700,33.5,13.4,8.39,8.39,"%",6,1.5,10.2,1.8
"Charlie Blackmon","OF","COL","@ MIA",4.44,"Nicolino, L 5.31","L",0.333,0.421,0.285,0,0,0,1,5700,31.4,11.1,13.98,13.98,"%",61,2.5,26,4.6
"Jose Altuve","2B","HOU","@ TEX",5.43,"Ross, R 7.52","R",0.363,0.426,0.208,0,0,0,3,5700,33.3,10.6,16.02,16.02,"%",59,2.8,11,1.9
"Erasmo Ramirez","P","SEA","vs LAA",4.34,"Ramirez, R 4.21","R",5.1,0,0,2.8,7.1,1.21,NA,5600,22,6.1,6.85,6.85,"%",0,1.2,13.1,2.3
"Mike Trout","OF","LAA","@ SEA",4.34,"Ramirez, R 5.10","R",0.345,0.485,0.357,0,0,0,2,5600,28.1,12.2,14.41,14.41,"%",72,2.6,7,1.3
