"Place_lo","Place_hi","Payout"
"1","1","15000"
"2","2","10000"
"3","3","7500"
"4","4","5000"
"5","5","3000"
"6","6","2000"
"7","7","1500"
"8","8","1000"
"9","10","750"
"11","15","600"
"16","20","500"
"21","30","400"
"31","40","300"
"41","60","250"
"61","100","200"
"101","170","150"
"171","280","120"
"281","430","100"
"431","690","80"
"691","1165","60"
