"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Ryan Zimmerman","1B","WSH","@ CIN",5.15,"Adleman, R 4.71","R",0.33,0.408,0.266,0,0,0,4,4300,29.2,9.4,11.76,11.76,"%",54,2.7,2,0.5
"Zack Cozart","SS","CIN","vs WSH",4.85,"Gonzalez, L 2.86","R",0.317,0.403,0.229,0,0,0,2,4300,26.9,8.9,10.61,10.61,"%",54,2.5,0,NA
"Jay Bruce","OF","NYM","vs COL",4.21,"Gray, R 3.75","L",0.266,0.369,0.272,0,0,0,4,4300,27.1,9.1,9.03,9.03,"%",50,2.1,7,1.6
"Brian Dozier","2B","MIN","@ HOU",3.95,"Morton, R 3.82","R",0.241,0.327,0.166,0,0,0,1,4300,21.9,8.1,8.87,8.87,"%",60,2.1,25,5.8
"Cody Bellinger","1B/OF","LAD","@ MIA",4.25,"Straily, R 3.31","L",0.258,0.393,0.354,0,0,0,4,4300,31.2,10.1,10.26,10.26,"%",48,2.4,3,0.7
"A.J. Pollock","OF","ARI","@ ATL",4.63,"Dickey, R 4.05","R",0.288,0.34,0.165,0,0,0,1,4300,27,8.7,10.95,10.95,"%",54,2.5,2,0.5
"Justin Upton","OF","DET","vs TOR",4.98,"Sanchez, R 4.85","R",0.266,0.364,0.228,0,0,0,3,4200,26.2,8.5,10.7,10.7,"%",54,2.5,8,1.9
"Eric Hosmer","1B","KC","vs TEX",4.88,"Perez, L 4.60","L",0.315,0.373,0.17,0,0,0,4,4200,23.2,8,10.81,10.81,"%",61,2.6,3,0.7
"Elvis Andrus","SS","TEX","@ KC",4.63,"Hammel, R 5.04","R",0.3,0.354,0.171,0,0,0,2,4200,26.9,9.4,10.42,10.42,"%",56,2.5,5,1.2
"Adrian Beltre","3B","TEX","@ KC",4.63,"Hammel, R 5.04","R",0.283,0.391,0.244,0,0,0,4,4200,25.1,9.1,11.26,11.26,"%",62,2.7,23,5.5
"Robinson Cano","2B","SEA","@ CWS",5.35,"Shields, R 4.95","L",0.277,0.354,0.214,0,0,0,3,4200,29.7,8.7,12.11,12.11,"%",50,2.9,23,5.5
"Jedd Gyorko","3B","STL","@ PIT",3.98,"Cole, R 4.43","R",0.308,0.383,0.224,0,0,0,4,4200,24.2,8.1,9.24,9.24,"%",54,2.2,16,3.8
"Gregory Polanco","OF","PIT","vs STL",4.52,"Leake, R 3.12","L",0.258,0.316,0.146,0,0,0,6,4200,20.8,6.7,7.48,7.48,"%",50,1.8,10,2.4
"Tommy Pham","OF","STL","@ PIT",3.98,"Cole, R 4.43","R",0.305,0.395,0.215,0,0,0,2,4200,27.6,9.4,9.12,9.12,"%",51,2.2,13,3.1
"Carlos Santana","1B","CLE","@ OAK",4.05,"Gray, R 4.00","B",0.233,0.33,0.176,0,0,0,6,4200,20.4,7.8,6.05,6.05,"%",54,1.4,0,NA
"Francisco Lindor","SS","CLE","@ OAK",4.05,"Gray, R 4.00","B",0.251,0.325,0.202,0,0,0,2,4200,24.9,8,9.29,9.29,"%",51,2.2,3,0.7
"Billy Hamilton","OF","CIN","vs WSH",4.85,"Gonzalez, L 2.86","B",0.236,0.272,0.079,0,0,0,1,4200,25.5,8.7,10.47,10.47,"%",57,2.5,3,0.7
"Logan Forsythe","2B/3B","LAD","@ MIA",4.25,"Straily, R 3.31","R",0.249,0.331,0.096,0,0,0,5,4200,21.4,6.2,8.42,8.42,"%",48,2,0,NA
"Giancarlo Stanton","OF","MIA","vs LAD",4.25,"McCarthy, R 3.12","R",0.277,0.394,0.293,0,0,0,2,4200,29.1,9.4,9.86,9.86,"%",49,2.3,11,2.6
"Marcell Ozuna","OF","MIA","vs LAD",4.25,"McCarthy, R 3.12","R",0.314,0.398,0.249,0,0,0,4,4200,27.2,9.3,9.74,9.74,"%",53,2.3,7,1.7
"David Peralta","OF","ARI","@ ATL",4.63,"Dickey, R 4.05","L",0.312,0.365,0.161,0,0,0,2,4200,26.3,7.7,10.24,10.24,"%",48,2.4,3,0.7
"Jonathan Schoop","2B","BAL","vs CHC",5.09,"Montgomery, L 3.36","R",0.297,0.377,0.244,0,0,0,3,4100,25.3,8.3,10.73,10.73,"%",56,2.6,12,2.9
"Matt Holliday","1B","NYY","@ BOS",3.91,"Pomeranz, L 3.60","R",0.264,0.378,0.242,0,0,0,4,4100,24.7,8.3,8.47,8.47,"%",51,2.1,0,NA
"Xander Bogaerts","SS","BOS","vs NYY",4.6,"Montgomery, L 3.65","R",0.303,0.353,0.144,0,0,0,3,4100,24,8.3,9.62,9.62,"%",57,2.3,10,2.4
"Logan Morrison","1B","TB","@ LAA",4.12,"Nolasco, R 4.71","L",0.26,0.395,0.309,0,0,0,4,4100,26.4,8.9,9.61,9.61,"%",53,2.3,0,NA
"DJ LeMahieu","2B","COL","@ NYM",3.29,"deGrom, R 3.65","R",0.308,0.339,0.082,0,0,0,2,4100,21,7.3,7.07,7.07,"%",52,1.7,7,1.7
"Lorenzo Cain","OF","KC","vs TEX",4.88,"Perez, L 4.60","R",0.278,0.348,0.165,0,0,0,3,4000,24.9,8.2,10.11,10.11,"%",55,2.5,2,0.5
"Michael Brantley","OF","CLE","@ OAK",4.05,"Gray, R 4.00","L",0.306,0.358,0.137,0,0,0,3,4000,21.5,8,9.05,9.05,"%",61,2.3,7,1.8
"Mallex Smith","OF","TB","@ LAA",4.12,"Nolasco, R 4.71","L",0.325,0.364,0.094,0,0,0,1,4000,26,8.1,8.86,8.86,"%",47,2.2,2,0.5
"Keon Broxton","OF","MIL","vs PHI",5.46,"Pivetta, R 4.73","R",0.225,0.324,0.225,0,0,0,7,4000,23.4,7.5,6.9,6.9,"%",45,1.7,7,1.8
"Michael Conforto","OF","NYM","vs COL",4.21,"Gray, R 3.75","L",0.289,0.407,0.258,0,0,0,1,4000,26.9,8.5,8.43,8.43,"%",46,2.1,27,6.8
"Alex Bregman","3B","HOU","vs MIN",5.05,"Berrios, R 3.53","R",0.256,0.331,0.154,0,0,0,9,4000,17.5,6.7,4.28,4.28,"%",51,1.1,9,2.3
"Byron Buxton","OF","MIN","@ HOU",3.95,"Morton, R 3.82","R",0.211,0.261,0.093,0,0,0,9,4000,16.4,5.2,3.55,3.55,"%",38,0.9,9,2.3
"Justin Bour","1B","MIA","vs LAD",4.25,"McCarthy, R 3.12","L",0.289,0.393,0.267,0,0,0,5,4000,24.7,8.6,7.79,7.79,"%",51,1.9,9,2.3
"Daniel Descalso","2B/OF","ARI","@ ATL",4.63,"Dickey, R 4.05","L",0.237,0.334,0.178,0,0,0,7,4000,18.7,5.1,6.47,6.47,"%",40,1.6,13,3.3
"Eduardo Nunez","3B/OF","SF","@ SD",4.04,"Richard, L 4.66","R",0.299,0.321,0.114,0,0,0,2,4000,21.9,8,8.45,8.45,"%",58,2.1,5,1.3
"Josh Donaldson","3B","TOR","@ DET",4.52,"Verlander, R 4.73","R",0.261,0.38,0.224,0,0,0,3,3900,25.3,7.9,10.22,10.22,"%",52,2.6,9,2.3
"J.D. Martinez","OF","DET","vs TOR",4.98,"Sanchez, R 4.85","R",0.302,0.421,0.319,0,0,0,5,3900,29.3,9.6,9.63,9.63,"%",49,2.5,3,0.8
"Justin Smoak","1B","TOR","@ DET",4.52,"Verlander, R 4.73","B",0.297,0.401,0.284,0,0,0,4,3900,26.9,8.4,10.09,10.09,"%",50,2.6,6,1.5
"Jorge Bonifacio","OF","KC","vs TEX",4.88,"Perez, L 4.60","R",0.25,0.336,0.202,0,0,0,2,3900,22.3,7,9.7,9.7,"%",55,2.5,10,2.6
"Salvador Perez","C","KC","vs TEX",4.88,"Perez, L 4.60","R",0.285,0.347,0.224,0,0,0,5,3900,24.2,7.7,9.23,9.23,"%",51,2.4,0,NA
"Shin-Soo Choo","OF","TEX","@ KC",4.63,"Hammel, R 5.04","L",0.253,0.348,0.16,0,0,0,1,3900,24.8,8.3,9.85,9.85,"%",55,2.5,0,NA
"Jose Abreu","1B","CWS","vs SEA",4.15,"Paxton, L 3.21","R",0.299,0.374,0.226,0,0,0,3,3900,24.1,8.9,8.92,8.92,"%",57,2.3,0,NA
"Jackie Bradley Jr.","OF","BOS","vs NYY",4.6,"Montgomery, L 3.65","L",0.276,0.367,0.21,0,0,0,6,3900,22.1,8,7.29,7.29,"%",54,1.9,3,0.8
"Hanley Ramirez","1B","BOS","vs NYY",4.6,"Montgomery, L 3.65","R",0.261,0.35,0.184,0,0,0,4,3900,23,7.4,8.97,8.97,"%",53,2.3,21,5.4
"Didi Gregorius","SS","NYY","@ BOS",3.91,"Pomeranz, L 3.60","L",0.297,0.339,0.171,0,0,0,5,3900,21.4,7.8,7.41,7.41,"%",55,1.9,0,NA
"Bradley Zimmer","OF","CLE","@ OAK",4.05,"Gray, R 4.00","L",0.293,0.352,0.17,0,0,0,1,3900,18,7.3,4.98,4.98,"%",56,1.3,0,NA
"Yonder Alonso","1B","OAK","vs CLE",3.45,"Carrasco, R 3.44","L",0.272,0.397,0.291,0,0,0,3,3900,23.8,8.1,7.43,7.43,"%",49,1.9,14,3.6
"Andrelton Simmons","SS","LAA","vs TB",4.38,"Faria, R 2.11","R",0.291,0.34,0.148,0,0,0,6,3900,19,7.5,6.53,6.53,"%",59,1.7,5,1.3
"Cameron Maybin","OF","LAA","vs TB",4.38,"Faria, R 2.11","R",0.245,0.328,0.136,0,0,0,1,3900,26,8.8,8.52,8.52,"%",50,2.2,2,0.5
"Tommy Joseph","1B","PHI","@ MIL",4.04,"Davies, R 4.90","R",0.252,0.332,0.207,0,0,0,4,3900,23.6,7,9.07,9.07,"%",48,2.3,2,0.5
"Joc Pederson","OF","LAD","@ MIA",4.25,"Straily, R 3.31","L",0.241,0.362,0.224,0,0,0,6,3900,21.2,6.8,7.7,7.7,"%",50,2,12,3.1
"Joe Panik","2B","SF","@ SD",4.04,"Richard, L 4.66","L",0.275,0.326,0.129,0,0,0,8,3900,21.6,6.7,8.33,8.33,"%",51,2.1,6,1.5
"Chris Owings","OF/SS","ARI","@ ATL",4.63,"Dickey, R 4.05","R",0.29,0.342,0.194,0,0,0,5,3900,24,8,8.57,8.57,"%",52,2.2,17,4.4
"Danny Valencia","1B","SEA","@ CWS",5.35,"Shields, R 4.95","R",0.274,0.333,0.147,0,0,0,6,3800,23.8,6.9,8.79,8.79,"%",46,2.3,5,1.3
"Jarrod Dyson","OF","SEA","@ CWS",5.35,"Shields, R 4.95","L",0.259,0.327,0.133,0,0,0,8,3800,18.8,7,6.37,6.37,"%",56,1.7,5,1.3
"Todd Frazier","3B","CWS","vs SEA",4.15,"Paxton, L 3.21","R",0.216,0.344,0.231,0,0,0,4,3800,23.3,7.8,8.45,8.45,"%",53,2.2,0,NA
"Melky Cabrera","OF","CWS","vs SEA",4.15,"Paxton, L 3.21","B",0.286,0.326,0.131,0,0,0,2,3800,21.6,7.6,8.21,8.21,"%",56,2.2,0,NA
"Willson Contreras","C","CHC","@ BAL",4.91,"Gausman, R 5.85","R",0.259,0.336,0.19,0,0,0,4,3800,25,6.4,10.58,10.58,"%",44,2.8,18,4.7
"Trey Mancini","1B/OF","BAL","vs CHC",5.09,"Montgomery, L 3.36","R",0.312,0.38,0.227,0,0,0,6,3800,24.6,7.7,7.57,7.57,"%",45,2,9,2.4
"Dustin Pedroia","2B","BOS","vs NYY",4.6,"Montgomery, L 3.65","R",0.296,0.343,0.094,0,0,0,2,3800,20.9,7.6,9.1,9.1,"%",61,2.4,17,4.5
"Josh Bell","1B","PIT","vs STL",4.52,"Leake, R 3.12","B",0.239,0.341,0.233,0,0,0,4,3800,23.7,7.2,9.21,9.21,"%",50,2.4,27,7.1
"Matt Carpenter","1B","STL","@ PIT",3.98,"Cole, R 4.43","L",0.233,0.359,0.204,0,0,0,1,3800,22.2,7.8,9.24,9.24,"%",59,2.4,3,0.8
"Kole Calhoun","OF","LAA","vs TB",4.38,"Faria, R 2.11","L",0.243,0.311,0.139,0,0,0,2,3800,21.8,7,8.64,8.64,"%",53,2.3,4,1.1
"Nick Williams","OF","PHI","@ MIL",4.04,"Davies, R 4.90","L",0.281,0.343,0.156,0,0,0,5,3800,16.4,5.4,6.6,6.6,"%",55,1.7,2,0.5
"Jose Reyes","3B/SS","NYM","vs COL",4.21,"Gray, R 3.75","B",0.218,0.289,0.158,0,0,0,7,3800,18.4,6.4,4.86,4.86,"%",47,1.3,19,5
"Nick Markakis","OF","ATL","vs ARI",4.88,"Walker, R 3.65","L",0.287,0.344,0.11,0,0,0,5,3800,21.6,7.3,9.02,9.02,"%",57,2.4,0,NA
