"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Chris Sale",11500,"TB@BOS 04:05PM ET",28.5,"BOS","TB",24.1,23.7,28.4585,21.6,38.15
"SP","Jake Arrieta",10700,"PIT@CHC 02:20PM ET",28.025,"CHC","PIT",22.96,17.1,20.8085,18.5,13.15
"SP","Lance McCullers",10400,"HOU@OAK 04:05PM ET",25.425,"HOU","OAK",21.14,19.1,17.701,18.1,6.35
"SP","Corey Kluber",10200,"DET@CLE 04:10PM ET",11.7,"CLE","DET",22.56,17.8,22.5285,20.8,16.25
"SP","Carlos Martinez",9100,"STL@NYY 01:05PM ET",17.375,"STL","NYY",20.79,17.1,17.141,16.1,22.8
"SP","Justin Verlander",8500,"DET@CLE 04:10PM ET",25.1,"DET","CLE",22.04,15.8,17.9485,15.9,-8.2
"SP","Jose Quintana",8300,"CWS@MIN 02:10PM ET",9.625,"CWS","MIN",17.09,18.5,18.4905,16.8,4.35
"SP","Marco Estrada",8200,"BAL@TOR 01:07PM ET",9.575,"TOR","BAL",19.69,14.3,17.4635,15.1,26.95
"SP","Tanner Roark",8100,"PHI@WAS 01:05PM ET",16.175,"WAS","PHI",19.7,15.6,15.613,14.5,15.35
"SP","Matt Moore",8000,"COL@SF 04:05PM ET",16.8,"SF","COL",15.57,17.7,15.997,13.1,4.95
"SP","Ervin Santana",7500,"CWS@MIN 02:10PM ET",22.225,"MIN","CWS",14.32,16.1,17.515,14.3,44.05
"SP","Sean Manaea",7400,"HOU@OAK 04:05PM ET",13.25,"OAK","HOU",15.54,13.2,14.246,13,17.65
"SP","Tyler Chatwood",7300,"COL@SF 04:05PM ET",11.35,"COL","SF",13.64,14.3,13.068,10.1,35.45
"SP","Tyler Glasnow",7200,"PIT@CHC 02:20PM ET",-9.65,"PIT","CHC",11.29,16,13.744,11.2,11.85
"SP","Jeremy Hellickson",7100,"PHI@WAS 01:05PM ET",12.25,"PHI","WAS",13.97,13.6,13.531,12.4,16.75
"SP","CC Sabathia",7000,"STL@NYY 01:05PM ET",12.875,"NYY","STL",13.31,12.1,13.875,10.9,27.5
"SP","Brandon Finnegan",6800,"MIL@CIN 01:10PM ET",13.883,"CIN","MIL",14.05,18.7,16.963,13.9,-2.15
"SP","Jake Odorizzi",6700,"TB@BOS 04:05PM ET",13.6,"TB","BOS",11.67,11.1,11.794,11.9,1.65
"SP","Zach Davies",5900,"MIL@CIN 01:10PM ET",-0.1,"MIL","CIN",12.21,14.1,13.172,12.4,9.65
"SP","Alec Asher",5200,"BAL@TOR 01:07PM ET",0,"BAL","TOR",10.03,8.7,9.604,8.6,19.25
