"Place_lo","Place_hi","Payout"
"1","1","10000"
"2","2","5000"
"3","3","3000"
"4","4","2000"
"5","5","1500"
"6","6","1000"
"7","8","750"
"9","10","500"
"11","15","350"
"16","25","250"
"26","40","200"
"41","70","150"
"71","120","100"
"121","195","80"
"196","345","60"
"346","610","50"
