"Place_lo","Place_hi","Payout"
"1","1","30000"
"2","2","15000"
"3","3","7500"
"4","4","6000"
"5","5","5000"
"6","6","4000"
"7","7","3000"
"8","8","2000"
"9","10","1500"
"11","15","1000"
"16","20","750"
"21","25","500"
"26","35","400"
"36","50","300"
"51","65","250"
"66","90","200"
"91","115","150"
"116","165","120"
"166","265","100"
"266","440","80"
"441","815","70"
"816","1415","60"
