P,P,C,1B,2B,3B,SS,OF,OF,OF
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Aaron Judge,Bryce Harper,Ryan Braun
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Trey Mancini,Jonathan Schoop,Manny Machado,Carlos Correa,Bryce Harper,Mark Trumbo,Adam Jones
Aaron Nola,Rick Porcello,Kurt Suzuki,Eric Thames,Jonathan Villar,Travis Shaw,Carlos Correa,Josh Reddick,Domingo Santana,Ryan Braun
Aaron Nola,Jhoulys Chacin,Jose Lobaton,TJ Rivera,Asdrubal Cabrera,Manny Machado,Carlos Correa,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Eric Thames,Brian Dozier,Alex Bregman,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Stephen Strasburg,Aaron Nola,Jose Lobaton,Eric Thames,Jonathan Schoop,Manny Machado,Freddy Galvis,Adam Jones,Joey Rickard,Craig Gentry
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Kennys Vargas,Ehire Adrianza,Miguel Sano,Carlos Correa,Bryce Harper,Eddie Rosario,Robbie Grossman
Aaron Nola,Rick Porcello,Kurt Suzuki,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Carlos Correa,Bryce Harper,Brian Goodwin,Yoenis Cespedes
Stephen Strasburg,Jhoulys Chacin,Austin Hedges,Eric Thames,Jonathan Villar,Travis Shaw,Didi Gregorius,Domingo Santana,Ryan Braun,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Mitch Moreland,Dustin Pedroia,Tzu-Wei Lin,Xander Bogaerts,Aaron Judge,Bryce Harper,Mookie Betts
Stephen Strasburg,Rick Porcello,Austin Hedges,Eric Thames,Jonathan Villar,Manny Machado,Orlando Arcia,Bryce Harper,Ryan Braun,Keon Broxton
Stephen Strasburg,Aaron Nola,Jose Lobaton,Tommy Joseph,Brian Dozier,Maikel Franco,Freddy Galvis,Jose Bautista,Daniel Nava,Nick Williams
Aaron Nola,Rick Porcello,Kurt Suzuki,Matt Carpenter,Jonathan Schoop,Manny Machado,Didi Gregorius,Mark Trumbo,Adam Jones,Joey Rickard
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Logan Morrison,Brian Dozier,Evan Longoria,Carlos Correa,Steven Souza,Mallex Smith,Corey Dickerson
Aaron Nola,Zack Wheeler,Kurt Suzuki,Eric Thames,Jonathan Villar,Miguel Sano,Orlando Arcia,Mookie Betts,Ryan Braun,Keon Broxton
Luis Severino,Aaron Nola,Jose Lobaton,Freddie Freeman,Brandon Phillips,Manny Machado,Carlos Correa,Ender Inciarte,Matt Kemp,Nick Markakis
Stephen Strasburg,Rick Porcello,Austin Hedges,Trey Mancini,Jonathan Schoop,Manny Machado,Freddy Galvis,Aaron Judge,Mark Trumbo,Adam Jones
Aaron Nola,Jhoulys Chacin,Kurt Suzuki,Matt Adams,Brian Dozier,Johan Camargo,Carlos Correa,Bryce Harper,Matt Kemp,Nick Markakis
Stephen Strasburg,Aaron Nola,Jose Lobaton,Eric Thames,Darwin Barney,Manny Machado,Troy Tulowitzki,Jose Bautista,Kevin Pillar,Ezequiel Carrera
Luis Severino,Aaron Nola,Kurt Suzuki,Kennys Vargas,Ehire Adrianza,Manny Machado,Freddy Galvis,Byron Buxton,Eddie Rosario,Robbie Grossman
Aaron Nola,Rick Porcello,Kurt Suzuki,Yuli Gurriel,Daniel Murphy,Alex Bregman,Freddy Galvis,George Springer,Josh Reddick,Norichika Aoki
Aaron Nola,Jhoulys Chacin,Kurt Suzuki,Logan Morrison,Brad Miller,Evan Longoria,Adeiny Hechavarria,Bryce Harper,Steven Souza,Josh Reddick
Stephen Strasburg,Rick Porcello,Austin Hedges,TJ Rivera,Asdrubal Cabrera,Miguel Sano,Freddy Galvis,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Stephen Strasburg,Aaron Nola,Jose Lobaton,Logan Morrison,Brad Miller,Manny Machado,Adeiny Hechavarria,Steven Souza,Ryan Braun,Shane Peterson
Stephen Strasburg,Jhoulys Chacin,Austin Hedges,Eric Thames,Carlos Asuaje,Cory Spangenberg,Erick Aybar,Aaron Judge,Bryce Harper,Hunter Renfroe
Stephen Strasburg,Rick Porcello,Austin Hedges,Matt Carpenter,Jonathan Villar,Alex Bregman,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Luis Severino,Jhoulys Chacin,Austin Hedges,Freddie Freeman,Jonathan Schoop,Manny Machado,Xander Bogaerts,Mark Trumbo,Adam Jones,Joey Rickard
Stephen Strasburg,Rick Porcello,Austin Hedges,Kennys Vargas,Ehire Adrianza,Miguel Sano,Freddy Galvis,Aaron Judge,Eddie Rosario,Robbie Grossman
Luis Severino,Jhoulys Chacin,Austin Hedges,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Troy Tulowitzki,Bryce Harper,Brian Goodwin,Randal Grichuk
Aaron Nola,Jhoulys Chacin,Kurt Suzuki,Kendrys Morales,Darwin Barney,Miguel Sano,Troy Tulowitzki,Bryce Harper,Kevin Pillar,Ezequiel Carrera
Luis Severino,Rick Porcello,Kurt Suzuki,Tommy Joseph,Daniel Murphy,Maikel Franco,Freddy Galvis,Bryce Harper,Daniel Nava,Nick Williams
Stephen Strasburg,Jhoulys Chacin,Jose Lobaton,Wil Myers,Brian Dozier,Cory Spangenberg,Carlos Correa,Manuel Margot,Hunter Renfroe,Jose Pirela
Luis Severino,Zack Wheeler,Kurt Suzuki,Trey Mancini,Jonathan Schoop,Manny Machado,Troy Tulowitzki,Josh Reddick,Mark Trumbo,Adam Jones
Stephen Strasburg,Jhoulys Chacin,Austin Hedges,Logan Morrison,Brad Miller,Evan Longoria,Troy Tulowitzki,Steven Souza,Ryan Braun,Corey Dickerson
Luis Severino,Jhoulys Chacin,Austin Hedges,Yuli Gurriel,Asdrubal Cabrera,Alex Bregman,Didi Gregorius,George Springer,Josh Reddick,Norichika Aoki
Luis Severino,Zack Wheeler,Kurt Suzuki,TJ Rivera,Asdrubal Cabrera,Josh Donaldson,Didi Gregorius,Curtis Granderson,Jay Bruce,Yoenis Cespedes
