P,P,C,1B,2B,3B,SS,OF,OF,OF
Rick Porcello,Zack Wheeler,Evan Gattis,Eric Thames,Dustin Pedroia,Marwin Gonzalez,Carlos Correa,Aaron Judge,George Springer,Josh Reddick
Aaron Nola,Rick Porcello,Austin Romine,Eric Thames,Jonathan Villar,Travis Shaw,Carlos Correa,Aaron Judge,Domingo Santana,Ryan Braun
Aaron Nola,Jhoulys Chacin,Sandy Leon,Eric Thames,Dustin Pedroia,Tzu-Wei Lin,Carlos Correa,Aaron Judge,Mookie Betts,Chris Young
Jhoulys Chacin,Rick Porcello,Gary Sanchez,Eric Thames,Dustin Pedroia,Chase Headley,Didi Gregorius,Aaron Judge,Brett Gardner,Jay Bruce
Aaron Nola,Jhoulys Chacin,Russell Martin,Eric Thames,Dustin Pedroia,Alex Bregman,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Aaron Nola,Zack Wheeler,Gary Sanchez,Eric Thames,Jonathan Villar,Miguel Sano,Orlando Arcia,Aaron Judge,Ryan Braun,Keon Broxton
Aaron Nola,Zack Wheeler,Austin Romine,Eric Thames,Dustin Pedroia,Ronald Torreyes,Carlos Correa,Aaron Judge,Brett Gardner,Clint Frazier
Jhoulys Chacin,Rick Porcello,Travis d'Arnaud,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Didi Gregorius,Bryce Harper,Brett Gardner,Brian Goodwin
Aaron Nola,Wade Miley,Russell Martin,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Xander Bogaerts,Bryce Harper,Tommy Pham,Brian Goodwin
Aaron Nola,Wade Miley,Gary Sanchez,Adam Lind,Jonathan Schoop,Chase Headley,Didi Gregorius,Aaron Judge,Brett Gardner,Ezequiel Carrera
Aaron Nola,Jhoulys Chacin,Travis d'Arnaud,Trey Mancini,Jonathan Schoop,Manny Machado,Didi Gregorius,Brett Gardner,Mark Trumbo,Adam Jones
Aaron Nola,Rick Porcello,Russell Martin,Justin Smoak,Darwin Barney,Josh Donaldson,Carlos Correa,Bryce Harper,Tommy Pham,Jose Bautista
Aaron Nola,Jhoulys Chacin,Welington Castillo,Trey Mancini,Johnny Giavotella,Josh Donaldson,Carlos Correa,Bryce Harper,Mark Trumbo,Adam Jones
Aaron Nola,Zack Wheeler,Jesus Sucre,Logan Morrison,Dustin Pedroia,Evan Longoria,Carlos Correa,Aaron Judge,Mallex Smith,Corey Dickerson
Aaron Nola,Jhoulys Chacin,Jason Castro,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Bryce Harper,Tommy Pham,Ryan Braun
Aaron Nola,Zack Wheeler,Gary Sanchez,Kennys Vargas,Asdrubal Cabrera,Chase Headley,Didi Gregorius,Aaron Judge,Jay Bruce,Jacoby Ellsbury
Rick Porcello,Zack Wheeler,Gary Sanchez,Trey Mancini,Jonathan Schoop,Ronald Torreyes,Didi Gregorius,Aaron Judge,Bryce Harper,Brett Gardner
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Ryan Zimmerman,Paul DeJong,Chase Headley,Didi Gregorius,Bryce Harper,Jacoby Ellsbury,Clint Frazier
Aaron Nola,Jhoulys Chacin,Yadier Molina,Luke Voit,Dustin Pedroia,Jedd Gyorko,Carlos Correa,Aaron Judge,Tommy Pham,Stephen Piscotty
Aaron Nola,Jhoulys Chacin,Gary Sanchez,TJ Rivera,Asdrubal Cabrera,Miguel Sano,Xander Bogaerts,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Brian McCann,Yuli Gurriel,Daniel Murphy,Alex Bregman,Xander Bogaerts,George Springer,Curtis Granderson,Norichika Aoki
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Kennys Vargas,Ehire Adrianza,Miguel Sano,Xander Bogaerts,Andrew Benintendi,Eddie Rosario,Robbie Grossman
Aaron Nola,Rick Porcello,Russell Martin,Mitch Moreland,Dustin Pedroia,Tzu-Wei Lin,Xander Bogaerts,Aaron Judge,George Springer,Mookie Betts
Aaron Nola,Rick Porcello,Evan Gattis,Ryan Zimmerman,Paul DeJong,Josh Donaldson,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Jhoulys Chacin,Rick Porcello,Stephen Vogt,Eric Thames,Jonathan Villar,Josh Donaldson,Orlando Arcia,Aaron Judge,Bryce Harper,Keon Broxton
Jhoulys Chacin,Zack Wheeler,Gary Sanchez,Eric Thames,Jonathan Villar,Travis Shaw,Xander Bogaerts,Domingo Santana,Mallex Smith,Ryan Braun
Aaron Nola,Julio Teheran,Gary Sanchez,Eric Thames,Johnny Giavotella,Ronald Torreyes,Didi Gregorius,Aaron Judge,Brett Gardner,Daniel Nava
Aaron Nola,Rick Porcello,Gary Sanchez,Eric Thames,Jonathan Schoop,Manny Machado,Carlos Correa,Mark Trumbo,Adam Jones,Joey Rickard
Mike Fiers,Zack Wheeler,Gary Sanchez,Freddie Freeman,Jonathan Villar,Chase Headley,Didi Gregorius,Aaron Judge,Brett Gardner,Mallex Smith
Aaron Nola,Rick Porcello,Gary Sanchez,Tommy Joseph,Dustin Pedroia,Maikel Franco,Freddy Galvis,Aaron Judge,Daniel Nava,Nick Williams
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Logan Morrison,Brad Miller,Josh Donaldson,Adeiny Hechavarria,Bryce Harper,Steven Souza,Shane Peterson
Jhoulys Chacin,Wade Miley,Gary Sanchez,Matt Carpenter,Daniel Murphy,Chase Headley,Didi Gregorius,Aaron Judge,George Springer,Jacoby Ellsbury
Mike Fiers,Rick Porcello,Gary Sanchez,Adam Lind,Brian Dozier,Chase Headley,Didi Gregorius,Aaron Judge,Bryce Harper,Jacoby Ellsbury
Aaron Nola,Mike Fiers,Sandy Leon,Ryan Zimmerman,Dustin Pedroia,Tzu-Wei Lin,Xander Bogaerts,Bryce Harper,Mookie Betts,Tommy Pham
Jhoulys Chacin,Mike Fiers,Gary Sanchez,Ryan Zimmerman,Paul DeJong,Ronald Torreyes,Didi Gregorius,Aaron Judge,Brett Gardner,Tommy Pham
Stephen Strasburg,Rick Porcello,Gary Sanchez,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Ryan Braun,Jay Bruce,Daniel Nava
Aaron Nola,Rick Porcello,Yadier Molina,Matt Carpenter,Jonathan Schoop,Jedd Gyorko,Didi Gregorius,Brett Gardner,Tommy Pham,Stephen Piscotty
Aaron Nola,Jhoulys Chacin,Welington Castillo,Eric Thames,Johnny Giavotella,Manny Machado,Carlos Correa,Aaron Judge,Joey Rickard,Craig Gentry
Jhoulys Chacin,Wade Miley,Gary Sanchez,Logan Morrison,Brad Miller,Evan Longoria,Carlos Correa,Aaron Judge,Steven Souza,Corey Dickerson
Luis Severino,Rick Porcello,Gary Sanchez,Matt Carpenter,Jonathan Schoop,Chase Headley,Didi Gregorius,Jay Bruce,Jacoby Ellsbury,Clint Frazier
Aaron Nola,Zack Wheeler,Stephen Vogt,Jesus Aguilar,Dustin Pedroia,Travis Shaw,Carlos Correa,Aaron Judge,Domingo Santana,Keon Broxton
Aaron Nola,Wade Miley,Evan Gattis,Freddie Freeman,Jonathan Villar,Marwin Gonzalez,Carlos Correa,George Springer,Josh Reddick,Mallex Smith
Aaron Nola,Rick Porcello,Gary Sanchez,Yuli Gurriel,Brian Dozier,Alex Bregman,Orlando Arcia,George Springer,Josh Reddick,Norichika Aoki
Jhoulys Chacin,Brent Suter,Evan Gattis,Trey Mancini,Daniel Murphy,Marwin Gonzalez,Carlos Correa,Bryce Harper,George Springer,Josh Reddick
Mike Fiers,Zack Wheeler,Jason Castro,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Carlos Correa,Aaron Judge,Bryce Harper,Brian Goodwin
Aaron Nola,Rick Porcello,Welington Castillo,Trey Mancini,Jonathan Schoop,Eduardo Escobar,Xander Bogaerts,George Springer,Mark Trumbo,Adam Jones
Alex Cobb,Adalberto Mejia,Gary Sanchez,Matt Carpenter,Paul DeJong,Chase Headley,Didi Gregorius,Aaron Judge,Bryce Harper,Brett Gardner
Mike Fiers,Zack Wheeler,Gary Sanchez,Trey Mancini,Jonathan Schoop,Manny Machado,Xander Bogaerts,Bryce Harper,Mark Trumbo,Adam Jones
Adam Wainwright,Julio Teheran,Gary Sanchez,Logan Morrison,Dustin Pedroia,Chase Headley,Didi Gregorius,Aaron Judge,Jacoby Ellsbury,Daniel Nava
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Jesus Aguilar,Daniel Murphy,Josh Donaldson,Orlando Arcia,George Springer,Domingo Santana,Keon Broxton
Luis Severino,Zack Wheeler,Sandy Leon,Logan Morrison,Dustin Pedroia,Tzu-Wei Lin,Xander Bogaerts,Aaron Judge,Mookie Betts,Daniel Nava
Luis Severino,Aaron Nola,Yadier Molina,Luke Voit,Paul DeJong,Jedd Gyorko,Xander Bogaerts,Bryce Harper,Randal Grichuk,Ezequiel Carrera
Stephen Strasburg,Wade Miley,Russell Martin,Eric Thames,Jonathan Villar,Josh Donaldson,Orlando Arcia,George Springer,Ryan Braun,Keon Broxton
Jhoulys Chacin,Zack Wheeler,Russell Martin,Justin Smoak,Darwin Barney,Josh Donaldson,Xander Bogaerts,Aaron Judge,George Springer,Jose Bautista
Luis Severino,Zack Wheeler,Russell Martin,Yuli Gurriel,Daniel Murphy,Alex Bregman,Freddy Galvis,George Springer,Josh Reddick,Norichika Aoki
Aaron Nola,Zack Wheeler,Russell Martin,Logan Morrison,Brad Miller,Evan Longoria,Adeiny Hechavarria,Aaron Judge,George Springer,Steven Souza
Aaron Nola,Jhoulys Chacin,Jason Castro,Logan Morrison,Jonathan Villar,Evan Longoria,Xander Bogaerts,Steven Souza,Mallex Smith,Corey Dickerson
Luis Severino,Rick Porcello,Brian McCann,Yuli Gurriel,Jonathan Schoop,Alex Bregman,Didi Gregorius,George Springer,Brett Gardner,Norichika Aoki
Marcus Stroman,Julio Teheran,Gary Sanchez,Trey Mancini,Asdrubal Cabrera,Chase Headley,Didi Gregorius,Aaron Judge,Brett Gardner,Tommy Pham
Aaron Nola,Mike Fiers,Stephen Vogt,Jesus Aguilar,Jonathan Villar,Miguel Sano,Orlando Arcia,Bryce Harper,Tommy Pham,Keon Broxton
Alex Cobb,Adalberto Mejia,Gary Sanchez,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Orlando Arcia,Bryce Harper,George Springer,Brian Goodwin
Stephen Strasburg,Wade Miley,Andrew Knapp,Eric Thames,Jonathan Villar,Travis Shaw,Freddy Galvis,Bryce Harper,Domingo Santana,Ryan Braun
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Jesus Aguilar,Jonathan Schoop,Travis Shaw,Didi Gregorius,Brett Gardner,Domingo Santana,Ryan Braun
Stephen Strasburg,Wade Miley,Russell Martin,Eric Thames,Darwin Barney,Josh Donaldson,Carlos Correa,Aaron Judge,Jose Bautista,Kevin Pillar
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Kendrys Morales,Darwin Barney,Miguel Sano,Troy Tulowitzki,Bryce Harper,Kevin Pillar,Ezequiel Carrera
Marcus Stroman,Alex Cobb,Gary Sanchez,Eric Thames,Jonathan Villar,Chase Headley,Didi Gregorius,Aaron Judge,Domingo Santana,Jacoby Ellsbury
Aaron Nola,Jhoulys Chacin,Jason Castro,Kennys Vargas,Ehire Adrianza,Josh Donaldson,Carlos Correa,Aaron Judge,Byron Buxton,Eddie Rosario
Luis Severino,Zack Wheeler,Andrew Knapp,Tommy Joseph,Dustin Pedroia,Maikel Franco,Carlos Correa,Aaron Judge,Nick Williams,Odubel Herrera
Stephen Strasburg,Aaron Nola,Jesus Sucre,Ryan Zimmerman,Paul DeJong,Josh Donaldson,Adeiny Hechavarria,Mallex Smith,Corey Dickerson,Shane Peterson
Adalberto Mejia,Wade Miley,Gary Sanchez,Logan Morrison,Dustin Pedroia,Ronald Torreyes,Didi Gregorius,Aaron Judge,George Springer,Brett Gardner
Stephen Strasburg,Aaron Nola,Welington Castillo,Trey Mancini,Johnny Giavotella,Jedd Gyorko,Xander Bogaerts,Mark Trumbo,Craig Gentry,Ezequiel Carrera
Stephen Strasburg,Rick Porcello,Yadier Molina,Luke Voit,Asdrubal Cabrera,Jedd Gyorko,Xander Bogaerts,Bryce Harper,Tommy Pham,Stephen Piscotty
Stephen Strasburg,Aaron Nola,Stephen Vogt,Eric Thames,Jonathan Villar,Alex Bregman,Orlando Arcia,Curtis Granderson,Keon Broxton,Shane Peterson
Stephen Strasburg,Zack Wheeler,Gary Sanchez,Adam Lind,Johnny Giavotella,Chase Headley,Didi Gregorius,George Springer,Jacoby Ellsbury,Clint Frazier
Aaron Nola,Zack Wheeler,Andrew Knapp,Tommy Joseph,Daniel Murphy,Maikel Franco,Freddy Galvis,Bryce Harper,George Springer,Nick Williams
Stephen Strasburg,Rick Porcello,Jason Castro,Trey Mancini,Jonathan Schoop,Manny Machado,Orlando Arcia,Tommy Pham,Mark Trumbo,Adam Jones
Stephen Strasburg,Jhoulys Chacin,Sandy Leon,Yuli Gurriel,Dustin Pedroia,Tzu-Wei Lin,Xander Bogaerts,Mookie Betts,Corey Dickerson,Adam Jones
Luis Severino,Rick Porcello,Welington Castillo,Trey Mancini,Johnny Giavotella,Miguel Sano,Carlos Correa,Aaron Judge,Mark Trumbo,Craig Gentry
Aaron Nola,Rick Porcello,Austin Romine,Freddie Freeman,Jonathan Villar,Chase Headley,Didi Gregorius,Domingo Santana,Jacoby Ellsbury,Clint Frazier
Luis Severino,Rick Porcello,Austin Romine,Kennys Vargas,Ehire Adrianza,Miguel Sano,Carlos Correa,Aaron Judge,Eddie Rosario,Robbie Grossman
Luis Severino,Rick Porcello,Jason Castro,Kennys Vargas,Asdrubal Cabrera,Alex Bregman,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Luis Severino,Jhoulys Chacin,Yadier Molina,Matt Carpenter,Daniel Murphy,Jedd Gyorko,Xander Bogaerts,Tommy Pham,Stephen Piscotty,Ezequiel Carrera
Adam Wainwright,Mike Fiers,Evan Gattis,Eric Thames,Daniel Murphy,Miguel Sano,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Aaron Nola,Jhoulys Chacin,Kurt Suzuki,Matt Adams,Dustin Pedroia,Johan Camargo,Carlos Correa,Aaron Judge,Matt Kemp,Nick Markakis
Adam Wainwright,Mike Fiers,Andrew Knapp,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Aaron Judge,George Springer,Ryan Braun
Stephen Strasburg,Jhoulys Chacin,Jesus Sucre,Eric Thames,Jonathan Villar,Evan Longoria,Carlos Correa,Mallex Smith,Corey Dickerson,Shane Peterson
