P,P,C,1B,2B,3B,SS,OF,OF,OF
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Eric Thames,Jonathan Villar,Travis Shaw,Carlos Correa,Bryce Harper,Ryan Braun,Yoenis Cespedes
Aaron Nola,Rick Porcello,Gary Sanchez,Eric Thames,Jonathan Villar,Travis Shaw,Freddy Galvis,Aaron Judge,Domingo Santana,Ryan Braun
Aaron Nola,Rick Porcello,Gary Sanchez,Eric Thames,Brian Dozier,Manny Machado,Didi Gregorius,Aaron Judge,Jacoby Ellsbury,Clint Frazier
Aaron Nola,Jhoulys Chacin,Welington Castillo,Trey Mancini,Brian Dozier,Manny Machado,Carlos Correa,Bryce Harper,Mark Trumbo,Joey Rickard
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Eric Thames,Brian Dozier,Manny Machado,Orlando Arcia,Aaron Judge,Domingo Santana,Ryan Braun
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Eric Thames,Jonathan Villar,Miguel Sano,Orlando Arcia,Josh Reddick,Ryan Braun,Keon Broxton
Aaron Nola,Rick Porcello,Welington Castillo,Eric Thames,Jonathan Schoop,Manny Machado,Carlos Correa,Aaron Judge,Mark Trumbo,Adam Jones
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Eric Thames,Jonathan Villar,Chase Headley,Troy Tulowitzki,Aaron Judge,Brett Gardner,Clint Frazier
Aaron Nola,Rick Porcello,Jose Lobaton,Eric Thames,Daniel Murphy,Stephen Drew,Carlos Correa,Aaron Judge,Bryce Harper,Brian Goodwin
Aaron Nola,Jhoulys Chacin,Russell Martin,Eric Thames,Brian Dozier,Josh Donaldson,Troy Tulowitzki,Bryce Harper,Jose Bautista,Kevin Pillar
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Eric Thames,Asdrubal Cabrera,Jose Reyes,Carlos Correa,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Aaron Nola,Rick Porcello,Stephen Vogt,Eric Thames,Jonathan Villar,Josh Donaldson,Orlando Arcia,Aaron Judge,Bryce Harper,Keon Broxton
Aaron Nola,Rick Porcello,Gary Sanchez,Kennys Vargas,Brian Dozier,Miguel Sano,Freddy Galvis,Bryce Harper,Eddie Rosario,Robbie Grossman
Aaron Nola,Jhoulys Chacin,Evan Gattis,Eric Thames,Jonathan Villar,Manny Machado,Carlos Correa,George Springer,Josh Reddick,Norichika Aoki
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Trey Mancini,Johnny Giavotella,Manny Machado,Xander Bogaerts,Aaron Judge,Mark Trumbo,Adam Jones
Aaron Nola,Rick Porcello,Brian McCann,Eric Thames,Brian Dozier,Alex Bregman,Carlos Correa,George Springer,Josh Reddick,Curtis Granderson
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Adam Lind,Daniel Murphy,Stephen Drew,Troy Tulowitzki,Bryce Harper,Brian Goodwin,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Matt Carpenter,Brian Dozier,Jedd Gyorko,Carlos Correa,Tommy Pham,Stephen Piscotty,Randal Grichuk
Aaron Nola,Jhoulys Chacin,Russell Martin,Jesus Aguilar,Jonathan Villar,Travis Shaw,Orlando Arcia,Aaron Judge,Curtis Granderson,Ryan Braun
Aaron Nola,Rick Porcello,Gary Sanchez,Trey Mancini,Jonathan Schoop,Manny Machado,Freddy Galvis,Bryce Harper,Adam Jones,Joey Rickard
Aaron Nola,Rick Porcello,Travis d'Arnaud,Lucas Duda,Asdrubal Cabrera,Miguel Sano,Carlos Correa,Bryce Harper,Curtis Granderson,Yoenis Cespedes
Aaron Nola,Rick Porcello,Evan Gattis,Yuli Gurriel,Jonathan Villar,Alex Bregman,Carlos Correa,Bryce Harper,Josh Reddick,Ryan Braun
Aaron Nola,Jhoulys Chacin,Brian McCann,Yuli Gurriel,Brian Dozier,Josh Donaldson,Carlos Correa,Bryce Harper,Josh Reddick,Norichika Aoki
Aaron Nola,Jhoulys Chacin,Austin Romine,Matt Carpenter,Brian Dozier,Josh Donaldson,Didi Gregorius,Aaron Judge,Brett Gardner,Clint Frazier
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Jesus Aguilar,Jonathan Villar,Travis Shaw,Troy Tulowitzki,Bryce Harper,Domingo Santana,Keon Broxton
Aaron Nola,Jhoulys Chacin,Russell Martin,Kennys Vargas,Brian Dozier,Miguel Sano,Carlos Correa,Ryan Braun,Byron Buxton,Robbie Grossman
Aaron Nola,Rick Porcello,Austin Romine,Eric Thames,Brandon Phillips,Chase Headley,Didi Gregorius,Aaron Judge,Bryce Harper,Brett Gardner
Stephen Strasburg,Aaron Nola,Welington Castillo,Eric Thames,Johnny Giavotella,Manny Machado,Freddy Galvis,Mark Trumbo,Yoenis Cespedes,Joey Rickard
Aaron Nola,Rick Porcello,Russell Martin,Justin Smoak,Daniel Murphy,Josh Donaldson,Troy Tulowitzki,Aaron Judge,Jose Bautista,Yoenis Cespedes
Aaron Nola,Rick Porcello,Stephen Vogt,Eric Thames,Daniel Murphy,Miguel Sano,Carlos Correa,Domingo Santana,Ryan Braun,Keon Broxton
Aaron Nola,Jhoulys Chacin,Evan Gattis,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Mookie Betts,Domingo Santana,Jose Bautista
Aaron Nola,Rick Porcello,Jason Castro,Eric Thames,Brian Dozier,Eduardo Escobar,Carlos Correa,Aaron Judge,Byron Buxton,Robbie Grossman
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Matt Carpenter,Johnny Giavotella,Chase Headley,Didi Gregorius,Aaron Judge,Ryan Braun,Jacoby Ellsbury
Aaron Nola,Rick Porcello,Stephen Vogt,Jesus Aguilar,Jonathan Villar,Manny Machado,Didi Gregorius,Bryce Harper,Domingo Santana,Ryan Braun
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Adam Lind,Brian Dozier,Anthony Rendon,Carlos Correa,Bryce Harper,Ryan Braun,Brian Goodwin
Aaron Nola,Jhoulys Chacin,Travis d'Arnaud,Lucas Duda,Asdrubal Cabrera,Manny Machado,Didi Gregorius,Aaron Judge,Jay Bruce,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Russell Martin,Kendrys Morales,Jonathan Villar,Josh Donaldson,Carlos Correa,Aaron Judge,Jose Bautista,Ezequiel Carrera
Aaron Nola,Jhoulys Chacin,Austin Romine,Eric Thames,Daniel Murphy,Ronald Torreyes,Carlos Correa,Aaron Judge,Jacoby Ellsbury,Clint Frazier
Aaron Nola,Rick Porcello,Yadier Molina,Matt Carpenter,Paul DeJong,Jedd Gyorko,Carlos Correa,Aaron Judge,Bryce Harper,Stephen Piscotty
Luis Severino,Aaron Nola,Welington Castillo,Trey Mancini,Johnny Giavotella,Manny Machado,Troy Tulowitzki,Bryce Harper,Yoenis Cespedes,Adam Jones
Aaron Nola,Rick Porcello,Russell Martin,Adam Lind,Daniel Murphy,Anthony Rendon,Freddy Galvis,Bryce Harper,Josh Reddick,Brian Goodwin
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Eric Thames,Jonathan Schoop,Manny Machado,Didi Gregorius,Mark Trumbo,Joey Rickard,Craig Gentry
Aaron Nola,Rick Porcello,Evan Gattis,Matt Carpenter,Brian Dozier,Marwin Gonzalez,Carlos Correa,Aaron Judge,Josh Reddick,Norichika Aoki
Aaron Nola,Rick Porcello,Gary Sanchez,Matt Carpenter,Jonathan Villar,Ronald Torreyes,Didi Gregorius,Bryce Harper,Brett Gardner,Clint Frazier
Aaron Nola,Zack Wheeler,Russell Martin,Eric Thames,Daniel Murphy,Travis Shaw,Orlando Arcia,Bryce Harper,Domingo Santana,Ryan Braun
Stephen Strasburg,Aaron Nola,Welington Castillo,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Ryan Braun,Jay Bruce,Shane Peterson
Aaron Nola,Jhoulys Chacin,Jason Castro,Kennys Vargas,Brian Dozier,Eduardo Escobar,Troy Tulowitzki,Bryce Harper,Josh Reddick,Robbie Grossman
Aaron Nola,Jhoulys Chacin,Jose Lobaton,Ryan Zimmerman,Daniel Murphy,Manny Machado,Xander Bogaerts,Bryce Harper,Curtis Granderson,Brian Goodwin
Aaron Nola,Rick Porcello,Gary Sanchez,Kennys Vargas,Asdrubal Cabrera,Chase Headley,Freddy Galvis,Aaron Judge,Brett Gardner,Jacoby Ellsbury
Aaron Nola,Rick Porcello,Brian McCann,Yuli Gurriel,Jonathan Villar,Miguel Sano,Carlos Correa,Aaron Judge,George Springer,Norichika Aoki
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Eric Thames,Brad Miller,Evan Longoria,Adeiny Hechavarria,Bryce Harper,Mallex Smith,Corey Dickerson
Aaron Nola,Jhoulys Chacin,Jason Castro,Eric Thames,Ehire Adrianza,Miguel Sano,Carlos Correa,Bryce Harper,Eddie Rosario,Robbie Grossman
Aaron Nola,Jhoulys Chacin,Evan Gattis,Yuli Gurriel,Brian Dozier,Alex Bregman,Carlos Correa,George Springer,Yoenis Cespedes,Joey Rickard
Aaron Nola,Rick Porcello,Andrew Knapp,Tommy Joseph,Brian Dozier,Maikel Franco,Freddy Galvis,Aaron Judge,Bryce Harper,Daniel Nava
Stephen Strasburg,Aaron Nola,Stephen Vogt,Eric Thames,Jonathan Villar,Stephen Drew,Troy Tulowitzki,Domingo Santana,Ryan Braun,Clint Frazier
Aaron Nola,Jhoulys Chacin,Travis d'Arnaud,TJ Rivera,Asdrubal Cabrera,Josh Donaldson,Xander Bogaerts,Bryce Harper,Curtis Granderson,Jay Bruce
Aaron Nola,Jhoulys Chacin,Welington Castillo,Trey Mancini,Jonathan Schoop,Manny Machado,Didi Gregorius,Mookie Betts,Josh Reddick,Adam Jones
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Jesus Aguilar,Daniel Murphy,Travis Shaw,Xander Bogaerts,Josh Reddick,Domingo Santana,Ryan Braun
Aaron Nola,Rick Porcello,Evan Gattis,Eric Thames,Brian Dozier,Travis Shaw,Orlando Arcia,Curtis Granderson,Ryan Braun,Keon Broxton
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Freddie Freeman,Brandon Phillips,Ronald Torreyes,Didi Gregorius,Aaron Judge,Josh Reddick,Clint Frazier
Aaron Nola,Jhoulys Chacin,Yadier Molina,Matt Carpenter,Paul DeJong,Miguel Sano,Didi Gregorius,Bryce Harper,Tommy Pham,Randal Grichuk
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Jesus Aguilar,Asdrubal Cabrera,Miguel Sano,Didi Gregorius,Brett Gardner,Jacoby Ellsbury,Clint Frazier
Luis Severino,Aaron Nola,Welington Castillo,TJ Rivera,Asdrubal Cabrera,Manny Machado,Freddy Galvis,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Eric Thames,Daniel Murphy,Travis Shaw,Orlando Arcia,George Springer,Jay Bruce,Keon Broxton
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Kennys Vargas,Brian Dozier,Eduardo Escobar,Xander Bogaerts,Byron Buxton,Eddie Rosario,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Eric Thames,Jonathan Villar,Eduardo Escobar,Didi Gregorius,Domingo Santana,Curtis Granderson,Keon Broxton
Aaron Nola,Rick Porcello,Stephen Vogt,Matt Carpenter,Jonathan Villar,Travis Shaw,Orlando Arcia,Mookie Betts,Josh Reddick,Ryan Braun
Aaron Nola,Zack Wheeler,Gary Sanchez,Adam Lind,Daniel Murphy,Chase Headley,Didi Gregorius,Aaron Judge,Yoenis Cespedes,Clint Frazier
Aaron Nola,Jhoulys Chacin,Evan Gattis,Yuli Gurriel,Asdrubal Cabrera,Marwin Gonzalez,Carlos Correa,Josh Reddick,Jose Bautista,Jay Bruce
Aaron Nola,Rick Porcello,Gary Sanchez,Yuli Gurriel,Johnny Giavotella,Marwin Gonzalez,Carlos Correa,George Springer,Josh Reddick,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Mitch Moreland,Jonathan Villar,Manny Machado,Xander Bogaerts,Mookie Betts,Andrew Benintendi,Chris Young
Luis Severino,Aaron Nola,Welington Castillo,Adam Lind,Brian Dozier,Manny Machado,Freddy Galvis,Mark Trumbo,Adam Jones,Craig Gentry
Stephen Strasburg,Aaron Nola,Welington Castillo,Trey Mancini,Jonathan Villar,Manny Machado,Troy Tulowitzki,Ryan Braun,Joey Rickard,Craig Gentry
Aaron Nola,Jhoulys Chacin,Jason Castro,Kennys Vargas,Brian Dozier,Miguel Sano,Orlando Arcia,Aaron Judge,Jose Bautista,Eddie Rosario
Stephen Strasburg,Aaron Nola,Stephen Vogt,Eric Thames,Johnny Giavotella,Travis Shaw,Freddy Galvis,Ryan Braun,Keon Broxton,Stephen Piscotty
Stephen Strasburg,Aaron Nola,Jose Lobaton,Adam Lind,Jonathan Villar,Stephen Drew,Freddy Galvis,Bryce Harper,Brian Goodwin,Clint Frazier
Aaron Nola,Rick Porcello,Travis d'Arnaud,TJ Rivera,Brian Dozier,Jose Reyes,Carlos Correa,Aaron Judge,Curtis Granderson,Jay Bruce
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Jesus Aguilar,Jonathan Villar,Miguel Sano,Orlando Arcia,George Springer,Domingo Santana,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Sandy Leon,Eric Thames,Brian Dozier,Tzu-Wei Lin,Xander Bogaerts,Bryce Harper,Mookie Betts,Andrew Benintendi
Luis Severino,Aaron Nola,Welington Castillo,Matt Carpenter,Johnny Giavotella,Josh Donaldson,Carlos Correa,Mark Trumbo,Adam Jones,Joey Rickard
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Adam Lind,Brian Dozier,Ronald Torreyes,Adeiny Hechavarria,Aaron Judge,Brett Gardner,Jacoby Ellsbury
Aaron Nola,Zack Wheeler,Stephen Vogt,Jesus Aguilar,Jonathan Villar,Travis Shaw,Carlos Correa,Aaron Judge,Domingo Santana,Jose Bautista
Stephen Strasburg,Aaron Nola,Stephen Vogt,Trey Mancini,Johnny Giavotella,Manny Machado,Carlos Correa,Adam Jones,Joey Rickard,Clint Frazier
Aaron Nola,Jhoulys Chacin,Welington Castillo,Trey Mancini,Jonathan Schoop,Miguel Sano,Troy Tulowitzki,Aaron Judge,Mark Trumbo,Craig Gentry
Aaron Nola,Rick Porcello,Welington Castillo,Trey Mancini,Johnny Giavotella,Manny Machado,Didi Gregorius,Aaron Judge,George Springer,Joey Rickard
Aaron Nola,Rick Porcello,Welington Castillo,Jesus Aguilar,Jonathan Villar,Travis Shaw,Carlos Correa,George Springer,Ryan Braun,Keon Broxton
Aaron Nola,Rick Porcello,Gary Sanchez,Kendrys Morales,Asdrubal Cabrera,Josh Donaldson,Troy Tulowitzki,Bryce Harper,Jose Bautista,Ezequiel Carrera
Stephen Strasburg,Aaron Nola,Stephen Vogt,Luke Voit,Jonathan Villar,Manny Machado,Orlando Arcia,Ryan Braun,Yoenis Cespedes,Keon Broxton
Aaron Nola,Jhoulys Chacin,Brian McCann,Yuli Gurriel,Jonathan Villar,Marwin Gonzalez,Troy Tulowitzki,George Springer,Josh Reddick,Ryan Braun
Stephen Strasburg,Jhoulys Chacin,Stephen Vogt,Eric Thames,Jonathan Villar,Josh Donaldson,Orlando Arcia,Curtis Granderson,Ryan Braun,Jose Bautista
Aaron Nola,Rick Porcello,Jason Castro,Kennys Vargas,Ehire Adrianza,Miguel Sano,Xander Bogaerts,Aaron Judge,Bryce Harper,Byron Buxton
Aaron Nola,Jhoulys Chacin,Austin Romine,Freddie Freeman,Jonathan Villar,Chase Headley,Didi Gregorius,Bryce Harper,Jacoby Ellsbury,Clint Frazier
Aaron Nola,Jhoulys Chacin,Brian McCann,Matt Carpenter,Daniel Murphy,Alex Bregman,Carlos Correa,George Springer,Ryan Braun,Norichika Aoki
Aaron Nola,Rick Porcello,Welington Castillo,Trey Mancini,Daniel Murphy,Miguel Sano,Xander Bogaerts,Mark Trumbo,Adam Jones,Joey Rickard
Aaron Nola,Zack Wheeler,Gary Sanchez,Freddie Freeman,Jonathan Villar,Stephen Drew,Didi Gregorius,Aaron Judge,Brett Gardner,Jacoby Ellsbury
Aaron Nola,Jhoulys Chacin,Yadier Molina,Luke Voit,Daniel Murphy,Jedd Gyorko,Xander Bogaerts,Bryce Harper,Tommy Pham,Stephen Piscotty
Jhoulys Chacin,Rick Porcello,Gary Sanchez,Freddie Freeman,Brian Dozier,Chase Headley,Didi Gregorius,Aaron Judge,Brett Gardner,Yoenis Cespedes
Stephen Strasburg,Jhoulys Chacin,Welington Castillo,Eric Thames,Johnny Giavotella,Manny Machado,Carlos Correa,Bryce Harper,Adam Jones,Craig Gentry
Aaron Nola,Rick Porcello,Gary Sanchez,Eric Thames,Dustin Pedroia,Tzu-Wei Lin,Xander Bogaerts,Aaron Judge,Mookie Betts,Chris Young
Stephen Strasburg,Aaron Nola,Yadier Molina,Matt Carpenter,Jonathan Villar,Jedd Gyorko,Troy Tulowitzki,Yoenis Cespedes,Stephen Piscotty,Randal Grichuk
Aaron Nola,Jhoulys Chacin,Gary Sanchez,Justin Smoak,Darwin Barney,Josh Donaldson,Troy Tulowitzki,Josh Reddick,Ryan Braun,Jose Bautista
Aaron Nola,Jhoulys Chacin,Kurt Suzuki,Freddie Freeman,Brandon Phillips,Miguel Sano,Carlos Correa,Bryce Harper,Ender Inciarte,Matt Kemp
Stephen Strasburg,Rick Porcello,Russell Martin,Eric Thames,Jonathan Villar,Manny Machado,Orlando Arcia,Josh Reddick,Domingo Santana,Ryan Braun
Stephen Strasburg,Aaron Nola,Jose Lobaton,Lucas Duda,Jonathan Villar,Jose Reyes,Freddy Galvis,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Stephen Strasburg,Aaron Nola,Russell Martin,Matt Carpenter,Johnny Giavotella,Josh Donaldson,Troy Tulowitzki,Ryan Braun,Jose Bautista,Ezequiel Carrera
Aaron Nola,Jhoulys Chacin,Travis d'Arnaud,Lucas Duda,Brian Dozier,Jose Reyes,Xander Bogaerts,Josh Reddick,Curtis Granderson,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Evan Gattis,Yuli Gurriel,Daniel Murphy,Alex Bregman,Troy Tulowitzki,Aaron Judge,Josh Reddick,Norichika Aoki
Aaron Nola,Jhoulys Chacin,Russell Martin,Justin Smoak,Darwin Barney,Manny Machado,Troy Tulowitzki,Aaron Judge,Bryce Harper,Ezequiel Carrera
Aaron Nola,Zack Wheeler,Jose Lobaton,Adam Lind,Daniel Murphy,Anthony Rendon,Xander Bogaerts,Aaron Judge,Bryce Harper,Jose Bautista
Stephen Strasburg,Aaron Nola,Andrew Knapp,Eric Thames,Jonathan Villar,Maikel Franco,Freddy Galvis,Daniel Nava,Odubel Herrera,Clint Frazier
Aaron Nola,Jhoulys Chacin,Sandy Leon,Mitch Moreland,Dustin Pedroia,Josh Donaldson,Xander Bogaerts,Aaron Judge,Mookie Betts,Yoenis Cespedes
Aaron Nola,Zack Wheeler,Brian McCann,Yuli Gurriel,Daniel Murphy,Manny Machado,Carlos Correa,George Springer,Josh Reddick,Joey Rickard
Aaron Nola,Jhoulys Chacin,Stephen Vogt,Jesus Aguilar,Asdrubal Cabrera,Eduardo Escobar,Orlando Arcia,Bryce Harper,Ryan Braun,Keon Broxton
Stephen Strasburg,Rick Porcello,Stephen Vogt,Eric Thames,Jonathan Villar,Travis Shaw,Carlos Correa,Domingo Santana,Curtis Granderson,Stephen Piscotty
Aaron Nola,Rick Porcello,Jose Lobaton,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Didi Gregorius,Bryce Harper,Tommy Pham,Ryan Braun
Stephen Strasburg,Aaron Nola,Stephen Vogt,Jesus Aguilar,Jonathan Villar,Travis Shaw,Adeiny Hechavarria,Ryan Braun,Adam Jones,Daniel Nava
Aaron Nola,Rick Porcello,Evan Gattis,Yuli Gurriel,Daniel Murphy,Marwin Gonzalez,Freddy Galvis,Bryce Harper,George Springer,Norichika Aoki
Stephen Strasburg,Aaron Nola,Welington Castillo,Trey Mancini,Johnny Giavotella,Miguel Sano,Freddy Galvis,Curtis Granderson,Adam Jones,Craig Gentry
Stephen Strasburg,Rick Porcello,Brian McCann,Eric Thames,Jonathan Villar,Travis Shaw,Troy Tulowitzki,Bryce Harper,Ryan Braun,Keon Broxton
Aaron Nola,Rick Porcello,Gary Sanchez,Luke Voit,Paul DeJong,Jedd Gyorko,Freddy Galvis,Bryce Harper,Tommy Pham,Randal Grichuk
Aaron Nola,Zack Wheeler,Gary Sanchez,Jesus Aguilar,Jonathan Villar,Josh Donaldson,Orlando Arcia,Mookie Betts,Domingo Santana,Ryan Braun
Aaron Nola,Rick Porcello,Stephen Vogt,Eric Thames,Asdrubal Cabrera,Travis Shaw,Orlando Arcia,Mark Trumbo,Domingo Santana,Yoenis Cespedes
Aaron Nola,Jhoulys Chacin,Russell Martin,Kennys Vargas,Ehire Adrianza,Eduardo Escobar,Didi Gregorius,Aaron Judge,Eddie Rosario,Robbie Grossman
Jhoulys Chacin,Rick Porcello,Evan Gattis,Yuli Gurriel,Daniel Murphy,Miguel Sano,Carlos Correa,George Springer,Josh Reddick,Curtis Granderson
Aaron Nola,Rick Porcello,Welington Castillo,Matt Carpenter,Johnny Giavotella,Manny Machado,Xander Bogaerts,Bryce Harper,Mark Trumbo,Craig Gentry
Aaron Nola,Zack Wheeler,Evan Gattis,Freddie Freeman,Johnny Giavotella,Alex Bregman,Carlos Correa,Aaron Judge,George Springer,Josh Reddick
Luis Severino,Aaron Nola,Yadier Molina,Luke Voit,Brian Dozier,Miguel Sano,Freddy Galvis,Tommy Pham,Stephen Piscotty,Randal Grichuk
Stephen Strasburg,Rick Porcello,Welington Castillo,Trey Mancini,Jonathan Villar,Manny Machado,Orlando Arcia,Bryce Harper,Mark Trumbo,Adam Jones
Jhoulys Chacin,Rick Porcello,Gary Sanchez,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Carlos Correa,Bryce Harper,Brian Goodwin,Jay Bruce
Stephen Strasburg,Rick Porcello,Gary Sanchez,Jesus Aguilar,Jonathan Villar,Travis Shaw,Orlando Arcia,Ryan Braun,Jose Bautista,Yoenis Cespedes
Stephen Strasburg,Jhoulys Chacin,Austin Romine,Eric Thames,Jonathan Villar,Travis Shaw,Xander Bogaerts,Domingo Santana,Ryan Braun,Randal Grichuk
Stephen Strasburg,Jhoulys Chacin,Jose Lobaton,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Aaron Judge,Yoenis Cespedes,Keon Broxton
Stephen Strasburg,Rick Porcello,Travis d'Arnaud,Eric Thames,Asdrubal Cabrera,Jose Reyes,Freddy Galvis,Aaron Judge,Curtis Granderson,Yoenis Cespedes
Stephen Strasburg,Jhoulys Chacin,Welington Castillo,Matt Carpenter,Daniel Murphy,Manny Machado,Troy Tulowitzki,Mark Trumbo,Adam Jones,Joey Rickard
Jhoulys Chacin,Rick Porcello,Gary Sanchez,Mitch Moreland,Daniel Murphy,Ronald Torreyes,Didi Gregorius,Aaron Judge,Bryce Harper,Jacoby Ellsbury
Jhoulys Chacin,Rick Porcello,Brian McCann,Matt Carpenter,Asdrubal Cabrera,Marwin Gonzalez,Carlos Correa,Bryce Harper,George Springer,Josh Reddick
Luis Severino,Rick Porcello,Gary Sanchez,Lucas Duda,Asdrubal Cabrera,Josh Donaldson,Xander Bogaerts,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Stephen Strasburg,Jhoulys Chacin,Welington Castillo,Lucas Duda,Asdrubal Cabrera,Miguel Sano,Troy Tulowitzki,Curtis Granderson,Jay Bruce,Yoenis Cespedes
Stephen Strasburg,Rick Porcello,Gary Sanchez,Eric Thames,Johnny Giavotella,Ronald Torreyes,Freddy Galvis,Aaron Judge,Brett Gardner,Clint Frazier
Stephen Strasburg,Rick Porcello,Jose Lobaton,Adam Lind,Daniel Murphy,Manny Machado,Troy Tulowitzki,Bryce Harper,Jose Bautista,Brian Goodwin
Stephen Strasburg,Rick Porcello,Stephen Vogt,Eric Thames,Dustin Pedroia,Travis Shaw,Orlando Arcia,Aaron Judge,Ryan Braun,Clint Frazier
Stephen Strasburg,Zack Wheeler,Stephen Vogt,Eric Thames,Jonathan Villar,Manny Machado,Freddy Galvis,Bryce Harper,Domingo Santana,Keon Broxton
Stephen Strasburg,Rick Porcello,Welington Castillo,Trey Mancini,Jonathan Schoop,Manny Machado,Carlos Correa,Josh Reddick,Yoenis Cespedes,Joey Rickard
