"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","AJ Griffin",8000,"TEX@SD 03:40PM ET",18.788,"TEX","SD",16.32,17.8,13.975,NA,34.25
"SP","John Lackey",7400,"CHC@COL 02:10PM ET",12.679,"CHC","COL",12.45,12.2,NA,NA,36.15
"SP","Jered Weaver",5800,"TEX@SD 03:40PM ET",6.717,"SD","TEX",10.97,12.3,12.418,NA,-5.25
"SP","Kyle Freeland",5700,"CHC@COL 02:10PM ET",13.383,"COL","CHC",8.14,8.5,NA,NA,14.7
