"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,748449745,"AllHail2theMe",0,197.95,"OF Charlie Blackmon SS Trevor Story 2B DJ LeMahieu 1B Mark Reynolds P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos P A.J. Griffin 3B Joey Gallo OF Nomar Mazara",NA,"A.J. Griffin","88.16%",34.25
2,748434841,"blufferson",0,180.95,"OF Charlie Blackmon OF Ben Zobrist SS Trevor Story 2B DJ LeMahieu OF Albert Almora Jr. 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos P A.J. Griffin 3B Joey Gallo",NA,"Elvis Andrus","68.98%",7
3,748448064,"rjrat84 (5/6)",0,179.95,"OF Charlie Blackmon SS Trevor Story 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos OF Carlos Gómez P A.J. Griffin 2B Rougned Odor 3B Joey Gallo OF Nomar Mazara",NA,"Jake Arrieta","54.97%",-2.95
4,748440513,"rjrat84 (2/6)",0,177.95,"OF Charlie Blackmon OF Ian Desmond SS Trevor Story OF Carlos González 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos P A.J. Griffin 2B Rougned Odor 3B Joey Gallo",NA,"Kyle Schwarber","42.04%",11
5,748424033,"bentjer (1/4)",0,175.95,"OF Charlie Blackmon 2B DJ LeMahieu OF Carlos González 1B Mark Reynolds C Ryan Hanigan P Antonio Senzatela SS Elvis Andrus P A.J. Griffin 3B Joey Gallo OF Nomar Mazara",NA,"Charlie Blackmon","41.50%",19
5,748424056,"bentjer (2/4)",0,175.95,"OF Charlie Blackmon 2B DJ LeMahieu OF Carlos González 1B Mark Reynolds C Ryan Hanigan P Antonio Senzatela SS Elvis Andrus P A.J. Griffin 3B Joey Gallo OF Nomar Mazara",NA,"Kris Bryant","40.95%",0
5,748429479,"bentjer (3/4)",0,175.95,"OF Charlie Blackmon 2B DJ LeMahieu OF Carlos González 1B Mark Reynolds C Ryan Hanigan P Antonio Senzatela SS Elvis Andrus P A.J. Griffin 3B Joey Gallo OF Nomar Mazara",NA,"Anthony Rizzo","40.27%",5
5,748429560,"bentjer (4/4)",0,175.95,"OF Charlie Blackmon 2B DJ LeMahieu OF Carlos González 1B Mark Reynolds C Ryan Hanigan P Antonio Senzatela SS Elvis Andrus P A.J. Griffin 3B Joey Gallo OF Nomar Mazara",NA,"Nomar Mazara","38.78%",11
5,748447536,"lyguy2343",0,175.95,"OF Charlie Blackmon OF Carlos González 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos SS Elvis Andrus P A.J. Griffin 2B Rougned Odor 3B Joey Gallo OF Nomar Mazara",NA,"Rougned Odor","37.14%",10
10,748427091,"NiamLeeson (11/20)",0,174.95,"OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu 1B Mark Reynolds P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos SS Elvis Andrus P A.J. Griffin OF Nomar Mazara",NA,"Carlos Gómez","35.92%",6
10,748439657,"tribe128",0,174.95,"OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu 1B Mark Reynolds P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos SS Elvis Andrus P A.J. Griffin OF Nomar Mazara",NA,"Mark Reynolds","35.10%",28
12,748431728,"Kevo031",0,173.95,"OF Charlie Blackmon OF Ian Desmond 2B Javier Báez 1B Mark Reynolds P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos SS Elvis Andrus P A.J. Griffin 3B Joey Gallo",NA,"Shin-soo Choo","34.01%",15
13,748428871,"hopinforaW (3/6)",0,172.95,"OF Charlie Blackmon OF Kyle Schwarber OF Ian Desmond SS Trevor Story 1B Mark Reynolds C Ryan Hanigan P Antonio Senzatela P A.J. Griffin 2B Rougned Odor 3B Joey Gallo",NA,"Miguel Montero","33.88%",3
13,748452243,"elipaulson",0,172.95,"OF Charlie Blackmon OF Ian Desmond OF Carlos González 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos SS Elvis Andrus P A.J. Griffin 2B Rougned Odor 3B Joey Gallo",NA,"Robinson Chirinos","33.47%",18
15,748423840,"ptfd51",0,170.95,"OF Charlie Blackmon 3B Nolan Arenado OF Ian Desmond SS Trevor Story 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos P A.J. Griffin 2B Rougned Odor OF Ryan Rua",NA,"Ben Zobrist","33.33%",2
15,748427083,"NiamLeeson (3/20)",0,170.95,"OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story 2B DJ LeMahieu 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos OF Carlos Gómez P A.J. Griffin OF Nomar Mazara",NA,"Antonio Senzatela","30.48%",16.7
15,748427086,"NiamLeeson (6/20)",0,170.95,"OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story 1B Mark Reynolds P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos P A.J. Griffin 2B Rougned Odor OF Nomar Mazara",NA,"Nolan Arenado","27.07%",7
15,748436580,"mcosgrove01 (1/2)",0,170.95,"OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story 1B Mark Reynolds P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos P A.J. Griffin 2B Rougned Odor OF Nomar Mazara",NA,"Jered Weaver","25.44%",-5.25
15,748437717,"52bigjohn",0,170.95,"OF Charlie Blackmon 3B Nolan Arenado OF Ian Desmond SS Trevor Story 1B Mark Reynolds P Antonio Senzatela C Robinson Chirinos P A.J. Griffin 2B Rougned Odor OF Ryan Rua",NA,"Ryan Rua","24.08%",18
20,748423662,"webersweenies",0,169.95,"1B Anthony Rizzo OF Charlie Blackmon 2B DJ LeMahieu P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos SS Elvis Andrus P A.J. Griffin 3B Joey Gallo OF Nomar Mazara",NA,"Trevor Story","22.99%",12
20,748427090,"NiamLeeson (10/20)",0,169.95,"OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu 1B Mark Reynolds P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos OF Carlos Gómez SS Elvis Andrus P A.J. Griffin",NA,"Carlos González","22.99%",7
20,748435132,"Mrmitch1 (1/2)",0,169.95,"OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story 2B DJ LeMahieu P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos P A.J. Griffin 1B Ryan Rua OF Nomar Mazara",NA,"Ryan Hanigan","18.91%",9
20,748439085,"Mrmitch1 (2/2)",0,169.95,"OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story 2B DJ LeMahieu P Antonio Senzatela OF Shin-soo Choo C Robinson Chirinos P A.J. Griffin 1B Ryan Rua OF Nomar Mazara",NA,"Joey Gallo","18.23%",25
