"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Clayton Kershaw",14300,"LAD@SF 10:15PM ET",27.788,"LAD","SF",32.44,26.6,25.7445,24.8,27.55
"SP","Madison Bumgarner",12400,"LAD@SF 10:15PM ET",20.813,"SF","LAD",NA,NA,NA,NA,NA
"SP","Johnny Cueto",11500,"LAD@SF 10:15PM ET",13.9,"SF","LAD",NA,NA,NA,NA,NA
"SP","Rich Hill",11200,"LAD@SF 10:15PM ET",11.4,"LAD","SF",NA,NA,NA,NA,NA
"SP","Kenta Maeda",10200,"LAD@SF 10:15PM ET",8.338,"LAD","SF",NA,NA,NA,NA,NA
"SP","Hyun-Jin Ryu",9100,"LAD@SF 10:15PM ET",11.167,"LAD","SF",NA,NA,NA,NA,NA
"SP","Jeff Samardzija",9000,"LAD@SF 10:15PM ET",12.988,"SF","LAD",NA,NA,NA,NA,NA
"SP","Julio Urias",8900,"LAD@SF 10:15PM ET",0,"LAD","SF",NA,NA,NA,NA,NA
"SP","Matt Shoemaker",8600,"Oak@LAA 10:07PM ET",11.488,"LAA","Oak",NA,NA,NA,NA,NA
"SP","Garrett Richards",8600,"Oak@LAA 10:07PM ET",16.1,"LAA","Oak",NA,NA,NA,NA,NA
"SP","Jharel Cotton",8300,"Oak@LAA 10:07PM ET",11.3,"Oak","LAA",NA,NA,NA,NA,NA
"SP","Tyler Skaggs",8200,"Oak@LAA 10:07PM ET",15.088,"LAA","Oak",NA,NA,NA,NA,NA
"SP","Sean Manaea",8200,"Oak@LAA 10:07PM ET",16.713,"Oak","LAA",NA,NA,NA,NA,NA
"SP","Zack Greinke",8100,"SD@Ari 09:40PM ET",16.5,"Ari","SD",NA,NA,NA,NA,NA
"SP","Robbie Ray",8100,"SD@Ari 09:40PM ET",20.863,"Ari","SD",NA,NA,NA,NA,NA
"SP","Matt Moore",8000,"LAD@SF 10:15PM ET",9.388,"SF","LAD",NA,NA,NA,NA,NA
"SP","Sonny Gray",7900,"Oak@LAA 10:07PM ET",0,"Oak","LAA",NA,NA,NA,NA,NA
"SP","Alex Wood",7900,"LAD@SF 10:15PM ET",10.638,"LAD","SF",NA,NA,NA,NA,NA
"SP","Brandon McCarthy",7800,"LAD@SF 10:15PM ET",17.63,"LAD","SF",NA,NA,NA,NA,NA
"SP","Taijuan Walker",7700,"SD@Ari 09:40PM ET",15.038,"Ari","SD",NA,NA,NA,NA,NA
"SP","Scott Kazmir",7700,"LAD@SF 10:15PM ET",0,"LAD","SF",NA,NA,NA,NA,NA
"SP","Ricky Nolasco",7200,"Oak@LAA 10:07PM ET",11.75,"LAA","Oak",NA,NA,NA,NA,NA
"SP","Daniel Mengden",6800,"Oak@LAA 10:07PM ET",0,"Oak","LAA",NA,NA,NA,NA,NA
"SP","Archie Bradley",6800,"SD@Ari 09:40PM ET",8.98,"Ari","SD",NA,NA,0.869,NA,NA
"SP","Jesse Chavez",6700,"Oak@LAA 10:07PM ET",8.96,"LAA","Oak",NA,NA,NA,NA,NA
"SP","Kendall Graveman",6100,"Oak@LAA 10:07PM ET",17.7,"Oak","LAA",NA,NA,NA,NA,NA
"SP","Anthony Banda",6100,"SD@Ari 09:40PM ET",0,"Ari","SD",NA,NA,NA,NA,NA
"SP","Shelby Miller",5800,"SD@Ari 09:40PM ET",14.575,"Ari","SD",NA,NA,NA,NA,NA
"SP","Jered Weaver",5700,"SD@Ari 09:40PM ET",10.838,"SD","Ari",NA,NA,NA,NA,NA
"RP","Ty Blach",5600,"LAD@SF 10:15PM ET",0.936,"SF","LAD",NA,11.9,10.312,6.8,8.25
