"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
48,37,3900,38.4615384615385,15,"Justin Turner","LAD",NA,"3B",3,1,0,0,1,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,12,4000,36.25,14.5,"Ryan Pressly","MIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,0,0,0,0,0,0
50,13,5600,25.5357142857143,14.3,"Nick Pivetta","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,4.66666666666667,0,0,1,3,4,0
51,38,2400,58.3333333333333,14,"Luke Maile","TOR",NA,"C",8,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,39,4500,31.1111111111111,14,"Jose Bautista","TOR",NA,"OF",2,2,0,0,0,4,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,40,4200,33.3333333333333,14,"Billy Hamilton","CIN",NA,"OF",1,2,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,41,3400,41.1764705882353,14,"Hunter Renfroe","SD",NA,"OF",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,42,2700,51.8518518518518,14,"Chris Coghlan","TOR",NA,"3B/OF",5,0,0,2,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,14,4500,29.5555555555556,13.3,"Matt Barnes","BOS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,0,0,0,2,0,0
57,15,9100,13.8461538461538,12.6,"Hyun-Jin Ryu","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5.33333333333333,0,0,2,7,1,1
58,16,5100,24.0196078431373,12.25,"Sam Gaviglio","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,0,0,0,3,1,1
59,43,3800,31.5789473684211,12,"Max Kepler","MIN",NA,"OF",5,0,0,1,0,6,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,44,2400,50,12,"Ehire Adrianza","MIN",NA,"2B/SS",9,1,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,45,3800,31.5789473684211,12,"Ian Happ","CHC",NA,"2B/OF",4,1,0,0,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,46,3000,40,12,"Alex Avila","DET",NA,"C/1B",6,0,0,1,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,47,3600,33.3333333333333,12,"Joe Mauer","MIN",NA,"1B",4,0,0,0,0,6,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,48,3200,37.5,12,"Byron Buxton","MIN",NA,"OF",8,0,0,0,1,6,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,17,4400,25.1136363636364,11.05,"Jarred Cosart","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,0,0,1,5,1,1
66,18,4600,23.9130434782609,11,"Kenley Jansen","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1.33333333333333,0,0,0,0,0,0
67,49,4100,26.8292682926829,11,"Shin-Soo Choo","TEX",NA,"OF",1,2,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,50,4000,27.5,11,"Elvis Andrus","TEX",NA,"SS",2,1,0,1,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,51,3200,34.375,11,"Adam Lind","WAS",NA,"1B",7,1,0,1,0,2,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,52,3800,28.9473684210526,11,"Avisail Garcia","CHW",NA,"OF",5,0,0,0,0,4,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,53,4400,25,11,"Mark Reynolds","COL",NA,"1B",4,0,0,2,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,19,4500,23,10.35,"Sam Freeman","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,3,1,0
73,54,2200,45.4545454545455,10,"Chris Stewart","PIT",NA,"C",8,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,55,3800,26.3157894736842,10,"Andrew McCutchen","PIT",NA,"OF",3,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,56,3200,31.25,10,"Orlando Arcia","MIL",NA,"SS",8,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,57,3600,27.7777777777778,10,"Michael Saunders","PHI",NA,"OF",6,1,0,0,0,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,58,5200,19.2307692307692,10,"Charlie Blackmon","COL",NA,"OF",1,1,0,1,0,8,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,59,3300,30.3030303030303,10,"Eddie Rosario","MIN",NA,"OF",2,1,0,0,0,3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,20,7100,13.0281690140845,9.25,"Tyler Chatwood","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,2,5,5,0
80,60,4700,19.1489361702128,9,"Miguel Sano","MIN",NA,"3B",3,0,0,0,0,8,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,61,3700,24.3243243243243,9,"Joc Pederson","LAD",NA,"OF",7,2,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,62,3400,26.4705882352941,9,"Leury Garcia","CHW",NA,"OF",1,0,0,0,1,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,63,4600,19.5652173913043,9,"Joey Votto","CIN",NA,"1B",3,0,0,0,0,3,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,64,2500,36,9,"Jose Iglesias","DET",NA,"SS",9,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,65,4800,18.75,9,"Anthony Rizzo","CHC",NA,"1B",3,1,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,21,4300,19.1860465116279,8.25,"Joe Smith","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
87,66,3800,21.0526315789474,8,"Dustin Pedroia","BOS",NA,"2B",2,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,67,3900,20.5128205128205,8,"Jacoby Ellsbury","NYY",NA,"OF",1,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,68,3600,22.2222222222222,8,"Whit Merrifield","KC",NA,"2B",8,0,0,1,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,69,3700,21.6216216216216,8,"Zack Cozart","CIN",NA,"SS",2,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,70,3600,22.2222222222222,8,"Eugenio Suarez","CIN",NA,"3B",5,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,71,3700,21.6216216216216,8,"Rajai Davis","OAK",NA,"OF",1,0,0,1,0,5,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,72,3700,21.6216216216216,8,"Addison Russell","CHC",NA,"SS",6,2,0,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,73,4400,18.1818181818182,8,"Giancarlo Stanton","MIA",NA,"OF",4,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,74,4200,19.047619047619,8,"Aaron Altherr","PHI",NA,"OF",3,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,75,3800,21.0526315789474,8,"Ben Zobrist","CHC",NA,"2B/OF",1,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,22,4200,18.452380952381,7.75,"Shane Greene","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.66666666666667,0,0,0,0,0,0
98,23,4600,16.6304347826087,7.65,"Luis Avilan","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,1,0
99,24,4000,17.625,7.05,"Corey Knebel","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,2,0
100,76,3600,19.4444444444444,7,"Didi Gregorius","NYY",NA,"SS",7,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,77,3400,20.5882352941176,7,"Robinson Chirinos","TEX",NA,"C",4,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,78,4500,15.5555555555556,7,"Corey Seager","LAD",NA,"SS",2,0,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,79,2900,24.1379310344828,7,"Arismendy Alcantara","CIN",NA,"2B/OF",9,1,0,1,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,80,3700,18.9189189189189,7,"Matt Joyce","OAK",NA,"OF",2,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,81,4400,15.9090909090909,7,"Ian Desmond","COL",NA,"1B/OF",5,0,0,1,0,7,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,82,2500,28,7,"Alexi Amarista","COL",NA,"2B/SS",8,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,83,3700,18.9189189189189,7,"Jackie Bradley","BOS",NA,"OF",7,0,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,84,3800,18.4210526315789,7,"Adam Duvall","CIN",NA,"OF",4,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,85,4300,16.2790697674419,7,"Starlin Castro","NYY",NA,"2B",4,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,86,4100,17.0731707317073,7,"Rougned Odor","TEX",NA,"2B",5,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,87,2100,33.3333333333333,7,"Drew Butera","KC",NA,"C",9,1,0,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,25,4000,16.75,6.7,"Jose Torres","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,2,0
113,26,4000,16.125,6.45,"Carlos Estevez","COL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,2,1,0
114,27,4000,15.625,6.25,"Jacob Barnes","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
115,28,4000,15.625,6.25,"Daniel Hudson","PIT",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
116,29,4100,15.2439024390244,6.25,"Koji Uehara","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
117,30,4000,15.625,6.25,"Alex Claudio","TEX",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
118,31,4300,14.5348837209302,6.25,"Nick Vincent","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0
119,88,3900,15.3846153846154,6,"Ben Gamel","SEA",NA,"OF",2,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,89,5100,11.7647058823529,6,"Aaron Judge","NYY",NA,"OF",5,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,90,3600,16.6666666666667,6,"Josh Harrison","PIT",NA,"2B/3B",2,1,0,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,91,2900,20.6896551724138,6,"Jason Castro","MIN",NA,"C",7,0,0,0,0,1,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,92,2900,20.6896551724138,6,"Tony Wolters","COL",NA,"C",9,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,93,3300,18.1818181818182,6,"Ezequiel Carrera","TOR",NA,"OF",1,1,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,94,2800,21.4285714285714,6,"Carlos Ruiz","SEA",NA,"C",9,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,95,4200,14.2857142857143,6,"Anthony Rendon","WAS",NA,"3B",4,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,32,7400,7.77027027027027,5.75,"Ervin Santana","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,7,0,0,5,6,4,0
128,33,5200,10.8653846153846,5.65,"Mike Minor","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,0,0
129,34,4500,12.5555555555556,5.65,"Tom Kahnle","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,0,0
130,35,4000,14.125,5.65,"Joaquin Benoit","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,1,0
131,36,4600,11.9565217391304,5.5,"Chris Hatcher","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0.666666666666667,0,0,0,0,0,0
132,37,4500,11.7777777777778,5.3,"Josh Collmenter","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,0,1,1,0
133,38,8100,6.23456790123457,5.05,"Jordan Montgomery","NYY",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,5,4,3,0
134,39,4300,11.6279069767442,5,"Ryan Tepera","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.33333333333333,0,0,0,0,0,0
135,96,2600,19.2307692307692,5,"Tucker Barnhart","CIN",NA,"C",8,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,97,3600,13.8888888888889,5,"Brandon Phillips","ATL",NA,"2B",2,0,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,98,3400,14.7058823529412,5,"Jorge Polanco","MIN",NA,"SS",6,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,99,3300,15.1515151515152,5,"Jorge Bonifacio","KC",NA,"OF",6,0,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,100,4000,12.5,5,"Justin Upton","DET",NA,"OF",5,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,101,2600,19.2307692307692,5,"Ty Kelly","PHI",NA,"2B/OF",6,0,0,0,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,102,4000,12.5,5,"Adrian Gonzalez","LAD",NA,"1B",6,0,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,103,5300,9.43396226415094,5,"Mookie Betts","BOS",NA,"OF",1,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,104,3200,15.625,5,"Ryan Schimpf","SD",NA,"3B",7,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,105,3200,15.625,5,"Jose Peraza","CIN",NA,"2B/SS",7,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,106,4000,12.5,5,"Carlos Gonzalez","COL",NA,"OF",4,0,0,0,0,7,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,107,3600,13.8888888888889,5,"JT Realmuto","MIA",NA,"C",6,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,108,3500,14.2857142857143,5,"Tyler Flowers","ATL",NA,"C",5,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,109,3200,15.625,5,"Cory Spangenberg","SD",NA,"3B/OF",6,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,110,3000,16.6666666666667,5,"Chris Young","BOS",NA,"OF",6,0,0,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,111,3400,14.7058823529412,5,"Jonathan Schoop","BAL",NA,"2B",6,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,112,3100,16.1290322580645,5,"Guillermo Heredia","SEA",NA,"OF",2,0,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,113,3600,13.8888888888889,5,"Michael Taylor","WAS",NA,"OF",8,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,114,2400,20.8333333333333,5,"Ryan Flaherty","BAL",NA,"2B/SS",7,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,115,4100,12.1951219512195,5,"Hanley Ramirez","BOS",NA,"1B",4,0,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
