"Aaron Judge_NYY","George Springer_HOU","Gary Sanchez_NYY","Carlos Correa_HOU","Jose Altuve_HOU","Brett Gardner_NYY","Josh Reddick_HOU","Khris Davis_OAK","Carlos Beltran_HOU","Matt Holliday_NYY","Chris Carter_NYY","Brian McCann_HOU","Matt Joyce_OAK","Marwin Gonzalez_HOU","Evan Gattis_HOU","Aaron Hicks_NYY","Jose Abreu_CWS","Matt Davidson_CWS","Yonder Alonso_OAK","Yuli Gurriel_HOU","Alex Bregman_HOU","Jacoby Ellsbury_NYY","Todd Frazier_CWS","Starlin Castro_NYY","Didi Gregorius_NYY","Avisail Garcia_CWS","Chad Pinder_OAK","Ryon Healy_OAK","Melky Cabrera_CWS","Tyler Saladino_CWS","Alen Hanson_CWS","Jed Lowrie_OAK","Marcus Semien_OAK","Derek Fisher_HOU","Chase Headley_NYY","Yolmer Sanchez_CWS","Greg Bird_NYY","Yoan Moncada_CWS","Jake Marisnick_HOU","Mason Williams_NYY","Leury Garcia_CWS","Rob Refsnyder_NYY","Mark Canha_OAK","Tyler Austin_NYY","Charlie Tilson_CWS","Adam Engel_CWS","Rajai Davis_OAK","Adam Rosales_OAK","JD Davis_HOU","Joey Wendle_OAK","Norichika Aoki_HOU","Matt Chapman_OAK","Jake Smolinski_OAK","Ryan LaMarre_OAK","Jaycob Brugman_OAK","Ronald Torreyes_NYY","Jacob May_CWS","Jorge Mateo_NYY","Miguel Andujar_NYY","Tim Anderson_CWS","Tyler Wade_NYY","Gleyber Torres_NYY","Josh Phegley_OAK","Bruce Maxwell_OAK","Austin Romine_NYY","Cody Asche_CWS","Willy Garcia_CWS","Geovany Soto_CWS","Kevan Smith_CWS","Kyle Tucker_HOU","Kyle Higashioka_NYY","Omar Narvaez_CWS","Juan Centeno_HOU","Renato Nunez_OAK","Matt Olson_OAK","Tony Kemp_HOU","Franklin Barreto_OAK","Jaff Decker_OAK","Grant Green_CWS","Zack Collins_CWS","Teoscar Hernandez_HOU","Colin Moran_HOU"
9.64939024390244,0,11.005291005291,0,0,0.447619047619048,0,0,0,0.19203413940256,44.2292358803987,0,0,0,0,-3.70944741532977,0,0,0,0,0,-6.55238095238095,0,15.4341085271318,13.0133689839572,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05882352941176,0,0,0,0,0,0,0,0,-2.82692307692308,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
0,3.02159244264507,0,-7.36997885835095,-6.39957716701903,0,-7.69285714285714,0,-12.984126984127,0,0,56.6961352657005,0,-1.12037037037037,-3.65833333333333,0,0,0,0,0,-7.60526315789474,0,0,0,0,0,0,0,0,0,0,0,0,52.3333333333333,0,0,0,0,21.85,0,0,0,0,0,0,0,0,0,0,0,-3.16009852216749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10.9443027210884,0,0,0,0,54.7537254901961,0,0,0,0,0,3.08695652173913,0,0,0,0,0,0,0,3.41558441558442,8.28723404255319,0,0,0,-5.6854764107308,-8.8,0,0,0,0,0,0,0,0,0,34.3777777777778,0,0,0,-12.16,5.95161290322581,0,0,0,80,0,0,5.48181818181818,0,0,0,0,0,0,0,0.0714285714285714,16.8333333333333,0,0,0,0,0,0,0,0,0,0,16.2,0,0,10.8333333333333,0,0,0,0
0,5.92884615384615,0,14.3470839260313,3.90592334494774,0,8.68045977011494,0,21.9268907563025,0,0,-1.12037037037037,0,71.3585858585859,23.474358974359,0,0,0,0,0,3.95795795795796,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,-6.52941176470588,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0
0,26.1849217638691,0,13.1306306306306,2.10323886639676,0,6.64387464387464,0,-6.83333333333333,0,0,-3.65833333333333,0,23.474358974359,45.3269454123113,0,0,0,0,0,6.24358974358974,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0760233918128655,0,0,0,0,0,0,0,0,0,0,0,4.50166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1256038647343,0,18.179435483871,0,0,15.8769230769231,0,0,0,7.90420819490587,-3.70944741532977,0,0,0,0,69.5884353741497,0,0,0,0,0,0.0428571428571429,0,10.6766882516189,-0.720483641536273,0,0,0,0,0,0,0,0,0,1.26248548199768,0,0,0,0,-15,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,6.64619883040936,0,0,0,0,0,0,0,0,11.3602941176471,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6267361111111,23.8061979648474,0,0,0,0,3.63836477987421,0,0,12.6898907103825,0,0,22.6220338983051,6.625,47.75,0,0,0,0,8.77011494252874,0,0,0,0,-10.2682926829268,0,0,0,0,-14.9666666666667,0,0,0,0,0,0,0,0,0,0,1.98214285714286,0,0,6.25194805194805,0,0,0,0,0,16.8076923076923,8.00416666666667,-12.8055555555556,2.71739130434783,0,0,11.5731182795699,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8061979648474,75.1418439716312,0,0,0,0,2.22199730094467,0,0,28.575845410628,0,0,18.4924242424242,6.10661764705882,-18.75,0,0,0,0,10.3230769230769,0,0,0,0,-9.34827586206896,0,0,0,0,8.71428571428571,0,0,0,0,0,0,0,0,0,0,-7.33333333333333,0,0,22.3676829268293,0,0,0,0,0,9.83333333333333,24.5681818181818,-47.4,14.15,0,0,5.87878787878788,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-3.89622641509434,0,0,0,0,3.08695652173913,0,0,0,0,0,61.6619528619529,0,0,0,0,0,0,0,0.0769230769230769,15.867269984917,0,0,0,12.6964285714286,35.2,0,0,0,0,0,0,0,0,0,-16.0909090909091,0,0,0,8.8494623655914,2.05882352941176,0,0,0,0,0,0,-2.70454545454545,0,0,0,0,0,0,0,19.2142857142857,-28.6785714285714,0,0,0,0,0,0,0,0,0,0,-29.5333333333333,0,-32.5,2.38181818181818,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.9947399181765,0,4.85087719298246,5.80988894764675,0,6.7984693877551,0,5.48190045248869,0,0,-7.60526315789474,0,3.95795795795796,6.24358974358974,0,0,0,0,0,39.3884615384615,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,-2.43589743589744,0,0,0,0,0,0,0,0,0,0,0,2.84779516358464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.629032258064516,0,-9.13333333333333,0,0,-9.33333333333333,0,0,0,19.3888888888889,-6.55238095238095,0,0,0,0,0.0428571428571429,0,0,0,0,0,41.2319327731092,0,6.37611408199643,-22.8142857142857,0,0,0,0,0,0,0,0,0,2.04301075268817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-9.08823529411765,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63836477987421,2.22199730094467,0,0,0,0,53.5575757575758,0,0,25.4117647058824,0,0,3.20399698340875,4.40058479532164,-16,0,0,0,0,-0.961640211640212,0,0,0,0,-0.351260504201681,0,0,0,0,22.7916666666667,0,0,0,0,0,0,0,0,0,0,6.56666666666667,0,0,23.5833333333333,0,0,0,0,0,7.77777777777778,-3.56593406593407,14.7083333333333,1.46904761904762,0,0,8.56333333333333,0,0,0,0,0,0,0,0,0,0
29.6690079016681,0,35.4589743589744,0,0,5.44745762711864,0,0,0,24.1751412429379,15.4341085271318,0,0,0,0,10.6766882516189,0,0,0,0,0,6.37611408199643,0,48.9316770186335,10.2797101449275,0,0,0,0,0,0,0,0,0,8.74956165984804,0,0,0,0,22.5,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,4.13903743315508,0,0,0,0,0,0,0,0,-1.08275862068966,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0
0.794172062904718,0,1.8,0,0,7.8985200845666,0,0,0,13.063122923588,13.0133689839572,0,0,0,0,-0.720483641536273,0,0,0,0,0,-22.8142857142857,0,10.2797101449275,48.5633865248227,0,0,0,0,0,0,0,0,0,-3.32361308677098,0,0,0,0,-48.3333333333333,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0,0,0,0,0,0,0,0,20.7761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6898907103825,28.575845410628,0,0,0,0,25.4117647058824,0,0,87.9717080909572,0,0,5.02177858439201,14.7572463768116,-25.75,0,0,0,0,12.8177339901478,0,0,0,0,5.63589743589744,0,0,0,0,-5.57777777777778,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,20.9671558350804,0,0,0,0,0,15.5384615384615,39.4725274725275,44.0444444444444,4.84387351778656,0,0,7.02463054187192,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.49831932773109,0,0,0,0,3.41558441558442,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,53.9042016806723,-9.67983193277311,0,0,0,5.44516129032258,0,0,0,0,0,0,0,0,0,0,6.82222222222222,0,0,0,3.05533596837945,-9.26315789473684,0,0,0,0,0,0,10.2555555555556,0,0,0,0,0,0,0,12.4967320261438,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,51,0,0,6.15,0,0,0,0
0,0,0,0,0,0,0,-2.09933435739887,0,0,0,0,8.28723404255319,0,0,0,0,0,15.867269984917,0,0,0,0,0,0,0,-9.67983193277311,79.6634615384615,0,0,0,18.4444769140853,16.0833333333333,0,0,0,0,0,0,0,0,0,-0.644736842105263,0,0,0,5.88529014844804,4.30655391120507,0,0,0,155,0,-2,3.78846153846154,0,0,0,0,0,0,0,5.555,-25,0,0,0,0,0,0,0,0,0,0,-28.9333333333333,0,-19.5,10.5454545454545,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6220338983051,18.4924242424242,0,0,0,0,3.20399698340875,0,0,5.02177858439201,0,0,39.8765027322404,0.575098814229249,105.25,0,0,0,0,4.86206896551724,0,0,0,0,-7.01012145748988,0,0,0,0,4.91111111111111,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,3.47710437710438,0,0,0,0,0,9.65909090909091,15.1428571428571,-7.88888888888889,13.0952380952381,0,0,17.4950738916256,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,6.10661764705882,0,0,0,0,4.40058479532164,0,0,14.7572463768116,0,0,0.575098814229249,24.3215384615385,0,0,0,0,0,0,0,0,0,0,0.571146245059289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,6.67631578947368,0,0,0,0,0,2.17857142857143,0.5,12.7222222222222,4.1,0,0,5.10909090909091,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.75,-18.75,0,0,0,0,-16,0,0,-25.75,0,0,105.25,0,80,0,0,0,0,9.91666666666667,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,55.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.03220338983051,0,0,0,0,-5.6854764107308,0,0,0,0,0,12.6964285714286,0,0,0,0,0,0,0,5.44516129032258,18.4444769140853,0,0,0,55.5941300898995,32.375,0,0,0,0,0,0,0,0,0,-6.71345029239766,0,0,0,9.43693693693694,-0.384756097560976,0,0,0,25,0,17,5.63333333333333,0,0,0,0,0,0,0,7.67380952380952,-2.43333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.13636363636364,0,0,0,0
0,0,0,0,0,0,0,-2.16666666666667,0,0,0,0,-8.8,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,32.375,40.75,0,0,0,0,0,0,0,0,0,-9.83333333333333,0,0,0,15.7916666666667,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.4166666666667,0,25.0833333333333,-7.91666666666667,0,0,0,-66,0,0,52.3333333333333,0,55,42,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,92.9166666666667,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44343617664852,0,2.20420168067227,0,0,-9.91176470588235,0,0,0,1.06862745098039,12.2,0,0,0,0,1.26248548199768,0,0,0,0,0,2.04301075268817,0,8.74956165984804,-3.32361308677098,0,0,0,0,0,0,0,0,0,35.8393442622951,0,0,0,0,22.5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3.16166666666667,0,0,0,0,0,0,0,0,2.43692307692308,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77011494252874,10.3230769230769,0,0,0,0,-0.961640211640212,0,0,12.8177339901478,0,0,4.86206896551724,0,9.91666666666667,0,0,0,0,31.6091954022989,0,0,0,0,-12.3681318681319,0,0,0,0,-10.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49753694581281,0,0,0,0,0,0,6.93055555555556,0,-3.95424836601307,0,0,-1.09090909090909,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.683076923076923,0,8.62820512820513,2.68965517241379,0,5.99358974358974,0,-2.57608695652174,0,0,21.85,0,-6.52941176470588,0.0760233918128655,0,0,0,0,0,-2.43589743589744,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,68.7,0,0,0,0,0,0,0,0,0,0,0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6666666666667,0,50,0,0,-37.5,0,0,0,-105,0,0,0,0,0,-15,0,0,0,0,0,0,0,22.5,-48.3333333333333,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,58.3333333333333,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2682926829268,-9.34827586206896,0,0,0,0,-0.351260504201681,0,0,5.63589743589744,0,0,-7.01012145748988,0.571146245059289,0,0,0,0,0,-12.3681318681319,0,0,0,0,46.9667774086379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,9.17936507936508,0,0,0,0,0,5.72727272727273,4.83333333333333,-6.08333333333333,8.45454545454546,0,0,0.87012987012987,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.14619883040936,0,0,0,0,34.3777777777778,0,0,0,0,0,-16.0909090909091,0,0,0,0,0,0,0,6.82222222222222,-0.644736842105263,0,0,0,-6.71345029239766,-9.83333333333333,0,0,0,0,0,0,0,0,0,87.5657894736842,0,0,0,-16.1923076923077,-9.43333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.3333333333333,0,-91,0,0,13,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,-24,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,-15,0,0,0,72.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9666666666667,8.71428571428571,0,0,0,0,22.7916666666667,0,0,-5.57777777777778,0,0,4.91111111111111,0,3.5,0,0,0,0,-10.4285714285714,0,0,0,0,0,0,0,0,0,43.5666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511111111111111,0,0,0,0,0,0,32.5,0,10.3571428571429,0,0,-6.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.16153846153846,0,0,0,0,-12.16,0,0,0,0,0,8.8494623655914,0,0,0,0,0,0,0,3.05533596837945,5.88529014844804,0,0,0,9.43693693693694,15.7916666666667,0,0,0,0,0,0,0,0,0,-16.1923076923077,0,0,0,35.840243902439,-1.24358974358974,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,-5.52857142857143,-2.35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-7.65656565656566,0,0,0,0,5.95161290322581,0,0,0,0,0,2.05882352941176,0,0,0,0,0,0,0,-9.26315789473684,4.30655391120507,0,0,0,-0.384756097560976,-5,0,0,0,0,0,0,0,0,0,-9.43333333333333,0,0,0,-1.24358974358974,23.5356151711378,0,0,0,0,0,0,9.07142857142857,0,0,0,0,0,0,0,0.0368421052631579,21.3333333333333,0,0,0,0,0,0,0,0,0,0,76.4,0,0,8.76515151515152,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.99325236167341,0,0.224696356275304,7.20670731707317,0,1.50168067226891,0,-17.6836007130125,0,0,-3.16009852216749,0,3.1,4.50166666666667,0,0,0,0,0,2.84779516358464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625,0,0,0,0,0,0,0,0,0,0,0,28.3905919661734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-105,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,10,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
