"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,775523167,"coachkramer",0,156.7,"2B Robinson Canó 1B Mark Reynolds P Kenta Maeda SS Freddy Galvis C Buster Posey OF Charlie Blackmon OF Ender Inciarte 3B Maikel Franco P Aaron Nola OF Cody Bellinger",NA,"Cody Bellinger","73.70%",11
2,775163996,"bluester111 (8/9)",0,154.65,"2B Howie Kendrick SS Freddy Galvis OF Charlie Blackmon OF Aaron Altherr 1B Matt Adams C Cameron Rupp 3B Maikel Franco P Aaron Nola P Sean Newcomb OF Cody Bellinger",NA,"James Paxton","68.93%",23.55
3,775221821,"zjlogan44 (6/8)",0,152.7,"P Kenta Maeda SS Freddy Galvis OF Charlie Blackmon 2B José Pirela 1B Tommy Joseph OF Aaron Altherr C Cameron Rupp 3B Maikel Franco P Aaron Nola OF Cody Bellinger",NA,"Charlie Blackmon","63.72%",7
4,775539898,"unfirgiven",0,144.65,"2B Robinson Canó OF Nick Markakis 1B Mark Reynolds P Kenta Maeda C Buster Posey SS Jean Segura 3B Nolan Arenado OF Ender Inciarte P Sean Newcomb OF Cody Bellinger",NA,"Nolan Arenado","53.29%",7
5,775486178,"sgtflipdcup (12/20)",0,140.9,"2B Chase Utley 1B Mark Reynolds P Kenta Maeda 3B Logan Forsythe OF Charlie Blackmon SS Jean Segura P James Paxton OF Joc Pederson C Austin Barnes OF Cody Bellinger",NA,"Kenta Maeda","47.05%",29.35
6,775532347,"plytime22",0,139.9,"2B Robinson Canó OF Denard Span 1B Mark Reynolds P Kenta Maeda C Buster Posey SS Brandon Crawford P James Paxton 3B Nolan Arenado OF Joc Pederson OF Cody Bellinger",NA,"Buster Posey","42.52%",7
7,775120875,"brianLiza",0,139.7,"1B Mark Reynolds P Kenta Maeda OF Daniel Nava OF Charlie Blackmon SS Jean Segura 3B Nolan Arenado C Mike Zunino P Aaron Nola 2B Chris Taylor OF Cody Bellinger",NA,"Jean Segura","39.91%",18
8,775502292,"DFresh121 (2/3)",0,139.65,"2B Robinson Canó 1B Mark Reynolds P Kenta Maeda C Buster Posey OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado OF Joc Pederson P Sean Newcomb OF Cody Bellinger",NA,"Robinson Canó","36.96%",3
9,775516047,"JAQMAQ",0,139.15,"1B Mark Reynolds OF Eric Young Jr. C Buster Posey OF Charlie Blackmon 2B José Pirela SS Jean Segura P James Paxton 3B Maikel Franco P Jeff Hoffman OF Cody Bellinger",NA,"Nelson Cruz","29.93%",0
10,775495142,"SleepyW (1/2)",0,138.9,"OF Denard Span OF Ian Desmond 1B Mark Reynolds P Kenta Maeda C Buster Posey OF Charlie Blackmon SS Jean Segura P James Paxton 3B Nolan Arenado 2B DJ LeMahieu",NA,"Jeff Hoffman","26.98%",17.6
