"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"OAK@LAA 10:07PM ET",11.818,"LAA","OAK",NA,11.1,NA,NA,"2","2",15
"1B","Albert Pujols",4600,"OAK@LAA 10:07PM ET",7.03,"LAA","OAK",NA,7.8,NA,NA,"3","3",0
"OF","Gregor Blanco",4500,"ARI@SF 10:15PM ET",5.917,"ARI","SF",NA,0,NA,NA,"x","x",NA
"1B","Paul Goldschmidt",4500,"ARI@SF 10:15PM ET",11.047,"ARI","SF",NA,8.5,NA,NA,"4","4",18
"SS","Andrelton Simmons",4400,"OAK@LAA 10:07PM ET",7.926,"LAA","OAK",NA,6.7,NA,NA,"5","5",13
"OF","AJ Pollock",4200,"ARI@SF 10:15PM ET",8.952,"ARI","SF",NA,7.6,NA,NA,"2","3",5
"1B/OF","Brandon Belt",4100,"ARI@SF 10:15PM ET",8.029,"SF","ARI",NA,7.3,NA,NA,"3","3",2
"1B","Yonder Alonso",4000,"OAK@LAA 10:07PM ET",7.633,"OAK","LAA",NA,7.5,NA,NA,"5","5",6
"1B","Chris Carter",3800,"OAK@LAA 10:07PM ET",5.129,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Khris Davis",3800,"OAK@LAA 10:07PM ET",8.575,"OAK","LAA",NA,8.4,NA,NA,"4","4",14
"OF","JD Martinez",3800,"ARI@SF 10:15PM ET",9.7,"ARI","SF",NA,7.1,NA,NA,"5","5",0
"3B","Jake Lamb",3800,"ARI@SF 10:15PM ET",9.539,"ARI","SF",NA,4.8,NA,NA,"3","7",2
"OF","Matt Joyce",3700,"OAK@LAA 10:07PM ET",6.653,"OAK","LAA",NA,8.1,NA,NA,"1","1",11
"1B/3B","Ryon Healy",3600,"OAK@LAA 10:07PM ET",7.078,"OAK","LAA",NA,6.3,NA,NA,"6","6",2
"1B/C","Buster Posey",3600,"ARI@SF 10:15PM ET",7.856,"SF","ARI",NA,8.6,NA,NA,"4","4",2
"2B","Jed Lowrie",3500,"OAK@LAA 10:07PM ET",7.038,"OAK","LAA",NA,6.6,NA,NA,"3","3",3
"OF","Cameron Maybin",3500,"OAK@LAA 10:07PM ET",8.474,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"SS","Marcus Semien",3500,"OAK@LAA 10:07PM ET",8.057,"OAK","LAA",NA,7.5,NA,NA,"2","2",0
"2B/SS","Chad Pinder",3500,"OAK@LAA 10:07PM ET",6.192,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Rajai Davis",3400,"OAK@LAA 10:07PM ET",6.068,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Ben Revere",3400,"OAK@LAA 10:07PM ET",4.851,"LAA","OAK",NA,6,NA,NA,"7","6",14
"1B","CJ Cron",3400,"OAK@LAA 10:07PM ET",5.34,"LAA","OAK",NA,6.9,NA,NA,"x","7",10
"C","Nick Hundley",3400,"ARI@SF 10:15PM ET",4.705,"SF","ARI",NA,0,NA,NA,"x","x",NA
"3B","Yunel Escobar",3300,"OAK@LAA 10:07PM ET",6.58,"LAA","OAK",NA,6.8,NA,NA,"1","1",8
"OF","Hunter Pence",3300,"ARI@SF 10:15PM ET",6.148,"SF","ARI",NA,7.5,NA,NA,"6","5",8
"1B","Jefry Marte",3200,"OAK@LAA 10:07PM ET",4.179,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"3B","Pablo Sandoval",3200,"ARI@SF 10:15PM ET",4.844,"SF","ARI",NA,0,NA,NA,"x","x",NA
"OF","Yasmany Tomas",3200,"ARI@SF 10:15PM ET",6.896,"ARI","SF",NA,0,NA,NA,"x","x",NA
"OF/SS","Chris Owings",3100,"ARI@SF 10:15PM ET",7.245,"ARI","SF",NA,0,NA,NA,"x","x",NA
"1B/3B","Luis Valbuena",3000,"OAK@LAA 10:07PM ET",5.343,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"OF","Nick Franklin",3000,"OAK@LAA 10:07PM ET",2.424,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"SS","Brandon Crawford",3000,"ARI@SF 10:15PM ET",6.419,"SF","ARI",NA,6.1,NA,NA,"5","6",4
"SS","Adam Rosales",2900,"ARI@SF 10:15PM ET",4.438,"ARI","SF",NA,5.4,NA,NA,"7","6",3
"OF","David Peralta",2900,"ARI@SF 10:15PM ET",7.543,"ARI","SF",NA,5.9,NA,NA,"1","1",9
"2B/OF","Daniel Descalso",2900,"ARI@SF 10:15PM ET",5.302,"ARI","SF",NA,0,NA,NA,"x","x",NA
"OF","Jarrett Parker",2900,"ARI@SF 10:15PM ET",4.5,"SF","ARI",NA,0,NA,NA,"x","x",NA
"2B","Joe Panik",2900,"ARI@SF 10:15PM ET",6.439,"SF","ARI",NA,0,NA,NA,"x","x",NA
"3B/SS","Christian Arroyo",2900,"ARI@SF 10:15PM ET",5.059,"SF","ARI",NA,0,NA,NA,"x","x",NA
"C","Josh Phegley",2800,"OAK@LAA 10:07PM ET",3.521,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Denard Span",2800,"ARI@SF 10:15PM ET",7.167,"SF","ARI",NA,6.2,NA,NA,"1","1",2
"OF","Rey Fuentes",2800,"ARI@SF 10:15PM ET",3.902,"ARI","SF",NA,0,NA,NA,"x","x",NA
"3B/SS","Kelby Tomlinson",2800,"ARI@SF 10:15PM ET",2.967,"SF","ARI",NA,6.9,NA,NA,"x","2",5
"C","Martin Maldonado",2700,"OAK@LAA 10:07PM ET",5.277,"LAA","OAK",NA,5.3,NA,NA,"8","8",2
"OF","Kole Calhoun",2700,"OAK@LAA 10:07PM ET",6.558,"LAA","OAK",NA,6.8,NA,NA,"4","4",14
"2B","Joey Wendle",2700,"OAK@LAA 10:07PM ET",0,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Dustin Fowler",2700,"OAK@LAA 10:07PM ET",0,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"C","Chris Iannetta",2700,"ARI@SF 10:15PM ET",6.231,"ARI","SF",NA,6.7,NA,NA,"8","2",0
"OF","Gorkys Hernandez",2700,"ARI@SF 10:15PM ET",4.242,"SF","ARI",NA,6.2,NA,NA,"x","7",0
"C/OF","Chris Herrmann",2700,"ARI@SF 10:15PM ET",3.658,"ARI","SF",NA,0,NA,NA,"x","x",NA
"OF","Jeremy Hazelbaker",2700,"ARI@SF 10:15PM ET",3.242,"ARI","SF",NA,0,NA,NA,"x","x",NA
"1B","Christian Walker",2700,"ARI@SF 10:15PM ET",0,"ARI","SF",NA,0,NA,NA,"x","x",NA
"SS","Nick Ahmed",2700,"ARI@SF 10:15PM ET",5.962,"ARI","SF",NA,0,NA,NA,"x","x",NA
"SS","Ketel Marte",2700,"ARI@SF 10:15PM ET",5.4,"ARI","SF",NA,0,NA,NA,"x","x",NA
"OF","Mac Williamson",2700,"ARI@SF 10:15PM ET",4.083,"SF","ARI",NA,0,NA,NA,"x","x",NA
"OF","Jake Smolinski",2500,"OAK@LAA 10:07PM ET",0,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Ryan LaMarre",2500,"OAK@LAA 10:07PM ET",0.667,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Mark Canha",2500,"OAK@LAA 10:07PM ET",4.258,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"C","Bruce Maxwell",2500,"OAK@LAA 10:07PM ET",4.275,"OAK","LAA",NA,5.7,NA,NA,"7","7",2
"SS","David Fletcher",2500,"OAK@LAA 10:07PM ET",0,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"C","Jeff Mathis",2500,"ARI@SF 10:15PM ET",4.451,"ARI","SF",NA,0,NA,NA,"x","x",NA
"2B/3B","Aaron Hill",2500,"ARI@SF 10:15PM ET",2.735,"SF","ARI",NA,0,NA,NA,"x","x",NA
"OF","Socrates Brito",2500,"ARI@SF 10:15PM ET",0,"ARI","SF",NA,0,NA,NA,"x","x",NA
"2B","Nolan Fontana",2400,"OAK@LAA 10:07PM ET",3,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"3B","Matt Chapman",2300,"OAK@LAA 10:07PM ET",6.645,"OAK","LAA",NA,6.3,NA,NA,"8","8",25
"1B","Michael Morse",2300,"ARI@SF 10:15PM ET",1.833,"SF","ARI",NA,0,NA,NA,"x","x",NA
"OF","Justin Ruggiano",2300,"ARI@SF 10:15PM ET",4,"SF","ARI",NA,0,NA,NA,"x","x",NA
"2B","Brandon Drury",2300,"ARI@SF 10:15PM ET",6.298,"ARI","SF",NA,5.3,NA,NA,"6","8",0
"2B/3B","Cliff Pennington",2200,"OAK@LAA 10:07PM ET",3.655,"LAA","OAK",NA,4.7,NA,NA,"x","9",9
"C","Juan Graterol",2200,"OAK@LAA 10:07PM ET",2.519,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"C","Carlos Perez",2200,"OAK@LAA 10:07PM ET",0.833,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"3B","Conor Gillaspie",2200,"ARI@SF 10:15PM ET",2.386,"SF","ARI",NA,0,NA,NA,"x","x",NA
"C","Tim Federowicz",2200,"ARI@SF 10:15PM ET",1,"SF","ARI",NA,0,NA,NA,"x","x",NA
"OF","Eric Young",2000,"OAK@LAA 10:07PM ET",6.4,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"OF","Shane Robinson",2000,"OAK@LAA 10:07PM ET",2.929,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"OF","Jaff Decker",2000,"OAK@LAA 10:07PM ET",4.118,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"1B/C","Ryan Lavarnway",2000,"OAK@LAA 10:07PM ET",3.167,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Ramon Flores",2000,"OAK@LAA 10:07PM ET",1.25,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"3B","Kaleb Cowart",2000,"OAK@LAA 10:07PM ET",10.1,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"OF","Jaycob Brugman",2000,"OAK@LAA 10:07PM ET",4.711,"OAK","LAA",NA,5.4,NA,NA,"9","9",6
"3B","Renato Nunez",2000,"OAK@LAA 10:07PM ET",0,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"1B/OF","Matt Olson",2000,"OAK@LAA 10:07PM ET",6,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"2B/SS","Franklin Barreto",2000,"OAK@LAA 10:07PM ET",7.364,"OAK","LAA",NA,0,NA,NA,"x","x",NA
