Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,15565,Jonas Gray,RB,11,NE,IND,0,0,0,201,4,0,0,0,0,0,0,0,47.10
2,16597,Mike Evans,WR,11,TB,WAS,0,0,0,0,0,7,209,2,0,0,0,0,42.90
3,7969,Jamaal Charles,RB,11,KC,SEA,0,0,0,159,2,2,19,0,0,0,0,0,33.80
4,14187,Alshon Jeffery,WR,11,CHI,MIN,0,0,0,0,0,11,135,1,0,0,0,0,33.50
5,14967,Le'Veon Bell,RB,11,PIT,TEN,0,0,0,204,1,2,18,0,0,0,0,0,33.20
6,2593,Aaron Rodgers,QB,11,GB,PHI,341,3,0,32,0,0,0,0,0,0,0,0,31.84
7,12,Green Bay Packers,DST,11,GB,PHI,0,0,0,0,0,0,0,0,3,2,1,2,30
8,16550,Kelvin Benjamin,WR,11,CAR,ATL,0,0,0,0,0,9,109,1,0,0,0,0,28.90
9,8972,Jay Cutler,QB,11,CHI,MIN,330,3,2,21,0,0,0,0,0,0,0,0,28.30
10,11667,Brandon Marshall,WR,11,CHI,MIN,0,0,0,0,0,7,90,2,0,0,0,0,28
11,12845,AJ Green,WR,11,CIN,NO,0,0,0,0,0,6,127,1,0,0,0,0,27.70
12,2699,Matt Forte,RB,11,CHI,MIN,0,0,0,117,0,6,58,0,0,0,0,0,26.50
13,15138,Eddie Lacy,RB,11,GB,PHI,0,0,0,69,1,3,45,1,0,0,0,0,26.40
14,13227,Randall Cobb,WR,11,GB,PHI,0,0,0,0,0,10,129,0,0,0,0,0,25.90
15,8532,Kenny Britt,WR,11,LA,DEN,0,0,0,0,0,4,128,1,0,0,0,0,25.80
16,15974,Jordan Matthews,WR,11,PHI,GB,0,0,0,0,0,5,107,1,0,0,0,0,24.70
17,13997,Coby Fleener,TE,11,IND,NE,0,0,0,0,0,7,144,0,0,0,0,0,24.40
18,8914,Jeremy Maclin,WR,11,PHI,GB,0,0,0,0,0,9,93,1,0,0,0,0,24.30
19,11063,Emmanuel Sanders,WR,11,DEN,LA,0,0,0,0,0,5,102,1,0,0,0,0,24.20
20,11056,Antonio Brown,WR,11,PIT,TEN,0,0,0,0,0,9,91,1,0,0,0,0,24.10
21,4556,Jordy Nelson,WR,11,GB,PHI,0,0,0,0,0,4,109,1,0,0,0,0,23.90
22,14008,Andrew Luck,QB,11,IND,NE,303,2,1,15,0,0,0,0,0,0,0,0,23.62
23,14536,Russell Wilson,QB,11,SEA,KC,178,2,0,71,0,0,0,0,0,0,0,0,22.22
24,95,Tampa Bay Buccaneers,DST,11,TB,WAS,0,0,0,0,0,0,0,0,6,2,2,1,22
25,12841,Andy Dalton,QB,11,CIN,NO,220,3,0,12,0,0,0,0,0,0,0,0,22
26,12847,Andrew Hawkins,WR,11,CLE,HOU,0,0,0,0,0,6,97,1,0,0,0,0,21.70
27,204,Roddy White,WR,11,ATL,CAR,0,0,0,0,0,8,75,1,0,0,0,0,21.50
28,14242,Rueben Randle,WR,11,NYG,SF,0,0,0,0,0,7,112,0,0,0,0,0,21.20
29,4737,Drew Stanton,QB,11,ARI,DET,306,2,2,-4,0,0,0,0,0,0,0,0,20.84
30,8415,Mark Sanchez,QB,11,PHI,GB,346,2,2,0,0,0,0,0,0,0,0,0,20.84
31,13320,Cam Newton,QB,11,CAR,ATL,292,2,2,30,0,0,0,0,0,0,0,0,20.68
32,16112,Jeremy Hill,RB,11,CIN,NO,0,0,0,152,0,1,13,0,0,0,0,0,20.50
33,7328,Peyton Manning,QB,11,DEN,LA,389,1,2,-1,0,0,0,0,0,0,0,0,20.46
