Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,12386,Marshawn Lynch,RB,10,SEA,NYG,0,0,0,140,4,1,23,0,0,0,0,0,44.30
2,2593,Aaron Rodgers,QB,10,GB,CHI,315,6,0,0,0,0,0,0,0,0,0,0,39.60
3,11270,Dez Bryant,WR,10,DAL,JAX,0,0,0,0,0,6,158,2,0,0,0,0,36.80
4,4556,Jordy Nelson,WR,10,GB,CHI,0,0,0,0,0,6,152,2,0,0,0,0,36.20
5,15974,Jordan Matthews,WR,10,PHI,CAR,0,0,0,0,0,7,138,2,0,0,0,0,35.80
6,7328,Peyton Manning,QB,10,DEN,OAK,340,5,2,0,0,0,0,0,0,0,0,0,34.60
7,26,Philadelphia Eagles,DST,10,PHI,CAR,0,0,0,0,0,0,0,0,9,3,3,2,31
8,11488,Jimmy Graham,TE,10,NO,SF,0,0,0,0,0,10,76,2,0,0,0,0,29.60
9,16597,Mike Evans,WR,10,TB,ATL,0,0,0,0,0,7,125,1,0,0,0,0,28.50
10,11667,Brandon Marshall,WR,10,CHI,GB,0,0,0,0,0,8,112,1,0,0,0,0,28.20
11,16146,Martavis Bryant,WR,10,PIT,NYJ,0,0,0,0,0,4,143,1,0,0,0,0,27.30
12,6029,Calvin Johnson,WR,10,DET,MIA,0,0,0,0,0,7,113,1,0,0,0,0,27.30
13,15020,CJ Anderson,RB,10,DEN,OAK,0,0,0,90,0,4,73,1,0,0,0,0,26.30
14,9369,Justin Forsett,RB,10,BAL,TEN,0,0,0,112,2,0,0,0,0,0,0,0,26.20
15,1,Arizona Cardinals,DST,10,ARI,LA,0,0,0,0,0,0,0,0,6,2,1,1,25
16,5282,Josh McCown,QB,10,TB,ATL,301,2,2,39,0,0,0,0,0,0,0,0,24.94
17,11611,Golden Tate,WR,10,DET,MIA,0,0,0,0,0,11,109,0,0,0,0,0,24.90
18,11197,Demaryius Thomas,WR,10,DEN,OAK,0,0,0,0,0,11,108,0,0,0,0,0,24.80
19,14536,Russell Wilson,QB,10,SEA,NYG,172,0,2,107,1,0,0,0,0,0,0,0,24.58
20,13027,Julius Thomas,TE,10,DEN,OAK,0,0,0,0,0,6,63,2,0,0,0,0,24.30
21,11063,Emmanuel Sanders,WR,10,DEN,OAK,0,0,0,5,0,5,67,2,0,0,0,0,24.20
22,8415,Mark Sanchez,QB,10,PHI,CAR,332,2,0,-1,0,0,0,0,0,0,0,0,24.18
23,5571,Larry Fitzgerald,WR,10,ARI,LA,0,0,0,0,0,9,112,0,0,0,0,0,23.20
24,13291,Julio Jones,WR,10,ATL,TB,0,0,0,0,0,8,119,0,0,0,0,0,22.90
25,13124,DeMarco Murray,RB,10,DAL,JAX,0,0,0,100,0,6,31,0,0,0,0,0,22.10
26,16550,Kelvin Benjamin,WR,10,CAR,PHI,0,0,0,0,0,3,70,2,0,0,0,0,22
27,16389,Odell Beckham Jr,WR,10,NYG,SEA,0,0,0,11,0,7,108,0,0,0,0,0,21.90
28,3867,Tony Romo,QB,10,DAL,JAX,246,3,0,0,0,0,0,0,0,0,0,0,21.84
29,11712,Anquan Boldin,WR,10,SF,NO,0,0,0,0,0,6,95,1,0,0,0,0,21.50
30,7242,Drew Brees,QB,10,NO,SF,292,3,2,7,0,0,0,0,0,0,0,0,21.38
31,11517,Preston Parker,WR,10,NYG,SEA,0,0,0,0,0,7,79,1,0,0,0,0,20.90
32,1658,Greg Olsen,TE,10,CAR,PHI,0,0,0,0,0,6,119,0,0,0,0,0,20.90
33,7969,Jamaal Charles,RB,10,KC,BUF,0,0,0,98,1,3,20,0,0,0,0,0,20.80
34,15138,Eddie Lacy,RB,10,GB,CHI,0,0,0,50,0,3,68,1,0,0,0,0,20.80
35,15018,Denard Robinson,RB,10,JAX,DAL,0,0,0,60,2,2,10,0,0,0,0,0,20
36,16568,Brandin Cooks,WR,10,NO,SF,0,0,0,0,0,5,90,1,0,0,0,0,20
37,13337,Mark Ingram,RB,10,NO,SF,0,0,0,120,0,3,19,0,0,0,0,0,19.90
38,13002,Cecil Shorts,WR,10,JAX,DAL,0,0,0,0,0,5,119,0,0,0,0,0,19.90
39,13320,Cam Newton,QB,10,CAR,PHI,306,2,3,6,0,0,0,0,0,0,0,0,19.84
