Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11182,Eric Decker,WR,17,NYJ,MIA,0,0,0,0,0,10,221,1,0,0,0,0,41.10
2,16389,Odell Beckham Jr,WR,17,NYG,PHI,0,0,0,0,0,12,185,1,0,0,0,0,39.50
3,14478,Michael Floyd,WR,17,ARI,SF,0,0,0,0,0,8,153,2,0,0,0,0,38.30
4,11056,Antonio Brown,WR,17,PIT,CIN,0,0,0,0,0,7,128,1,0,0,0,0,34.80
5,2429,Andre Johnson,WR,17,HOU,JAX,0,0,0,0,0,10,134,1,0,0,0,0,32.40
6,5,Carolina Panthers,DST,17,CAR,ATL,0,0,0,0,0,0,0,0,6,2,1,1,31
7,15020,CJ Anderson,RB,17,DEN,OAK,0,0,0,87,3,2,20,0,0,0,0,0,30.70
8,14895,Geno Smith,QB,17,NYJ,MIA,358,3,0,18,0,0,0,0,0,0,0,0,30.12
9,15974,Jordan Matthews,WR,17,PHI,NYG,0,0,0,0,0,8,105,1,0,0,0,0,27.50
10,13791,Lamar Miller,RB,17,MIA,NYJ,0,0,0,178,1,0,0,0,0,0,0,0,26.80
11,11270,Dez Bryant,WR,17,DAL,WAS,0,0,0,0,0,4,99,2,0,0,0,0,25.90
12,14257,Robert Griffin III,QB,17,WAS,DAL,336,1,2,19,1,0,0,0,0,0,0,0,25.34
13,14242,Rueben Randle,WR,17,NYG,PHI,0,0,0,0,0,6,158,0,0,0,0,0,24.80
14,2593,Aaron Rodgers,QB,17,GB,DET,226,2,0,14,1,0,0,0,0,0,0,0,24.44
15,13124,DeMarco Murray,RB,17,DAL,WAS,0,0,0,100,1,3,21,0,0,0,0,0,24.10
16,13227,Randall Cobb,WR,17,GB,DET,0,0,0,6,0,4,80,2,0,0,0,0,23.60
17,611,Joe Flacco,QB,17,BAL,CLE,312,2,0,1,0,0,0,0,0,0,0,0,23.58
18,4932,Eli Manning,QB,17,NYG,PHI,429,1,1,0,0,0,0,0,0,0,0,0,23.16
19,13997,Coby Fleener,TE,17,IND,TEN,0,0,0,0,0,5,56,2,0,0,0,0,22.60
20,9038,Matthew Stafford,QB,17,DET,GB,217,3,0,29,0,0,0,0,0,0,0,0,22.58
21,11197,Demaryius Thomas,WR,17,DEN,OAK,0,0,0,0,0,8,115,0,0,0,0,0,22.50
22,13443,Colin Kaepernick,QB,17,SF,ARI,204,2,0,63,0,0,0,0,0,0,0,0,22.46
23,3807,Ben Roethlisberger,QB,17,PIT,CIN,317,2,1,3,0,0,0,0,0,0,0,0,21.98
24,15048,Travis Kelce,TE,17,KC,SD,0,0,0,0,1,7,84,0,0,0,0,0,21.40
25,90,Seattle Seahawks,DST,17,SEA,LA,0,0,0,0,0,0,0,0,4,2,2,0,21
26,8415,Mark Sanchez,QB,17,PHI,NYG,292,2,1,22,0,0,0,0,0,0,0,0,20.88
27,13102,Jordan Todman,RB,17,JAX,HOU,0,0,0,52,0,5,46,1,0,0,0,0,20.80
28,14482,Ryan Lindley,QB,17,ARI,SF,316,2,3,0,0,0,0,0,0,0,0,0,20.64
29,204,Roddy White,WR,17,ATL,CAR,0,0,0,0,0,8,104,0,0,0,0,0,20.40
30,6029,Calvin Johnson,WR,17,DET,GB,0,0,0,0,0,4,39,2,0,0,0,0,19.90
31,5820,Frank Gore,RB,17,SF,ARI,0,0,0,144,0,2,5,0,0,0,0,0,19.90
32,13320,Cam Newton,QB,17,CAR,ATL,114,1,0,51,1,0,0,0,0,0,0,0,19.66
33,16189,Alfred Blue,RB,17,HOU,JAX,0,0,0,39,1,6,37,0,0,0,0,0,19.60
34,14916,Giovani Bernard,RB,17,CIN,PIT,0,0,0,8,0,7,56,1,0,0,0,0,19.40
35,3867,Tony Romo,QB,17,DAL,WAS,299,2,1,0,0,0,0,0,0,0,0,0,18.96
36,16142,Terrance West,RB,17,CLE,BAL,0,0,0,94,1,2,12,0,0,0,0,0,18.60
37,9369,Justin Forsett,RB,17,BAL,CLE,0,0,0,119,0,2,17,0,0,0,0,0,18.60
38,12830,Torrey Smith,WR,17,BAL,CLE,0,0,0,0,0,4,83,1,0,0,0,0,18.30
39,48,Dallas Cowboys,DST,17,DAL,WAS,0,0,0,0,0,0,0,0,3,2,2,2,18
40,15694,Case Keenum,QB,17,HOU,JAX,250,2,1,16,0,0,0,0,0,0,0,0,17.60
41,12386,Marshawn Lynch,RB,17,SEA,LA,0,0,0,60,1,3,36,0,0,0,0,0,17.60
42,15138,Eddie Lacy,RB,17,GB,DET,0,0,0,100,0,3,26,0,0,0,0,0,17.60
43,49,Denver Broncos,DST,17,DEN,OAK,0,0,0,0,0,0,0,0,3,1,1,1,17
44,55,Kansas City Chiefs,DST,17,KC,SD,0,0,0,0,0,0,0,0,7,2,1,1,17
45,4358,Steve Smith,WR,17,BAL,CLE,0,0,0,0,0,8,90,0,0,0,0,0,17
46,3943,DeSean Jackson,WR,17,WAS,DAL,0,0,0,0,0,2,86,1,0,0,0,0,16.60
47,12841,Andy Dalton,QB,17,CIN,PIT,244,2,2,8,0,0,0,0,0,0,0,0,16.56
48,16597,Mike Evans,WR,17,TB,NO,0,0,0,0,0,5,54,1,0,0,0,0,16.40
49,11712,Anquan Boldin,WR,17,SF,ARI,0,0,0,0,0,2,81,1,0,0,0,0,16.10
50,28,Pittsburgh Steelers,DST,17,PIT,CIN,0,0,0,0,0,0,0,0,3,2,1,1,16
51,16112,Jeremy Hill,RB,17,CIN,PIT,0,0,0,100,0,2,10,0,0,0,0,0,16
52,14967,Le'Veon Bell,RB,17,PIT,CIN,0,0,0,20,0,6,80,0,0,0,0,0,16
53,15534,Adam Thielen,WR,17,MIN,CHI,0,0,0,0,0,3,68,1,0,0,0,0,15.80
54,16345,Branden Oliver,RB,17,SD,KC,0,0,0,71,1,2,4,0,0,0,0,0,15.50
55,12751,Charles Clay,TE,17,MIA,NYJ,0,0,0,0,0,5,45,1,0,0,0,0,15.50
56,2699,Matt Forte,RB,17,CHI,MIN,0,0,0,51,0,8,23,0,0,0,0,0,15.40
57,16402,Andre Williams,RB,17,NYG,PHI,0,0,0,43,1,3,19,0,0,0,0,0,15.20
58,12845,AJ Green,WR,17,CIN,PIT,0,0,0,0,0,8,82,0,0,0,0,0,15.20
59,15100,Jordan Reed,TE,17,WAS,DAL,0,0,0,0,0,9,70,0,0,0,0,0,15
60,14008,Andrew Luck,QB,17,IND,TEN,160,2,0,5,0,0,0,0,0,0,0,0,14.90
61,13002,Cecil Shorts,WR,17,JAX,HOU,23,1,0,0,0,5,47,0,0,0,0,0,14.62
62,4556,Jordy Nelson,WR,17,GB,DET,0,0,0,0,0,6,86,0,0,0,0,0,14.60
63,16609,Charles Sims,RB,17,TB,NO,0,0,0,69,1,1,6,0,0,0,0,0,14.50
64,8330,Brian Hartline,WR,17,MIA,NYJ,0,0,0,0,0,5,94,0,0,0,0,0,14.40
65,15126,Theo Riddick,RB,17,DET,GB,0,0,0,0,0,5,34,1,0,0,0,0,14.40
