Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11197,Demaryius Thomas,WR,5,DEN,ARI,0,0,0,0,0,8,226,2,0,0,0,0,45.60
2,14536,Russell Wilson,QB,5,SEA,WAS,201,2,0,122,1,0,0,0,0,0,0,0,37.24
3,16345,Branden Oliver,RB,5,SD,NYJ,0,0,0,114,1,4,68,1,0,0,0,0,37.20
4,2699,Matt Forte,RB,5,CHI,CAR,0,0,0,61,0,12,105,1,0,0,0,0,36.60
5,7328,Peyton Manning,QB,5,DEN,ARI,479,4,2,-2,0,0,0,0,0,0,0,0,35.96
6,11792,Arian Foster,RB,5,HOU,DAL,0,0,0,157,2,2,15,0,0,0,0,0,34.20
7,15224,Andre Ellington,RB,5,ARI,DEN,0,0,0,32,1,4,112,1,0,0,0,0,33.40
8,15138,Eddie Lacy,RB,5,GB,MIN,0,0,0,105,2,3,27,0,0,0,0,0,31.20
9,957,Pierre Thomas,RB,5,NO,TB,0,0,0,35,1,8,77,1,0,0,0,0,31.20
10,14404,Austin Davis,QB,5,LA,PHI,375,3,0,30,0,0,0,0,0,0,0,0,31
11,3943,DeSean Jackson,WR,5,WAS,SEA,0,0,0,0,0,5,157,1,0,0,0,0,29.70
12,11611,Golden Tate,WR,5,DET,BUF,0,0,0,0,0,7,134,1,0,0,0,0,29.40
13,13124,DeMarco Murray,RB,5,DAL,HOU,0,0,0,136,0,6,56,0,0,0,0,0,27.20
14,13957,Kendall Wright,WR,5,TEN,CLE,0,0,0,43,0,6,47,2,0,0,0,0,27
15,14424,Brian Quick,WR,5,LA,PHI,0,0,0,0,0,5,87,2,0,0,0,0,25.70
16,3519,Vincent Jackson,WR,5,TB,NO,0,0,0,0,0,8,144,0,0,0,0,0,25.40
17,1658,Greg Olsen,TE,5,CAR,CHI,0,0,0,0,0,6,72,2,0,0,0,0,25.20
18,10974,Rob Gronkowski,TE,5,NE,CIN,0,0,0,0,0,6,100,1,0,0,0,0,25
19,8972,Jay Cutler,QB,5,CHI,CAR,289,2,2,22,1,0,0,0,0,0,0,0,24.76
20,14008,Andrew Luck,QB,5,IND,BAL,312,1,2,12,1,0,0,0,0,0,0,0,24.68
21,13027,Julius Thomas,TE,5,DEN,ARI,0,0,0,0,0,6,66,2,0,0,0,0,24.60
22,13291,Julio Jones,WR,5,ATL,NYG,0,0,0,0,0,11,105,0,0,0,0,0,24.50
23,11270,Dez Bryant,WR,5,DAL,HOU,0,0,0,0,0,9,85,1,0,0,0,0,23.50
24,26,Philadelphia Eagles,DST,5,PHI,LA,0,0,0,0,0,0,0,0,4,0,3,3,23
25,3867,Tony Romo,QB,5,DAL,HOU,324,2,1,0,0,0,0,0,0,0,0,0,22.96
26,8358,Brian Hoyer,QB,5,CLE,TEN,292,3,1,2,0,0,0,0,0,0,0,0,22.88
27,8244,Philip Rivers,QB,5,SD,NYJ,288,3,1,3,0,0,0,0,0,0,0,0,22.82
28,7242,Drew Brees,QB,5,NO,TB,371,2,3,-1,0,0,0,0,0,0,0,0,22.74
29,12386,Marshawn Lynch,RB,5,SEA,WAS,0,0,0,72,0,5,45,1,0,0,0,0,22.70
30,9369,Justin Forsett,RB,5,BAL,IND,0,0,0,42,1,7,55,0,0,0,0,0,22.70
31,12,Green Bay Packers,DST,5,GB,MIN,0,0,0,0,0,0,0,0,6,2,1,1,22
32,7884,Antonio Gates,TE,5,SD,NYJ,0,0,0,0,0,4,60,2,0,0,0,0,22
33,14187,Alshon Jeffery,WR,5,CHI,CAR,0,0,0,0,0,6,97,1,0,0,0,0,21.70
34,4314,Tom Brady,QB,5,NE,CIN,292,2,0,13,0,0,0,0,0,0,0,0,20.98
35,11063,Emmanuel Sanders,WR,5,DEN,ARI,0,0,0,8,0,7,101,0,0,0,0,0,20.90
36,13887,Travis Benjamin,WR,5,CLE,TEN,0,0,0,0,0,4,48,2,0,0,0,0,20.80
37,12774,Stevan Ridley,RB,5,NE,CIN,0,0,0,113,1,0,0,0,0,0,0,0,20.30
38,5701,Fred Jackson,RB,5,BUF,DET,0,0,0,50,0,7,58,0,0,0,0,0,19.80
39,14252,Kirk Cousins,QB,5,WAS,SEA,283,2,0,4,0,0,0,0,0,0,0,0,19.72
40,15367,Tim Wright,TE,5,NE,CIN,0,0,0,0,0,5,85,1,0,0,0,0,19.50
41,14978,Justin Hunter,WR,5,TEN,CLE,0,0,0,0,0,3,99,1,0,0,0,0,18.90
42,732,Matt Ryan,QB,5,ATL,NYG,316,1,1,0,0,0,0,0,0,0,0,0,18.64
43,8914,Jeremy Maclin,WR,5,PHI,LA,0,0,0,0,0,5,76,1,0,0,0,0,18.60
44,1652,Steven Jackson,RB,5,ATL,NYG,0,0,0,37,1,5,37,0,0,0,0,0,18.40
45,8703,Kyle Orton,QB,5,BUF,DET,308,1,1,0,0,0,0,0,0,0,0,0,18.32
46,2593,Aaron Rodgers,QB,5,GB,MIN,156,3,0,0,0,0,0,0,0,0,0,0,18.24
47,12845,AJ Green,WR,5,CIN,NE,0,0,0,0,0,5,81,1,0,0,0,0,18.10
48,5,Carolina Panthers,DST,5,CAR,CHI,0,0,0,0,0,0,0,0,4,2,3,2,18
49,13878,Mohamed Sanu,WR,5,CIN,NE,0,0,0,0,0,5,70,1,0,0,0,0,18
50,14005,TY Hilton,WR,5,IND,BAL,0,0,0,0,0,9,90,0,0,0,0,0,18
51,12841,Andy Dalton,QB,5,CIN,NE,204,2,0,16,0,0,0,0,0,0,0,0,17.76
52,11439,Antone Smith,RB,5,ATL,NYG,0,0,0,2,0,3,83,1,0,0,0,0,17.50
53,13320,Cam Newton,QB,5,CAR,CHI,255,2,1,9,0,0,0,0,0,0,0,0,17.10
54,15201,Mike Glennon,QB,5,TB,NO,249,2,1,0,0,0,0,0,0,0,0,0,16.96
55,14967,Le'Veon Bell,RB,5,PIT,JAX,0,0,0,82,0,5,36,0,0,0,0,0,16.80
56,15645,Khiry Robinson,RB,5,NO,TB,0,0,0,89,1,1,8,0,0,0,0,0,16.70
57,12925,Jake Locker,QB,5,TEN,CLE,79,1,0,34,1,0,0,0,0,0,0,0,16.56
58,16402,Andre Williams,RB,5,NYG,ATL,0,0,0,65,1,2,18,0,0,0,0,0,16.30
59,15207,Benjamin Cunningham,RB,5,LA,PHI,0,0,0,47,1,3,24,0,0,0,0,0,16.10
60,13557,Ben Tate,RB,5,CLE,TEN,0,0,0,123,0,1,-2,0,0,0,0,0,16.10
61,16568,Brandin Cooks,WR,5,NO,TB,0,0,0,15,0,9,56,0,0,0,0,0,16.10
62,84,San Diego Chargers,DST,5,SD,NYJ,0,0,0,0,0,0,0,0,2,1,1,1,16
63,13987,Dwayne Allen,TE,5,IND,BAL,0,0,0,0,0,4,59,1,0,0,0,0,15.90
