Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,3807,Ben Roethlisberger,QB,8,PIT,IND,522,6,0,-1,0,0,0,0,0,0,0,0,47.78
2,8914,Jeremy Maclin,WR,8,PHI,ARI,0,0,0,0,0,12,187,2,0,0,0,0,45.70
3,10974,Rob Gronkowski,TE,8,NE,CHI,0,0,0,0,0,9,149,3,0,0,0,0,44.90
4,11063,Emmanuel Sanders,WR,8,DEN,SD,0,0,0,6,0,9,120,3,0,0,0,0,42.60
5,11792,Arian Foster,RB,8,HOU,TEN,0,0,0,151,2,4,22,1,0,0,0,0,42.30
6,11056,Antonio Brown,WR,8,PIT,IND,0,0,0,5,0,10,133,2,0,0,0,0,38.80
7,4314,Tom Brady,QB,8,NE,CHI,354,5,0,0,0,0,0,0,0,0,0,0,37.16
8,2699,Matt Forte,RB,8,CHI,NE,0,0,0,114,0,6,54,1,0,0,0,0,33.80
9,11463,Brandon LaFell,WR,8,NE,CHI,0,0,0,0,0,11,124,1,0,0,0,0,32.40
10,5571,Larry Fitzgerald,WR,8,ARI,PHI,0,0,0,0,0,7,160,1,0,0,0,0,32
11,14008,Andrew Luck,QB,8,IND,PIT,400,3,2,26,0,0,0,0,0,0,0,0,31.60
12,11611,Golden Tate,WR,8,DET,ATL,0,0,0,0,0,7,151,1,0,0,0,0,31.10
13,14005,TY Hilton,WR,8,IND,PIT,0,0,0,0,0,6,155,1,0,0,0,0,30.50
14,2593,Aaron Rodgers,QB,8,GB,NO,418,1,2,21,1,0,0,0,0,0,0,0,29.82
15,15138,Eddie Lacy,RB,8,GB,NO,0,0,0,59,0,8,123,0,0,0,0,0,29.20
16,13124,DeMarco Murray,RB,8,DAL,WAS,0,0,0,141,0,4,80,0,0,0,0,0,28.10
17,7242,Drew Brees,QB,8,NO,GB,311,3,0,6,0,0,0,0,0,0,0,0,28.04
18,64,Miami Dolphins,DST,8,MIA,JAX,0,0,0,0,0,0,0,0,4,2,1,1,28
19,16568,Brandin Cooks,WR,8,NO,GB,0,0,0,4,1,6,94,1,0,0,0,0,27.80
20,16003,Sammy Watkins,WR,8,BUF,NYJ,0,0,0,0,0,3,157,1,0,0,0,0,27.70
21,13337,Mark Ingram,RB,8,NO,GB,0,0,0,172,1,1,3,0,0,0,0,0,27.50
22,16232,Donte Moncrief,WR,8,IND,PIT,0,0,0,0,0,7,113,1,0,0,0,0,27.30
23,7635,Heath Miller,TE,8,PIT,IND,0,0,0,0,0,7,112,1,0,0,0,0,27.20
24,13723,Nick Foles,QB,8,PHI,ARI,411,2,2,14,0,0,0,0,0,0,0,0,26.84
25,13227,Randall Cobb,WR,8,GB,NO,0,0,0,0,0,5,126,1,0,0,0,0,26.60
26,8703,Kyle Orton,QB,8,BUF,NYJ,238,4,0,6,0,0,0,0,0,0,0,0,26.12
27,7969,Jamaal Charles,RB,8,KC,LA,0,0,0,67,2,4,44,0,0,0,0,0,26.10
28,16640,John Brown,WR,8,ARI,PHI,0,0,0,0,0,5,119,1,0,0,0,0,25.90
29,16146,Martavis Bryant,WR,8,PIT,IND,0,0,0,0,0,5,83,2,0,0,0,0,25.30
30,2428,Carson Palmer,QB,8,ARI,PHI,329,2,0,0,0,0,0,0,0,0,0,0,24.16
31,9038,Matthew Stafford,QB,8,DET,ATL,325,2,1,9,0,0,0,0,0,0,0,0,23.90
32,8972,Jay Cutler,QB,8,CHI,NE,227,3,1,6,0,0,0,0,0,0,0,0,23.68
33,7328,Peyton Manning,QB,8,DEN,SD,286,3,0,0,0,0,0,0,0,0,0,0,23.44
34,13878,Mohamed Sanu,WR,8,CIN,BAL,0,0,0,27,0,5,125,0,0,0,0,0,23.20
35,3943,DeSean Jackson,WR,8,WAS,DAL,0,0,0,0,0,6,136,0,0,0,0,0,22.60
36,7884,Antonio Gates,TE,8,SD,DEN,0,0,0,0,0,5,54,2,0,0,0,0,22.40
37,15076,Keenan Allen,WR,8,SD,DEN,0,0,0,0,0,9,73,1,0,0,0,0,22.30
38,12841,Andy Dalton,QB,8,CIN,BAL,266,0,1,14,2,0,0,0,0,0,0,0,22.04
39,15126,Theo Riddick,RB,8,DET,ATL,0,0,0,5,0,8,74,1,0,0,0,0,21.90
40,12847,Andrew Hawkins,WR,8,CLE,OAK,0,0,0,0,0,7,88,1,0,0,0,0,21.80
41,8244,Philip Rivers,QB,8,SD,DEN,252,3,2,17,0,0,0,0,0,0,0,0,21.78
42,2220,Ahmad Bradshaw,RB,8,IND,PIT,0,0,0,35,1,7,52,0,0,0,0,0,21.70
43,1181,Martellus Bennett,TE,8,CHI,NE,0,0,0,0,0,6,95,1,0,0,0,0,21.50
44,11197,Demaryius Thomas,WR,8,DEN,SD,0,0,0,0,0,8,105,0,0,0,0,0,21.50
45,16099,Lorenzo Taliaferro,RB,8,BAL,CIN,0,0,0,27,2,2,42,0,0,0,0,0,20.90
46,14967,Le'Veon Bell,RB,8,PIT,IND,0,0,0,92,0,6,56,0,0,0,0,0,20.80
47,14046,Ronnie Hillman,RB,8,DEN,SD,0,0,0,109,0,3,29,0,0,0,0,0,19.80
48,16263,Allen Robinson,WR,8,JAX,MIA,0,0,0,0,0,5,82,1,0,0,0,0,19.20
49,55,Kansas City Chiefs,DST,8,KC,LA,0,0,0,0,0,0,0,0,7,1,0,0,19
50,67,Minnesota Vikings,DST,8,MIN,TB,0,0,0,0,0,0,0,0,5,1,1,1,19
51,15367,Tim Wright,TE,8,NE,CHI,0,0,0,-2,0,7,61,1,0,0,0,0,18.90
52,16311,Derek Carr,QB,8,OAK,CLE,328,1,0,-3,0,0,0,0,0,0,0,0,18.82
53,11047,Colt McCoy,QB,8,WAS,DAL,299,0,1,16,1,0,0,0,0,0,0,0,18.56
54,722,Jason Witten,TE,8,DAL,WAS,0,0,0,0,0,5,70,1,0,0,0,0,18
55,13264,Andre Holmes,WR,8,OAK,CLE,0,0,0,0,0,5,69,1,0,0,0,0,17.90
56,16175,Zach Mettenberger,QB,8,TEN,HOU,299,2,1,-1,0,0,0,0,0,0,0,0,17.86
57,14187,Alshon Jeffery,WR,8,CHI,NE,0,0,0,0,0,5,59,1,0,0,0,0,16.90
58,11488,Jimmy Graham,TE,8,NO,GB,0,0,0,0,0,5,59,1,0,0,0,0,16.90
59,15045,Knile Davis,RB,8,KC,LA,0,0,0,49,1,0,0,0,0,0,0,0,16.90
60,732,Matt Ryan,QB,8,ATL,DET,228,2,1,6,0,0,0,0,0,0,0,0,16.72
61,14973,Markus Wheaton,WR,8,PIT,IND,0,0,0,0,0,5,56,1,0,0,0,0,16.60
62,15224,Andre Ellington,RB,8,ARI,PHI,0,0,0,71,1,3,14,0,0,0,0,0,16.50
63,12239,Chris Ivory,RB,8,NYJ,BUF,0,0,0,43,2,0,0,0,0,0,0,0,16.30
64,37,Buffalo Bills,DST,8,BUF,NYJ,0,0,0,0,0,0,0,0,4,4,3,2,16
65,15018,Denard Robinson,RB,8,JAX,MIA,0,0,0,108,0,1,10,0,0,0,0,0,15.80
66,13799,Ryan Tannehill,QB,8,MIA,JAX,196,1,1,48,0,0,0,0,0,0,0,0,15.64
67,15150,Cordarrelle Patterson,WR,8,MIN,TB,0,0,0,10,0,6,86,0,0,0,0,0,15.60
68,14269,Alfred Morris,RB,8,WAS,DAL,0,0,0,73,1,1,12,0,0,0,0,0,15.50
69,15072,Mychal Rivera,TE,8,OAK,CLE,0,0,0,0,0,7,83,0,0,0,0,0,15.30
70,8358,Brian Hoyer,QB,8,CLE,OAK,275,1,0,1,0,0,0,0,0,0,0,0,15.10
71,16245,Blake Bortles,QB,8,JAX,MIA,221,1,2,48,0,0,0,0,0,0,0,0,14.64
72,14986,DeAndre Hopkins,WR,8,HOU,TEN,0,0,0,0,0,5,95,0,0,0,0,0,14.50
73,16470,Davante Adams,WR,8,GB,NO,0,0,0,0,0,7,75,0,0,0,0,0,14.50
74,14536,Russell Wilson,QB,8,SEA,CAR,199,1,1,35,0,0,0,0,0,0,0,0,14.46
75,16287,Juwan Thompson,RB,8,DEN,SD,0,0,0,24,2,0,0,0,0,0,0,0,14.40
76,8283,Ryan Fitzpatrick,QB,8,HOU,TEN,227,1,0,12,0,0,0,0,0,0,0,0,14.28
77,14871,Robert Woods,WR,8,BUF,NYJ,0,0,0,0,0,3,50,1,0,0,0,0,14
78,16497,Teddy Bridgewater,QB,8,MIN,TB,241,1,0,3,0,0,0,0,0,0,0,0,13.94
79,11313,Riley Cooper,WR,8,PHI,ARI,0,0,0,0,0,5,88,0,0,0,0,0,13.80
80,7175,Delanie Walker,TE,8,TEN,HOU,0,0,0,0,0,4,37,1,0,0,0,0,13.70
81,9369,Justin Forsett,RB,8,BAL,CIN,0,0,0,68,0,3,17,0,0,0,0,0,13.50
82,16550,Kelvin Benjamin,WR,8,CAR,SEA,0,0,0,0,0,4,94,0,0,0,0,0,13.40
83,16345,Branden Oliver,RB,8,SD,DEN,0,0,0,36,0,7,27,0,0,0,0,0,13.30
84,14978,Justin Hunter,WR,8,TEN,HOU,0,0,0,0,0,4,31,1,0,0,0,0,13.10
85,8,Cleveland Browns,DST,8,CLE,OAK,0,0,0,0,0,0,0,0,3,1,2,2,13
86,21,New England Patriots,DST,8,NE,CHI,0,0,0,0,0,0,0,0,3,1,1,1,13
87,28,Pittsburgh Steelers,DST,8,PIT,IND,0,0,0,0,0,0,0,0,2,2,1,0,13
88,13791,Lamar Miller,RB,8,MIA,JAX,0,0,0,78,0,3,21,0,0,0,0,0,12.90
89,15088,Terrance Williams,WR,8,DAL,WAS,0,0,0,0,0,6,69,0,0,0,0,0,12.90
90,6597,Greg Jennings,WR,8,MIN,TB,0,0,0,0,0,3,38,1,0,0,0,0,12.80
91,14916,Giovani Bernard,RB,8,CIN,BAL,0,0,0,45,1,2,2,0,0,0,0,0,12.70
92,11932,LeSean McCoy,RB,8,PHI,ARI,0,0,0,83,0,3,14,0,0,0,0,0,12.70
93,13852,Bobby Rainey,RB,8,TB,MIN,0,0,0,25,0,6,41,0,0,0,0,0,12.60
94,2429,Andre Johnson,WR,8,HOU,TEN,0,0,0,0,0,7,55,0,0,0,0,0,12.50
95,3867,Tony Romo,QB,8,DAL,WAS,209,1,0,1,0,0,0,0,0,0,0,0,12.46
96,5451,Jonathan Stewart,RB,8,CAR,SEA,0,0,0,79,0,3,15,0,0,0,0,0,12.40
97,7203,Dwayne Bowe,WR,8,KC,LA,0,0,0,0,0,6,64,0,0,0,0,0,12.40
98,6302,James Jones,WR,8,OAK,CLE,0,0,0,0,0,6,62,0,0,0,0,0,12.20
99,13460,Doug Baldwin,WR,8,SEA,CAR,0,0,0,0,0,6,61,0,0,0,0,0,12.10
100,15697,Chase Ford,TE,8,MIN,TB,0,0,0,0,0,6,61,0,0,0,0,0,12.10
101,1652,Steven Jackson,RB,8,ATL,DET,0,0,0,60,1,0,0,0,0,0,0,0,12
102,11270,Dez Bryant,WR,8,DAL,WAS,0,0,0,0,0,3,30,1,0,0,0,0,12
103,16597,Mike Evans,WR,8,TB,MIN,0,0,0,0,0,4,78,0,0,0,0,0,11.80
104,204,Roddy White,WR,8,ATL,DET,0,0,0,0,0,5,66,0,0,0,0,0,11.60
105,8066,Darren McFadden,RB,8,OAK,CLE,0,0,0,59,0,4,26,0,0,0,0,0,11.50
106,6739,Alex Smith,QB,8,KC,LA,223,0,0,24,0,0,0,0,0,0,0,0,11.32
107,15201,Mike Glennon,QB,8,TB,MIN,171,1,1,13,0,0,0,0,0,0,0,0,11.14
108,90,Seattle Seahawks,DST,8,SEA,CAR,0,0,0,0,0,0,0,0,3,1,1,1,11
109,11182,Eric Decker,WR,8,NYJ,BUF,0,0,0,0,0,7,40,0,0,0,0,0,11
110,15100,Jordan Reed,TE,8,WAS,DAL,0,0,0,0,0,7,40,0,0,0,0,0,11
111,8564,Nate Washington,WR,8,TEN,HOU,0,0,0,0,0,4,68,0,0,0,0,0,10.80
112,15974,Jordan Matthews,WR,8,PHI,ARI,0,0,0,0,0,6,47,0,0,0,0,0,10.70
113,16608,Austin Seferian-Jenkins,TE,8,TB,MIN,0,0,0,0,0,3,26,1,0,0,0,0,10.60
114,13557,Ben Tate,RB,8,CLE,OAK,0,0,0,26,1,1,8,0,0,0,0,0,10.40
115,16057,Jace Amaro,TE,8,NYJ,BUF,0,0,0,0,0,5,51,0,0,0,0,0,10.10
116,9447,Michael Vick,QB,8,NYJ,BUF,153,0,1,69,0,0,0,0,0,0,0,0,10.02
117,69,New Orleans Saints,DST,8,NO,GB,0,0,0,0,0,0,0,0,4,2,1,1,10
118,97,Washington Redskins,DST,8,WAS,DAL,0,0,0,0,0,0,0,0,5,0,3,2,10
119,16178,Bishop Sankey,RB,8,TEN,HOU,0,0,0,35,0,4,25,0,0,0,0,0,10
120,7711,Malcom Floyd,WR,8,SD,DEN,0,0,0,0,0,4,58,0,0,0,0,0,9.80
121,13291,Julio Jones,WR,8,ATL,DET,0,0,0,0,0,4,58,0,0,0,0,0,9.80
122,16491,Richard Rodgers,TE,8,GB,NO,0,0,0,0,0,4,58,0,0,0,0,0,9.80
123,14856,Zach Ertz,TE,8,PHI,ARI,0,0,0,0,0,5,48,0,0,0,0,0,9.80
124,15196,Kenny Stills,WR,8,NO,GB,0,0,0,0,0,4,57,0,0,0,0,0,9.70
125,14404,Austin Davis,QB,8,LA,KC,160,1,1,1,0,0,0,0,0,0,0,0,9.50
126,15263,Luke Willson,TE,8,SEA,CAR,0,0,0,0,0,1,23,1,0,0,0,0,9.30
127,16112,Jeremy Hill,RB,8,CIN,BAL,0,0,0,25,0,4,28,0,0,0,0,0,9.30
128,16510,Jerick McKinnon,RB,8,MIN,TB,0,0,0,83,0,1,-1,0,0,0,0,0,9.20
129,13987,Dwayne Allen,TE,8,IND,PIT,0,0,0,0,0,1,21,1,0,0,0,0,9.10
130,5,Carolina Panthers,DST,8,CAR,SEA,0,0,0,0,0,0,0,0,1,1,0,1,9
131,5094,Marques Colston,WR,8,NO,GB,0,0,0,0,0,4,49,0,0,0,0,0,8.90
132,12800,Bilal Powell,RB,8,NYJ,BUF,0,0,0,28,1,0,0,0,0,0,0,0,8.80
133,14352,Travaris Cadet,RB,8,NO,GB,0,0,0,7,0,4,40,0,0,0,0,0,8.70
134,6767,Pierre Garcon,WR,8,WAS,DAL,0,0,0,0,0,4,47,0,0,0,0,0,8.70
135,15565,Jonas Gray,RB,8,NE,CHI,0,0,0,86,0,0,0,0,0,0,0,0,8.60
136,12777,Lee Smith,TE,8,BUF,NYJ,0,0,0,0,0,2,5,1,0,0,0,0,8.50
137,15048,Travis Kelce,TE,8,KC,LA,0,0,0,0,0,4,45,0,0,0,0,0,8.50
138,3382,Marcel Reece,FB,8,OAK,CLE,0,0,0,0,0,5,34,0,0,0,0,0,8.40
139,13957,Kendall Wright,WR,8,TEN,HOU,0,0,0,0,0,3,53,0,0,0,0,0,8.30
140,16524,Devonta Freeman,RB,8,ATL,DET,0,0,0,5,0,1,7,1,0,0,0,0,8.20
141,12548,Scott Chandler,TE,8,BUF,NYJ,0,0,0,0,0,1,12,1,0,0,0,0,8.20
142,12323,Joique Bell,RB,8,DET,ATL,0,0,0,39,0,2,22,0,0,0,0,0,8.10
143,15417,Kenbrell Thompkins,WR,8,OAK,CLE,0,0,0,7,0,4,34,0,0,0,0,0,8.10
144,16129,Taylor Gabriel,WR,8,CLE,OAK,0,0,0,0,0,2,60,0,0,0,0,0,8
145,9079,Percy Harvin,WR,8,NYJ,BUF,0,0,0,28,0,3,22,0,0,0,0,0,8
146,11220,Dexter McCluster,RB,8,TEN,HOU,0,0,0,1,0,4,39,0,0,0,0,0,8
147,8529,Mike Wallace,WR,8,MIA,JAX,0,0,0,0,0,2,59,0,0,0,0,0,7.90
148,16253,Allen Hurns,WR,8,JAX,MIA,0,0,0,0,0,3,49,0,0,0,0,0,7.90
149,12780,Shane Vereen,RB,8,NE,CHI,0,0,0,22,0,3,23,0,0,0,0,0,7.50
150,12386,Marshawn Lynch,RB,8,SEA,CAR,0,0,0,62,0,1,2,0,0,0,0,0,7.40
151,16189,Alfred Blue,RB,8,HOU,TEN,0,0,0,42,0,1,22,0,0,0,0,0,7.40
152,11026,Jermaine Gresham,TE,8,CIN,BAL,0,0,0,0,0,4,34,0,0,0,0,0,7.40
153,13788,Rishard Matthews,WR,8,MIA,JAX,0,0,0,0,0,1,3,1,0,0,0,0,7.30
154,15123,Corey Fuller,WR,8,DET,ATL,0,0,0,0,0,3,43,0,0,0,0,0,7.30
155,13320,Cam Newton,QB,8,CAR,SEA,171,0,1,24,0,0,0,0,0,0,0,0,7.24
156,15866,Josh Hill,TE,8,NO,GB,0,0,0,0,0,1,2,1,0,0,0,0,7.20
157,8532,Kenny Britt,WR,8,LA,KC,0,0,0,0,0,2,52,0,0,0,0,0,7.20
158,6211,Harry Douglas,WR,8,ATL,DET,0,0,0,0,0,3,42,0,0,0,0,0,7.20
159,12874,Greg Little,WR,8,CIN,BAL,0,0,0,0,0,3,42,0,0,0,0,0,7.20
160,14533,Robert Turbin,RB,8,SEA,CAR,0,0,0,10,0,3,32,0,0,0,0,0,7.20
161,10291,Bear Pascoe,TE,8,ATL,DET,0,0,0,0,0,1,1,1,0,0,0,0,7.10
162,13386,Lance Kendricks,TE,8,LA,KC,0,0,0,0,0,1,1,1,0,0,0,0,7.10
163,14876,Dion Sims,TE,8,MIA,JAX,0,0,0,0,0,2,51,0,0,0,0,0,7.10
164,13002,Cecil Shorts,WR,8,JAX,MIA,0,0,0,0,0,3,41,0,0,0,0,0,7.10
165,1,Arizona Cardinals,DST,8,ARI,PHI,0,0,0,0,0,0,0,0,0,2,1,1,7
166,13,Houston Texans,DST,8,HOU,TEN,0,0,0,0,0,0,0,0,2,1,1,1,7
167,611,Joe Flacco,QB,8,BAL,CIN,195,0,2,12,0,0,0,0,0,0,0,0,7
