"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Max Scherzer","P","WSH","@ MIA",3.31,"O'Grady, L 3.68","R",2.21,0,0,6.7,12.4,0.84,NA,13200,48.1,28.8,26.56,26.56,"%",63,2,2.25,0.2
"Chris Sale","P","BOS","vs CLE",3.02,"Carrasco, R 3.58","L",2.33,0,0,6.8,12.8,0.88,NA,13000,48.7,29.8,32.38,32.38,"%",73,2.5,1.85,0.1
"Marcus Stroman","P","TOR","@ CWS",3.89,"Pelfrey, R 4.73","R",3.08,0,0,6.3,7.4,1.29,NA,11000,36.3,17.1,15.93,15.93,"%",40,1.4,16.35,1.5
"Carlos Carrasco","P","CLE","@ BOS",3.98,"Sale, L 2.33","R",3.58,0,0,6.2,9.9,1.09,NA,9800,36,20.2,16.04,16.04,"%",50,1.6,-9.05,NA
"Chris Archer","P","TB","@ HOU",4.25,"Fiers, R 3.79","R",3.87,0,0,6.5,11.1,1.26,NA,9600,33.1,21.4,15.81,15.81,"%",60,1.6,15.9,1.7
"Jon Lester","P","CHC","vs ARI",3.54,"Corbin, L 4.44","L",3.88,0,0,5.9,9,1.18,NA,9500,43.6,17.3,18.85,18.85,"%",28,2,15.6,1.6
"Aaron Nola","P","PHI","@ LAA",4.22,"Nolasco, R 4.76","R",3.17,0,0,6.2,9.7,1.16,NA,9100,36.8,20.6,16.46,16.46,"%",51,1.8,10.1,1.1
"Carlos Martinez","P","STL","@ MIL",4.36,"Nelson, R 3.45","R",3.47,0,0,6.2,9.7,1.18,NA,8800,36.2,19.9,13.54,13.54,"%",43,1.5,13.85,1.6
"Mike Fiers","P","HOU","vs TB",4.25,"Archer, R 3.87","R",3.79,0,0,5.6,9.2,1.28,NA,8500,34.9,16.1,16.48,16.48,"%",43,1.9,-0.95,NA
"Jeff Samardzija","P","SF","@ OAK",4.25,"Manaea, L 3.82","R",4.85,0,0,6.2,9.6,1.17,NA,8400,34.7,16.9,13.08,13.08,"%",36,1.6,21.2,2.5
"Jameson Taillon","P","PIT","vs CIN",3.88,"Bailey, R 8.37","R",4.03,0,0,5.4,8.7,1.43,NA,8000,36.5,14.7,14.16,14.16,"%",24,1.8,-8.95,NA
"Sean Manaea","P","OAK","vs SF",3.75,"Samardzija, R 4.85","L",3.82,0,0,5.9,8.8,1.22,NA,7900,34.3,17,16.88,16.88,"%",49,2.1,-1.25,NA
"Jimmy Nelson","P","MIL","vs STL",4.14,"Martinez, R 3.47","R",3.45,0,0,6.1,10,1.2,NA,7800,42,19.7,17.03,17.03,"%",37,2.2,23.3,3
"Jose Berrios","P","MIN","@ SD",4.11,"Chacin, R 4.30","R",3.76,0,0,6,8.4,1.2,NA,7700,36.3,17.5,13.5,13.5,"%",35,1.8,19.35,2.5
"CC Sabathia","P","NYY","vs DET",4.2,"Sanchez, R 6.79","L",3.66,0,0,5.5,7.2,1.29,NA,7500,34.9,14.3,13.66,13.66,"%",26,1.8,7.3,1
"Jhoulys Chacin","P","SD","vs MIN",3.9,"Berrios, R 3.76","R",4.3,0,0,5.4,7.7,1.25,NA,7300,39.4,13.8,15.65,15.65,"%",14,2.1,22.75,3.1
"Kenta Maeda","P","LAD","@ ATL",4.12,"Sims, R","R",4.09,0,0,4.9,8.6,1.19,NA,7200,29.5,14.3,11.14,11.14,"%",36,1.5,29.95,4.2
"Patrick Corbin","P","ARI","@ CHC",4.96,"Lester, L 3.88","L",4.44,0,0,5.2,8.5,1.5,NA,7100,31.2,13,11.26,11.26,"%",23,1.6,-7.85,NA
"Ian Kennedy","P","KC","@ BAL",5.25,"Bundy, R 4.53","R",4.43,0,0,5.5,7.7,1.16,NA,6500,29.1,13.4,9.22,9.22,"%",26,1.4,-1,NA
"Dylan Bundy","P","BAL","vs KC",4.75,"Kennedy, R 4.43","R",4.53,0,0,6,6.9,1.27,NA,6200,28.3,13.7,9.79,9.79,"%",33,1.6,29.6,4.8
"Ricky Nolasco","P","LAA","vs PHI",3.78,"Nola, R 3.17","R",4.76,0,0,5.7,7.3,1.37,NA,6000,35.7,12.2,12.81,12.81,"%",6,2.1,20.7,3.5
"Eric Hosmer","1B","KC","@ BAL",4.75,"Bundy, R 4.53","L",0.321,0.38,0.174,0,0,0,4,5500,28,8.5,13.15,13.15,"%",56,2.4,3,0.5
"Steven Matz","P","NYM","@ COL",6.53,"Hoffman, R 5.58","L",5.51,0,0,3.9,6.5,1.46,NA,5500,28.3,6.9,5.85,5.85,"%",0,1.1,4.45,0.8
"Charlie Blackmon","OF","COL","vs NYM",6.53,"Matz, L 5.51","L",0.328,0.41,0.276,0,0,0,1,5500,37.1,10.9,19.58,19.58,"%",60,3.6,14,2.5
"Corey Seager","SS","LAD","@ ATL",5.38,"Sims, R","L",0.302,0.398,0.224,0,0,0,2,5500,32.1,9,14.95,14.95,"%",52,2.7,0,NA
"Andrew McCutchen","OF","PIT","vs CIN",5.12,"Bailey, R 8.37","R",0.292,0.395,0.243,0,0,0,3,5400,31.7,9.4,14.22,14.22,"%",54,2.6,3,0.6
"Ryan Zimmerman","1B","WSH","@ MIA",4.69,"O'Grady, L 3.68","R",0.316,0.398,0.274,0,0,0,4,5400,31.4,9.4,12.97,12.97,"%",51,2.4,0,NA
"Bryce Harper","OF","WSH","@ MIA",4.69,"O'Grady, L 3.68","L",0.327,0.444,0.291,0,0,0,3,5400,34.7,11.1,14.54,14.54,"%",55,2.7,3,0.6
"Jeff Hoffman","P","COL","vs NYM",5.97,"Matz, L 5.51","R",5.58,0,0,5.3,7.6,1.37,NA,5400,35.8,11.6,7.12,7.12,"%",0,1.3,14.7,2.7
"Nolan Arenado","3B","COL","vs NYM",6.53,"Matz, L 5.51","R",0.317,0.401,0.272,0,0,0,3,5400,38.5,10,19.21,19.21,"%",52,3.6,23,4.3
"Brett Gardner","OF","NYY","vs DET",5.8,"Sanchez, R 6.79","L",0.255,0.351,0.206,0,0,0,1,5300,32.1,9,15.46,15.46,"%",54,2.9,15,2.8
"Justin Smoak","1B","TOR","@ CWS",5.61,"Pelfrey, R 4.73","B",0.303,0.416,0.297,0,0,0,4,5200,32.4,8.9,15.76,15.76,"%",53,3,19,3.7
"Jay Bruce","OF","NYM","@ COL",5.97,"Hoffman, R 5.58","L",0.263,0.36,0.26,0,0,0,4,5300,34.2,8.9,16.8,16.8,"%",51,3.2,21,4
"Jonathan Schoop","2B","BAL","vs KC",5.25,"Kennedy, R 4.43","R",0.308,0.389,0.257,0,0,0,3,5200,28.8,9,13.86,13.86,"%",59,2.7,12,2.3
"Mike Moustakas","3B","KC","@ BAL",4.75,"Bundy, R 4.53","L",0.275,0.357,0.278,0,0,0,6,5200,25.6,8.7,9.94,9.94,"%",55,1.9,2,0.4
"Eduardo Nunez","3B/OF","BOS","vs CLE",3.98,"Carrasco, R 3.58","R",0.319,0.346,0.129,0,0,0,3,5200,24.4,8.4,9.99,9.99,"%",57,1.9,21,4
"Michael Conforto","OF","NYM","@ COL",5.97,"Hoffman, R 5.58","L",0.293,0.413,0.286,0,0,0,1,5200,36.5,9,17.69,17.69,"%",48,3.4,12,2.3
"Lorenzo Cain","OF","KC","@ BAL",4.75,"Bundy, R 4.53","R",0.28,0.345,0.157,0,0,0,2,5100,27,8.1,12.58,12.58,"%",55,2.5,0,NA
"Gary Sanchez","C","NYY","vs DET",5.8,"Sanchez, R 6.79","R",0.264,0.354,0.217,0,0,0,4,5100,31.8,8.6,14.16,14.16,"%",49,2.8,12,2.4
"Mark Reynolds","1B","COL","vs NYM",6.53,"Matz, L 5.51","R",0.277,0.377,0.229,0,0,0,4,5100,33.9,8.6,16.95,16.95,"%",51,3.3,10,2
"Anthony Rizzo","1B","CHC","vs ARI",4.96,"Corbin, L 4.44","L",0.257,0.389,0.254,0,0,0,3,5000,28.4,9.3,13.02,13.02,"%",59,2.6,35,7
"Justin Upton","OF","DET","@ NYY",4.2,"Sabathia, L 3.66","R",0.281,0.38,0.228,0,0,0,3,5000,27.5,9.1,11.56,11.56,"%",56,2.3,14,2.8
"Adrian Beltre","3B","TEX","vs SEA",5.57,"Ramirez, R 4.80","R",0.307,0.393,0.224,0,0,0,4,5000,28.8,8.8,14.19,14.19,"%",59,2.8,4,0.8
"Rougned Odor","2B","TEX","vs SEA",5.57,"Ramirez, R 4.80","L",0.22,0.293,0.208,0,0,0,5,5000,28.1,7.4,11.64,11.64,"%",44,2.3,23,4.6
