"Place_lo","Place_hi","Payout"
"1","1","400"
"2","2","250"
"3","3","150"
"4","4","100"
"5","5","80"
"6","6","60"
"7","8","50"
"9","10","40"
"11","15","35"
"16","20","30"
"21","30","25"
"31","45","20"
"46","70","15"
"71","135","10"
"136","245","8"
