"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5100,"Ari@SD 09:10PM ET",8.938,"Ari","SD",8.66,9.9,9.37,10,"3","3",5
"OF","Ryan Braun",5000,"StL@Mil 08:10PM ET",11.2,"Mil","StL",7.79,7,8.59,8.5,"3","3",2
"OF","Bryce Harper",5000,"Was@Atl 07:35PM ET",14.786,"Was","Atl",9.69,9.9,9.26,9.3,"3","3",7
"OF","Dexter Fowler",4900,"StL@Mil 08:10PM ET",6.333,"StL","Mil",6.98,8.1,8.13,7.4,"1","1",0
"1B","Joey Votto",4900,"Bal@Cin 07:10PM ET",8.267,"Cin","Bal",6.91,8.2,9.62,8.6,"3","3",14
"1B","Matt Carpenter",4800,"StL@Mil 08:10PM ET",5.143,"StL","Mil",7.76,9,8.25,8.2,"3","3",17
"1B","Chris Davis",4800,"Bal@Cin 07:10PM ET",8.077,"Bal","Cin",7.94,8.9,8.52,8.3,"4","4",0
"OF","Mark Trumbo",4700,"Bal@Cin 07:10PM ET",6.692,"Bal","Cin",8.07,8.6,8.14,7.3,"5","5",7
"1B","Wil Myers",4700,"Ari@SD 09:10PM ET",9.625,"SD","Ari",8.39,8.4,8.39,8,"2","3",17
"OF","Lorenzo Cain",4600,"KC@Tex 08:05PM ET",8.571,"KC","Tex",7.13,7.5,9.21,7.9,"3","3",10
"3B","Manny Machado",4600,"Bal@Cin 07:10PM ET",6.538,"Bal","Cin",8.93,10.1,9.09,8.8,"3","3",3
"OF","Nelson Cruz",4500,"Sea@Oak 10:05PM ET",6.625,"Sea","Oak",8.25,7.7,9.14,7.4,"4","4",7
"2B","Jonathan Villar",4500,"StL@Mil 08:10PM ET",6.875,"Mil","StL",7.53,8.8,9.08,8.6,"1","1",10
"SS","Aledmys Diaz",4500,"StL@Mil 08:10PM ET",6.667,"StL","Mil",7.58,7.7,8.02,7.4,"2","2",13
"OF","Stephen Piscotty",4500,"StL@Mil 08:10PM ET",6.615,"StL","Mil",7.01,6.7,7.59,7.4,"4","4",7
"1B","Eric Hosmer",4500,"KC@Tex 08:05PM ET",4.571,"KC","Tex",7.67,8.9,8.58,7.8,"4","4",4
"2B","Rougned Odor",4500,"KC@Tex 08:05PM ET",6.667,"Tex","KC",6.05,6.3,8.04,7.6,"5","5",5
"OF","Adam Jones",4500,"Bal@Cin 07:10PM ET",8.538,"Bal","Cin",7.2,8.7,7.95,7.3,"2","2",0
"2B","Daniel Murphy",4500,"Was@Atl 07:35PM ET",9.5,"Was","Atl",9.22,8.2,8.4,8.2,"4","x",NA
"OF/SS","Trea Turner",4500,"Was@Atl 07:35PM ET",5.2,"Was","Atl",NA,0,NA,0,"x","x",NA
"2B","Robinson Cano",4400,"Sea@Oak 10:05PM ET",7.438,"Sea","Oak",8.56,8.1,8.71,8.2,"3","3",5
"SS","Jean Segura",4400,"Sea@Oak 10:05PM ET",9.25,"Sea","Oak",NA,0,NA,0,"x","x",NA
"OF","Shin-Soo Choo",4400,"KC@Tex 08:05PM ET",6.385,"Tex","KC",NA,0,1.73,5.7,"x","x",NA
"OF","Adam Duvall",4400,"Bal@Cin 07:10PM ET",9.133,"Cin","Bal",7.9,8,8.4,7.2,"4","4",0
"1B","Freddie Freeman",4400,"Was@Atl 07:35PM ET",13.429,"Atl","Was",7.93,7.7,7.82,9,"3","3",0
