George Springer_HOU,Jose Altuve_HOU,Carlos Correa_HOU,Nelson Cruz_SEA,Anthony Rizzo_CHC,Kris Bryant_CHC,Miguel Sano_MIN,Marwin Gonzalez_HOU,Charlie Blackmon_COL,Nolan Arenado_COL,Carlos Beltran_HOU,Robinson Cano_SEA,Danny Valencia_SEA,Jean Segura_SEA,Max Kepler_MIN,Gerardo Parra_COL,DJ LeMahieu_COL,Javier Baez_CHC,Ian Desmond_COL,Mark Reynolds_COL,Ian Happ_CHC,Joe Mauer_MIN,Evan Gattis_HOU,Yuli Gurriel_HOU,Trevor Story_COL,Kyle Schwarber_CHC,Kyle Seager_SEA,Brian Dozier_MIN,Lorenzo Cain_KC,Josh Reddick_HOU,Mike Moustakas_KC,Whit Merrifield_KC,Alex Bregman_HOU,Carlos Gonzalez_COL,Jason Heyward_CHC,David Dahl_COL,Robbie Grossman_MIN,Willson Contreras_CHC,Ben Zobrist_CHC,Jarrod Dyson_SEA,Mike Zunino_SEA,Mitch Haniger_SEA,Jorge Bonifacio_KC,Jason Castro_MIN,Kennys Vargas_MIN,Ben Gamel_SEA,Taylor Motter_SEA,Eric Hosmer_KC,Jorge Soler_KC,Leonys Martin_SEA,Eddie Rosario_MIN,Brian McCann_HOU,Derek Fisher_HOU,Jon Jay_CHC,Addison Russell_CHC,Guillermo Heredia_SEA,Salvador Perez_KC,Miguel Montero_CHC,Jeimer Candelario_CHC,Pat Valaika_COL,Jorge Polanco_MIN,Byron Buxton_MIN,Norichika Aoki_HOU,Paulo Orlando_KC,Billy Burns_KC,Jake Marisnick_HOU,Cheslor Cuthbert_KC,Alexi Amarista_COL,Stephen Cardullo_COL,Tony Wolters_COL,Raimel Tapia_COL,Albert Almora_CHC,Brandon Moss_KC,Dustin Garneau_COL,Tommy La Stella_CHC,Eduardo Escobar_MIN,Tom Murphy_COL,Shawn O'Malley_SEA,Ryan O'Hearn_KC,Carlos Ruiz_SEA,Chris Gimenez_MIN,Boog Powell_SEA,Terrance Gore_KC,Ryan Hanigan_COL,Tuffy Gosewisch_SEA,Alex Gordon_KC,Alcides Escobar_KC,Raul Mondesi_KC,Cristhian Adames_COL,Ehire Adrianza_MIN,Daniel Vogelbach_SEA,Juan Centeno_HOU,Tony Kemp_HOU,Eloy Jimenez_CHC,Tyler Smith_SEA,Drew Butera_KC
47.8896103896104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.408551036155206,0.0,0.0,16.011975144787638,0.0,0.0,4.055260617760618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2136222910216707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.089803312629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,56.71536600120993,0.0,0.0,0.0,0.0,0.0,0.0,12.812865497076025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.648368830290737,0.0,0.0,-1.1780392156862751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,46.224806201550386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09281483106626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762166236003444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.299244502595712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,75.85374149659866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.307142857142853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.679887653648587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.66221033868093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,64.73115137346582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5826262708473218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.747685752531064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.15,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,66.45162337662336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23462301587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,64.16981132075475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.871163522012576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.099315778561063,0.0,0.0,0.0,0.0,0.0,-1.6459905660377352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.245454545454544,0.0,0.0,0.0,0.0,0.46031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12.812865497076025,0.0,0.0,0.0,0.0,0.0,0.0,61.11695906432749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.93654970760234,0.0,0.0,34.85730994152047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.19360902255639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382236842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.362631578947374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
