P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Danny Salazar,JT Realmuto,Josh Bell,Josh Harrison,David Freese,Marcus Semien,Giancarlo Stanton,Andrew McCutchen,Starling Marte
Chris Archer,Danny Salazar,Francisco Cervelli,John Jaso,Josh Harrison,Mike Moustakas,Corey Seager,Andrew McCutchen,Starling Marte,Christian Yelich
Chris Archer,Danny Salazar,Francisco Cervelli,Ryan Zimmerman,Josh Harrison,David Freese,Jordy Mercer,Charlie Blackmon,Starling Marte,Carlos Gonzalez
Danny Salazar,Sean Manaea,Evan Gattis,Josh Bell,Josh Harrison,Nolan Arenado,Jordy Mercer,Charlie Blackmon,Andrew McCutchen,Starling Marte
David Price,Robert Stephenson,Francisco Cervelli,Josh Bell,Josh Harrison,Mike Moustakas,Marcus Semien,Charlie Blackmon,Andrew McCutchen,Starling Marte
David Price,Danny Salazar,Matt Wieters,Eric Hosmer,Josh Harrison,David Freese,Jordy Mercer,Andrew McCutchen,Starling Marte,Christian Yelich
Masahiro Tanaka,Danny Salazar,Francisco Cervelli,Josh Bell,Josh Harrison,Jake Lamb,Jordy Mercer,Giancarlo Stanton,Starling Marte,Christian Yelich
Chris Archer,Robert Stephenson,Evan Gattis,John Jaso,Josh Harrison,David Freese,Zack Cozart,Charlie Blackmon,Andrew McCutchen,Starling Marte
Chris Archer,Sean Manaea,Matt Wieters,John Jaso,Josh Harrison,Manny Machado,Jordy Mercer,Giancarlo Stanton,Andrew McCutchen,Starling Marte
Masahiro Tanaka,Sean Manaea,Francisco Cervelli,Ryan Zimmerman,Josh Harrison,David Freese,Corey Seager,Giancarlo Stanton,Andrew McCutchen,Starling Marte
David Price,Danny Salazar,Francisco Cervelli,John Jaso,Josh Harrison,David Freese,Ketel Marte,Giancarlo Stanton,Starling Marte,Josh Reddick
Chris Archer,Sean Manaea,Francisco Cervelli,Josh Bell,Josh Harrison,David Freese,Francisco Lindor,Charlie Blackmon,Andrew McCutchen,Christian Yelich
Chris Archer,Danny Salazar,Francisco Cervelli,Josh Bell,Brad Miller,Manny Machado,Jordy Mercer,Andrew McCutchen,Starling Marte,Josh Reddick
Chris Archer,Robert Stephenson,Francisco Cervelli,Eric Hosmer,Josh Harrison,Nolan Arenado,Jordy Mercer,Andrew McCutchen,Starling Marte,Justin Upton
Chris Archer,Robert Stephenson,Francisco Cervelli,Josh Bell,Jose Altuve,David Freese,Corey Seager,Andrew McCutchen,Starling Marte,Carlos Gonzalez
Masahiro Tanaka,Danny Salazar,Evan Gattis,John Jaso,Jonathan Schoop,David Freese,Jordy Mercer,Giancarlo Stanton,Andrew McCutchen,Starling Marte
Masahiro Tanaka,Danny Salazar,Francisco Cervelli,Josh Bell,Dee Gordon,David Freese,Zack Cozart,Charlie Blackmon,Andrew McCutchen,Starling Marte
Danny Salazar,Sean Manaea,JT Realmuto,Justin Bour,Dee Gordon,Nolan Arenado,Corey Seager,Giancarlo Stanton,Starling Marte,Christian Yelich
Chris Archer,Masahiro Tanaka,JT Realmuto,John Jaso,Josh Harrison,David Freese,Jordy Mercer,Starling Marte,Josh Reddick,Christian Yelich
David Price,Danny Salazar,Francisco Cervelli,Josh Bell,Josh Harrison,David Freese,Corey Seager,Andrew McCutchen,David Peralta,Mallex Smith
David Price,Sean Manaea,Jonathan Lucroy,Josh Bell,Josh Harrison,David Freese,Jordy Mercer,Giancarlo Stanton,Starling Marte,Carlos Gonzalez
David Price,Danny Salazar,Francisco Cervelli,John Jaso,Josh Harrison,Manny Machado,Jordy Mercer,Andrew McCutchen,Justin Upton,Carlos Gonzalez
Chris Archer,Danny Salazar,JT Realmuto,Justin Bour,Josh Harrison,Derek Dietrich,Jordy Mercer,Giancarlo Stanton,Christian Yelich,Mallex Smith
David Price,Sean Manaea,Francisco Cervelli,John Jaso,Jose Altuve,David Freese,Marcus Semien,Andrew McCutchen,Starling Marte,Christian Yelich
Chris Archer,Danny Salazar,Gary Sanchez,John Jaso,Josh Harrison,David Freese,Jordy Mercer,George Springer,Andrew McCutchen,David Peralta
Chris Archer,Masahiro Tanaka,Jett Bandy,Josh Bell,Josh Harrison,Mike Moustakas,Jordy Mercer,Andrew McCutchen,Starling Marte,Mallex Smith
David Price,Danny Salazar,JT Realmuto,John Jaso,Dee Gordon,Derek Dietrich,Marcus Semien,Giancarlo Stanton,Andrew McCutchen,Christian Yelich
Rich Hill,Danny Salazar,JT Realmuto,John Jaso,Josh Harrison,Anthony Rendon,Jordy Mercer,Andrew McCutchen,Starling Marte,Matt Joyce
Chris Archer,Sean Manaea,Francisco Cervelli,Justin Bour,Dee Gordon,David Freese,Jordy Mercer,Andrew McCutchen,Starling Marte,David Peralta
Rich Hill,Danny Salazar,Francisco Cervelli,Josh Bell,Josh Harrison,Derek Dietrich,Chris Owings,Andrew McCutchen,Starling Marte,Carlos Gonzalez
David Price,Robert Stephenson,Evan Gattis,Josh Bell,Ian Kinsler,David Freese,Jordy Mercer,Andrew McCutchen,Starling Marte,Josh Reddick
Masahiro Tanaka,Danny Salazar,Tony Wolters,John Jaso,Josh Harrison,Nolan Arenado,Trevor Story,Charlie Blackmon,Starling Marte,Carlos Gonzalez
Danny Salazar,Robert Stephenson,Francisco Cervelli,John Jaso,Jose Altuve,Jake Lamb,Jordy Mercer,Charlie Blackmon,Andrew McCutchen,Starling Marte
Chris Archer,Masahiro Tanaka,Francisco Cervelli,Josh Bell,Josh Harrison,David Freese,Ketel Marte,Starling Marte,David Peralta,Matt Joyce
Masahiro Tanaka,Danny Salazar,Francisco Cervelli,Justin Bour,Josh Harrison,David Freese,Jordy Mercer,Bryce Harper,Andrew McCutchen,Josh Reddick
David Price,Zack Wheeler,Evan Gattis,John Jaso,Josh Harrison,Mike Moustakas,Jordy Mercer,Andrew McCutchen,Starling Marte,David Peralta
Chris Archer,Danny Salazar,JT Realmuto,Josh Bell,Dee Gordon,Derek Dietrich,Zack Cozart,Marcell Ozuna,Starling Marte,Christian Yelich
Rich Hill,Danny Salazar,Devin Mesoraco,Josh Bell,Jose Altuve,David Freese,Jordy Mercer,Andrew McCutchen,Starling Marte,Mallex Smith
Chris Archer,Masahiro Tanaka,Francisco Cervelli,John Jaso,Wilmer Difo,David Freese,Francisco Lindor,Andrew McCutchen,Starling Marte,Mallex Smith
Rich Hill,Danny Salazar,Francisco Cervelli,John Jaso,Josh Harrison,David Freese,Marcus Semien,Charlie Blackmon,Andrew McCutchen,Marcell Ozuna
David Price,Sean Manaea,Devin Mesoraco,John Jaso,Josh Harrison,David Freese,Jordy Mercer,Charlie Blackmon,Andrew McCutchen,Josh Reddick
David Price,Danny Salazar,Francisco Cervelli,Josh Bell,Wilmer Difo,David Freese,Jordy Mercer,Starling Marte,Justin Upton,Matt Joyce
Chris Archer,Danny Salazar,Matt Wieters,Justin Bour,Dee Gordon,David Freese,Marcus Semien,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Chris Archer,Zack Wheeler,Francisco Cervelli,Josh Bell,Josh Harrison,Josh Donaldson,Jordy Mercer,Giancarlo Stanton,Andrew McCutchen,Carlos Gonzalez
Danny Salazar,Robert Stephenson,Evan Gattis,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Corey Seager,Charlie Blackmon,Starling Marte,Carlos Gonzalez
