"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Bryce Harper",6100,"Was@Col 08:40PM ET",14.278,"Was","Col",9.56,11.4,11.38,8.7,"3","x",NA
"2B","Daniel Murphy",5600,"Was@Col 08:40PM ET",8.944,"Was","Col",9.49,9.4,10.08,7.7,"4","4",0
"3B","Nolan Arenado",5600,"Was@Col 08:40PM ET",10.316,"Col","Was",10.59,11.5,11.57,9,"3","3",10
"OF/SS","Trea Turner",5500,"Was@Col 08:40PM ET",5.875,"Was","Col",10.55,12.9,2.36,8.8,"2","1",7
"OF","Charlie Blackmon",5500,"Was@Col 08:40PM ET",9.737,"Col","Was",10.52,10,11.4,9,"1","1",18
"OF","Adam Eaton",5500,"Was@Col 08:40PM ET",9.056,"Was","Col",7.45,9.5,9.64,7.3,"1","2",12
"SS","Trevor Story",5400,"Was@Col 08:40PM ET",7.053,"Col","Was",8.15,9.1,9.96,8.1,"7","7",8
"2B","Brian Dozier",5300,"Min@Tex 08:05PM ET",8.118,"Min","Tex",8.45,9.3,2.12,9.3,"1","1",14
"OF","Carlos Gonzalez",5300,"Was@Col 08:40PM ET",4.667,"Col","Was",9.68,10.1,10.65,8.4,"4","4",10
"3B","Anthony Rendon",5200,"Was@Col 08:40PM ET",4.353,"Was","Col",8.56,10.6,8.94,8,"6","3",13
"OF","Jayson Werth",5000,"Was@Col 08:40PM ET",6.857,"Was","Col",9.04,10.7,8.18,8.2,"7","6",7
"OF","Ian Desmond",5000,"Was@Col 08:40PM ET",0,"Col","Was",NA,0,NA,0,"x","x",NA
"1B","Ryan Zimmerman",4900,"Was@Col 08:40PM ET",10.944,"Was","Col",9.47,11.5,8.17,6.8,"5","5",16
"OF","David Dahl",4900,"Was@Col 08:40PM ET",0,"Col","Was",NA,0,NA,0,"x","x",NA
"2B","DJ LeMahieu",4800,"Was@Col 08:40PM ET",6.316,"Col","Was",8.45,9.6,9.97,7.4,"2","2",3
"OF","Michael Taylor",4800,"Was@Col 08:40PM ET",0.875,"Was","Col",NA,0,7.23,1.4,"x","7",2
