"Charlie Blackmon_COL","Corey Dickerson_TB","Steven Souza_TB","Bryce Harper_WAS","Ryan Zimmerman_WAS","Logan Morrison_TB","Evan Longoria_TB","Miguel Sano_MIN","Nelson Cruz_SEA","Cameron Maybin_LAA","Brian Dozier_MIN","Nolan Arenado_COL","Trea Turner_WAS","Mike Trout_LAA","Kevin Kiermaier_TB","Daniel Murphy_WAS","Albert Pujols_LAA","Jean Segura_SEA","Mark Reynolds_COL","Trevor Story_COL","Anthony Rendon_WAS","Robinson Cano_SEA","Khris Davis_OAK","Joe Mauer_MIN","Hunter Renfroe_SD","Kyle Seager_SEA","David Dahl_COL","Andrelton Simmons_LAA","Wil Myers_SD","Adam Eaton_WAS","Tim Beckham_TB","Brad Miller_TB","Gerardo Parra_COL","Yonder Alonso_OAK","Carlos Gonzalez_COL","Ian Desmond_COL","Ryan Schimpf_SD","Robbie Grossman_MIN","Eddie Rosario_MIN","Colby Rasmus_TB","Wilson Ramos_TB","DJ LeMahieu_COL","Max Kepler_MIN","CJ Cron_LAA","Michael Taylor_WAS","Jefry Marte_LAA","Mitch Haniger_SEA","Matt Duffy_TB","Manuel Margot_SD","Pat Valaika_COL","Jayson Werth_WAS","Jed Lowrie_OAK","Ryon Healy_OAK","Kennys Vargas_MIN","Jorge Polanco_MIN","Stephen Cardullo_COL","Alex Dickerson_SD","Raimel Tapia_COL","Marcus Semien_OAK","Leonys Martin_SEA","Dustin Garneau_COL","Yunel Escobar_LAA","Jarrod Dyson_SEA","Guillermo Heredia_SEA","Jake Bauers_TB","Yangervis Solarte_SD","Tony Wolters_COL","Tom Murphy_COL","Matt Wieters_WAS","Luis Valbuena_LAA","Ben Revere_LAA","Jason Castro_MIN","Ben Gamel_SEA","Travis Jankowski_SD","Adam Lind_WAS","Stephen Vogt_OAK","Byron Buxton_MIN","Danny Valencia_SEA","Taylor Motter_SEA","Matt Szczur_SD","Alexi Amarista_COL","Rajai Davis_OAK","Martin Maldonado_LAA","Curt Casali_TB","Chase d'Arnaud_SD","Cory Spangenberg_SD","Matt Joyce_OAK","Josh Phegley_OAK","Brian Goodwin_WAS","Mark Canha_OAK","Chad Pinder_OAK","Peter Bourjos_TB","Jesus Sucre_TB","Mallex Smith_TB","Christian Bethancourt_SD","Austin Hedges_SD","Trevor Plouffe_OAK","Stephen Drew_WAS","Eduardo Escobar_MIN","Kole Calhoun_LAA","Rickie Weeks_TB","Shawn O'Malley_SEA","Derek Norris_TB","Mike Zunino_SEA","Daniel Robertson_TB","Cristhian Adames_COL","Wilmer Difo_WAS","Chris Gimenez_MIN","Shane Robinson_LAA","Danny Espinosa_LAA","Nolan Fontana_LAA","Carlos Ruiz_SEA","Boog Powell_SEA","Ryan Hanigan_COL","Allen Cordoba_SD","Chris Heisey_WAS","Jake Smolinski_OAK","Ryan LaMarre_OAK","Eric Young_LAA","Tuffy Gosewisch_SEA","Jabari Blash_SD","Franchy Cordero_SD","Bruce Maxwell_OAK","Juan Graterol_LAA","Ehire Adrianza_MIN","Carlos Perez_LAA","Michael Martinez_TB","Erick Aybar_SD","Hector Sanchez_SD","Rafael Bautista_WAS","Shane Peterson_TB","Daniel Vogelbach_SEA","Jose Lobaton_WAS","Cliff Pennington_LAA","Adam Rosales_OAK","Grant Green_WAS","Jaff Decker_OAK","Matt Olson_OAK","Luis Torrens_SD"
77.4570035460993,0,0,0,0,0,0,0,0,0,0,6.59713228492137,0,0,0,0,0,0,11.2519379844961,8.76470588235294,0,0,0,0,0,0,0,0,0,0,0,0,14.5940170940171,0,7.24841437632135,7.35177865612648,0,0,0,0,0,3.1489898989899,0,0,0,0,0,0,0,22.1111111111111,0,0,0,0,0,5.4,0,0,0,0,4.21428571428571,0,0,0,0,0,24.7953846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64.2106280193237,7.30971659919028,0,0,1.57820512820513,17.0993657505285,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388414634146341,-6.84259259259259,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466666666666667,32.0989010989011,6.5,0,0,0,0,0,0,21.547619047619,0,9.92842741935484,0,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.5,0,0,0,0,0,0,0,0
0,7.30971659919028,58.9048309178744,0,0,2.60435435435435,14.1035940803383,0,0,0,0,0,0,0,14.9793868921776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92915214866434,22.457264957265,0,0,0,0,0,0,0,2.54487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61363636363636,23.7912087912088,-1.33333333333333,0,0,0,0,0,0,3.50735294117647,0,-7.48286290322581,0,-1.34920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,5.10714285714286,0,0,0,0,0,0,0,0
0,0,0,117.539024390244,33.3111111111111,0,0,0,0,0,0,0,29.8758620689655,0,0,9.88738738738739,0,0,0,0,35.8798798798799,0,0,0,0,0,0,0,0,53.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6847826086957,0,0,0,0,0,15.065873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0344827586207,0,0,0,0,0,-31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9166666666667,0,0,0,0,0,0,0,0,32.9230769230769,0,0,0,0,0,0,0,0,-35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2636363636364,0,0,0,0,0,0
0,0,0,33.3111111111111,76.8820512820513,0,0,0,0,0,0,0,10.1814516129032,0,0,0.847619047619048,0,0,0,0,10.7117117117117,0,0,0,0,0,0,0,0,9.58571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158119658119658,0,0,0,0,0,-2.58487394957983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3879310344828,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.8333333333333,0,0,0,0,0,0,0,0,145.833333333333,0,0,0,0,0,0,0,0,23.0090909090909,0,0,0,0,0,0,0,0,-45.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.9272727272727,0,0,0,0,0,0
0,1.57820512820513,2.60435435435435,0,0,58.2595137420719,13.516057585825,0,0,0,0,0,0,0,9.1921373200443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.7753036437247,22.1908831908832,0,0,0,0,0,0,0,3.66013071895425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25,7.38636363636364,-29.1666666666667,0,0,0,0,0,0,20.5512820512821,0,7.75,0,-8.77865612648221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,-8.66666666666667,0,0,0,0,0,0,0,0
0,17.0993657505285,14.1035940803383,0,0,13.516057585825,56.7749019607843,0,0,0,0,0,0,0,12.8367346938776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10338164251208,1.42758620689655,0,0,0,0,0,0,0,-12.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,-1.33809523809524,-6,0,0,0,0,0,0,15.2642857142857,0,4.57142857142857,0,2.8551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7.45833333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,87.6468253968254,0,0,-1.07308377896613,0,0,0,0,0,0,0,0,0,0,0,0,23.0275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6524216524217,-4.24798387096774,0,0,0,32.2620689655172,0,0,0,0,0,0,0,0,0,0,9.19230769230769,10.1515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08333333333333,0,0,0,0,13.7822580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85,0,0,0,0,0,0,0,0,8.61363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,61.3191489361702,0,0,0,0,0,0,0,0,14.752380952381,0,0,0,9.61379800853485,0,0,0,9.92758985200846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31052631578947,0,0,0,0,0,0,0,0,0,0,0,0,17.3653846153846,0,0,4.96219512195122,9.54032258064516,0,0,0,0,0,0,0,0,3.825,0,0,0,0,5.7719298245614,23.6391129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92615384615385,0,0,0,0,0,0,0,-3.69117647058824,0,0,0,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,54.9378048780488,0,0,0,10.7924369747899,0,0,-5.46880570409982,0,0,0,0,0,0,0,0,0,0,15.4658536585366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19230769230769,0,4.15714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45299145299145,0,0,0,0,0,0,0,-10.0698529411765,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,-2.36096256684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48648648648649,0,0,0,0,0,0,0,0,0,11.8440860215054,-13.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,3.78571428571429,0,0,0,0,0
0,0,0,0,0,0,0,-1.07308377896613,0,0,42.0803698435277,0,0,0,0,0,0,0,0,0,0,0,0,9.12197580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.09391534391534,3.81639928698752,0,0,0,17.8958333333333,0,0,0,0,0,0,0,0,0,0,-0.438095238095238,-1.24331550802139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6153846153846,0,0,0,0,16.9516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71691176470588,0,0,0,0,0,0,0,0,3.75757575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.59713228492137,0,0,0,0,0,0,0,0,0,0,60.0025510204082,0,0,0,0,0,0,15.5274841437632,5.75222816399287,0,0,0,0,0,0,0,0,0,0,0,0,-3.57635467980296,0,6.01162790697674,18.6304347826087,0,0,0,0,0,1.45845410628019,0,0,0,0,0,0,0,69.4888888888889,0,0,0,0,0,14.05,0,0,0,0,-2.2,0,0,0,0,0,1.97384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29.8758620689655,10.1814516129032,0,0,0,0,0,0,0,85.2100840336134,0,0,33.3677419354839,0,0,0,0,-10.2570564516129,0,0,0,0,0,0,0,0,28.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73384615384615,0,0,0,0,0,-5.17741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38768115942029,0,0,0,0,0,14.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3454545454545,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.7924369747899,0,0,0,50.5264270613108,0,0,9.81906906906907,0,0,0,0,0,0,0,0,0,0,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0584795321637,0,13.3116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6551724137931,0,0,0,0,0,0,0,6.43406593406593,21.9125,0,0,0,0,0,0,0,0,0,0,0,-5.80714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496153846153846,0,0,0,0,0,0,0,0,0,18.9019607843137,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,16.55,0,0,0,0,0,0,0,0,0,12.875,0,0,0,0,0
0,1.25,14.9793868921776,0,0,9.1921373200443,12.8367346938776,0,0,0,0,0,0,0,46.7866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666666666667,13.7206896551724,0,0,0,0,0,0,0,-12.8300653594771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39393939393939,-0.043956043956044,-19.8333333333333,0,0,0,0,0,0,2.52631578947368,0,1.85960960960961,0,1.80537634408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10.3035714285714,0,0,0,0,0,0,0,0
