Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,2429,Andre Johnson,WR,6,HOU,LA,0,0,0,0,0,14,149,0,31.90
2,7328,Peyton Manning,QB,6,DEN,JAX,367,3,0,-2,0,0,0,0,29.48
3,11488,Jimmy Graham,TE,6,NO,NE,0,0,0,0,0,7,115,1,27.50
4,2593,Aaron Rodgers,QB,6,GB,BAL,372,2,0,16,0,0,0,0,27.48
5,14257,Robert Griffin III,QB,6,WAS,DAL,369,2,1,26,0,0,0,0,27.36
6,7242,Drew Brees,QB,6,NO,NE,380,2,0,5,0,0,0,0,26.70
7,4932,Eli Manning,QB,6,NYG,CHI,428,2,3,9,0,0,0,0,26.02
8,8972,Jay Cutler,QB,6,CHI,NYG,351,2,1,18,0,0,0,0,25.84
9,4807,Adrian Peterson,RB,6,MIN,CAR,0,0,0,122,1,3,14,0,25.60
10,4314,Tom Brady,QB,6,NE,NO,357,2,0,0,0,0,0,0,25.28
11,3867,Tony Romo,QB,6,DAL,WAS,343,2,0,5,0,0,0,0,25.22
12,15201,Mike Glennon,QB,6,TB,PHI,484,2,5,-2,0,0,0,0,25.16
13,6767,Pierre Garcon,WR,6,WAS,DAL,0,0,0,3,0,10,117,0,25
14,3519,Vincent Jackson,WR,6,TB,PHI,0,0,0,0,0,8,136,0,24.60
15,8244,Philip Rivers,QB,6,SD,IND,316,2,0,5,0,0,-1,0,24.04
16,9739,Hakeem Nicks,WR,6,NYG,CHI,0,0,0,0,0,8,130,0,24
17,12830,Torrey Smith,WR,6,BAL,GB,0,0,0,0,0,7,139,0,23.90
18,13002,Cecil Shorts,WR,6,JAX,DEN,0,0,0,0,0,9,119,0,23.90
19,9906,Danny Amendola,WR,6,NE,NO,0,0,0,0,0,10,109,0,23.90
20,547,Ray Rice,RB,6,BAL,GB,0,0,0,77,1,7,31,0,23.80
21,11792,Arian Foster,RB,6,HOU,LA,0,0,0,115,0,5,37,0,23.20
22,4633,Matt Schaub,QB,6,HOU,LA,351,2,2,1,0,0,0,0,23.14
23,611,Joe Flacco,QB,6,BAL,GB,435,1,2,6,0,0,0,0,23
24,13124,DeMarco Murray,RB,6,DAL,WAS,0,0,0,103,0,6,36,0,22.90
25,13320,Cam Newton,QB,6,CAR,MIN,311,1,1,43,0,0,0,0,22.74
26,11270,Dez Bryant,WR,6,DAL,WAS,0,0,0,0,0,7,97,1,22.70
27,11667,Brandon Marshall,WR,6,CHI,NYG,0,0,0,0,0,9,104,0,22.40
28,12845,AJ Green,WR,6,CIN,BUF,0,0,0,0,0,9,100,0,22
29,5002,Reggie Wayne,WR,6,IND,SD,0,0,0,1,0,8,107,0,21.80
30,5094,Marques Colston,WR,6,NO,NE,0,0,0,0,0,8,103,0,21.30
31,7884,Antonio Gates,TE,6,SD,IND,0,0,0,0,0,8,103,0,21.30
32,11197,Demaryius Thomas,WR,6,DEN,JAX,0,0,0,0,0,8,102,0,21.20
33,12246,Victor Cruz,WR,6,NYG,CHI,0,0,0,0,0,7,111,0,21.10
34,2699,Matt Forte,RB,6,CHI,NYG,0,0,0,92,0,7,48,0,21
35,4358,Steve Smith,WR,6,CAR,MIN,0,0,0,0,0,8,100,0,21
36,11932,LeSean McCoy,RB,6,PHI,TB,0,0,0,108,0,3,39,0,20.70
37,9038,Matthew Stafford,QB,6,DET,CLE,334,1,0,2,0,0,0,0,20.56
38,7969,Jamaal Charles,RB,6,KC,OAK,0,0,0,89,0,6,56,0,20.50
39,12841,Andy Dalton,QB,6,CIN,BUF,326,1,1,14,0,0,0,0,20.44
40,13227,Randall Cobb,WR,6,GB,BAL,0,0,0,27,0,8,96,0,20.30
41,14478,Michael Floyd,WR,6,ARI,SF,0,0,0,0,0,7,101,0,20.10
42,4631,Wes Welker,WR,6,DEN,JAX,0,0,0,0,0,7,70,1,20
43,11182,Eric Decker,WR,6,DEN,JAX,0,0,0,0,0,7,100,0,20
44,14385,Doug Martin,RB,6,TB,PHI,0,0,0,126,0,3,13,0,19.90
45,3807,Ben Roethlisberger,QB,6,PIT,NYJ,331,1,1,2,0,0,0,0,19.44
46,2405,Chad Henne,QB,6,JAX,DEN,300,1,1,9,0,0,0,0,18.90
47,14536,Russell Wilson,QB,6,SEA,TEN,234,1,0,54,0,0,0,0,18.76
48,6739,Alex Smith,QB,6,KC,OAK,263,1,0,35,0,0,0,0,18.02
49,13443,Colin Kaepernick,QB,6,SF,ARI,265,1,1,42,0,0,0,0,17.80
50,14008,Andrew Luck,QB,6,IND,SD,267,1,0,31,0,0,0,0,17.78
51,6198,Darren Sproles,RB,6,NO,NE,0,0,0,27,0,7,80,0,17.70
52,11056,Antonio Brown,WR,6,PIT,NYJ,0,0,0,1,0,8,96,0,17.70
