Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,6767,Pierre Garcon,WR,17,WAS,NYG,0,0,0,0,0,14,150,0,32
2,7328,Peyton Manning,QB,17,DEN,OAK,385,3,0,0,0,0,0,0,30.40
3,11932,LeSean McCoy,RB,17,PHI,DAL,0,0,0,113,1,4,43,0,28.60
4,2429,Andre Johnson,WR,17,HOU,TEN,0,0,0,0,0,11,144,0,28.40
5,11270,Dez Bryant,WR,17,DAL,PHI,0,0,0,0,0,9,101,1,28.10
6,14005,TY Hilton,WR,17,IND,JAX,0,0,0,0,0,13,118,0,27.80
7,9038,Matthew Stafford,QB,17,DET,MIN,494,2,4,8,0,0,0,0,27.56
8,2699,Matt Forte,RB,17,CHI,GB,0,0,0,132,0,6,50,0,27.20
9,7242,Drew Brees,QB,17,NO,TB,422,2,1,3,0,0,0,0,27.18
10,12845,AJ Green,WR,17,CIN,BAL,0,0,0,0,0,8,101,1,27.10
11,8972,Jay Cutler,QB,17,CHI,GB,346,2,1,18,0,0,0,0,25.64
12,204,Roddy White,WR,17,ATL,CAR,0,0,0,0,0,10,122,0,25.20
13,4314,Tom Brady,QB,17,NE,BUF,337,2,0,0,0,0,0,0,24.48
14,1658,Greg Olsen,TE,17,CAR,ATL,0,0,0,0,0,10,107,0,23.70
15,8244,Philip Rivers,QB,17,SD,KC,307,2,0,2,0,0,0,0,23.48
16,11197,Demaryius Thomas,WR,17,DEN,OAK,0,0,0,0,0,8,118,0,22.80
17,11056,Antonio Brown,WR,17,PIT,CLE,0,0,0,-1,0,7,126,0,22.50
18,4556,Jordy Nelson,WR,17,GB,CHI,0,0,0,0,0,8,115,0,22.50
19,14008,Andrew Luck,QB,17,IND,JAX,277,2,0,34,0,0,0,0,22.48
20,14587,Josh Gordon,WR,17,CLE,PIT,0,0,0,8,0,6,125,0,22.30
21,2593,Aaron Rodgers,QB,17,GB,CHI,322,1,0,22,0,0,0,0,22.08
22,11667,Brandon Marshall,WR,17,CHI,GB,0,0,0,0,0,8,110,0,22
23,8355,Julian Edelman,WR,17,NE,BUF,0,0,0,0,0,9,100,0,22
24,15138,Eddie Lacy,RB,17,GB,CHI,0,0,0,90,1,4,28,0,21.80
25,11859,Jason Campbell,QB,17,CLE,PIT,345,1,1,18,0,0,0,0,21.60
26,3943,DeSean Jackson,WR,17,PHI,DAL,0,0,0,0,0,7,115,0,21.50
27,13957,Kendall Wright,WR,17,TEN,HOU,0,0,0,0,0,8,102,0,21.20
28,732,Matt Ryan,QB,17,ATL,CAR,357,1,1,6,0,0,0,0,20.88
29,6198,Darren Sproles,RB,17,NO,TB,0,0,0,40,0,11,57,0,20.70
30,14187,Alshon Jeffery,WR,17,CHI,GB,0,0,0,-1,0,7,107,0,20.60
31,15076,Keenan Allen,WR,17,SD,KC,0,0,0,0,0,6,81,1,20.10
32,7884,Antonio Gates,TE,17,SD,KC,0,0,0,0,0,10,99,0,19.90
33,3807,Ben Roethlisberger,QB,17,PIT,CLE,277,2,0,6,0,0,1,0,19.78
34,11182,Eric Decker,WR,17,DEN,OAK,0,0,0,0,0,5,83,1,19.30
35,14252,Kirk Cousins,QB,17,WAS,NYG,309,1,1,9,0,0,0,0,19.26
36,957,Pierre Thomas,RB,17,NO,TB,0,0,0,42,0,9,59,0,19.10
37,13320,Cam Newton,QB,17,CAR,ATL,272,1,1,48,0,0,0,0,18.68
38,13723,Nick Foles,QB,17,PHI,DAL,285,1,0,31,0,0,0,0,18.50
39,11488,Jimmy Graham,TE,17,NO,TB,0,0,0,0,0,5,75,1,18.50
40,2428,Carson Palmer,QB,17,ARI,SF,308,1,1,-1,0,0,0,0,18.22
41,8703,Kyle Orton,QB,17,DAL,PHI,379,0,0,-1,0,0,0,0,18.06
42,4932,Eli Manning,QB,17,NYG,WAS,301,1,1,0,0,0,0,0,18.04
43,9108,Tony Gonzalez,TE,17,ATL,CAR,0,0,0,0,0,6,60,1,18
44,14967,Le'Veon Bell,RB,17,PIT,CLE,0,0,0,91,0,5,35,0,17.60
45,12841,Andy Dalton,QB,17,CIN,BAL,212,2,0,9,0,0,0,0,17.38
46,14536,Russell Wilson,QB,17,SEA,LA,249,1,0,34,0,0,0,0,17.36
47,5094,Marques Colston,WR,17,NO,TB,0,0,0,0,0,8,90,0,17
48,13799,Ryan Tannehill,QB,17,MIA,NYJ,262,1,0,24,0,0,0,0,16.88
49,4640,Reggie Bush,RB,17,DET,MIN,0,0,0,90,0,4,33,0,16.30
50,547,Ray Rice,RB,17,BAL,CIN,0,0,0,77,0,5,36,0,16.30
51,13693,Terrelle Pryor,WR,17,OAK,DEN,212,0,2,97,0,0,0,0,16.18
52,8699,Knowshon Moreno,RB,17,DEN,OAK,0,0,0,86,0,4,35,0,16.10
53,12536,Andre Brown,RB,17,NYG,WAS,0,0,0,90,0,5,21,0,16.10
54,8283,Ryan Fitzpatrick,QB,17,TEN,HOU,270,1,1,22,0,0,0,0,16
55,6597,Greg Jennings,WR,17,MIN,DET,0,0,0,0,0,7,90,0,16
56,5084,Vernon Davis,TE,17,SF,ARI,0,0,0,0,0,4,59,1,15.90
57,1181,Martellus Bennett,TE,17,CHI,GB,0,0,0,0,0,7,89,0,15.90
58,7635,Heath Miller,TE,17,PIT,CLE,0,0,0,0,0,8,79,0,15.90
59,6302,James Jones,WR,17,GB,CHI,0,0,0,0,0,7,88,0,15.80
60,13443,Colin Kaepernick,QB,17,SF,ARI,214,1,0,32,0,0,0,0,15.76
61,13697,Thaddeus Lewis,QB,17,BUF,NE,282,1,1,13,0,0,0,0,15.58
62,13463,Kris Durham,WR,17,DET,MIN,0,0,0,0,0,6,92,0,15.20
63,14839,Kerry Taylor,WR,17,JAX,IND,0,0,0,0,0,7,82,0,15.20
64,14916,Giovani Bernard,RB,17,CIN,BAL,0,0,0,68,0,4,43,0,15.10
65,5571,Larry Fitzgerald,WR,17,ARI,SF,0,0,0,0,0,8,70,0,15
66,13124,DeMarco Murray,RB,17,DAL,PHI,0,0,0,96,0,3,22,0,14.80
67,8330,Brian Hartline,WR,17,MIA,NYJ,0,0,0,0,0,6,88,0,14.80
68,611,Joe Flacco,QB,17,BAL,CIN,272,1,1,9,0,0,0,0,14.78
69,7175,Delanie Walker,TE,17,TEN,HOU,0,0,0,0,0,8,64,0,14.40
70,15118,Marquess Wilson,WR,17,CHI,GB,0,0,0,0,0,11,34,0,14.40
71,15088,Terrance Williams,WR,17,DAL,PHI,0,0,0,0,0,6,83,0,14.30
72,12751,Charles Clay,TE,17,MIA,NYJ,0,0,0,0,0,7,72,0,14.20
73,8723,Matt Cassel,QB,17,MIN,DET,256,1,1,9,0,0,0,0,14.14
74,11611,Golden Tate,WR,17,SEA,LA,0,0,0,0,0,6,81,0,14.10
75,4633,Matt Schaub,QB,17,HOU,TEN,317,0,2,4,0,0,0,0,14.08
76,3519,Vincent Jackson,WR,17,TB,NO,0,0,0,0,0,5,90,0,14
77,11712,Anquan Boldin,WR,17,SF,ARI,0,0,0,0,0,6,80,0,14
78,11982,Nate Burleson,WR,17,DET,MIN,0,0,0,0,0,6,77,0,13.70
79,12861,Jordan Cameron,TE,17,CLE,PIT,0,0,0,0,0,7,66,0,13.60
80,14111,Rod Streater,WR,17,OAK,DEN,0,0,0,0,0,5,83,0,13.30
81,7308,Maurice Jones-Drew,RB,17,JAX,IND,1,0,0,68,0,4,24,0,13.24
