Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,6029,Calvin Johnson,WR,14,DET,PHI,0,0,0,0,0,8,165,1,33.50
2,12246,Victor Cruz,WR,14,NYG,SD,0,0,0,0,0,11,144,0,28.40
3,7328,Peyton Manning,QB,14,DEN,TEN,356,3,1,-1,0,0,0,0,28.14
4,9038,Matthew Stafford,QB,14,DET,PHI,409,2,2,11,0,0,0,0,26.46
5,2699,Matt Forte,RB,14,CHI,DAL,0,0,0,123,0,6,51,0,26.40
6,4314,Tom Brady,QB,14,NE,CLE,382,2,0,1,0,0,0,0,26.38
7,7242,Drew Brees,QB,14,NO,CAR,387,2,0,-2,0,0,0,0,26.28
8,6767,Pierre Garcon,WR,14,WAS,KC,0,0,0,2,0,10,124,0,25.60
9,5282,Josh McCown,QB,14,CHI,DAL,336,2,0,6,0,0,0,0,25.04
10,611,Joe Flacco,QB,14,BAL,MIN,329,2,1,17,0,0,0,0,24.86
11,15076,Keenan Allen,WR,14,SD,NYG,0,0,0,0,0,9,128,0,24.80
12,12845,AJ Green,WR,14,CIN,IND,0,0,0,0,0,8,135,0,24.50
13,3519,Vincent Jackson,WR,14,TB,BUF,0,0,0,0,0,8,132,0,24.20
14,7969,Jamaal Charles,RB,14,KC,WAS,0,0,0,126,0,5,32,0,23.80
15,6211,Harry Douglas,WR,14,ATL,GB,0,0,0,0,0,9,118,0,23.80
16,4556,Jordy Nelson,WR,14,GB,ATL,0,0,0,0,0,9,118,0,23.80
17,14187,Alshon Jeffery,WR,14,CHI,DAL,0,0,0,5,0,8,116,0,23.10
18,732,Matt Ryan,QB,14,ATL,GB,394,1,1,13,0,0,0,0,23.06
19,13957,Kendall Wright,WR,14,TEN,DEN,0,0,0,0,0,8,111,0,22.10
20,13002,Cecil Shorts,WR,14,JAX,HOU,0,0,0,0,0,9,100,0,22
21,11667,Brandon Marshall,WR,14,CHI,DAL,0,0,0,0,0,8,109,0,21.90
22,12780,Shane Vereen,RB,14,NE,CLE,0,0,0,56,0,9,70,0,21.60
23,8244,Philip Rivers,QB,14,SD,NYG,345,1,0,7,0,0,0,0,21.50
24,204,Roddy White,WR,14,ATL,GB,0,0,0,0,0,8,102,0,21.20
25,11270,Dez Bryant,WR,14,DAL,CHI,0,0,0,0,0,8,102,0,21.20
26,13124,DeMarco Murray,RB,14,DAL,CHI,0,0,0,74,1,4,31,0,20.50
27,10974,Rob Gronkowski,TE,14,NE,CLE,0,0,0,0,0,7,104,0,20.40
28,13723,Nick Foles,QB,14,PHI,DET,236,2,0,27,0,0,0,0,20.14
29,4358,Steve Smith,WR,14,CAR,NO,0,0,0,0,0,7,100,0,20
30,2428,Carson Palmer,QB,14,ARI,LA,296,2,0,0,0,0,0,0,19.84
31,3943,DeSean Jackson,WR,14,PHI,DET,0,0,0,0,0,6,108,0,19.80
32,4631,Wes Welker,WR,14,DEN,TEN,0,0,0,0,0,10,97,0,19.70
33,4932,Eli Manning,QB,14,NYG,SD,311,1,0,0,0,0,0,0,19.44
34,3867,Tony Romo,QB,14,DAL,CHI,276,2,0,3,0,0,0,0,19.34
35,14587,Josh Gordon,WR,14,CLE,NE,0,0,0,1,0,5,112,0,19.30
36,2429,Andre Johnson,WR,14,HOU,JAX,0,0,0,0,0,6,102,0,19.20
37,11056,Antonio Brown,WR,14,PIT,MIA,0,0,0,-3,0,6,104,0,19.10
38,3807,Ben Roethlisberger,QB,14,PIT,MIA,260,2,0,3,0,0,0,0,18.70
39,12841,Andy Dalton,QB,14,CIN,IND,289,2,2,10,0,0,0,0,18.56
40,12861,Jordan Cameron,TE,14,CLE,NE,0,0,0,0,0,9,95,0,18.50
41,14257,Robert Griffin III,QB,14,WAS,KC,240,1,0,45,0,0,0,0,18.10
42,5571,Larry Fitzgerald,WR,14,ARI,LA,0,0,0,0,0,6,61,1,18.10
43,4807,Adrian Peterson,RB,14,MIN,BAL,0,0,0,119,0,2,7,0,17.60
44,7635,Heath Miller,TE,14,PIT,MIA,0,0,0,0,0,9,85,0,17.50
45,8699,Knowshon Moreno,RB,14,DEN,TEN,0,0,0,89,0,4,45,0,17.40
46,547,Ray Rice,RB,14,BAL,MIN,0,0,0,81,0,6,33,0,17.40
47,8283,Ryan Fitzpatrick,QB,14,TEN,DEN,271,1,1,34,0,0,0,0,17.24
48,9739,Hakeem Nicks,WR,14,NYG,SD,0,0,0,0,0,8,90,0,17
49,8355,Julian Edelman,WR,14,NE,CLE,0,0,0,0,0,8,89,0,16.90
50,6739,Alex Smith,QB,14,KC,WAS,243,1,0,29,0,0,0,0,16.62
