Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,3867,Tony Romo,QB,7,DAL,PHI,381,3,0,6,0,0,0,0,30.84
2,7328,Peyton Manning,QB,7,DEN,IND,403,3,0,-4,0,0,0,0,30.72
3,4932,Eli Manning,QB,7,NYG,MIN,556,2,5,11,0,0,0,0,29.34
4,3943,DeSean Jackson,WR,7,PHI,DAL,0,0,0,0,0,7,123,1,28.30
5,11270,Dez Bryant,WR,7,DAL,PHI,0,0,0,0,0,8,110,1,28
6,12246,Victor Cruz,WR,7,NYG,MIN,0,0,0,0,0,10,141,0,27.10
7,2593,Aaron Rodgers,QB,7,GB,CLE,363,2,0,13,0,0,0,0,26.82
8,8244,Philip Rivers,QB,7,SD,JAX,390,2,0,2,0,0,-2,0,26.60
9,2699,Matt Forte,RB,7,CHI,WAS,0,0,0,103,0,8,52,0,26.50
10,2429,Andre Johnson,WR,7,HOU,KC,0,0,0,0,0,11,118,0,25.80
11,4807,Adrian Peterson,RB,7,MIN,NYG,0,0,0,112,1,3,17,0,24.90
12,8355,Julian Edelman,WR,7,NE,NYJ,0,0,0,3,0,11,106,0,24.90
13,8972,Jay Cutler,QB,7,CHI,WAS,327,2,1,17,0,0,0,0,24.78
14,6767,Pierre Garcon,WR,7,WAS,CHI,0,0,0,2,0,10,113,0,24.50
15,12845,AJ Green,WR,7,CIN,DET,0,0,0,0,0,10,113,0,24.30
16,11197,Demaryius Thomas,WR,7,DEN,IND,0,0,0,0,0,10,113,0,24.30
17,13723,Nick Foles,QB,7,PHI,DAL,309,2,0,5,0,0,0,0,23.86
18,11056,Antonio Brown,WR,7,PIT,BAL,3,0,0,3,0,9,113,0,23.72
19,9038,Matthew Stafford,QB,7,DET,CIN,309,2,0,3,0,0,0,0,23.66
20,14257,Robert Griffin III,QB,7,WAS,CHI,349,1,1,35,0,0,0,0,23.46
21,11667,Brandon Marshall,WR,7,CHI,WAS,0,0,0,0,0,8,91,1,23.10
22,722,Jason Witten,TE,7,DAL,PHI,0,0,0,0,0,9,110,0,23
23,11932,LeSean McCoy,RB,7,PHI,DAL,0,0,0,110,0,3,58,0,22.80
24,5002,Reggie Wayne,WR,7,IND,DEN,0,0,0,1,0,8,117,0,22.80
25,14008,Andrew Luck,QB,7,IND,DEN,316,1,0,31,0,0,0,0,22.74
26,547,Ray Rice,RB,7,BAL,PIT,0,0,0,67,1,7,29,0,22.60
27,14019,Justin Blackmon,WR,7,JAX,SD,0,0,0,2,0,8,114,0,22.60
28,9739,Hakeem Nicks,WR,7,NYG,MIN,0,0,0,0,0,7,125,0,22.50
29,7884,Antonio Gates,TE,7,SD,JAX,0,0,0,0,0,9,104,0,22.40
30,6211,Harry Douglas,WR,7,ATL,TB,0,0,0,0,0,8,113,0,22.30
31,14587,Josh Gordon,WR,7,CLE,GB,0,0,0,5,0,7,113,0,21.80
32,13910,Brandon Weeden,QB,7,CLE,GB,376,1,1,7,0,0,0,0,21.74
33,3807,Ben Roethlisberger,QB,7,PIT,BAL,376,1,1,6,0,0,0,0,21.64
34,8529,Mike Wallace,WR,7,MIA,BUF,0,0,0,0,0,8,105,0,21.50
35,4314,Tom Brady,QB,7,NE,NYJ,348,1,0,4,0,0,0,0,21.32
36,3519,Vincent Jackson,WR,7,TB,ATL,0,0,0,0,0,7,111,0,21.10
37,13320,Cam Newton,QB,7,CAR,LA,263,2,1,35,0,0,0,0,21.02
38,6029,Calvin Johnson,WR,7,DET,CIN,0,0,0,0,0,6,90,1,21
39,9226,Josh Freeman,QB,7,MIN,NYG,369,1,2,12,0,0,0,0,20.96
40,13799,Ryan Tannehill,QB,7,MIA,BUF,330,1,1,15,0,0,0,0,20.70
41,611,Joe Flacco,QB,7,BAL,PIT,351,1,1,6,0,0,0,0,20.64
42,12841,Andy Dalton,QB,7,CIN,DET,319,1,1,17,0,0,0,0,20.46
43,11182,Eric Decker,WR,7,DEN,IND,0,0,0,0,0,7,103,0,20.30
44,732,Matt Ryan,QB,7,ATL,TB,327,1,0,2,0,0,0,0,20.28
45,4631,Wes Welker,WR,7,DEN,IND,0,0,0,0,0,7,72,1,20.20
46,14385,Doug Martin,RB,7,TB,ATL,0,0,0,122,0,3,17,0,19.90
47,12830,Torrey Smith,WR,7,BAL,PIT,0,0,0,0,0,6,109,0,19.90
48,9108,Tony Gonzalez,TE,7,ATL,TB,0,0,0,0,0,10,99,0,19.90
49,7969,Jamaal Charles,RB,7,KC,HOU,0,0,0,81,0,6,56,0,19.70
50,14536,Russell Wilson,QB,7,SEA,ARI,220,1,0,67,0,0,0,0,19.50
51,13443,Colin Kaepernick,QB,7,SF,TEN,280,1,1,51,0,0,0,0,19.30
52,4556,Jordy Nelson,WR,7,GB,CLE,0,0,0,0,0,6,102,0,19.20
53,7580,DeAngelo Williams,RB,7,CAR,LA,0,0,0,102,0,3,24,0,18.60
54,13078,Vincent Brown,WR,7,SD,JAX,0,0,0,0,0,9,91,0,18.10
55,2428,Carson Palmer,QB,7,ARI,SEA,326,1,2,0,0,0,0,0,18.04
56,14275,Jarrett Boykin,WR,7,GB,CLE,0,0,0,0,0,8,99,0,17.90
57,13027,Julius Thomas,TE,7,DEN,IND,0,0,0,0,0,6,57,1,17.70
58,8699,Knowshon Moreno,RB,7,DEN,IND,0,0,0,59,1,3,26,0,17.50
59,12317,Danny Woodhead,RB,7,SD,JAX,0,0,0,33,0,8,58,0,17.10
60,11527,Sam Bradford,QB,7,LA,CAR,211,2,0,5,0,0,0,0,16.94
61,5084,Vernon Davis,TE,7,SF,TEN,0,0,0,0,0,4,67,1,16.70
62,13957,Kendall Wright,WR,7,TEN,SF,0,0,0,0,0,8,86,0,16.60
63,11256,Ryan Mathews,RB,7,SD,JAX,0,0,0,100,0,2,14,0,16.40
64,4640,Reggie Bush,RB,7,DET,CIN,0,0,0,72,0,4,50,0,16.20
65,10974,Rob Gronkowski,TE,7,NE,NYJ,0,0,0,0,0,4,59,1,15.90
66,2405,Chad Henne,QB,7,JAX,SD,337,0,1,4,0,0,0,0,15.88
67,15201,Mike Glennon,QB,7,TB,ATL,290,1,1,11,0,0,0,0,15.70
68,5820,Frank Gore,RB,7,SF,TEN,0,0,0,109,0,1,8,0,15.70
69,11792,Arian Foster,RB,7,HOU,KC,0,0,0,96,0,3,30,0,15.60
