"Place_lo","Place_hi","Payout"
"1","1","15000"
"2","2","10000"
"3","3","5000"
"4","4","4000"
"5","5","3000"
"6","6","2000"
"7","8","1500"
"9","10","1000"
"11","15","750"
"16","20","500"
"21","30","300"
"31","45","200"
"46","75","150"
"76","125","125"
"126","200","100"
"201","325","80"
"326","575","65"
"576","1060","50"
