"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Clayton Kershaw",14200,"LAD@ChC 02:20PM ET",22.625,"LAD"
"SP","Yu Darvish",11500,"Tex@LAA 03:37PM ET",13.075,"Tex"
"SP","Chris Sale",11500,"Pit@Bos 02:05PM ET",28.5,"Bos"
"SP","Jon Lester",11300,"LAD@ChC 02:20PM ET",20.175,"ChC"
"SP","Justin Verlander",10900,"Min@Det 01:10PM ET",25.1,"Det"
"SP","Jake Arrieta",10700,"LAD@ChC 02:20PM ET",28.025,"ChC"
"SP","Rich Hill",10500,"LAD@ChC 02:20PM ET",20.25,"LAD"
"SP","Corey Kluber",10400,"CWS@Cle 06:10PM ET",11.7,"Cle"
"SP","Cole Hamels",10200,"Tex@LAA 03:37PM ET",14.825,"Tex"
"SP","David Price",9800,"Pit@Bos 02:05PM ET",0,"Bos"
"SP","Kyle Hendricks",9700,"LAD@ChC 02:20PM ET",17.9,"ChC"
"SP","Kenta Maeda",9600,"LAD@ChC 02:20PM ET",11.05,"LAD"
"SP","Rick Porcello",9600,"Pit@Bos 02:05PM ET",17.175,"Bos"
"SP","John Lackey",9400,"LAD@ChC 02:20PM ET",20.7,"ChC"
"SP","Hyun-Jin Ryu",9000,"LAD@ChC 02:20PM ET",12.3,"LAD"
"SP","Bud Norris",8800,"Tex@LAA 03:37PM ET",4.638,"LAA"
"SP","Carlos Carrasco",8700,"CWS@Cle 06:10PM ET",24.25,"Cle"
"SP","Michael Fulmer",8600,"Min@Det 01:10PM ET",17.3,"Det"
"SP","Danny Salazar",8600,"CWS@Cle 06:10PM ET",17.35,"Cle"
"SP","Tyson Ross",8600,"Tex@LAA 03:37PM ET",0,"Tex"
"SP","Matt Shoemaker",8600,"Tex@LAA 03:37PM ET",2.7,"LAA"
"SP","Garrett Richards",8600,"Tex@LAA 03:37PM ET",16.1,"LAA"
"SP","Yusmeiro Petit",8500,"Tex@LAA 03:37PM ET",5.933,"LAA"
"SP","Julio Urias",8400,"LAD@ChC 02:20PM ET",0,"LAD"
"SP","Tyler Skaggs",8200,"Tex@LAA 03:37PM ET",5.925,"LAA"
"SP","Ervin Santana",8000,"Min@Det 01:10PM ET",22.225,"Min"
"SP","Ricky Nolasco",7800,"Tex@LAA 03:37PM ET",10.925,"LAA"
"SP","Alex Wood",7500,"LAD@ChC 02:20PM ET",7.675,"LAD"
"SP","Drew Pomeranz",7500,"Pit@Bos 02:05PM ET",24.5,"Bos"
"SP","Jordan Zimmermann",7300,"Min@Det 01:10PM ET",17.9,"Det"
"SP","Brandon McCarthy",7300,"LAD@ChC 02:20PM ET",12.125,"LAD"
"SP","Daniel Norris",7200,"Min@Det 01:10PM ET",6.25,"Det"
"SP","Jose Quintana",7200,"CWS@Cle 06:10PM ET",9.625,"CWS"
"SP","Scott Kazmir",7200,"LAD@ChC 02:20PM ET",0,"LAD"
"RP","Craig Breslow",7100,"Min@Det 01:10PM ET",-0.45,"Min"
"RP","Justin Haley",7100,"Min@Det 01:10PM ET",3.05,"Min"
"SP","Steven Wright",7100,"Pit@Bos 02:05PM ET",8.4,"Bos"
"SP","Brett Anderson",7000,"LAD@ChC 02:20PM ET",15.15,"ChC"
"SP","Gerrit Cole",7000,"Pit@Bos 02:05PM ET",4.975,"Pit"
"SP","Carlos Rodon",6900,"CWS@Cle 06:10PM ET",0,"CWS"
"SP","Jose Berrios",6700,"Min@Det 01:10PM ET",0,"Min"
"SP","Trevor Bauer",6600,"CWS@Cle 06:10PM ET",14.55,"Cle"
"SP","Jesse Chavez",6600,"Tex@LAA 03:37PM ET",13.525,"LAA"
"SP","A.J. Griffin",6600,"Tex@LAA 03:37PM ET",3.3,"Tex"
"RP","Blake Parker",6600,"Tex@LAA 03:37PM ET",4.3,"LAA"
"SP","Eduardo Rodriguez",6600,"Pit@Bos 02:05PM ET",8.45,"Bos"
"SP","Jameson Taillon",6500,"Pit@Bos 02:05PM ET",18.425,"Pit"
"SP","Tyler Glasnow",6400,"Pit@Bos 02:05PM ET",-9.65,"Pit"
"SP","Hector Santiago",6300,"Min@Det 01:10PM ET",13.15,"Min"
"SP","Kyle Gibson",6200,"Min@Det 01:10PM ET",11.05,"Min"
"SP","Josh Tomlin",6200,"CWS@Cle 06:10PM ET",5.1,"Cle"
"SP","Phil Hughes",6100,"Min@Det 01:10PM ET",18.5,"Min"
"SP","Matthew Boyd",6100,"Min@Det 01:10PM ET",10.775,"Det"
"SP","Tyler Duffey",6100,"Min@Det 01:10PM ET",5.775,"Min"
"SP","Martin Perez",6100,"Tex@LAA 03:37PM ET",16.05,"Tex"
"SP","Adalberto Mejia",6000,"Min@Det 01:10PM ET",-3.25,"Min"
"SP","Andrew Cashner",6000,"Tex@LAA 03:37PM ET",0,"Tex"
"SP","Anibal Sanchez",5900,"Min@Det 01:10PM ET",3.15,"Det"
"SP","Tyler Wagner",5900,"Tex@LAA 03:37PM ET",0,"Tex"
"SP","Ivan Nova",5900,"Pit@Bos 02:05PM ET",21.3,"Pit"
"SP","Miguel Gonzalez",5800,"CWS@Cle 06:10PM ET",20.1,"CWS"
"SP","Lucas Giolito",5500,"CWS@Cle 06:10PM ET",0,"CWS"
"SP","Chad Kuhl",5500,"Pit@Bos 02:05PM ET",14.05,"Pit"
