"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5200,"PHI@CHC 02:20PM ET",9.731,"CHC","PHI",9.55,8.2,10.06,NA,"3","3",0
"3B","Kris Bryant",5000,"PHI@CHC 02:20PM ET",10.615,"CHC","PHI",8.68,7.7,10.18,NA,"2","2",16
"2B","Jose Altuve",4900,"TEX@HOU 02:10PM ET",9.808,"HOU","TEX",9.59,8.6,10.4,NA,"3","2",3
"SS","Carlos Correa",4800,"TEX@HOU 02:10PM ET",6.375,"HOU","TEX",7.58,8.2,8.84,NA,"4","3",14
"3B","Nolan Arenado",4700,"COL@SD 03:40PM ET",9.481,"COL","SD",8.34,7.7,10.41,NA,"3","3",2
"OF","Charlie Blackmon",4600,"COL@SD 03:40PM ET",10.148,"COL","SD",8.34,8.3,10.26,NA,"1","1",2
"1B","Wil Myers",4600,"COL@SD 03:40PM ET",9.964,"SD","COL",8.71,8.2,8.77,NA,"3","3",13
"OF","Kyle Schwarber",4500,"PHI@CHC 02:20PM ET",7.077,"CHC","PHI",NA,NA,NA,NA,"1","x",NA
"OF","George Springer",4500,"TEX@HOU 02:10PM ET",8.5,"HOU","TEX",NA,NA,NA,NA,"1","x",NA
"SS","Trevor Story",4400,"COL@SD 03:40PM ET",6.852,"COL","SD",NA,NA,NA,NA,"7","x",NA
"OF","Carlos Gonzalez",4300,"COL@SD 03:40PM ET",5.32,"COL","SD",7.93,8,9.23,NA,"4","4",2
"2B/OF","Ben Zobrist",4200,"PHI@CHC 02:20PM ET",6.913,"CHC","PHI",NA,NA,NA,NA,"4","x",NA
"OF","Ian Desmond",4200,"COL@SD 03:40PM ET",6.5,"COL","SD",7.47,6.9,8.3,NA,"5","5",10
"1B","Jose Abreu",4100,"CWS@KC 02:15PM ET",6.708,"CWS","KC",7.33,7.1,7.62,NA,"4","3",23
"2B","Rougned Odor",4100,"TEX@HOU 02:10PM ET",5.815,"TEX","HOU",6.5,8.5,8.35,NA,"2","2",16
"OF","Shin-Soo Choo",4000,"TEX@HOU 02:10PM ET",7.391,"TEX","HOU",6.16,6.6,8.06,NA,"9","8",7
"OF","David Dahl",4000,"COL@SD 03:40PM ET",0,"COL","SD",NA,0,NA,NA,"x","x",NA
"OF","Lorenzo Cain",3900,"CWS@KC 02:15PM ET",7.042,"KC","CWS",8.21,8.7,8.64,NA,"3","3",11
"3B","Todd Frazier",3900,"CWS@KC 02:15PM ET",7.5,"CWS","KC",NA,NA,NA,NA,"5","x",NA
"3B","Maikel Franco",3900,"PHI@CHC 02:20PM ET",6.84,"PHI","CHC",6.16,6.2,7.4,NA,"4","4",21
"3B","Adrian Beltre",3900,"TEX@HOU 02:10PM ET",0,"TEX","HOU",NA,0,NA,NA,"x","x",NA
"C","Evan Gattis",3900,"TEX@HOU 02:10PM ET",7.632,"HOU","TEX",6.59,7.4,1.99,NA,"x","5",5
"3B/SS","Alex Bregman",3900,"TEX@HOU 02:10PM ET",5.5,"HOU","TEX",5.71,6.5,7.2,NA,"8","8",7
"2B","DJ LeMahieu",3900,"COL@SD 03:40PM ET",6.148,"COL","SD",6.26,6.7,8.84,NA,"2","2",6
"OF","Melky Cabrera",3800,"CWS@KC 02:15PM ET",5.909,"CWS","KC",5.9,6.9,7.45,NA,"3","2",10
"1B","Eric Hosmer",3800,"CWS@KC 02:15PM ET",5.16,"KC","CWS",5.31,7.3,7.53,NA,"4","4",10
"2B","Javier Baez",3800,"PHI@CHC 02:20PM ET",6.364,"CHC","PHI",5.71,5.4,6.49,NA,"9","7",0
"OF","Carlos Beltran",3800,"TEX@HOU 02:10PM ET",5.6,"HOU","TEX",NA,NA,NA,NA,"5","x",NA
"OF","Odubel Herrera",3700,"PHI@CHC 02:20PM ET",7.12,"PHI","CHC",6.11,6.8,8.26,NA,"3","3",8
"C","Willson Contreras",3700,"PHI@CHC 02:20PM ET",5.591,"CHC","PHI",NA,NA,NA,NA,"7","x",NA
"SS","Addison Russell",3700,"PHI@CHC 02:20PM ET",7.72,"CHC","PHI",7.41,6.3,7.73,NA,"5","4",11
"1B","Mike Napoli",3700,"TEX@HOU 02:10PM ET",5.269,"TEX","HOU",6.2,6.1,7.39,NA,"8","7",9
"OF","Carlos Gomez",3700,"TEX@HOU 02:10PM ET",7.704,"TEX","HOU",7.59,7.5,7.93,NA,"3","5",14
"1B","Mark Reynolds",3700,"COL@SD 03:40PM ET",9.111,"COL","SD",5.9,6.8,8.55,NA,"x","6",9
