"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Clayton Kershaw",14100,"PIT@LAD 10:10PM ET",26.071,"LAD"
"SP","Yu Darvish",11000,"TEX@SD 10:10PM ET",21.164,"TEX"
"SP","Rich Hill",10400,"PIT@LAD 10:10PM ET",11.4,"LAD"
"SP","Cole Hamels",9800,"TEX@SD 10:10PM ET",10.817,"TEX"
"SP","Kenta Maeda",9500,"PIT@LAD 10:10PM ET",13.858,"LAD"
"SP","Matt Shoemaker",8700,"LAA@OAK 10:05PM ET",11.586,"LAA"
"SP","Garrett Richards",8700,"LAA@OAK 10:05PM ET",16.1,"LAA"
"SP","Gerrit Cole",8700,"PIT@LAD 10:10PM ET",18.25,"PIT"
"SP","Brandon McCarthy",8600,"PIT@LAD 10:10PM ET",15.333,"LAD"
"SP","Alex Wood",8600,"PIT@LAD 10:10PM ET",13.883,"LAD"
"SP","Hyun-Jin Ryu",8500,"PIT@LAD 10:10PM ET",15.16,"LAD"
"SP","Julio Urias",8400,"PIT@LAD 10:10PM ET",11.2,"LAD"
"SP","Tyler Skaggs",8200,"LAA@OAK 10:05PM ET",15.84,"LAA"
"SP","Tyson Ross",8200,"TEX@SD 10:10PM ET",0,"TEX"
"SP","Jameson Taillon",8100,"PIT@LAD 10:10PM ET",15.35,"PIT"
"SP","Tyler Glasnow",8000,"PIT@LAD 10:10PM ET",8.392,"PIT"
"SP","Jharel Cotton",7800,"LAA@OAK 10:05PM ET",13.042,"OAK"
"SP","Sean Manaea",7700,"LAA@OAK 10:05PM ET",12.99,"OAK"
"SP","Trevor Cahill",7600,"TEX@SD 10:10PM ET",20.78,"SD"
"SP","Ricky Nolasco",7500,"LAA@OAK 10:05PM ET",12.417,"LAA"
"SP","Sonny Gray",7400,"LAA@OAK 10:05PM ET",8.5,"OAK"
"SP","Ivan Nova",7400,"PIT@LAD 10:10PM ET",20.867,"PIT"
"SP","Scott Kazmir",7200,"PIT@LAD 10:10PM ET",0,"LAD"
"SP","Jesse Chavez",6700,"LAA@OAK 10:05PM ET",10.956,"LAA"
"SP","Kendall Graveman",6500,"LAA@OAK 10:05PM ET",12.62,"OAK"
"SP","Daniel Mengden",6400,"LAA@OAK 10:05PM ET",0,"OAK"
"SP","A.J. Griffin",6300,"TEX@SD 10:10PM ET",18.788,"TEX"
"SP","Nick Kingham",6200,"PIT@LAD 10:10PM ET",0,"PIT"
"SP","Chad Kuhl",6100,"PIT@LAD 10:10PM ET",6.586,"PIT"
"SP","Jered Weaver",6100,"TEX@SD 10:10PM ET",6.717,"SD"
"SP","Wade LeBlanc",6000,"PIT@LAD 10:10PM ET",5.87,"PIT"
