"Mike Trout_LAA","Corey Seager_LAD","Wil Myers_SD","Starling Marte_PIT","Rougned Odor_TEX","Andrew McCutchen_PIT","Shin-Soo Choo_TEX","Albert Pujols_LAA","Gregory Polanco_PIT","Adrian Beltre_TEX","Khris Davis_OAK","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Logan Forsythe_LAD","Joc Pederson_LAD","Mike Napoli_TEX","Carlos Gomez_TEX","Ryan Schimpf_SD","Rajai Davis_OAK","Kole Calhoun_LAA","Justin Turner_LAD","Cody Bellinger_LAD","Elvis Andrus_TEX","Yangervis Solarte_SD","Cameron Maybin_LAA","CJ Cron_LAA","Jonathan Lucroy_TEX","Manuel Margot_SD","Nomar Mazara_TEX","Trevor Plouffe_OAK","Luis Valbuena_LAA","Chase Utley_LAD","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Alex Dickerson_SD","Hunter Renfroe_SD","Joey Gallo_TEX","Jefry Marte_LAA","Marcus Semien_OAK","Ryon Healy_OAK","Josh Harrison_PIT","Delino DeShields_TEX","Cory Spangenberg_SD","Chris Taylor_LAD","Jurickson Profar_TEX","Yunel Escobar_LAA","Ben Revere_LAA","Stephen Vogt_OAK","Trayce Thompson_LAD","Alen Hanson_PIT","Travis Jankowski_SD","Andrelton Simmons_LAA","Andrew Toles_LAD","Austin Barnes_LAD","Robinson Chirinos_TEX","Danny Espinosa_LAA","Josh Phegley_OAK","Mark Canha_OAK","Rob Segedin_LAD","Josh Bell_PIT","Pete Kozma_TEX","Brett Nicholas_TEX","Yonder Alonso_OAK","Andre Ethier_LAD","Francisco Cervelli_PIT","David Freese_PIT","Jordy Mercer_PIT","Adam Frazier_PIT","Christian Bethancourt_SD","Austin Hedges_SD","Ryan Rua_TEX","Jed Lowrie_OAK","John Jaso_PIT","Scott Van Slyke_LAD","Danny Ortiz_PIT","Kike Hernandez_LAD","Kevin Newman_PIT","Erick Aybar_SD","Jake Smolinski_OAK","Ryan LaMarre_OAK","Jose Osuna_PIT","Hanser Alberto_TEX","Luis Sardinas_SD","Allen Cordoba_SD","Bruce Maxwell_OAK","Jabari Blash_SD","Matt Joyce_OAK","Elias Diaz_PIT","Phil Gosselin_PIT","Hector Sanchez_SD","Martin Maldonado_LAA","Adam Rosales_OAK","Juan Graterol_LAA","Carlos Perez_LAA","Gift Ngoepe_PIT","Drew Robinson_TEX","Chad Pinder_OAK","Chris Stewart_PIT","Brett Eibner_LAD","John Bormann_PIT","Luis Torrens_SD","Cliff Pennington_LAA","Jaff Decker_OAK","Matt Olson_OAK"
28.951566951567,0,0,0,0,0,0,11.3384615384615,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,-5.22222222222222,-6.17948717948718,0,0,0,0,0,0,0,0,0,0,0,-1.71428571428571,0,0,0,0,0,0,0,6.47692307692308,12.1333333333333,0,0,0,0,-5.71384615384615,0,0,0,6.80434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.81168831168831,0,10.5,0,0,0,0,0,0,0,0,25,0,0
0,59.7615384615385,0,0,0,0,0,0,0,0,0,11.3857142857143,8.57833333333333,37.7909090909091,42.0545454545455,0,0,0,0,0,26.7667984189723,-19.4027777777778,0,0,0,0,0,0,0,0,0,2.18939393939394,14.8333333333333,32.3333333333333,0,0,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,1.07142857142857,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75.9729064039409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.683333333333333,0,0,0,0,0,5.67733990147783,0,0,0,6.85185185185185,0,0,0,0,0,0,0,0.64021164021164,0,0,0,0,0,0,-21.4285714285714,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5398550724638,0,0,0,0,0,0,0,-5.34461538461538,0,0,0,0,10.5,-7.9,0,-12.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,0,0,0
0,0,0,107.672727272727,0,10.8272727272727,0,0,-2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4166666666667,0,0,0,0,24.25,-21.5416666666667,0.8,40.4027777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0
0,0,0,0,34.2344827586207,0,18.6615384615385,0,0,0,0,0,0,0,0,3.08730158730159,34.9913793103448,0,0,0,0,0,2.38177339901478,0,0,0,-0.978571428571429,0,16.5899470899471,0,0,0,0,0,0,0,-3.00615763546798,0,0,0,0,14.1571428571429,0,0,-2.57575757575758,0,0,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4679487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.8272727272727,0,41.1566951566952,0,0,-5.15584415584416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.268115942029,0,0,0,0,0,0,0,0,18.8,0,0,0,0,0,0,0,0,0,-13.7536231884058,0,0,0,0,12.4356725146199,11.1238095238095,7.39666666666667,22.8,0,0,0,0,-22.0694444444444,0,0,0,0,0,0,0,0.482142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0
0,0,0,0,18.6615384615385,0,64.0738461538461,0,0,0,0,0,0,0,0,-12.8804347826087,21.5533333333333,0,0,0,0,0,-3.29166666666667,0,0,0,11.0718954248366,0,27.4057971014493,0,0,0,0,0,0,0,5.49166666666667,0,0,0,0,63.1909090909091,0,0,12.3030303030303,0,0,0,0,0,0,0,0,0,2.53571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3384615384615,0,0,0,0,0,0,38.2261904761905,0,0,0,0,0,0,0,0,0,0,0,-4.22153846153846,0,0,0,0,-3.57380952380952,-2.68181818181818,0,0,0,0,3,0,0,0,0,0,0,-3.59047619047619,0,0,0,0,0,0,0,13.6239316239316,-1.74545454545455,0,0,0,0,8.27920227920228,0,0,0,-2.94166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68398268398268,0,-3.33333333333333,0,0,0,0,0,0,0,0,-14.5,0,0
0,0,0,-2.97619047619048,0,-5.15584415584416,0,0,37.4822134387352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.7017543859649,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0.978571428571429,0,0,0,0,-1.05714285714286,-2.07272727272727,4.34632034632035,-2.88095238095238,0,0,0,0,7.625,0,0,0,0,0,0,0,-2.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85714285714286,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,61.5498575498575,0,0,0,0,0,0,0,-1.78333333333333,0,0,0,0,0,0,0,0,0,0,11.9066666666667,0,0,0,0,0,0,0,0,-2.16666666666667,-2.41304347826087,0,0,0,0,0,0,0,4.15686274509804,0,0,0,0,0,0,0,0,18.6964285714286,8.5,0,0,0,0,0.985714285714286,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,10,0,0,0,0,-5,0,9,0,0,0,0,-10.4210526315789,0,0,0,0,24.1428571428571,0,0,0,0,0,-13.1,0
0,11.3857142857143,0,0,0,0,0,0,0,0,0,20.2510822510823,2.93571428571429,3.25,11.6666666666667,0,0,0,0,0,10.3245614035088,19.7619047619048,0,0,0,0,0,0,0,0,0,-2.51818181818182,15,14.3888888888889,0,0,0,0,0,0,0,0,0,-11.4166666666667,0,0,0,0,0,0,0,0,1.34285714285714,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.57833333333333,0,0,0,0,0,0,0,0,0,2.93571428571429,61.1823361823362,7.15454545454545,-4.78787878787879,0,0,0,0,0,14.1775362318841,56.6805555555556,0,0,0,0,0,0,0,0,0,3.45454545454545,69.8333333333333,-1.20714285714286,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,-0.857142857142857,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37.7909090909091,0,0,0,0,0,0,0,0,0,3.25,7.15454545454545,34.7636363636364,20.6333333333333,0,0,0,0,0,15.0555555555556,0,0,0,0,0,0,0,0,0,0,0,16.5,25.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42.0545454545455,0,0,0,0,0,0,0,0,0,11.6666666666667,-4.78787878787879,20.6333333333333,38.1515151515151,0,0,0,0,0,19.2363636363636,0,0,0,0,0,0,0,0,0,0,-2.26666666666667,0,53.3555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.08730158730159,0,-12.8804347826087,0,0,0,0,0,0,0,0,36.4603174603175,-3.99145299145299,0,0,0,0,0,0.749287749287749,0,0,0,-2.81428571428571,0,-12.7369230769231,0,0,0,0,0,0,0,0.363247863247863,0,0,0,0,-7.40659340659341,0,0,-4.18181818181818,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.3272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34.9913793103448,0,21.5533333333333,0,0,0,0,0,0,0,0,-3.99145299145299,70.3325123152709,0,0,0,0,0,0.523809523809524,0,0,0,-5.50526315789474,0,29.3931623931624,0,0,0,0,0,0,0,-3.22751322751323,0,0,0,0,19.2857142857143,0,0,4.15909090909091,0,0,0,0,0,0,0,0,0,-14.0416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3409090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.683333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,6.64166666666667,0,0,0,1.63768115942029,0,0,0,0,0,0,0,-9.52173913043478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.95,0,0,0,0,0,0,0,-1.47628458498024,0,0,0,0,0,1.16666666666667,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0
