"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,740023393,"sdfish",0,234,"P Andrew Triggs P Ivan Nova C Tyler Flowers 1B Freddie Freeman 2B Rougned Odor 3B Jake Lamb SS Eduardo Núñez OF Nick Markakis OF Matt Kemp OF Mike Trout",NA,"Brandon McCarthy","48.74%",3.85
2,740312641,"chrish_30 (1/50)",0,207.25,"P Ivan Nova P Dan Straily C Tyler Flowers 1B Freddie Freeman 2B Joe Panik 3B Ryan Schimpf SS Trevor Story OF Nick Markakis OF Matt Kemp OF Ender Inciarte",NA,"A.J. Pollock","31.18%",8
3,740212644,"juanshen (41/50)",0,204.75,"P Joe Musgrove P Zack Greinke C Tyler Flowers 1B Freddie Freeman 2B Rougned Odor 3B Adonis Garcia SS Elvis Andrus OF Matt Kemp OF Ender Inciarte OF Carlos Gómez",NA,"Corey Seager","31.08%",8
3,740217232,"SlowQueen (1/50)",0,204.75,"P Joe Musgrove P Zack Greinke C Tyler Flowers 1B Freddie Freeman 2B Rougned Odor 3B Adonis Garcia SS Elvis Andrus OF Matt Kemp OF Ender Inciarte OF Carlos Gómez",NA,"Yu Darvish","27.92%",31.3
5,740159672,"IrishNinja5622",0,204,"P Andrew Triggs P Ivan Nova C Yasmani Grandal 1B Freddie Freeman 2B Rougned Odor 3B Nolan Arenado SS Trevor Story OF Matt Kemp OF A.J. Pollock OF Yasiel Puig",NA,"Ryan Braun","24.93%",2
6,740342700,"portocuba83 (21/25)",0,203.75,"P Yu Darvish P Ivan Nova C Tony Wolters 1B Freddie Freeman 2B Jed Lowrie 3B Adonis Garcia SS Freddy Galvis OF Nick Markakis OF Matt Kemp OF Ender Inciarte",NA,"Yasmani Grandal","23.54%",0
7,739984591,"shawnzhan (42/50)",0,203.15,"P Yu Darvish P Brandon McCarthy C Tyler Flowers 1B Wil Myers 2B Yangervis Solarte 3B Ryan Schimpf SS Dansby Swanson OF Matt Kemp OF Ender Inciarte OF Manuel Margot",NA,"Chris Owings","23.21%",5
8,740242754,"REDCOAT85 (7/50)",0,202.75,"P Yu Darvish P Ivan Nova C Yasmani Grandal 1B Freddie Freeman 2B Yangervis Solarte 3B Ryan Schimpf SS Corey Seager OF Matt Kemp OF Andrew Toles OF Yasiel Puig",NA,"Ivan Nova","22.86%",41.45
9,740014358,"Callowhill1 (22/50)",0,201.75,"P Yu Darvish P Ivan Nova C Yasmani Grandal 1B Freddie Freeman 2B Rougned Odor 3B Cory Spangenberg SS Dansby Swanson OF Matt Kemp OF Nomar Mazara OF Manuel Margot",NA,"Joey Gallo","20.85%",0
10,739984566,"shawnzhan (17/50)",0,201.15,"P Yu Darvish P Brandon McCarthy C Tyler Flowers 1B Wil Myers 2B Cory Spangenberg 3B Ryan Schimpf SS Dansby Swanson OF Matt Kemp OF Ender Inciarte OF Manuel Margot",NA,"Freddie Freeman","20.52%",22
11,740246741,"GreekPride1 (1/2)",0,200.75,"P Yu Darvish P Ivan Nova C Austin Hedges 1B Freddie Freeman 2B Cory Spangenberg 3B Jake Lamb SS Chris Owings OF Matt Kemp OF Ender Inciarte OF Michael Morse",NA,"Eric Thames","20.44%",2
12,739933630,"maddawg65 (3/5)",0,200.4,"P Jaime García P Yu Darvish C Tyler Flowers 1B Freddie Freeman 2B Jed Lowrie 3B Ryan Schimpf SS Hernán Pérez OF Nick Markakis OF Matt Kemp OF Ender Inciarte",NA,"Dan Straily","20.37%",11.8
