"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Blake Snell","Nate Karns","Miguel Montero","Anthony Rizzo","Ben Zobrist","Kris Bryant","Corey Seager","Kyle Schwarber","Joey Rickard","Andrew Toles"
"2","Jacob deGrom","Nate Karns","Miguel Montero","Anthony Rizzo","Whit Merrifield","Kris Bryant","Andrelton Simmons","Kyle Schwarber","Kevin Pillar","Matt Joyce"
"3","Jacob deGrom","Nate Karns","Yasmani Grandal","Anthony Rizzo","Javier Baez","Kris Bryant","Jordy Mercer","Kyle Schwarber","Andrew Toles","Jaff Decker"
"4","Trevor Cahill","Nate Karns","Miguel Montero","Anthony Rizzo","Javier Baez","Kris Bryant","Wilmer Difo","Kyle Schwarber","Lorenzo Cain","Kole Calhoun"
"5","Trevor Cahill","Nate Karns","Yasmani Grandal","Anthony Rizzo","Ben Zobrist","Kris Bryant","Aledmys Diaz","Kyle Schwarber","Khris Davis","Kevin Pillar"
"6","Jacob deGrom","Nate Karns","Miguel Montero","Anthony Rizzo","Ben Zobrist","Cory Spangenberg","Aledmys Diaz","Kyle Schwarber","Jorge Soler","Jaff Decker"
"7","Jacob deGrom","Blake Snell","Miguel Montero","Anthony Rizzo","Jed Lowrie","Kris Bryant","Wilmer Difo","Kyle Schwarber","Khris Davis","Jaff Decker"
"8","Jacob deGrom","Nate Karns","Drew Butera","Anthony Rizzo","Tommy La Stella","Kris Bryant","Aledmys Diaz","Kyle Schwarber","Aaron Hicks","Joey Rickard"
"9","Gio Gonzalez","Trevor Cahill","Miguel Montero","Anthony Rizzo","Whit Merrifield","Kris Bryant","Aledmys Diaz","Kyle Schwarber","Corey Dickerson","Andrew Toles"
"10","Gio Gonzalez","Nate Karns","Miguel Montero","Anthony Rizzo","Tommy La Stella","Kris Bryant","Jordy Mercer","Kyle Schwarber","Jose Bautista","Jorge Soler"
"11","Blake Snell","Nate Karns","Yasmani Grandal","Anthony Rizzo","Tommy La Stella","Kris Bryant","Andrelton Simmons","Bryce Harper","Kyle Schwarber","Kole Calhoun"
"12","Jacob deGrom","Trevor Cahill","Roberto Perez","Anthony Rizzo","Ben Zobrist","Kris Bryant","Wilmer Difo","Kyle Schwarber","Andrew Toles","Matt Joyce"
"13","Jacob deGrom","Nate Karns","Miguel Montero","Yonder Alonso","Ben Zobrist","Kris Bryant","Jordy Mercer","Kyle Schwarber","Lorenzo Cain","Aaron Hicks"
"14","Blake Snell","Nate Karns","Gary Sanchez","Anthony Rizzo","Javier Baez","Kris Bryant","Aledmys Diaz","Kyle Schwarber","Manuel Margot","Matt Joyce"
"15","Gio Gonzalez","Nate Karns","Francisco Cervelli","Anthony Rizzo","Ben Zobrist","Kris Bryant","Wilmer Difo","Bryce Harper","Kyle Schwarber","Jaff Decker"
"16","Jacob deGrom","Nate Karns","Miguel Montero","Anthony Rizzo","Tommy La Stella","Yandy Diaz","Corey Seager","Kyle Schwarber","Lorenzo Cain","Tommy Pham"
"17","Jacob deGrom","Nate Karns","Luke Maile","Anthony Rizzo","Ben Zobrist","Kris Bryant","Erick Aybar","Kyle Schwarber","Kole Calhoun","Jose Osuna"
"18","Masahiro Tanaka","Nate Karns","Stephen Vogt","Anthony Rizzo","Ben Zobrist","Kris Bryant","Andrelton Simmons","Kyle Schwarber","Lorenzo Cain","Jorge Soler"
"19","Gio Gonzalez","Nate Karns","Roberto Perez","Anthony Rizzo","Javier Baez","Kris Bryant","Corey Seager","Kyle Schwarber","Aaron Hicks","Kevin Pillar"
"20","Jacob deGrom","Blake Snell","Stephen Vogt","Anthony Rizzo","Tommy La Stella","Kris Bryant","Erick Aybar","Kyle Schwarber","Kevin Pillar","Andrew Toles"
