"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Christine Michael","RB",4600,"SEA","@LA",4.5,10.6,0.509907206076011
"Jeremy Langford","RB",4600,"CHI","PHI",11.9,9.4,0
"Tyler Eifert","TE",4500,"CIN","@PIT",0,0,0.00791147316734552
"Duke Johnson","RB",4500,"CLE","BAL",11.7,9.6,0.617605324676651
"Matt Jones","RB",4500,"WAS","DAL",11.2,13.5,0.86617870741841
"Tevin Coleman","RB",4500,"ATL","@OAK",9,15.1,3.38611051562388
"Anquan Boldin","WR",4500,"DET","TEN",7.8,14.8,0.556100001020835
"Antonio Gates","TE",4500,"SD","JAX",10.9,10.5,4.19410161394053
"Delanie Walker","TE",4500,"TEN","@DET",12.7,20.3,14.0313804755051
"Charles Sims","RB",4400,"TB","@ARI",9.8,5.8,0.598975081411611
"Quincy Enunwa","WR",4400,"NYJ","@BUF",7.9,15.2,0
"Julius Thomas","TE",4400,"JAX","@SD",10.7,11.1,8.09700997356037
"Phillip Dorsett","WR",4400,"IND","@DEN",8.9,4,0.537724966567646
"Isaiah Crowell","RB",4400,"CLE","BAL",9.1,24.8,0.867199542665809
"Martellus Bennett","TE",4400,"NE","MIA",10.7,25.4,0.619646995171449
"Justin Forsett","RB",4400,"BAL","@CLE",9.7,7.6,3.15463612327606
"Travis Benjamin","WR",4400,"SD","JAX",15,32.4,14.0288283873866
"Victor Cruz","WR",4300,"NYG","NO",8.2,12.1,10.7264263620494
"Theo Riddick","RB",4300,"DET","TEN",12.5,10.5,11.7490480711318
"Jeremy Hill","RB",4300,"CIN","@PIT",8.9,8.9,0.922579854837228
"Devin Funchess","WR",4300,"CAR","SF",10,9.9,0.417011198562664
"Kevin White","WR",4300,"CHI","PHI",11.4,8.5,0
"Steve Smith","WR",4300,"BAL","@CLE",11.9,9.4,3.95752304535571
"Jason Witten","TE",4300,"DAL","@WAS",11.9,8.1,7.63074347431068
"Davante Adams","WR",4200,"GB","@MIN",7.2,4.6,0.691615880113109
"Giovani Bernard","RB",4200,"CIN","@PIT",12.1,28.7,0.736532630998683
"Pierre Garcon","WR",4200,"WAS","DAL",9.3,4.5,0.679621065956165
"Will Fuller","WR",4200,"HOU","KC",12.1,17.4,18.4605294051593
"Eli Rogers","WR",4100,"PIT","CIN",11.3,1.9,4.12545044355292
"Zach Ertz","TE",4100,"PHI","@CHI",0,0,0
"Tajae Sharpe","WR",4100,"TEN","@DET",14.2,7.3,15.0562990638941
"Chris Ivory","RB",4100,"JAX","@SD",0,0,0.0168437815820905
"James Starks","RB",4000,"GB","@MIN",6.3,2.9,0.0875366224645005
"Brandon LaFell","WR",4000,"CIN","@PIT",8.3,6.9,1.03742382016966
"Bilal Powell","RB",4000,"NYJ","@BUF",8.5,1.3,0
"LeGarrette Blount","RB",4000,"NE","MIA",14,21.3,12.0292673465429
"Robert Woods","WR",4000,"BUF","NYJ",7,2,0
"Vincent Jackson","WR",4000,"TB","@ARI",12.1,8.4,1.80662317908513
"Michael Thomas","WR",4000,"NO","@NYG",11.6,9.6,2.21853020141079
"Gary Barnidge","TE",4000,"CLE","BAL",10.4,7.7,8.18633305770782
"James White","RB",4000,"NE","MIA",13.3,4.9,1.48888820833206
"Ted Ginn","WR",3900,"CAR","SF",7.6,6.6,1.17345011688564
"Coby Fleener","TE",3900,"NO","@NYG",11.4,4.9,4.42736246797129
"Kamar Aiken","WR",3900,"BAL","@CLE",10,0,0.603313631213058
"Andre Ellington","RB",3900,"ARI","TB",3.7,2.1,0.0482344654396227
"Rob Kelley","RB",3900,"WAS","DAL",4.3,0,0.0132708582161925
"Darren Sproles","RB",3800,"PHI","@CHI",10.1,6.8,0
"Tim Hightower","RB",3800,"NO","@NYG",4.6,0.9,0.07069284088241
"Danny Amendola","WR",3800,"NE","MIA",5,20,0.687277330311661
"Quinton Patton","WR",3800,"SF","@CAR",6.8,5.5,0.104890821670291
"Seth Roberts","WR",3800,"OAK","ATL",5.1,5.5,0.113312712461336
"Derrick Henry","RB",3800,"TEN","@DET",7.3,5.9,0.470605049051134
"Shane Vereen","RB",3800,"NYG","NO",11.9,8.6,2.71286966996396
"Chris Johnson","RB",3700,"ARI","TB",2.6,11.4,0.0584428179136169
"Kenny Britt","WR",3700,"LA","SEA",8.2,15.4,0.130411702855276
"Benny Cunningham","RB",3700,"LA","SEA",4.4,1.9,0.00867709960289509
"Chris Thompson","RB",3700,"WAS","DAL",6.5,8.8,0.434620606580304
"Jerick McKinnon","RB",3700,"MIN","GB",7.4,1.1,0.0214375401953879
"Jay Ajayi","RB",3700,"MIA","@NE",0,7.5,0.0438959156381752
"Sammie Coates","WR",3700,"PIT","CIN",4.4,12.3,0.296552639369532
"Tyrell Williams","WR",3700,"SD","JAX",12.2,15.1,6.96030992558111
"C.J. Prosise","RB",3700,"SEA","@LA",0,0,0.00357292336589798
"Shaun Draughn","RB",3700,"SF","@CAR",5.5,2.1,0.146489858001817
"Darrius Heyward-Bey","WR",3600,"PIT","CIN",3.1,1.7,0.0551251033595688
"Dontrelle Inman","WR",3600,"SD","JAX",8.9,1.7,0.455547729151992
"Dwayne Allen","TE",3600,"IND","@DEN",9,4.5,4.92348839820741
"Jamison Crowder","WR",3600,"WAS","DAL",10.8,15.9,0.969538276217601
"Jalen Richard","RB",3600,"OAK","ATL",2.2,3.7,0.762563929807368
"Alfred Morris","RB",3600,"DAL","@WAS",4,6.7,0.661501240314826
"Eddie Royal","WR",3500,"CHI","PHI",9.3,15.2,0
"Terrelle Pryor","WR",3500,"CLE","BAL",10.6,6.2,1.31049724884901
"Jermaine Kearse","WR",3500,"SEA","@LA",8.4,3.1,0.573454200226625
"Fitzgerald Toussaint","RB",3500,"PIT","CIN",4.2,2.3,0.0178646168294899
"Chris Hogan","WR",3500,"NE","MIA",9.7,9.9,2.03631110975
"Chris Conley","WR",3500,"KC","@HOU",6.1,3.5,0.0992762278095938
"Eric Ebron","TE",3500,"DET","TEN",10,9.3,11.3180003879174
"Nelson Agholor","WR",3500,"PHI","@CHI",8.3,8.2,0
"Tyler Boyd","WR",3500,"CIN","@PIT",8.7,12.8,0.173286783246052
"Laquon Treadwell","WR",3500,"MIN","GB",1.6,0,0.0186302432650395
"Charcandrick West","RB",3500,"KC","@HOU",7.2,7.3,0.295531804122133
"Mike Gillislee","RB",3400,"BUF","NYJ",1.6,8.8,0
"Alfred Blue","RB",3400,"HOU","KC",1.6,1.1,0.0165885727702406
"Kenny Stills","WR",3400,"MIA","@NE",10.4,11.9,0.45912065251789
"DeAndre Washington","RB",3400,"OAK","ATL",4.2,6.2,0.0589532355373166
"Jesse James","TE",3400,"PIT","CIN",8.2,11.9,4.19946099898937
"Andre Johnson","WR",3400,"TEN","@DET",6,7.9,0.257250482344654
"Terrance West","RB",3300,"BAL","@CLE",9.4,6.7,0.948355944834063
"Dwayne Harris","WR",3300,"NYG","NO",2.4,0,0.0446615420737247
"Brian Quick","WR",3300,"LA","SEA",3.6,1.8,0.0186302432650395
"Terrance Williams","WR",3300,"DAL","@WAS",7.9,0,0.345297522432855
"Jaron Brown","WR",3300,"ARI","TB",2.7,15.8,0.0752865994957074
"Rishard Matthews","WR",3300,"TEN","@DET",13.2,8,0.465756081625986
"Josh Ferguson","RB",3300,"IND","@DEN",3.1,8.6,0.0150573198991415
"Dorial Green-Beckham","WR",3300,"PHI","@CHI",5.7,3.8,0
"Jaelen Strong","WR",3300,"HOU","KC",3.7,0,0.0142916934635919
"Pharoh Cooper","WR",3300,"LA","SEA",0,0,0.000255208811849856
"Jordan Howard","RB",3300,"CHI","PHI",7.5,5.1,0
"Jeff Janis","WR",3300,"GB","@MIN",1,0,0.00816668197919538
"Charles Clay","TE",3300,"BUF","NYJ",8.5,7.7,0
"Reggie Bush","RB",3200,"BUF","NYJ",4.4,0,0
"Jimmy Graham","TE",3200,"SEA","@LA",6.7,7.2,1.36868485795078
"Cole Beasley","WR",3200,"DAL","@WAS",7.8,12.5,6.20540226012924
"Albert Wilson","WR",3200,"KC","@HOU",5.3,3.1,0.0122500229687931
"Breshad Perriman","WR",3200,"BAL","@CLE",7.1,5.2,0.116120009391684
"Paul Perkins","RB",3200,"NYG","NO",0,0,0.00586980267254668
"Leonte Carroo","WR",3200,"MIA","@NE",2.8,0,0.0045937586132974
"Adam Thielen","WR",3200,"MIN","GB",6.9,8.1,0.0638022029624639
"Ka'Deem Carey","RB",3100,"CHI","PHI",5.3,1.6,0
"Kyle Rudolph","TE",3100,"MIN","GB",7.6,12.1,5.51786972100573
"Denard Robinson","RB",3100,"JAX","@SD",4.3,2.4,0.0464480037566737
"Jamize Olawale","RB",3100,"OAK","ATL",0,5.9,0.0296042221745832
"Andrew Hawkins","WR",3100,"CLE","BAL",6.3,5.8,0.0316458926693821
"Javorius Allen","RB",3100,"BAL","@CLE",5.6,0,0.0252656723731357
"Marqise Lee","WR",3100,"JAX","@SD",3.2,12.5,0.0352188160352801
"Adam Humphries","WR",3100,"TB","@ARI",1.3,12.7,0.127349197113078
"Rashad Greene","WR",3100,"JAX","@SD",5.1,1.7,0.0122500229687931
"Harry Douglas","WR",3100,"TEN","@DET",2.1,0,0.0357292336589798
"Devin Hester","WR",3000,"BAL","@CLE",0,0,0.0178646168294899
"Eric Weems","WR",3000,"ATL","@OAK",0,0,0.00382813217774783
"Matt Slater","WR",3000,"NE","MIA",0,0,0
"Zach Miller","TE",3000,"CHI","PHI",9.7,7.3,0
"Mike Tolbert","RB",3000,"CAR","SF",4.2,2.5,0.095448095631846
"John Kuhn","RB",3000,"NO","@NYG",0,3,0.00535938504884697
"Brandon Tate","WR",3000,"BUF","NYJ",0,0,0
"Jared Cook","TE",3000,"GB","@MIN",8.5,7.1,0.722240937535091
"Jordan Norwood","WR",3000,"DEN","IND",2.8,5.4,0.00510417623699711
"Greg Salas","WR",3000,"BUF","NYJ",0,18.9,0
"Marc Mariani","WR",3000,"TEN","@DET",0,0,0.0022968793066487
"Bryan Walters","WR",3000,"JAX","@SD",1.4,0,0.00280729693034841
"Andre Roberts","WR",3000,"DET","TEN",3.4,0,0.00638022029624639
"Chase Reynolds","RB",3000,"LA","SEA",0,0,0.000765626435549567
"C.J. Spiller","RB",3000,"NO","@NYG",0,0,0.0227135842546371
"James Develin","RB",3000,"NE","MIA",0,0,0.00102083524739942
"Fozzy Whittaker","RB",3000,"CAR","SF",1.6,18.1,0.0354740248471299
"Arrelious Benn","WR",3000,"JAX","@SD",0,1.9,0.00204167049479884
"Matt Asiata","RB",3000,"MIN","GB",1.7,3.5,0.00535938504884697
"Taiwan Jones","RB",3000,"OAK","ATL",0,0,0.00331771455404812
"Charles Johnson","WR",3000,"MIN","GB",7.6,3.5,0.0349636072234302
"DuJuan Harris","RB",3000,"SF","@CAR",0,0,0.00408334098959769
"Deonte Thompson","WR",3000,"CHI","PHI",0,0,0
"Jeremy Kerley","WR",3000,"SF","@CAR",8.1,5.9,2.71235925234026
"Travaris Cadet","RB",3000,"NO","@NYG",6.4,3.7,0.948866362457763
"Anthony Sherman","RB",3000,"KC","@HOU",0,0,0.0022968793066487
"Aldrick Robinson","WR",3000,"ATL","@OAK",1,6.9,0.0137812758398922
"Robert Turbin","RB",3000,"IND","@DEN",1.6,7,0.00357292336589798
"Bobby Rainey","RB",3000,"NYG","NO",0,0,0.00280729693034841
"Patrick DiMarco","RB",3000,"ATL","@OAK",1.1,0,0.00102083524739942
"Isaiah Pead","RB",3000,"MIA","@NE",0,0,0.000765626435549567
"Tavarres King","WR",3000,"NYG","NO",0,0,0.00204167049479884
"Kenjon Barner","RB",3000,"PHI","@CHI",2.3,0.2,0
"Brice Butler","WR",3000,"DAL","@WAS",1.3,0,0.0262865076205351
"Kendall Wright","WR",3000,"TEN","@DET",0,0,0.00102083524739942
"Zach Line","RB",3000,"MIN","GB",0,0,0.000765626435549567
"Brenton Bersin","WR",3000,"CAR","SF",0,0,0.00357292336589798
"Jonathan Grimes","RB",3000,"HOU","KC",0,3.1,0.000510417623699711
"Jordan Todman","RB",3000,"IND","@DEN",0,0,0.000510417623699711
"Jarius Wright","WR",3000,"MIN","GB",0,0,0.00331771455404812
"Brandon Bolden","RB",3000,"NE","MIA",2.3,0,0.00765626435549567
"Lance Dunbar","RB",3000,"DAL","@WAS",0,5.2,0.038791739401178
"Russell Shepard","WR",3000,"TB","@ARI",0,3.6,0.0022968793066487
"Vance McDonald","TE",3000,"SF","@CAR",6.4,14.5,0.446105003113547
"Knile Davis","RB",3000,"KC","@HOU",1.4,0,0.00178646168294899
"Ryan Grant","WR",3000,"WAS","DAL",0,1.5,0.0022968793066487
"Rex Burkhead","RB",3000,"CIN","@PIT",1.7,0,0.000765626435549567
"Kyle Juszczyk","RB",3000,"BAL","@CLE",2.2,1.8,0.00382813217774783
"Stepfan Taylor","RB",3000,"ARI","TB",0,0,0
"Marquise Goodwin","WR",3000,"BUF","NYJ",6.1,22.2,0
"Bennie Fowler","WR",3000,"DEN","IND",0,0,0.00867709960289509
"Jared Abbrederis","WR",3000,"GB","@MIN",1.7,0,0.00510417623699711
"James Wright","WR",3000,"CIN","@PIT",0,2,0.00127604405924928
"Justin Hunter","WR",3000,"MIA","@NE",1.1,0,0.00127604405924928
"Jay Prosch","RB",3000,"HOU","KC",0,0,0.00153125287109913
"Jalston Fowler","RB",3000,"TEN","@DET",0,0,0.000765626435549567
"Orleans Darkwa","RB",3000,"NYG","NO",2.2,1.2,0.00306250574219827
"Roosevelt Nix","RB",3000,"PIT","CIN",0,0,0
"Rod Streater","WR",3000,"SF","@CAR",3.5,2.3,0.00178646168294899
"Jordan Taylor","WR",3000,"DEN","IND",0,3,0.00765626435549567
"Marcus Murphy","RB",3000,"NO","@NYG",0,0,0.00204167049479884
"Andre Williams","RB",3000,"SD","JAX",0,0,0.00255208811849856
"Rod Smith","RB",3000,"DAL","@WAS",0,0,0.000765626435549567
"Josh Bellamy","WR",3000,"CHI","PHI",0,0,0
"Neal Sterling","TE",3000,"JAX","@SD",0,0,0.0132708582161925
"Walt Powell","WR",3000,"BUF","NYJ",0,0,0
"Malcolm Johnson","RB",3000,"CLE","BAL",0,0,0.000510417623699711
"Josh Huff","WR",3000,"PHI","@CHI",3.2,0.9,0
"Brandon Coleman","WR",3000,"NO","@NYG",1.2,3.5,0.0237344195020366
"Mike Burton","RB",3000,"DET","TEN",0,0,0
"Corey Grant","RB",3000,"JAX","@SD",0,8.5,0.000510417623699711
"Keith Mumphery","WR",3000,"HOU","KC",0,0,0.00102083524739942
"Justin Hardy","WR",3000,"ATL","@OAK",6.5,7.8,0.0109739789095438
"J.J. Nelson","WR",3000,"ARI","TB",0,0,0.00153125287109913
"Cecil Shorts","WR",3000,"TB","@ARI",2.7,2.2,0
"Andre Holmes","WR",3000,"OAK","ATL",3.6,7.6,0.00663542910809624
"Keith Smith","RB",3000,"DAL","@WAS",0,1.5,0.00153125287109913
"Paul Richardson","WR",3000,"SEA","@LA",2,6.5,0.00510417623699711
"Isaiah Burse","WR",3000,"SD","JAX",0,0,0.0022968793066487
"Cameron Meredith","WR",3000,"CHI","PHI",0,0,0
"Antonio Andrews","RB",3000,"TEN","@DET",0,0,0.00204167049479884
"Corey Brown","WR",3000,"CAR","SF",3.6,4.5,0.0237344195020366
"Zach Zenner","RB",3000,"DET","TEN",0,0,0.00127604405924928
"Terron Ward","RB",3000,"ATL","@OAK",0,0,0.00127604405924928
