"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Broncos","D",3900,"DEN","OAK",8.6,15,4.94945157890628
"Vikings","D",3800,"MIN","CHI",11.3,22,3.89725399117842
"Seahawks","D",3700,"SEA","@SF",8.1,9,9.48880713532925
"Steelers","D",3600,"PIT","CLE",9,10,5.35759592489949
"Texans","D",3500,"HOU","@TEN",6.5,7,2.70429173660174
"Bills","D",3400,"BUF","@NYJ",8.5,0,4.3651684296811
"Chiefs","D",3300,"KC","@SD",9.4,10,12.4738963269448
"Colts","D",3200,"IND","JAX",7.9,7,0.734806198524533
"Patriots","D",3200,"NE","@MIA",9.8,5,4.73354736718841
"Buccaneers","D",3100,"TB","CAR",10.3,16,3.13610016003747
"Giants","D",3100,"NYG","@WAS",6.8,20,0.393262812756158
"Ravens","D",3000,"BAL","@CIN",8.9,1,1.8233537608806
"Cardinals","D",3000,"ARI","@LA",12.1,28,18.2933077013154
"Redskins","D",2900,"WAS","NYG",9.4,5,3.29711347047113
"Eagles","D",2900,"PHI","DAL",9.3,13,2.6681857215348
"Titans","D",2900,"TEN","HOU",8,13,1.67551426675514
"Packers","D",2800,"GB","@DET",6.6,4,1.20979546430384
"Cowboys","D",2800,"DAL","@PHI",9.6,2,0.932657402708927
"Raiders","D",2800,"OAK","@DEN",9,2,3.12707365627074
"Chargers","D",2800,"SD","KC",7.6,5,0.16003747218861
"Bengals","D",2700,"CIN","BAL",7.3,13,0.723340099145166
"Rams","D",2700,"LA","ARI",8.7,5,0.746272297903899
"Panthers","D",2600,"CAR","@TB",7.9,13,1.13270424294469
"Lions","D",2600,"DET","GB",4.4,0,0.197851204184394
"Jaguars","D",2500,"JAX","@IND",5.9,10,0.804578633045786
"Bears","D",2500,"CHI","@MIN",5.4,1,1.21150318123268
"Falcons","D",2400,"ATL","NO",7.6,3,2.23808501502791
"Dolphins","D",2400,"MIA","NE",8.1,-2,0.861177251258831
"49ers","D",2400,"SF","SEA",4.2,4,0.17174753112924
"Jets","D",2300,"NYJ","BUF",8,13,2.39543893204262
"Saints","D",2200,"NO","@ATL",6,-3,0.560619071782661
"Browns","D",2100,"CLE","@PIT",6.6,6,3.53546196182521
