"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Cardinals","D",3900,"ARI","LA",9.4,5,14.7341998627496
"Seahawks","D",3800,"SEA","@NYJ",8.7,11,4.56337211202248
"Broncos","D",3700,"DEN","@TB",9.5,15,17.7318551681318
"Vikings","D",3600,"MIN","NYG",7.7,8,0
"Redskins","D",3500,"WAS","CLE",7.8,8,5.23001699290873
"Panthers","D",3400,"CAR","@ATL",10.1,7,2.65575471389824
"Patriots","D",3300,"NE","BUF",8.4,7,11.1712035554394
"Bengals","D",3200,"CIN","MIA",9.1,13,0
"Texans","D",3200,"HOU","TEN",8.4,10,11.6078722917552
"Lions","D",3100,"DET","@CHI",7.4,9,2.29057056958923
"Chiefs","D",3000,"KC","@PIT",8.1,-2,1.93171791771511
"Cowboys","D",2900,"DAL","@SF",5.6,4,2.39105748178164
"Giants","D",2900,"NYG","@MIN",7.7,0,0
"Jets","D",2800,"NYJ","SEA",7.9,2,5.47040946374302
"Steelers","D",2800,"PIT","KC",7.6,9,1.88290415345904
"Raiders","D",2700,"OAK","@BAL",7.6,4,0.995678245808961
"Rams","D",2700,"LA","@ARI",6.6,17,0.926644554099539
"Dolphins","D",2700,"MIA","@CIN",4.5,1,0
"Bills","D",2600,"BUF","@NE",6.6,15,2.13350870886572
"Buccaneers","D",2600,"TB","DEN",7,4,0.575961569883337
"49ers","D",2600,"SF","DAL",4.6,2,1.64332864939054
"Browns","D",2500,"CLE","@WAS",5.1,4,0.249379105257998
"Bears","D",2500,"CHI","DET",4.8,7,0.180958138622921
"Jaguars","D",2400,"JAX","IND",6.5,8,0
"Titans","D",2400,"TEN","@HOU",6.3,5,1.60268455279239
"Falcons","D",2400,"ATL","CAR",4.9,11,0.309834645926604
"Ravens","D",2400,"BAL","OAK",6.8,3,6.80390346720695
"Chargers","D",2300,"SD","NO",5.9,2,1.83735825626614
"Colts","D",2200,"IND","@JAX",7,2,0
"Saints","D",2000,"NO","@SD",5.8,8,1.07982582268553
