"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Trevor Siemian","QB",5400,"DEN","@TB",16.3,6.7,6.74753276036731
"Sammy Watkins","WR",5400,"BUF","@NE",0,0,0.0155223685500474
"Jamaal Charles","RB",5400,"KC","@PIT",10.1,0.7,0.476904349531061
"Tyrod Taylor","QB",5400,"BUF","@NE",18.7,16.6,0.422167576222999
"Jameis Winston","QB",5400,"TB","DEN",16.3,13.1,0.921538511813339
"Ryan Fitzpatrick","QB",5300,"NYJ","SEA",16.7,11.9,0.227321002581615
"Doug Martin","RB",5300,"TB","DEN",0,0,0.00265514198882389
"Will Fuller","WR",5300,"HOU","TEN",12.1,27.1,10.5754305414856
"Jay Cutler","QB",5300,"CHI","DET",0,0,0.00163393353158394
"Arian Foster","RB",5300,"MIA","@CIN",0,0,0
"Jimmy Garoppolo","QB",5200,"NE","BUF",0,0,0.0673997581778373
"DeVante Parker","WR",5200,"MIA","@CIN",13.4,4,0
"Theo Riddick","RB",5200,"DET","@CHI",13.1,9.8,7.8263373745956
"Frank Gore","RB",5200,"IND","@JAX",10.9,20.5,0
"Mike Wallace","WR",5200,"BAL","OAK",10.4,10.7,9.69371915950459
"Michael Floyd","WR",5100,"ARI","LA",13.1,12.6,1.12271657788961
"Sam Bradford","QB",5100,"MIN","NYG",16.5,15.1,0
"Jacoby Brissett","QB",5100,"NE","BUF",18.5,9.5,0.228137969347407
"AJ McCarron","QB",5000,"CIN","MIA",0,0,0
"Jeff Driskel","QB",5000,"CIN","MIA",0,0,0
"Chad Henne","QB",5000,"JAX","IND",0,0,0
"Scott Tolzien","QB",5000,"IND","@JAX",0,0,0
"Brandon Allen","QB",5000,"JAX","IND",0,0,0
"Matt Cassel","QB",5000,"TEN","@HOU",0,0,0.000612725074343976
"Brandon Weeden","QB",5000,"HOU","TEN",0,0,0.00122545014868795
"Tom Savage","QB",5000,"HOU","TEN",0,0,0
"Tajae Sharpe","WR",5000,"TEN","@HOU",13.3,3.5,0.467917715107349
"Delanie Walker","TE",5000,"TEN","@HOU",11.6,5.4,0.301664978268684
"Josh McCown","QB",5000,"CLE","@WAS",0,0,0.00102120845723996
"Charlie Whitehurst","QB",5000,"CLE","@WAS",0,0,0.00122545014868795
"Colt McCoy","QB",5000,"WAS","CLE",0,0,0.00102120845723996
"Cody Kessler","QB",5000,"CLE","@WAS",15.5,12.1,0.184021763994641
"Nate Sudfeld","QB",5000,"WAS","CLE",0,0,0
"Bryce Petty","QB",5000,"NYJ","SEA",0,0,0.000204241691447992
"Geno Smith","QB",5000,"NYJ","SEA",0,0,0.000612725074343976
"Trevone Boykin","QB",5000,"SEA","@NYJ",0,0,0.00265514198882389
"Christian Hackenberg","QB",5000,"NYJ","SEA",0,0,0
"EJ Manuel","QB",5000,"BUF","@NE",0,0,0.000408483382895984
"Cardale Jones","QB",5000,"BUF","@NE",0,0,0
"LeGarrette Blount","RB",5000,"NE","BUF",14.2,8.8,24.0551779353616
"Derek Anderson","QB",5000,"CAR","@ATL",0,14.9,0.000204241691447992
"Matt Schaub","QB",5000,"ATL","CAR",0,0,0
"Joe Webb","QB",5000,"CAR","@ATL",0,1.3,0
"Ryan Mallett","QB",5000,"BAL","OAK",0,0,0.000204241691447992
"Matt McGloin","QB",5000,"OAK","@BAL",0,0,0
"Connor Cook","QB",5000,"OAK","@BAL",0,0,0
"Dan Orlovsky","QB",5000,"DET","@CHI",0,0,0
"Brian Hoyer","QB",5000,"CHI","DET",18.6,22.8,3.16513349236953
"Matt Barkley","QB",5000,"CHI","DET",0,0,0
"Austin Davis","QB",5000,"DEN","@TB",0,0,0.000204241691447992
"Mike Glennon","QB",5000,"TB","DEN",0,0,0
"Matt Moore","QB",5000,"MIA","@CIN",0,0,0
"Paxton Lynch","QB",5000,"DEN","@TB",0,10.4,0
"Drew Stanton","QB",5000,"ARI","LA",0,-0.5,0.000204241691447992
"Case Keenum","QB",5000,"LA","@ARI",11.4,19,0.0212411359105912
"Sean Mannion","QB",5000,"LA","@ARI",0,0,0
"Jared Goff","QB",5000,"LA","@ARI",0,0,0
"Kellen Clemens","QB",5000,"SD","NO",0,0,0
"Luke McCown","QB",5000,"NO","@SD",0,0,0
"Mark Sanchez","QB",5000,"DAL","@SF",1.8,0,0
"Colin Kaepernick","QB",5000,"SF","DAL",1.4,0,0.00204241691447992
"Christian Ponder","QB",5000,"SF","DAL",0,0,0.000204241691447992
"Blaine Gabbert","QB",5000,"SF","DAL",16.2,13.5,0.140722525407666
"Nick Foles","QB",5000,"KC","@PIT",0,0,0.000204241691447992
"Landry Jones","QB",5000,"PIT","KC",0,0,0
"Zach Mettenberger","QB",5000,"PIT","KC",0,0,0
"Tyler Bray","QB",5000,"KC","@PIT",0,0,0
"Shaun Hill","QB",5000,"MIN","NYG",0,0,0
"Josh Johnson","QB",5000,"NYG","@MIN",0,0,0
"Ryan Nassib","QB",5000,"NYG","@MIN",0,0,0
"Ryan Griffin","QB",5000,"TB","DEN",0,0,0
"Thomas Rawls","RB",4900,"SEA","@NYJ",0,0,0.00347210875461586
"Latavius Murray","RB",4900,"OAK","@BAL",9.6,4.4,1.76852880624816
"Corey Coleman","WR",4800,"CLE","@WAS",0,0,0.0214453776020391
"Jonathan Stewart","RB",4800,"CAR","@ATL",0,0,0.00531028397764779
"Travis Kelce","TE",4800,"KC","@PIT",14.7,13.3,8.43416064834483
"Allen Hurns","WR",4800,"JAX","IND",12.4,12.7,0
"Jeremy Langford","RB",4800,"CHI","DET",0,0,0.00633149243488775
"Rashad Jennings","RB",4700,"NYG","@MIN",0,0,0
"Giovani Bernard","RB",4700,"CIN","MIA",13.9,7.2,0
"Phillip Dorsett","WR",4700,"IND","@JAX",14.3,13.7,0
"T.J. Yeldon","RB",4600,"JAX","IND",11.6,15.7,0
"Victor Cruz","WR",4600,"NYG","@MIN",8.8,10,0
"Antonio Gates","TE",4600,"SD","NO",0,0,0.0171563020816313
"Jason Witten","TE",4500,"DAL","@SF",10.4,11.7,2.88675206692592
"Steve Smith","WR",4500,"BAL","OAK",15.1,28.1,10.5539851638835
"Tyler Eifert","TE",4500,"CIN","MIA",0,0,0
"Tevin Coleman","RB",4500,"ATL","CAR",10.2,6.3,3.15144929904252
"Tyrell Williams","WR",4400,"SD","NO",12.7,9,15.078142871148
"Isaiah Crowell","RB",4400,"CLE","@WAS",11.7,25.4,6.85455540668606
"Julius Thomas","TE",4400,"JAX","IND",0,0,0
"Quincy Enunwa","WR",4400,"NYJ","SEA",9.8,12,2.54811934250515
"Shane Vereen","RB",4300,"NYG","@MIN",0,0,0
"John Brown","WR",4300,"ARI","LA",13.2,27.4,1.57041436554361
"Matt Jones","RB",4300,"WAS","CLE",12.3,24.8,3.06076598803961
"Terrelle Pryor","WR",4300,"CLE","@WAS",13.9,15,31.7007614130257
"Carlos Hyde","RB",4200,"SF","DAL",14.9,14.9,20.9186382797948
"Jamison Crowder","WR",4200,"WAS","CLE",10.7,4.1,12.4303535832162
"Anquan Boldin","WR",4200,"DET","@CHI",9.4,9.1,0.882324107055325
"Markus Wheaton","WR",4100,"PIT","KC",10.7,12,0.51571027090618
"Jeremy Hill","RB",4100,"CIN","MIA",12.4,7.1,0
"Pierre Garcon","WR",4000,"WAS","CLE",11.3,7.9,0.918066403058724
"Jimmy Graham","TE",4000,"SEA","@NYJ",10.3,20.3,2.27525244273063
"Tavon Austin","WR",4000,"LA","@ARI",11,2.8,0.490792784549525
"Jay Ajayi","RB",4000,"MIA","@CIN",7.7,6.6,0
"Duke Johnson","RB",4000,"CLE","@WAS",11.9,13.4,1.25731185255384
"Dennis Pitta","TE",3900,"BAL","OAK",11.3,4.7,12.623566223326
"Alfred Morris","RB",3900,"DAL","@SF",4.3,3.4,0.0902748276200124
"Fozzy Whittaker","RB",3900,"CAR","@ATL",6.5,18.2,0.834327309565047
"Torrey Smith","WR",3900,"SF","DAL",12,1.3,0.277155975294925
"Cole Beasley","WR",3900,"DAL","@SF",13,10.3,13.4656547171661
"Jerick McKinnon","RB",3900,"MIN","NYG",15.3,18.5,0
"Kenny Britt","WR",3900,"LA","@ARI",7.2,12.2,0.0439119636613183
"Tyler Lockett","WR",3900,"SEA","@NYJ",11.4,2.3,0.660721871834254
"Justin Forsett","RB",3800,"BAL","OAK",0,0,0.286959576484429
"Dwayne Washington","RB",3800,"DET","@CHI",8,2.4,2.62287180157511
"Michael Thomas","WR",3800,"NO","@SD",10.7,14.4,4.23821933923728
"Dwayne Allen","TE",3800,"IND","@JAX",9.1,4,0
"Chris Hogan","WR",3700,"NE","BUF",6.8,0,0.339653932878011
"Ted Ginn","WR",3700,"CAR","@ATL",9.3,3.4,1.43684029933662
"Jordan Howard","RB",3700,"CHI","DET",14.3,19.2,20.8203980262083
"Chris Ivory","RB",3700,"JAX","IND",9.8,2.9,0
"Eric Ebron","TE",3700,"DET","@CHI",10.3,8.2,3.14573053168197
"Kenyan Drake","RB",3600,"MIA","@CIN",9.1,1.5,0
"James White","RB",3600,"NE","BUF",10.2,11.2,0.140518283716218
"Danny Amendola","WR",3600,"NE","BUF",6.2,0,1.01732786510245
"Devin Funchess","WR",3600,"CAR","@ATL",3.8,7.6,0.124587431783275
"Sammie Coates","WR",3600,"PIT","KC",6.1,13.8,0.388876180516977
"Gary Barnidge","TE",3600,"CLE","@WAS",8.9,12.7,1.39109016045227
"Derrick Henry","RB",3500,"TEN","@HOU",6.6,0.9,0.105388712787164
"Martellus Bennett","TE",3500,"NE","BUF",7.8,18.9,0.935426946831803
"Seth Roberts","WR",3500,"OAK","@BAL",6.4,10.2,0.0559622234567498
"Eddie Royal","WR",3500,"CHI","DET",9.5,27.1,0.466079539884317
"Dexter McCluster","RB",3500,"SD","NO",3,3.1,0.128468023920787
"Eli Rogers","WR",3500,"PIT","KC",0,0,0.000612725074343976
"Kenny Stills","WR",3500,"MIA","@CIN",9,14.4,0
"Chris Thompson","RB",3400,"WAS","CLE",8.5,12,0.0624979575830855
"Rob Kelley","RB",3400,"WAS","CLE",2.1,0.4,0.00367635044606385
"Robert Woods","WR",3400,"BUF","@NE",10.1,15.9,0.81574131564328
"Cameron Artis-Payne","RB",3400,"CAR","@ATL",8.3,1.2,1.54243325381523
"Jacob Tamme","TE",3400,"ATL","CAR",10.5,8.3,1.86758602660044
"Terrance West","RB",3400,"BAL","OAK",12.6,20.3,1.27467239632692
"Jalen Richard","RB",3400,"OAK","@BAL",4,3,0.0267556615796869
"Kevin White","WR",3400,"CHI","DET",11.5,11.5,4.26313682559393
"Vincent Jackson","WR",3400,"TB","DEN",10,6.8,0.0825136433449887
"Chris Johnson","RB",3400,"ARI","LA",3.1,3.4,0.0277768700369269
"Jeremy Kerley","WR",3400,"SF","DAL",7.9,20.8,0.1119244469135
"Tyler Boyd","WR",3400,"CIN","MIA",8,2,0
"Kyle Rudolph","TE",3400,"MIN","NYG",11.6,16.5,0
"Charcandrick West","RB",3400,"KC","@PIT",0,0,0.00306362537171988
"Bilal Powell","RB",3300,"NYJ","SEA",5.6,14,0.0455458971929022
"DeAndre Washington","RB",3300,"OAK","@BAL",4.3,6.6,0.0739354923041731
"Kenneth Dixon","RB",3300,"BAL","OAK",0,0,0.00204241691447992
"Jaron Brown","WR",3300,"ARI","LA",2.5,1.7,0.170950295741969
"Tim Hightower","RB",3300,"NO","@SD",5.4,1.1,0.0163393353158394
"Dontrelle Inman","WR",3300,"SD","NO",8.8,28,0.182387830463057
"Shaun Draughn","RB",3300,"SF","DAL",7.3,1.8,0.00776118427502369
"Matt Asiata","RB",3300,"MIN","NYG",9.5,9.8,0
"Andre Johnson","WR",3200,"TEN","@HOU",2.2,6.3,0.0970148034377962
"Jermaine Kearse","WR",3200,"SEA","@NYJ",7.6,5.3,0.120502597954315
"Andre Ellington","RB",3200,"ARI","LA",4.2,1.4,0.00898663442371164
"Benny Cunningham","RB",3200,"LA","@ARI",5.4,0,0.00224665860592791
"Coby Fleener","TE",3200,"NO","@SD",11.1,4.9,15.5405460605863
"Brandon LaFell","WR",3200,"CIN","MIA",6.9,8.4,0
"Marqise Lee","WR",3100,"JAX","IND",7.8,6.8,0
"Alfred Blue","RB",3100,"HOU","TEN",1.7,3.3,0.0106205679552956
"Rishard Matthews","WR",3100,"TEN","@HOU",12.2,10.2,0.170133328976177
"Jaelen Strong","WR",3100,"HOU","TEN",6.3,8.1,0.0124587431783275
"C.J. Prosise","RB",3100,"SEA","@NYJ",0,0,0.00122545014868795
"Ka'Deem Carey","RB",3100,"CHI","DET",0,0,0
"Travaris Cadet","RB",3100,"NO","@SD",5.6,0,0.114579588902323
"Terrance Williams","WR",3100,"DAL","@SF",9.9,14.4,1.06940949642169
"Jesse James","TE",3100,"PIT","KC",9.1,9.5,0.654390379399366
"Adam Thielen","WR",3100,"MIN","NYG",6.8,4.1,0
"Aaron Burbridge","WR",3000,"SF","DAL",1.5,1.5,0.000612725074343976
"Isaiah Pead","RB",3000,"MIA","@CIN",1.6,2.1,0
"Damien Williams","RB",3000,"MIA","@CIN",0,2.5,0
"James Wright","WR",3000,"CIN","MIA",0,0,0
"Justin Hunter","WR",3000,"MIA","@CIN",0,0,0
"Jakeem Grant","WR",3000,"MIA","@CIN",0,0,0
"Alex Erickson","WR",3000,"CIN","MIA",0,0,0
"Cody Core","WR",3000,"CIN","MIA",0,0,0
"Leonte Carroo","WR",3000,"MIA","@CIN",3.1,0,0
"Robert Turbin","RB",3000,"IND","@JAX",2.2,2.5,0
"Jordan Todman","RB",3000,"IND","@JAX",0,0,0
"Denard Robinson","RB",3000,"JAX","IND",1.1,0,0
"Corey Grant","RB",3000,"JAX","IND",0,0,0
"Josh Ferguson","RB",3000,"IND","@JAX",3.2,10.1,0
"Arrelious Benn","WR",3000,"JAX","IND",0,1.1,0
"Devin Street","WR",3000,"IND","@JAX",0,0,0
"Quan Bray","WR",3000,"IND","@JAX",3.3,0,0
"Rashad Greene","WR",3000,"JAX","IND",1.1,1.8,0
"Chester Rogers","WR",3000,"IND","@JAX",7.6,5.9,0
"Jonathan Grimes","RB",3000,"HOU","TEN",0,0,0.00183817522303193
"Jay Prosch","RB",3000,"HOU","TEN",0,1.6,0.00122545014868795
"Jalston Fowler","RB",3000,"TEN","@HOU",0,0,0.000612725074343976
"Antonio Andrews","RB",3000,"TEN","@HOU",0,0,0.00163393353158394
"Tyler Ervin","RB",3000,"HOU","TEN",0,0,0.00183817522303193
"Harry Douglas","WR",3000,"TEN","@HOU",0,0,0.00919087611515964
"Marc Mariani","WR",3000,"TEN","@HOU",0,0,0.00122545014868795
"Kendall Wright","WR",3000,"TEN","@HOU",5.7,3.4,0.105592954478612
"Keith Mumphery","WR",3000,"HOU","TEN",2.3,0,0.00183817522303193
"Braxton Miller","WR",3000,"HOU","TEN",0,0,0.000612725074343976
"Malcolm Johnson","RB",3000,"CLE","@WAS",0,1.3,0.00224665860592791
"George Atkinson","RB",3000,"CLE","@WAS",0,0,0
"Andrew Hawkins","WR",3000,"CLE","@WAS",9,5.8,0.0531028397764779
"Ryan Grant","WR",3000,"WAS","CLE",1.3,0,0.000816966765791968
"Josh Doctson","WR",3000,"WAS","CLE",0,0,0.000408483382895984
"Rashad Ross","WR",3000,"WAS","CLE",0,0,0.00204241691447992
"Jordan Payton","WR",3000,"CLE","@WAS",0,0,0.00163393353158394
"Ricardo Louis","WR",3000,"CLE","@WAS",6.8,5.8,0.00531028397764779
"Rashard Higgins","WR",3000,"CLE","@WAS",4.2,0,0.000816966765791968
"Terrence Magee","RB",3000,"SEA","@NYJ",0,0,0.00306362537171988
"Troymaine Pope","RB",3000,"NYJ","SEA",0,0,0.000408483382895984
"Alex Collins","RB",3000,"SEA","@NYJ",3.4,0.1,0.00428907552040783
"Paul Richardson","WR",3000,"SEA","@NYJ",2.3,3.7,0.00428907552040783
"Charone Peake","WR",3000,"NYJ","SEA",2.9,12,0.0024509002973759
"Tanner McEvoy","WR",3000,"SEA","@NYJ",0,11.2,0.000612725074343976
"Robby Anderson","WR",3000,"NYJ","SEA",8.7,3.2,0.0465671056501422
"Jalin Marshall","WR",3000,"NYJ","SEA",0,0,0.000408483382895984
"Reggie Bush","RB",3000,"BUF","@NE",0,0,0.00265514198882389
"Jerome Felton","RB",3000,"BUF","@NE",0,1.7,0.000408483382895984
"James Develin","RB",3000,"NE","BUF",0,0,0.000612725074343976
"Brandon Bolden","RB",3000,"NE","BUF",0,3.5,0.00306362537171988
"Mike Gillislee","RB",3000,"BUF","@NE",2.5,5.3,0.00653573412633574
"D.J. Foster","RB",3000,"NE","BUF",2,0,0.000816966765791968
"Jonathan Williams","RB",3000,"BUF","@NE",2,0,0.000204241691447992
"Matt Slater","WR",3000,"NE","BUF",0,0,0
"Brandon Tate","WR",3000,"BUF","@NE",5.2,0.4,0.00347210875461586
"Greg Salas","WR",3000,"BUF","@NE",0,0,0.00204241691447992
"Marquise Goodwin","WR",3000,"BUF","@NE",10.4,2.2,0.232018561484919
"Walt Powell","WR",3000,"BUF","@NE",4.7,6.2,0.00633149243488775
"Malcolm Mitchell","WR",3000,"NE","BUF",1.7,0,0.0153181268585994
"Mike Tolbert","RB",3000,"CAR","@ATL",5.4,0.9,0.0169520603901833
"Patrick DiMarco","RB",3000,"ATL","CAR",0,2.8,0.000408483382895984
"Eric Weems","WR",3000,"ATL","CAR",0,0,0.00265514198882389
"Aldrick Robinson","WR",3000,"ATL","CAR",1.3,12.8,0.0112332930296396
"Brenton Bersin","WR",3000,"CAR","@ATL",0,0,0.000816966765791968
"Justin Hardy","WR",3000,"ATL","CAR",4.8,0,0.0128672265612235
"Corey Brown","WR",3000,"CAR","@ATL",5,15.8,0.0361507793862946
"Damiere Byrd","WR",3000,"CAR","@ATL",0,0,0.000408483382895984
"Taylor Gabriel","WR",3000,"ATL","CAR",0,7.9,0.00183817522303193
"Marcel Reece","RB",3000,"OAK","@BAL",0,0,0.000204241691447992
"Taiwan Jones","RB",3000,"OAK","@BAL",0,0,0
"Kyle Juszczyk","RB",3000,"BAL","OAK",2.4,11.6,0.000612725074343976
"Jamize Olawale","RB",3000,"OAK","@BAL",1.1,0,0.0024509002973759
"Javorius Allen","RB",3000,"BAL","OAK",8.5,4.8,0.0283895951112709
"Devin Hester","WR",3000,"BAL","OAK",0,0,0.000408483382895984
"Kamar Aiken","WR",3000,"BAL","OAK",3.2,3.9,0.00878239273226365
"Andre Holmes","WR",3000,"OAK","@BAL",2.4,0,0.0024509002973759
"Chris Moore","WR",3000,"BAL","OAK",1.2,1.6,0.00142969184013594
"Breshad Perriman","WR",3000,"BAL","OAK",8.4,5.4,0.0479967974902781
"Johnny Holton","WR",3000,"OAK","@BAL",1.7,0,0.000612725074343976
"Mike Burton","RB",3000,"DET","@CHI",0,0,0
"Zach Zenner","RB",3000,"DET","@CHI",2.5,4.4,0.000612725074343976
"Raheem Mostert","RB",3000,"CHI","DET",0,0,0.00102120845723996
"Andre Roberts","WR",3000,"DET","@CHI",1.2,7.8,0.00183817522303193
"Deonte Thompson","WR",3000,"CHI","DET",0,0,0.000408483382895984
"Josh Bellamy","WR",3000,"CHI","DET",0,0,0
"Cameron Meredith","WR",3000,"CHI","DET",0,6.8,0.00204241691447992
"Jacquizz Rodgers","RB",3000,"TB","DEN",2.9,3.9,0.0051060422861998
"Kapri Bibbs","RB",3000,"DEN","@TB",0,1.4,0.00163393353158394
"Andy Janovich","RB",3000,"DEN","@TB",0,0,0.00592300905199176
"Devontae Booker","RB",3000,"DEN","@TB",5.1,3,0.0112332930296396
"Peyton Barber","RB",3000,"TB","DEN",0,0,0
"Jordan Norwood","WR",3000,"DEN","@TB",1.8,4.5,0.00408483382895984
"Russell Shepard","WR",3000,"TB","DEN",0,0,0.00388059213751185
"Bennie Fowler","WR",3000,"DEN","@TB",1.9,0,0.00571876736054377
"Jordan Taylor","WR",3000,"DEN","@TB",0,1.9,0.00183817522303193
"Cecil Shorts","WR",3000,"TB","DEN",0,0,0
"Freddie Martino","WR",3000,"TB","DEN",0,0,0
"Adam Humphries","WR",3000,"TB","DEN",7.8,1.4,0.868027188653966
"Cody Latimer","WR",3000,"DEN","@TB",1.3,0,0.00326786706316787
"Virgil Green","TE",3000,"DEN","@TB",0,0,0.00551452566909578
"Chase Reynolds","RB",3000,"LA","@ARI",0,0,0.000204241691447992
"Stepfan Taylor","RB",3000,"ARI","LA",0,0,0.00142969184013594
"Malcolm Brown","RB",3000,"LA","@ARI",1.3,0,0.000204241691447992
"Brian Quick","WR",3000,"LA","@ARI",3.2,20.9,0.0171563020816313
"J.J. Nelson","WR",3000,"ARI","LA",2.3,3.4,0.00633149243488775
"Bradley Marquez","WR",3000,"LA","@ARI",1.3,0,0.000612725074343976
"Nelson Spruce","WR",3000,"LA","@ARI",0,0,0.000816966765791968
"Pharoh Cooper","WR",3000,"LA","@ARI",5.8,0,0.00142969184013594
"Mike Thomas","WR",3000,"LA","@ARI",1.4,0,0.00285938368027189
"John Kuhn","RB",3000,"NO","@SD",2.2,21.2,0.00204241691447992
"Marcus Murphy","RB",3000,"NO","@SD",0,0,0.000408483382895984
"Derek Watt","RB",3000,"SD","NO",0,0,0.00102120845723996
"Daniel Lasco","RB",3000,"NO","@SD",0,2.9,0.000204241691447992
"Kenneth Farrow","RB",3000,"SD","NO",3.6,0,0.000612725074343976
"Griff Whalen","WR",3000,"SD","NO",4,0,0.00204241691447992
"Brandon Coleman","WR",3000,"NO","@SD",1.3,3.7,0.15154733505441
"Tommylee Lewis","WR",3000,"NO","@SD",0,2.3,0.00633149243488775
"DuJuan Harris","RB",3000,"SF","DAL",0,0,0
"Lance Dunbar","RB",3000,"DAL","@SF",6.7,3.6,0.00980360118950361
"Rod Smith","RB",3000,"DAL","@SF",0,0,0.000612725074343976
"Keith Smith","RB",3000,"DAL","@SF",0,2.6,0.000408483382895984
"Mike Davis","RB",3000,"SF","DAL",1.2,0,0.000816966765791968
"Darius Jackson","RB",3000,"DAL","@SF",0,0,0.00102120845723996
"Brice Butler","WR",3000,"DAL","@SF",7.1,15.1,0.537564131891115
