"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Cardinals","D",3800,"ARI","NYJ",11.6,12,0
"Bills","D",3700,"BUF","SF",7.9,6,15.6851411890622
"Broncos","D",3700,"DEN","@SD",8.6,6,0
"Seahawks","D",3600,"SEA","ATL",8.5,8,2.45273489421988
"Steelers","D",3400,"PIT","@MIA",7.8,1,8.02098280788186
"Titans","D",3300,"TEN","CLE",7.9,6,15.5722774587974
"Patriots","D",3200,"NE","CIN",8.8,5,5.32282855835274
"Eagles","D",3100,"PHI","@WAS",8,14,6.72186474950269
"Giants","D",3000,"NYG","BAL",8.5,2,2.0603556574996
"Lions","D",3000,"DET","LA",6.6,2,3.20485587538677
"Texans","D",2900,"HOU","IND",7.5,5,7.63826718619234
"Rams","D",2900,"LA","@DET",8.3,0,2.99316800650562
"Packers","D",2800,"GB","DAL",6.6,4,1.94676259779852
"Chiefs","D",2800,"KC","@OAK",6.8,10,1.96481350134652
"Jaguars","D",2700,"JAX","@CHI",6.3,2,1.40359450012672
"Redskins","D",2700,"WAS","PHI",6.8,6,0.991705700985871
"Browns","D",2600,"CLE","@TEN",6.2,3,0.635610603720674
"Ravens","D",2600,"BAL","@NYG",6.2,7,4.39749183606862
"Raiders","D",2600,"OAK","KC",6.8,1,2.13638825123211
"Chargers","D",2500,"SD","DEN",6.3,12,0
"Dolphins","D",2500,"MIA","PIT",4.2,7,0.11486938621458
"Bengals","D",2500,"CIN","@NE",5,-1,0.0997358004117065
"Falcons","D",2500,"ATL","@SEA",5.8,3,0.915855439612434
"Panthers","D",2400,"CAR","@NO",7.9,-1,2.60005944034906
"Cowboys","D",2400,"DAL","@GB",4.6,10,0.677547046306949
"Jets","D",2400,"NYJ","@ARI",6.1,-1,0
"49ers","D",2300,"SF","@BUF",3.6,3,0.714925179916455
"Bears","D",2300,"CHI","JAX",5.9,7,6.7236880730934
"Colts","D",2200,"IND","@HOU",6.9,3,2.62248632051476
"Saints","D",2000,"NO","CAR",5.7,2,2.38198993890043
