"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Sam Bradford","QB",5000,"MIN","@GB",15.3,29.8,0.186352039658256
"Brett Hundley","QB",5000,"GB","MIN",0,0,0
"Taylor Heinicke","QB",5000,"MIN","@GB",0,0,0
"Joe Callahan","QB",5000,"GB","MIN",0,0,0
"Josh McCown","QB",5000,"CLE","SD",0,0,0
"Kellen Clemens","QB",5000,"SD","@CLE",0,0,0.00068094533370861
"Cody Kessler","QB",5000,"CLE","SD",0,0.4,0.00090792711161148
"Kevin Hogan","QB",5000,"CLE","SD",0,0,0
"Kenneth Farrow","RB",5000,"SD","@CLE",0,9.7,6.44265078399506
"Colt McCoy","QB",5000,"WAS","@CHI",0,0,0.00045396355580574
"Matt Barkley","QB",5000,"CHI","WAS",16.4,18.9,3.99329041864519
"David Fales","QB",5000,"CHI","WAS",0,0,0
"Nate Sudfeld","QB",5000,"WAS","@CHI",0,0,0
"Derek Anderson","QB",5000,"CAR","ATL",0,0,0.00022698177790287
"Matt Schaub","QB",5000,"ATL","@CAR",0,0,0
"Joe Webb","QB",5000,"CAR","ATL",0,0,0
"Tevin Coleman","RB",5000,"ATL","@CAR",8.1,22.5,1.39366811632362
"Scott Tolzien","QB",5000,"IND","@OAK",0,0,0
"Matt McGloin","QB",5000,"OAK","IND",0,0.9,0
"Connor Cook","QB",5000,"OAK","IND",0,0,0
"Drew Stanton","QB",5000,"ARI","@SEA",0,0,0
"Zac Dysert","QB",5000,"ARI","@SEA",0,0,0
"Trevone Boykin","QB",5000,"SEA","ARI",0,0,0
"Christian Ponder","QB",5000,"SF","@LA",0,0,0
"Case Keenum","QB",5000,"LA","SF",0,0,0.00590152622547462
"Josh Johnson","QB",5000,"NYG","@PHI",0,0,0
"Sean Mannion","QB",5000,"LA","SF",0,0,0.00022698177790287
"Jared Goff","QB",5000,"LA","SF",13.3,6,0.219718361009978
"Brandon Weeden","QB",5000,"HOU","CIN",0,0,0.00068094533370861
"Brock Osweiler","QB",5000,"HOU","CIN",0,0,0.00249679955693157
"AJ McCarron","QB",5000,"CIN","@HOU",0,0,0
"Tom Savage","QB",5000,"HOU","CIN",14.3,8.1,3.12213435505398
"Jeff Driskel","QB",5000,"CIN","@HOU",0,0,0
"Ryan Mallett","QB",5000,"BAL","@PIT",0,0,0
"Landry Jones","QB",5000,"PIT","BAL",0,0,0
"Zach Mettenberger","QB",5000,"PIT","BAL",0,0,0
"Alex Smith","QB",5000,"KC","DEN",16.2,23.4,0
"Austin Davis","QB",5000,"DEN","@KC",0,0,0
"Nick Foles","QB",5000,"KC","DEN",0,0,0
"Tyler Bray","QB",5000,"KC","DEN",0,0,0
"Paxton Lynch","QB",5000,"DEN","@KC",0,0,0
"Travis Kelce","TE",5000,"KC","DEN",12.3,36,0
"Dan Orlovsky","QB",5000,"DET","@DAL",0,0,0
"Mark Sanchez","QB",5000,"DAL","DET",0,0,0
"Jake Rudock","QB",5000,"DET","@DAL",0,0,0
"Ameer Abdullah","RB",5000,"DET","@DAL",0,0,0
"Blaine Gabbert","QB",5000,"SF","@LA",0,0,0
"Derrick Henry","RB",4900,"TEN","@JAX",5.6,5.5,0.877738535150398
"Kyle Rudolph","TE",4900,"MIN","@GB",10.7,11.3,6.49281375691159
"Terrelle Pryor","WR",4900,"CLE","SD",13.5,6.6,1.31876412961567
"Pierre Garcon","WR",4900,"WAS","@CHI",14.9,13.4,6.2322386758791
"Alfred Morris","RB",4900,"DAL","DET",0,0,0
"Cole Beasley","WR",4900,"DAL","DET",10.1,6.5,0
"Rishard Matthews","WR",4900,"TEN","@JAX",11,12.1,6.03862321932795
"Travis Benjamin","WR",4800,"SD","@CLE",8,10.5,1.67603344803479
"Frank Gore","RB",4800,"IND","@OAK",15,8.5,9.30375609446074
"Brandon LaFell","WR",4800,"CIN","@HOU",12.4,28,1.74866761696371
"Tyler Eifert","TE",4800,"CIN","@HOU",0,0,0.106908417392252
"Mike Wallace","WR",4800,"BAL","@PIT",12.6,6.1,0
"Robby Anderson","WR",4800,"NYJ","@NE",11.7,0,2.12114471450232
"Tyler Lockett","WR",4800,"SEA","ARI",0,5.8,7.23708700665511
"Cameron Meredith","WR",4700,"CHI","WAS",12.3,31.5,11.2471740768651
"C.J. Prosise","RB",4700,"SEA","ARI",0,0,0.00090792711161148
"Sterling Shepard","WR",4600,"NYG","@PHI",11.9,19.3,0
"Allen Robinson","WR",4600,"JAX","TEN",13.3,26.7,12.5943109287186
"Adam Thielen","WR",4600,"MIN","@GB",12.7,47.6,2.1511063091855
"Adrian Peterson","RB",4600,"MIN","@GB",0,0,0.0567454444757175
"Jimmy Graham","TE",4500,"SEA","ARI",10,12.3,3.01953859144188
"Ted Ginn","WR",4500,"CAR","ATL",9.9,5.9,8.54200524781871
"Mike Gillislee","RB",4500,"BUF","MIA",3.6,9.1,0.167512552092318
"Rashad Jennings","RB",4400,"NYG","@PHI",13.3,9.1,0
"Antonio Gates","TE",4400,"SD","@CLE",11.5,23.4,6.99421650429904
"J.J. Nelson","WR",4400,"ARI","@SEA",11.8,25.2,1.16055783041737
"Terrance West","RB",4400,"BAL","@PIT",6.8,8.5,0
"Jeremy Maclin","WR",4400,"KC","DEN",10.7,3.9,0
"Mark Ingram","RB",4400,"NO","TB",13.2,25.3,11.3463651138087
"Alfred Blue","RB",4300,"HOU","CIN",10.6,19,1.44451203457386
"Fitzgerald Toussaint","RB",4300,"PIT","BAL",0,0,0
"Marqise Lee","WR",4300,"JAX","TEN",12,17.5,5.14908163172661
"Delanie Walker","TE",4300,"TEN","@JAX",10.5,11.3,12.5548160993635
"Jacquizz Rodgers","RB",4200,"TB","@NO",9.3,15.8,0.508439182502429
"Chris Hogan","WR",4200,"NE","NYJ",9.1,3.2,4.4924233482536
"Marvin Jones","WR",4200,"DET","@DAL",12.6,2.6,0
"DeVante Parker","WR",4200,"MIA","@BUF",10.7,18.5,0.490961585603908
"Kenneth Dixon","RB",4200,"BAL","@PIT",10.7,6.8,0
"Isaiah Crowell","RB",4100,"CLE","SD",12.8,21.8,2.96188521985455
"Tyler Boyd","WR",4100,"CIN","@HOU",11.2,4.5,0.752671575525917
"Charcandrick West","RB",4100,"KC","DEN",5.1,4.8,0
"Anquan Boldin","WR",4100,"DET","@DAL",13.2,8.3,0
"Martellus Bennett","TE",4100,"NE","NYJ",8.6,9.9,5.36357941184482
"Aldrick Robinson","WR",4100,"ATL","@CAR",1.3,2.5,0.491869512715519
"Dion Lewis","RB",4100,"NE","NYJ",12.7,6.7,5.05284135789579
"Ryan Mathews","RB",4000,"PHI","NYG",0,7.2,0
"Jerick McKinnon","RB",4000,"MIN","@GB",11.4,13.5,1.36733823008689
"Randall Cobb","WR",4000,"GB","MIN",0,0,0.18589807610245
"Jeremy Langford","RB",4000,"CHI","WAS",3.5,9.3,0.0338202849075276
"Tavon Austin","WR",4000,"LA","SF",11.4,12,2.37695317819885
"Jamaal Charles","RB",4000,"KC","DEN",0,0,0
"Tim Hightower","RB",4000,"NO","TB",10.6,5,0.723844889732252
"Quincy Enunwa","WR",4000,"NYJ","@NE",8.7,5.2,0.43103839623755
"Damien Williams","RB",3900,"MIA","@BUF",5.5,7.1,0.017477596898521
"Kenny Stills","WR",3900,"MIA","@BUF",6.6,12.5,1.06250170236333
"Cameron Brate","TE",3900,"TB","@NO",10.2,8.2,25.5751718252059
"Allen Hurns","WR",3900,"JAX","TEN",0,0,0.00499359911386314
"Cordarrelle Patterson","WR",3900,"MIN","@GB",7.3,3.3,0.295076311273731
"Corey Coleman","WR",3900,"CLE","SD",11.8,3.5,1.68987933648687
"Phillip Dorsett","WR",3900,"IND","@OAK",8,1.8,0.30370161883404
"Darren Sproles","RB",3900,"PHI","NYG",10.3,14.3,0
"DuJuan Harris","RB",3900,"SF","@LA",1.1,2.4,0.00068094533370861
"Will Fuller","WR",3900,"HOU","CIN",9.2,6.9,0
"John Brown","WR",3900,"ARI","@SEA",8.6,2.2,0.0569724262536204
"Charles Sims","RB",3800,"TB","@NO",9.4,8.2,1.24317919757402
"T.J. Yeldon","RB",3800,"JAX","TEN",10.7,0.5,0.423321015788852
"Cameron Artis-Payne","RB",3800,"CAR","ATL",0,0,0.0138458884520751
"Eli Rogers","WR",3800,"PIT","BAL",9.2,13,0
"Ladarius Green","TE",3800,"PIT","BAL",0,0,0
"James White","RB",3800,"NE","NYJ",7.9,13.6,0.606041347000663
"Chris Thompson","RB",3700,"WAS","@CHI",9,16.7,0.0687754787045696
"Devontae Booker","RB",3700,"DEN","@KC",10.3,12.1,0
"Adam Humphries","WR",3700,"TB","@NO",10.1,2.2,1.20277644110731
"C.J. Fiedorowicz","TE",3700,"HOU","CIN",10.3,8.2,3.75949918740524
"Michael Floyd","WR",3600,"NE","NYJ",0,1.6,0.568362371868786
"Robert Turbin","RB",3600,"IND","@OAK",5.4,10.9,0.130287540516247
"Jalen Richard","RB",3600,"OAK","IND",6.9,16.9,0.0735420960405299
"Justin Forsett","RB",3600,"DEN","@KC",11.7,7.1,0
"Eric Ebron","TE",3600,"DET","@DAL",11.1,17.3,0
"Kenjon Barner","RB",3600,"PHI","NYG",0,0,0
"Chris Ivory","RB",3600,"JAX","TEN",7.5,20.4,0.140728702299779
"Dorial Green-Beckham","WR",3500,"PHI","NYG",8,1.7,0
"Christine Michael","RB",3500,"GB","MIN",5.2,1.5,0.294395365940022
"Duke Johnson","RB",3500,"CLE","SD",8.7,6.9,0.539762667853025
"Hunter Henry","TE",3500,"SD","@CLE",6.8,0,5.04489699566919
"Deonte Thompson","WR",3500,"CHI","WAS",5.8,12.4,0.57812258831861
"Andre Ellington","RB",3500,"ARI","@SEA",2.7,0,0.00295076311273731
"Jeremy Kerley","WR",3500,"SF","@LA",11,11.2,1.28971046204411
"Shane Vereen","RB",3500,"NYG","@PHI",0,0,0
"Darren McFadden","RB",3500,"DAL","DET",3.6,4.9,0
"Rex Burkhead","RB",3500,"CIN","@HOU",7,10.7,0.170690296982958
"Robert Woods","WR",3400,"BUF","MIA",7.4,7.3,0.314369762395475
"Charles Johnson","WR",3400,"MIN","@GB",1.7,2.6,0.0415376653562252
"Ronnie Hillman","RB",3400,"SD","@CLE",6.4,0.6,1.15556423130351
"Devin Funchess","WR",3400,"CAR","ATL",6.3,1.9,0.258986208587175
"Torrey Smith","WR",3400,"SF","@LA",0,0,0.00113490888951435
"Dwayne Washington","RB",3400,"DET","@DAL",12.1,3.6,0
"Russell Shepard","WR",3400,"TB","@NO",4.4,9.1,0.0474391915816998
"Jason Witten","TE",3400,"DAL","DET",9.5,11.3,0
"Victor Cruz","WR",3300,"NYG","@PHI",7.4,16.4,0
"Danny Amendola","WR",3300,"NE","NYJ",0,0,0.00612850800337749
"DeAndre Washington","RB",3300,"OAK","IND",0,24.7,0.0170236333427152
"Brian Quick","WR",3300,"LA","SF",6.8,0,0.356361391307506
"Ryan Griffin","TE",3300,"HOU","CIN",5.9,0,1.33079416384453
"Paul Perkins","RB",3200,"NYG","@PHI",8.1,8.7,0
"Charles Clay","TE",3200,"BUF","MIA",8,28.5,3.33073060894671
"Tajae Sharpe","WR",3200,"TEN","@JAX",7.5,7.8,0.176591823208433
"Matt Jones","RB",3200,"WAS","@CHI",0,0,0.0649167884802208
"Josh Bellamy","WR",3200,"CHI","WAS",7.3,2.1,0
"Quinton Patton","WR",3200,"SF","@LA",0,0,0.00022698177790287
"Zach Zenner","RB",3200,"DET","@DAL",9.4,23.2,0
"Terrance Williams","WR",3200,"DAL","DET",7.5,10.1,0
"Paul Turner","WR",3100,"PHI","NYG",0,0,0
"Travaris Cadet","RB",3100,"NO","TB",1.2,9.6,0.106908417392252
"Coby Fleener","TE",3100,"NO","TB",9.4,5,2.86133229224358
"Kendall Wright","WR",3100,"TEN","@JAX",6.9,4.1,0.22539290545755
"James Starks","RB",3100,"GB","MIN",0,0,0.00113490888951435
"Matt Asiata","RB",3100,"MIN","@GB",7.6,9.4,0.22062628812159
"Justin Hardy","WR",3100,"ATL","@CAR",3,0,0.0324583942401104
"Marquise Goodwin","WR",3100,"BUF","MIA",5.6,2.6,0.17318709653989
"Bobby Rainey","RB",3000,"NYG","@PHI",0,2.3,0
"Byron Marshall","RB",3000,"PHI","NYG",2.3,0,0
"Dwayne Harris","WR",3000,"NYG","@PHI",0,0,0
"Tavarres King","WR",3000,"NYG","@PHI",0,0,0
"Bryce Treggs","WR",3000,"PHI","NYG",1.9,0,0
"Nelson Agholor","WR",3000,"PHI","NYG",4.8,13.2,0
"Roger Lewis","WR",3000,"NYG","@PHI",1.1,0,0
"Reggie Bush","RB",3000,"BUF","MIA",2.5,-0.8,0.00726341689289184
"Jerome Felton","RB",3000,"BUF","MIA",0,3.5,0.00068094533370861
"Jonathan Williams","RB",3000,"BUF","MIA",0,0,0.00136189066741722
"Kenyan Drake","RB",3000,"MIA","@BUF",1.4,11.6,0.00612850800337749
"Brandon Tate","WR",3000,"BUF","MIA",0,0,0.0111221071172406
"Justin Hunter","WR",3000,"BUF","MIA",2.5,0,0.0124839977846578
"Rashawn Scott","WR",3000,"MIA","@BUF",0,0,0.00090792711161148
"Dezmin Lewis","WR",3000,"BUF","MIA",0,0,0.00158887244532009
"Jakeem Grant","WR",3000,"MIA","@BUF",0,0,0.00090792711161148
"Leonte Carroo","WR",3000,"MIA","@BUF",0,0,0.00022698177790287
"John Kuhn","RB",3000,"NO","TB",2.2,2,0.00272378133483444
"Marcus Murphy","RB",3000,"NO","TB",0,0,0.00090792711161148
"Daniel Lasco","RB",3000,"NO","TB",0,0,0.00022698177790287
"Peyton Barber","RB",3000,"TB","@NO",0,0,0.00181585422322296
"Josh Huff","WR",3000,"TB","@NO",0,4.4,0.00635548978128036
"Brandon Coleman","WR",3000,"NO","TB",1.3,0,0.0594692258105519
"Freddie Martino","WR",3000,"TB","@NO",5.1,0,0.00408567200225166
"Tommylee Lewis","WR",3000,"NO","TB",0,0,0.00022698177790287
"Jake Lampman","WR",3000,"NO","TB",0,0,0
"Donteea Dye","WR",3000,"TB","@NO",0,0,0
"James Develin","RB",3000,"NE","NYJ",0,1,0.00068094533370861
"Brandon Bolden","RB",3000,"NE","NYJ",0,0,0.00158887244532009
"Brandon Wilds","RB",3000,"NYJ","@NE",4.4,1.4,0
"D.J. Foster","RB",3000,"NE","NYJ",0,0,0.00068094533370861
"Khiry Robinson","RB",3000,"NYJ","@NE",0,1.2,0
"Matt Slater","WR",3000,"NE","NYJ",0,0,0
"Charone Peake","WR",3000,"NYJ","@NE",4.3,3.7,0.00068094533370861
"Devin Smith","WR",3000,"NYJ","@NE",0,3,0.00022698177790287
"Jalin Marshall","WR",3000,"NYJ","@NE",0,0,0.00113490888951435
"Denard Robinson","RB",3000,"JAX","TEN",0,0,0.00022698177790287
"Jalston Fowler","RB",3000,"TEN","@JAX",0,0,0.00045396355580574
"Corey Grant","RB",3000,"JAX","TEN",0,4.2,0.00022698177790287
"Antonio Andrews","RB",3000,"TEN","@JAX",0,0,0.00045396355580574
"Bronson Hill","RB",3000,"JAX","TEN",0,0,0.00045396355580574
"Harry Douglas","WR",3000,"TEN","@JAX",0,9.8,0.00181585422322296
"Marc Mariani","WR",3000,"TEN","@JAX",0,0,0.00022698177790287
"Bryan Walters","WR",3000,"JAX","TEN",10.5,9.5,0.0896578022716336
"Arrelious Benn","WR",3000,"JAX","TEN",5.3,0,0.00022698177790287
"Tre McBride","WR",3000,"TEN","@JAX",0,0,0.00045396355580574
"Shane Wynn","WR",3000,"JAX","TEN",0,0,0.00022698177790287
"Zach Line","RB",3000,"MIN","@GB",0,0,0
"Aaron Ripkowski","RB",3000,"GB","MIN",1.9,0,0.00771738044869758
"Joe Kerridge","RB",3000,"GB","MIN",0,0,0
"Jarius Wright","WR",3000,"MIN","@GB",0,0,0.00068094533370861
"Trevor Davis","WR",3000,"GB","MIN",0,0,0.00136189066741722
"Laquon Treadwell","WR",3000,"MIN","@GB",0,0,0.00045396355580574
"Jeff Janis","WR",3000,"GB","MIN",6.9,1.8,0.00998719822772628
"Geronimo Allison","WR",3000,"GB","MIN",0,10.6,0.00272378133483444
"Jared Cook","TE",3000,"GB","MIN",6.1,6.7,2.81502800955139
"Derek Watt","RB",3000,"SD","@CLE",0,2.6,0.00022698177790287
"George Atkinson","RB",3000,"CLE","SD",0,0,0
"Darius Jackson","RB",3000,"CLE","SD",0,0,0
"Andrew Hawkins","WR",3000,"CLE","SD",5.3,3.1,0.0167966515648124
"Geremy Davis","WR",3000,"SD","@CLE",0,0,0.00022698177790287
"Isaiah Burse","WR",3000,"SD","@CLE",0,0,0.00022698177790287
"Jeremy Butler","WR",3000,"SD","@CLE",1.4,0,0.00045396355580574
"Ricardo Louis","WR",3000,"CLE","SD",0,0,0.00022698177790287
"Rashard Higgins","WR",3000,"CLE","SD",1.6,0,0.00022698177790287
"Mario Alford","WR",3000,"CLE","SD",0,0,0
"Mack Brown","RB",3000,"WAS","@CHI",0,15,0.00045396355580574
"Ka'Deem Carey","RB",3000,"CHI","WAS",0,0,0.00022698177790287
"Paul Lasike","RB",3000,"CHI","WAS",0,0,0.00090792711161148
"Eddie Royal","WR",3000,"CHI","WAS",0,0,0.00022698177790287
"Ryan Grant","WR",3000,"WAS","@CHI",2.4,5.5,0.00022698177790287
"Rashad Ross","WR",3000,"WAS","@CHI",0,0,0.00068094533370861
"Maurice Harris","WR",3000,"WAS","@CHI",0,0,0
"Daniel Braverman","WR",3000,"CHI","WAS",0,0,0
"Vernon Davis","TE",3000,"WAS","@CHI",9.6,2.3,7.98703480084619
"Mike Tolbert","RB",3000,"CAR","ATL",1.7,0.3,0.00930625289401767
"Fozzy Whittaker","RB",3000,"CAR","ATL",4.1,5.4,0.00726341689289184
"Patrick DiMarco","RB",3000,"ATL","@CAR",0,1.6,0.00045396355580574
"Terron Ward","RB",3000,"ATL","@CAR",0,0,0.00045396355580574
"Eric Weems","WR",3000,"ATL","@CAR",0,0,0.00090792711161148
"Brenton Bersin","WR",3000,"CAR","ATL",0,0,0.00022698177790287
"Nick Williams","WR",3000,"ATL","@CAR",0,0,0.00862530756030906
"Corey Brown","WR",3000,"CAR","ATL",3.4,2.2,0.0186125057880353
"J.D. McKissic","WR",3000,"ATL","@CAR",0,0,0
"Taiwan Jones","RB",3000,"OAK","IND",2.5,0,0.00045396355580574
"Jordan Todman","RB",3000,"IND","@OAK",0,0,0.00022698177790287
"Jamize Olawale","RB",3000,"OAK","IND",2.5,0,0.00158887244532009
"Josh Ferguson","RB",3000,"IND","@OAK",1.4,0,0.00022698177790287
"Devin Street","WR",3000,"IND","@OAK",0,0,0.00045396355580574
"Andre Holmes","WR",3000,"OAK","IND",4.2,12.3,0.0120300342288521
"Chester Rogers","WR",3000,"IND","@OAK",0,0,0.00499359911386314
"Seth Roberts","WR",3000,"OAK","IND",6.7,0,0.359312154420243
"Johnny Holton","WR",3000,"OAK","IND",0,0,0.00090792711161148
"Marcel Reece","RB",3000,"SEA","ARI",3,2,0.00068094533370861
"Stepfan Taylor","RB",3000,"ARI","@SEA",0,0,0
"Kerwynn Williams","RB",3000,"ARI","@SEA",0,1.6,0.00181585422322296
"Kelvin Taylor","RB",3000,"SEA","ARI",0,0,0
"Alex Collins","RB",3000,"SEA","ARI",2.9,8.7,0.0022698177790287
"Jeremy Ross","WR",3000,"ARI","@SEA",0,0,0
