"Place_lo","Place_hi","Payout"
"1","1","10000"
"2","2","5000"
"3","3","3500"
"4","4","2500"
"5","5","2000"
"6","6","1500"
"7","8","1000"
"9","10","700"
"11","15","500"
"16","20","350"
"21","25","250"
"26","35","200"
"36","50","150"
"51","70","100"
"71","100","70"
"101","150","50"
"151","225","40"
"226","350","35"
"351","550","30"
"551","850","25"
"851","1350","20"
"1351","2355","15"
"2356","4005","12"
