"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Aaron Judge",5700,"LAA@NYY 07:05PM ET",11.97,"NYY","LAA",10.82,9.5,22,NA,"3","3",22
"1B/OF","Cody Bellinger",5600,"NYM@LAD 10:10PM ET",10.907,"LAD","NYM",7.18,7.5,14,NA,"5","4",14
"2B/3B","Jose Ramirez",5500,"CLE@BAL 07:05PM ET",9.188,"CLE","BAL",9.39,9.6,14,NA,"3","3",14
"1B","Edwin Encarnacion",5400,"CLE@BAL 07:05PM ET",8.603,"CLE","BAL",10.31,10.1,10,NA,"4","4",10
"1B","Anthony Rizzo",5300,"CHC@MIA 07:10PM ET",9.521,"CHC","MIA",8.6,8.9,11,NA,"1","1",11
"C","Gary Sanchez",5200,"LAA@NYY 07:05PM ET",9.905,"NYY","LAA",9.24,8.9,3,NA,"6","6",3
"SS","Corey Seager",5000,"NYM@LAD 10:10PM ET",9.083,"LAD","NYM",7.18,0,0,NA,"x","x",NA
"3B","Kris Bryant",4900,"CHC@MIA 07:10PM ET",8.899,"CHC","MIA",9.78,9.4,27,NA,"3","2",27
"OF","JD Martinez",4700,"DET@SEA 10:10PM ET",10,"DET","SEA",9.54,7.7,7,NA,"4","4",7
"3B","Manny Machado",4600,"CLE@BAL 07:05PM ET",7.803,"BAL","CLE",8.79,10.2,14,NA,"2","2",14
"SS","Francisco Lindor",4600,"CLE@BAL 07:05PM ET",8.382,"CLE","BAL",8.85,10,6,NA,"1","1",6
"OF","Brett Gardner",4600,"LAA@NYY 07:05PM ET",8.954,"NYY","LAA",9.31,9,12,NA,"1","1",12
"1B","Justin Bour",4600,"CHC@MIA 07:10PM ET",8.77,"MIA","CHC",7.55,6.4,3,NA,"5","5",3
"1B","Freddie Freeman",4600,"SF@ATL 07:35PM ET",12.514,"ATL","SF",NA,0,NA,NA,"x","x",NA
"2B","Jonathan Schoop",4500,"CLE@BAL 07:05PM ET",8.29,"BAL","CLE",7.7,8.9,7,NA,"6","3",7
"OF","Adam Jones",4500,"CLE@BAL 07:05PM ET",7.224,"BAL","CLE",7.72,0,1.87,NA,"x","x",NA
"1B","Chris Davis",4500,"CLE@BAL 07:05PM ET",7.311,"BAL","CLE",NA,0,NA,NA,"x","x",NA
"2B","Starlin Castro",4500,"LAA@NYY 07:05PM ET",8.928,"NYY","LAA",8.08,7.3,5,NA,"5","5",5
"OF","Mike Trout",4500,"LAA@NYY 07:05PM ET",12.02,"LAA","NYY",NA,0,NA,NA,"x","x",NA
"OF","Nelson Cruz",4500,"DET@SEA 10:10PM ET",8.592,"SEA","DET",9.92,8.6,4,NA,"4","4",4
"OF","Aaron Hicks",4400,"LAA@NYY 07:05PM ET",9.482,"NYY","LAA",8.53,9,5,NA,"2","2",5
"1B","Matt Holliday",4400,"LAA@NYY 07:05PM ET",8.279,"NYY","LAA",9.1,7.9,2,NA,"4","4",2
"2B","Ian Kinsler",4400,"DET@SEA 10:10PM ET",7.964,"DET","SEA",7.75,7.3,24,NA,"1","1",24
"2B/OF","Chris Taylor",4400,"NYM@LAD 10:10PM ET",8.333,"LAD","NYM",NA,7.2,4,NA,"1","2",4
"3B","Justin Turner",4400,"NYM@LAD 10:10PM ET",9.06,"LAD","NYM",8.06,6.9,14,NA,"3","3",14
"1B","Matt Adams",4400,"SF@ATL 07:35PM ET",6.656,"ATL","SF",8.39,9,21,NA,"5","5",21
"3B/OF","Eduardo Nunez",4400,"SF@ATL 07:35PM ET",7.862,"SF","ATL",NA,0,1.72,NA,"x","x",NA
"1B/OF","Trey Mancini",4300,"CLE@BAL 07:05PM ET",7.947,"BAL","CLE",7.11,8.4,3,NA,"5","5",3
"OF","Lonnie Chisenhall",4300,"CLE@BAL 07:05PM ET",7.771,"CLE","BAL",NA,0,0,NA,"x","x",NA
"1B","Carlos Santana",4300,"CLE@BAL 07:05PM ET",7.629,"CLE","BAL",8.6,9,10,NA,"5","5",10
"OF","Mark Trumbo",4300,"CLE@BAL 07:05PM ET",7.324,"BAL","CLE",8.23,8.8,0,NA,"4","4",0
"2B","Jason Kipnis",4300,"CLE@BAL 07:05PM ET",7.235,"CLE","BAL",6.39,7.7,5,NA,"2","2",5
"OF","Ben Gamel",4300,"DET@SEA 10:10PM ET",8.51,"SEA","DET",NA,5.7,11,NA,"2","7",11
"SS","Jean Segura",4300,"DET@SEA 10:10PM ET",9.227,"SEA","DET",8.44,7.8,5,NA,"1","1",5
"2B","Robinson Cano",4300,"DET@SEA 10:10PM ET",8.046,"SEA","DET",6.26,7.7,36,NA,"3","3",36
"OF","Jay Bruce",4300,"NYM@LAD 10:10PM ET",9.179,"NYM","LAD",5.81,7.3,4,NA,"4","4",4
"2B/OF","Ian Happ",4300,"CHC@MIA 07:10PM ET",7.941,"CHC","MIA",7.26,7.4,25,NA,"2","5",25
"OF","Ender Inciarte",4300,"SF@ATL 07:35PM ET",8.451,"ATL","SF",8.04,8.6,10,NA,"1","1",10
"OF","Michael Brantley",4200,"CLE@BAL 07:05PM ET",7.87,"CLE","BAL",NA,0,NA,NA,"x","x",NA
"OF","Christian Yelich",4200,"CHC@MIA 07:10PM ET",8.074,"MIA","CHC",7.12,7.2,0,NA,"3","3",0
"OF","Giancarlo Stanton",4200,"CHC@MIA 07:10PM ET",9.101,"MIA","CHC",8.09,7.2,0,NA,"2","2",0
"OF","Seth Smith",4100,"CLE@BAL 07:05PM ET",6.627,"BAL","CLE",7.49,8.4,14,NA,"1","1",14
"OF","Joc Pederson",4100,"NYM@LAD 10:10PM ET",6.511,"LAD","NYM",NA,0,17,NA,"x","x",NA
"OF","Michael Conforto",4100,"NYM@LAD 10:10PM ET",8.8,"NYM","LAD",6.13,0,0,NA,"x","x",NA
"OF","Yoenis Cespedes",4100,"NYM@LAD 10:10PM ET",8.69,"NYM","LAD",8.02,8.5,3,NA,"3","3",3
"OF","Marcell Ozuna",4100,"CHC@MIA 07:10PM ET",9.614,"MIA","CHC",6.98,6.4,14,NA,"4","4",17
"2B/OF","Ben Zobrist",4100,"CHC@MIA 07:10PM ET",6.127,"CHC","MIA",NA,0,NA,NA,"x","x",NA
"OF","Matt Kemp",4100,"SF@ATL 07:35PM ET",8.617,"ATL","SF",7.78,8.4,3,NA,"4","4",3
"2B","Brandon Phillips",4100,"SF@ATL 07:35PM ET",7.219,"ATL","SF",7.29,8,18,NA,"2","2",18
"OF","Austin Jackson",4000,"CLE@BAL 07:05PM ET",5.697,"CLE","BAL",6.12,7.4,22,NA,"6","6",22
"OF","Justin Upton",4000,"DET@SEA 10:10PM ET",8.58,"DET","SEA",8.6,7.7,5,NA,"5","5",5
"OF","Mitch Haniger",4000,"DET@SEA 10:10PM ET",10.806,"SEA","DET",7.83,8,9,NA,"7","2",9
"1B/C","Alex Avila",4000,"DET@SEA 10:10PM ET",7.816,"DET","SEA",7.72,8.9,7,NA,"2","2",7
"2B","Dee Gordon",4000,"CHC@MIA 07:10PM ET",8.435,"MIA","CHC",7.52,7.3,6,NA,"1","1",6
"1B/C","Buster Posey",4000,"SF@ATL 07:35PM ET",7.984,"SF","ATL",7.93,8.6,30,NA,"4","4",30
"OF","Bradley Zimmer",3900,"CLE@BAL 07:05PM ET",7.625,"CLE","BAL",5.54,0,2,NA,"x","x",NA
"OF","Kole Calhoun",3900,"LAA@NYY 07:05PM ET",6.959,"LAA","NYY",6.66,8.9,6,NA,"2","2",6
"OF","Cameron Maybin",3900,"LAA@NYY 07:05PM ET",9.661,"LAA","NYY",7.24,8.1,27,NA,"1","1",27
"C","Tyler Flowers",3900,"SF@ATL 07:35PM ET",6.902,"ATL","SF",5.67,0,1.97,NA,"x","x",NA
"OF","Jacoby Ellsbury",3800,"LAA@NYY 07:05PM ET",7.25,"NYY","LAA",NA,0,NA,NA,"x","x",NA
