"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Lance McCullers","Joe Ross","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Manny Machado","Trea Turner","Bryce Harper","Jayson Werth","Stephen Piscotty"
"2","Lance McCullers","German Marquez","Austin Hedges","Hanley Ramirez","Dustin Pedroia","Manny Machado","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Stephen Piscotty"
"3","Lance McCullers","German Marquez","Austin Hedges","Jose Abreu","Tyler Saladino","Todd Frazier","Tim Anderson","Bryce Harper","Melky Cabrera","Stephen Piscotty"
"4","Lance McCullers","Carlos Carrasco","Austin Hedges","Matt Carpenter","Jonathan Schoop","Manny Machado","JJ Hardy","Adam Jones","Seth Smith","Stephen Piscotty"
"5","Carlos Carrasco","Joe Ross","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Xander Bogaerts","Bryce Harper","Melky Cabrera","Stephen Piscotty"
"6","Carlos Carrasco","Matt Harvey","Jonathan Lucroy","Mike Napoli","Rougned Odor","Travis Shaw","Elvis Andrus","Bryce Harper","Nomar Mazara","Stephen Piscotty"
"7","Jordan Montgomery","German Marquez","JT Realmuto","Ryan Zimmerman","Daniel Murphy","Travis Shaw","Trea Turner","Bryce Harper","Mookie Betts","Jayson Werth"
"8","Lance McCullers","Carlos Carrasco","Austin Hedges","Logan Morrison","Daniel Robertson","Manny Machado","Tim Beckham","Stephen Piscotty","Colby Rasmus","Steven Souza"
"9","Rick Porcello","German Marquez","Austin Hedges","Paul Goldschmidt","Brandon Drury","Jake Lamb","Francisco Lindor","David Peralta","Yasmany Tomas","Stephen Piscotty"
"10","Clayton Kershaw","Amir Garrett","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jorge Polanco","Bryce Harper","Jayson Werth","Steven Souza"
"11","Lance McCullers","German Marquez","Austin Hedges","Eric Thames","Jonathan Villar","Travis Shaw","Jean Segura","Ryan Braun","Domingo Santana","Stephen Piscotty"
"12","Rick Porcello","Alex Cobb","JT Realmuto","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jean Segura","Bryce Harper","Jayson Werth","Stephen Piscotty"
"13","Clayton Kershaw","Zach Eflin","Salvador Perez","Eric Hosmer","Rougned Odor","Mike Moustakas","Francisco Lindor","Ryan Braun","Jorge Bonifacio","Lorenzo Cain"
"14","Lance McCullers","Carlos Carrasco","Austin Hedges","Matt Carpenter","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Stephen Piscotty","Ben Gamel"
"15","Jon Lester","Rick Porcello","Derek Norris","Logan Morrison","Daniel Robertson","Travis Shaw","Tim Beckham","Bryce Harper","Stephen Piscotty","Steven Souza"
