"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Jhoulys Chacin","Yasmani Grandal","Cody Bellinger","Josh Harrison","Justin Turner","Jordy Mercer","Andrew McCutchen","David Peralta","Jose Osuna"
"2","Clayton Kershaw","Dylan Bundy","Yasmani Grandal","Josh Bell","Josh Harrison","David Freese","Jordy Mercer","Joc Pederson","Michael Conforto","Andrew McCutchen"
"3","Clayton Kershaw","Nick Pivetta","Yasmani Grandal","Cody Bellinger","Josh Harrison","David Freese","Corey Seager","Yasiel Puig","Andrew McCutchen","Joey Rickard"
"4","Clayton Kershaw","Joe Biagini","Chris Stewart","Cody Bellinger","Chris Taylor","Justin Turner","Jordy Mercer","Yasiel Puig","Joc Pederson","Andrew McCutchen"
"5","Clayton Kershaw","Nick Pivetta","Yasmani Grandal","Josh Bell","Josh Harrison","Justin Turner","Corey Seager","Joc Pederson","Tommy Pham","Jose Osuna"
"6","Clayton Kershaw","Jhoulys Chacin","Chris Stewart","Cody Bellinger","Josh Harrison","David Freese","Corey Seager","Joc Pederson","Michael Conforto","Jose Osuna"
"7","Dylan Bundy","Jhoulys Chacin","Yasmani Grandal","Justin Bour","Josh Harrison","Justin Turner","Corey Seager","Yasiel Puig","Joc Pederson","Andrew McCutchen"
"8","Clayton Kershaw","Joe Biagini","Yasmani Grandal","Justin Bour","Chris Taylor","Justin Turner","Corey Seager","Michael Conforto","Andrew McCutchen","Jose Osuna"
"9","Clayton Kershaw","Dylan Bundy","Yasmani Grandal","Josh Bell","Chris Taylor","Justin Turner","Jordy Mercer","Yasiel Puig","Jose Osuna","Joey Rickard"
"10","Clayton Kershaw","Nick Pivetta","Chris Stewart","Cody Bellinger","Chris Taylor","Justin Turner","Corey Seager","AJ Pollock","David Peralta","Jose Osuna"
"11","Clayton Kershaw","Dylan Bundy","Chris Stewart","Yonder Alonso","Josh Harrison","Justin Turner","Corey Seager","Andrew McCutchen","Kevin Pillar","Jose Osuna"
"12","Clayton Kershaw","Joe Biagini","Yasmani Grandal","Cody Bellinger","Jed Lowrie","Derek Dietrich","Corey Seager","Joc Pederson","Andrew McCutchen","David Peralta"
"13","Clayton Kershaw","Jhoulys Chacin","Yasmani Grandal","Justin Bour","Chris Taylor","David Freese","Jordy Mercer","Yasiel Puig","Joc Pederson","David Peralta"
"14","Clayton Kershaw","Dylan Bundy","JT Realmuto","Cody Bellinger","Josh Harrison","David Freese","Jordy Mercer","Yasiel Puig","AJ Pollock","Jose Osuna"
"15","Dylan Bundy","Mike Foltynewicz","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Jordy Mercer","Joc Pederson","Michael Conforto","David Peralta"
"16","Mike Foltynewicz","Jhoulys Chacin","Yasmani Grandal","Cody Bellinger","Chris Taylor","David Freese","Corey Seager","Joc Pederson","AJ Pollock","Andrew McCutchen"
"17","Clayton Kershaw","Mike Foltynewicz","Salvador Perez","Josh Bell","Josh Harrison","Justin Turner","Jordy Mercer","Yasiel Puig","Andrew McCutchen","Tommy Pham"
"18","Clayton Kershaw","Jhoulys Chacin","Salvador Perez","Josh Bell","Chris Taylor","David Freese","Corey Seager","Yasiel Puig","Andrew McCutchen","Jose Osuna"
"19","Mike Foltynewicz","Joe Biagini","Yasmani Grandal","Cody Bellinger","Josh Harrison","Justin Turner","Corey Seager","Yasiel Puig","AJ Pollock","Michael Conforto"
"20","Lance McCullers","Nick Pivetta","Salvador Perez","Cody Bellinger","Josh Harrison","Justin Turner","Corey Seager","Joc Pederson","Andrew McCutchen","David Peralta"
"21","Clayton Kershaw","Mike Foltynewicz","Chris Stewart","Josh Bell","Josh Harrison","Mike Moustakas","Corey Seager","Joc Pederson","Andrew McCutchen","David Peralta"
"22","Clayton Kershaw","Nick Pivetta","Yasmani Grandal","Justin Bour","Chase Utley","Justin Turner","Jordy Mercer","Joc Pederson","AJ Pollock","Andrew McCutchen"
"23","Lance McCullers","Dylan Bundy","Yasmani Grandal","Paul Goldschmidt","Josh Harrison","David Freese","Corey Seager","Andrew McCutchen","David Peralta","Jose Osuna"
"24","Clayton Kershaw","Lance McCullers","Chris Stewart","Lucas Duda","Josh Harrison","David Freese","Jordy Mercer","Yasiel Puig","Andrew McCutchen","David Peralta"
"25","Lance McCullers","Jhoulys Chacin","Yasmani Grandal","Josh Bell","Chris Taylor","Justin Turner","Corey Seager","Andrew McCutchen","David Peralta","Tommy Pham"
"26","Clayton Kershaw","Joe Biagini","Yasmani Grandal","Yonder Alonso","Josh Harrison","Justin Turner","Alcides Escobar","Yasiel Puig","Joc Pederson","David Peralta"
"27","Clayton Kershaw","Mike Foltynewicz","Salvador Perez","Cody Bellinger","Chase Utley","David Freese","Jordy Mercer","Joc Pederson","Andrew McCutchen","Jose Osuna"
"28","Clayton Kershaw","Jhoulys Chacin","Yasmani Grandal","Cody Bellinger","Chris Taylor","Mike Moustakas","Corey Seager","Tommy Pham","Jose Osuna","Joey Rickard"
"29","Clayton Kershaw","Mike Foltynewicz","Chris Stewart","Lucas Duda","Josh Harrison","Justin Turner","Jordy Mercer","Joc Pederson","AJ Pollock","Jose Osuna"
"30","Dylan Bundy","Mike Foltynewicz","Yasmani Grandal","Cody Bellinger","Chase Utley","Justin Turner","Corey Seager","Andrew McCutchen","Tommy Pham","Jose Osuna"
"31","Dylan Bundy","Jhoulys Chacin","JT Realmuto","Cody Bellinger","Chris Taylor","Justin Turner","Corey Seager","Yasiel Puig","Michael Conforto","Jose Osuna"
"32","Clayton Kershaw","Matt Shoemaker","Yasmani Grandal","Lucas Duda","Chris Taylor","David Freese","Jordy Mercer","AJ Pollock","Andrew McCutchen","Jose Osuna"
"33","Clayton Kershaw","Jhoulys Chacin","Chris Stewart","Josh Bell","Chris Taylor","Justin Turner","Corey Seager","Joc Pederson","Kevin Pillar","Joey Rickard"
"34","Clayton Kershaw","Nick Pivetta","Yasmani Grandal","Cody Bellinger","Chris Taylor","Jake Lamb","Jordy Mercer","Joc Pederson","Christian Yelich","Jose Osuna"
