P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Jon Lester,Russell Martin,Eric Thames,Jonathan Villar,Josh Donaldson,Troy Tulowitzki,Jose Bautista,Steve Pearce,Seth Smith
Chris Archer,Jon Lester,Stephen Vogt,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Justin Upton,Kole Calhoun,Seth Smith
Chris Archer,Jon Lester,Russell Martin,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Troy Tulowitzki,JD Martinez,Justin Upton,Seth Smith
Chris Archer,Jon Lester,Gary Sanchez,Albert Pujols,Jonathan Villar,Yunel Escobar,Andrelton Simmons,Cameron Maybin,Kole Calhoun,Seth Smith
Chris Archer,Jon Lester,Gary Sanchez,Kendrys Morales,Dee Gordon,Josh Donaldson,Troy Tulowitzki,Jose Bautista,Justin Upton,Kevin Pillar
Chris Archer,Jon Lester,Stephen Vogt,Eric Thames,Jonathan Villar,Manny Machado,Troy Tulowitzki,Domingo Santana,Christian Yelich,Keon Broxton
Chris Archer,Jon Lester,Russell Martin,Justin Smoak,Ian Kinsler,Josh Donaldson,Troy Tulowitzki,Andrew McCutchen,Christian Yelich,Kevin Pillar
Chris Archer,Jon Lester,Gary Sanchez,Justin Bour,Dee Gordon,Josh Donaldson,JT Riddle,Giancarlo Stanton,Christian Yelich,Seth Smith
Chris Archer,Jon Lester,Juan Graterol,Eric Thames,Dee Gordon,Josh Donaldson,Andrelton Simmons,Cameron Maybin,Nick Franklin,Kole Calhoun
Chris Archer,Jon Lester,Gary Sanchez,Eric Thames,Jonathan Schoop,Manny Machado,Troy Tulowitzki,Adam Jones,Mark Trumbo,Seth Smith
Chris Archer,Jon Lester,Gary Sanchez,Eric Thames,Josh Harrison,David Freese,Jordy Mercer,Andrew McCutchen,Gregory Polanco,Seth Smith
Chris Archer,Jon Lester,Gary Sanchez,Eric Thames,Jonathan Villar,Ronald Torreyes,Didi Gregorius,Brett Gardner,Seth Smith,Clint Frazier
Chris Archer,Jon Lester,Bruce Maxwell,Alex Avila,Ian Kinsler,Josh Donaldson,Jose Iglesias,JD Martinez,Jose Bautista,Justin Upton
Chris Archer,Jon Lester,Russell Martin,Kendrys Morales,Darwin Barney,Josh Donaldson,Troy Tulowitzki,Aaron Judge,Khris Davis,Cameron Maybin
Chris Archer,Jon Lester,Gary Sanchez,Chris Carter,Dee Gordon,Chase Headley,Troy Tulowitzki,Aaron Judge,Brett Gardner,Seth Smith
Chris Archer,Jon Lester,Bruce Maxwell,Yonder Alonso,Jed Lowrie,Manny Machado,Troy Tulowitzki,Khris Davis,Christian Yelich,Matt Joyce
Chris Archer,Jon Lester,AJ Ellis,Eric Thames,Dee Gordon,Miguel Sano,Troy Tulowitzki,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Chris Archer,Jon Lester,Gary Sanchez,Eric Thames,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Justin Upton,Christian Yelich,Mikie Mahtook
Chris Archer,Jon Lester,Juan Graterol,Albert Pujols,Ian Kinsler,Yunel Escobar,Troy Tulowitzki,Aaron Judge,Cameron Maybin,Nick Franklin
Chris Archer,Jon Lester,Gary Sanchez,Eric Thames,Ehire Adrianza,Miguel Sano,Troy Tulowitzki,Max Kepler,Eddie Rosario,Robbie Grossman
Chris Archer,Jon Lester,Russell Martin,Eric Thames,Jonathan Villar,Hernan Perez,Orlando Arcia,Andrew McCutchen,Cameron Maybin,Keon Broxton
Chris Archer,Jon Lester,Russell Martin,John Jaso,Jonathan Villar,David Freese,Troy Tulowitzki,Andrew McCutchen,Adam Frazier,Gregory Polanco
Chris Archer,Jimmy Nelson,Russell Martin,Kendrys Morales,Ian Kinsler,Josh Donaldson,Troy Tulowitzki,Max Kepler,JD Martinez,Jose Bautista
Jon Lester,Jameson Taillon,Russell Martin,Justin Smoak,Dee Gordon,Josh Donaldson,Troy Tulowitzki,Aaron Judge,JD Martinez,Jose Bautista
Chris Archer,Jon Lester,Bruce Maxwell,Eric Thames,Dee Gordon,Matt Chapman,Franklin Barreto,Khris Davis,Matt Joyce,Seth Smith
Chris Archer,Jon Lester,Russell Martin,Justin Smoak,Darwin Barney,Miguel Sano,Troy Tulowitzki,Nelson Cruz,Jose Bautista,Justin Upton
Chris Archer,Jon Lester,Gary Sanchez,Chris Carter,Jonathan Villar,Manny Machado,Freddy Galvis,Aaron Judge,Jacoby Ellsbury,Clint Frazier
Chris Archer,Jameson Taillon,Russell Martin,Kendrys Morales,Jonathan Villar,Travis Shaw,Troy Tulowitzki,Aaron Judge,Jose Bautista,Kevin Pillar
Chris Archer,Jon Lester,Chris Gimenez,Joe Mauer,Jonathan Villar,Miguel Sano,Troy Tulowitzki,Andrew McCutchen,Max Kepler,Byron Buxton
Chris Archer,Jon Lester,Russell Martin,Kendrys Morales,Ian Kinsler,Miguel Sano,Andrelton Simmons,Jose Bautista,Steve Pearce,Kevin Pillar
Jon Lester,Jameson Taillon,Gary Sanchez,Miguel Cabrera,Jonathan Villar,Nicholas Castellanos,Jose Iglesias,JD Martinez,Jose Bautista,Justin Upton
Chris Archer,Jon Lester,Stephen Vogt,Miguel Cabrera,Dee Gordon,Manny Machado,Jose Iglesias,JD Martinez,Justin Upton,Mikie Mahtook
Jon Lester,Jameson Taillon,Stephen Vogt,Eric Thames,Jonathan Villar,Travis Shaw,Andrelton Simmons,Cameron Maybin,Jose Bautista,Keon Broxton
Chris Archer,Jon Lester,Gary Sanchez,Eric Thames,Dee Gordon,Travis Shaw,Orlando Arcia,Domingo Santana,Matt Joyce,Keon Broxton
Chris Archer,Jon Lester,Stephen Vogt,Albert Pujols,Jonathan Villar,Hernan Perez,Orlando Arcia,Jose Bautista,Domingo Santana,Matt Joyce
Jimmy Nelson,Jon Lester,Stephen Vogt,Justin Smoak,Jonathan Villar,Josh Donaldson,Troy Tulowitzki,Cameron Maybin,Jose Bautista,Kevin Pillar
Chris Archer,Jon Lester,Russell Martin,Miguel Cabrera,Darwin Barney,Josh Donaldson,Didi Gregorius,JD Martinez,Jose Bautista,Kevin Pillar
Chris Archer,Jon Lester,Yadier Molina,Matt Carpenter,Paul DeJong,Josh Donaldson,Troy Tulowitzki,Stephen Piscotty,Randal Grichuk,Seth Smith
Chris Archer,Jon Lester,Gary Sanchez,Albert Pujols,Jonathan Schoop,Chase Headley,Didi Gregorius,Aaron Judge,Kole Calhoun,Clint Frazier
Chris Archer,Jon Lester,Russell Martin,Alex Avila,Jonathan Villar,Nicholas Castellanos,Jose Iglesias,Andrew McCutchen,JD Martinez,Mikie Mahtook
Chris Archer,Jon Lester,Russell Martin,Luis Valbuena,Ian Kinsler,Yunel Escobar,Andrelton Simmons,Andrew McCutchen,Nick Franklin,Kole Calhoun
Chris Archer,Jon Lester,Gary Sanchez,Justin Smoak,Darwin Barney,Josh Donaldson,Troy Tulowitzki,JD Martinez,Steve Pearce,Kole Calhoun
Chris Archer,Jon Lester,Juan Graterol,Albert Pujols,Jonathan Villar,Miguel Sano,Andrelton Simmons,Jose Bautista,Ben Revere,Nick Franklin
Chris Archer,Jon Lester,Caleb Joseph,Trey Mancini,Jonathan Schoop,Manny Machado,Jean Segura,Aaron Judge,Justin Upton,Seth Smith
Chris Archer,Jon Lester,Stephen Vogt,Kendrys Morales,Darwin Barney,Travis Shaw,Troy Tulowitzki,Andrew McCutchen,Jose Bautista,Steve Pearce
Chris Archer,Jimmy Nelson,Russell Martin,Justin Smoak,Dee Gordon,Josh Donaldson,Troy Tulowitzki,Cameron Maybin,Justin Upton,Steve Pearce
Chris Archer,Jon Lester,Chris Stewart,Miguel Cabrera,Josh Harrison,Josh Donaldson,Jordy Mercer,Andrew McCutchen,Adam Frazier,Justin Upton
Chris Archer,Jon Lester,Andrew Knapp,Eric Thames,Jonathan Villar,Maikel Franco,Freddy Galvis,Aaron Judge,Aaron Altherr,Odubel Herrera
