"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jacob deGrom",10800,"SF@NYM 07:10PM ET",18.357,"NYM","SF",23.71,21.8,20.615,NA,25.3
"SP","Carlos Martinez",9800,"STL@MIA 07:10PM ET",18.6,"STL","MIA",23.03,17.4,16.573,NA,21.3
"SP","Marcus Stroman",9400,"CLE@TOR 07:07PM ET",13.586,"TOR","CLE",19.75,17.8,15.7985,NA,14.7
"SP","Masahiro Tanaka",9100,"NYY@CIN 07:10PM ET",14.992,"NYY","CIN",19.71,17.7,16.611,NA,19.15
"SP","Gio Gonzalez",8700,"WAS@BAL 07:05PM ET",20.475,"WAS","BAL",18.14,17.6,16.098,NA,-1.1
"SP","Matt Moore",8000,"SF@NYM 07:10PM ET",8.867,"SF","NYM",16.84,15.4,15.055,NA,10.6
"SP","Trevor Bauer",7900,"CLE@TOR 07:07PM ET",11.79,"CLE","TOR",17.5,15.4,15.496,NA,12.1
"SP","Jake Arrieta",7800,"CHC@COL 08:40PM ET",16.164,"CHC","COL",17.32,14.7,16.1915,NA,NA
"SP","Trevor Cahill",7600,"TEX@SD 10:10PM ET",20.78,"SD","TEX",17.45,16.4,17.563,NA,25.8
"SP","Ricky Nolasco",7500,"LAA@OAK 10:05PM ET",12.417,"LAA","OAK",13.48,14,14.117,NA,28.75
"SP","Blake Snell",7400,"KC@TB 07:10PM ET",11.95,"TB","KC",17.59,16.6,15.349,NA,0.65
"SP","Nate Karns",7200,"KC@TB 07:10PM ET",11.275,"KC","TB",15.09,17.5,NA,NA,28.85
"SP","Kevin Gausman",6600,"WAS@BAL 07:05PM ET",3.507,"BAL","WAS",14.72,9.8,15.422,NA,28.15
"SP","Kendall Graveman",6500,"LAA@OAK 10:05PM ET",12.62,"OAK","LAA",14.88,12.6,11.889,NA,18.35
"SP","Adam Conley",6400,"STL@MIA 07:10PM ET",8.342,"MIA","STL",13.31,11.8,15.025,NA,-7.75
"SP","Antonio Senzatela",6000,"CHC@COL 08:40PM ET",15.383,"COL","CHC",10.21,10.6,9.119,NA,NA
"SP","Nick Martinez",5800,"TEX@SD 10:10PM ET",9.35,"TEX","SD",11.02,12.9,9.11,NA,8.1
"SP","Rookie Davis",4800,"NYY@CIN 07:10PM ET",3.8,"CIN","NYY",NA,8.6,11.22,NA,3.75
"RP","Trevor Williams",4600,"PIT@LAD 10:10PM ET",4.142,"PIT","LAD",10.64,12.6,10.138,NA,-6.05
