"Joey Votto_CIN","Miguel Cabrera_DET","Nelson Cruz_SEA","Corey Seager_LAD","Hunter Pence_SF","Jean Segura_SEA","Rougned Odor_TEX","Buster Posey_SF","Billy Hamilton_CIN","Robinson Cano_SEA","Eduardo Nunez_SF","Brandon Belt_SF","JD Martinez_DET","Kyle Seager_SEA","Denard Span_SF","Wil Myers_SD","Ian Kinsler_DET","Adrian Beltre_TEX","Carlos Gomez_TEX","Adam Duvall_CIN","Joe Panik_SF","Brandon Crawford_SF","Adrian Gonzalez_LAD","Justin Turner_LAD","Yasiel Puig_LAD","Justin Upton_DET","Khris Davis_OAK","Logan Forsythe_LAD","Joc Pederson_LAD","Mike Napoli_TEX","Joey Gallo_TEX","Cody Bellinger_LAD","Rajai Davis_OAK","Shin-Soo Choo_TEX","Elvis Andrus_TEX","Jose Peraza_CIN","Mitch Haniger_SEA","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Christian Arroyo_SF","Victor Martinez_DET","Trevor Plouffe_OAK","Alex Avila_DET","Nicholas Castellanos_DET","Nick Hundley_SF","Zack Cozart_CIN","Eugenio Suarez_CIN","Chase Utley_LAD","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Marcus Semien_OAK","Ryon Healy_OAK","Danny Valencia_SEA","Jonathan Lucroy_TEX","Mac Williamson_SF","Phillip Ervin_CIN","Ryan Schimpf_SD","Leonys Martin_SEA","Taylor Motter_SEA","Nomar Mazara_TEX","Arismendy Alcantara_CIN","Kelby Tomlinson_SF","Yangervis Solarte_SD","Andrew Toles_LAD","Chris Taylor_LAD","Stephen Vogt_OAK","Trayce Thompson_LAD","Kike Hernandez_LAD","Manuel Margot_SD","Jarrod Dyson_SEA","Delino DeShields_TEX","Gorkys Hernandez_SF","Jesse Winker_CIN","Alex Dickerson_SD","Hunter Renfroe_SD","Austin Barnes_LAD","Josh Phegley_OAK","Mark Canha_OAK","Robinson Chirinos_TEX","Mike Zunino_SEA","Ben Gamel_SEA","Daniel Vogelbach_SEA","Aaron Hill_SF","Conor Gillaspie_SF","Rob Segedin_LAD","Cory Spangenberg_SD","Yonder Alonso_OAK","Jurickson Profar_TEX","Drew Stubbs_SF","Andre Ethier_LAD","Jed Lowrie_OAK","Guillermo Heredia_SEA","Devin Mesoraco_CIN","Scott Van Slyke_LAD","Travis Jankowski_SD","Jake Smolinski_OAK","Ryan LaMarre_OAK","JaCoby Jones_DET","James McCann_DET","Shawn O'Malley_SEA","Pete Kozma_TEX","Brett Nicholas_TEX","Michael Morse_SF","Tucker Barnhart_CIN","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Bruce Maxwell_OAK","Carlos Ruiz_SEA","Ryan Rua_TEX","Boog Powell_SEA","Tim Federowicz_SF","Christian Bethancourt_SD","Austin Hedges_SD","Matt Joyce_OAK","Jose Iglesias_DET","Patrick Kivlehan_CIN","Erick Aybar_SD","Jim Adduci_DET","Adam Rosales_OAK","Hanser Alberto_TEX","Chris Marrero_SF","Luis Sardinas_SD","Allen Cordoba_SD","Tuffy Gosewisch_SEA","Mike Freeman_SEA","Jabari Blash_SD","Chad Pinder_OAK","Brett Eibner_LAD","Hector Sanchez_SD","Andrew Romine_DET","Jaff Decker_OAK","Matt Olson_OAK","Drew Robinson_TEX","Stuart Turner_CIN","Luis Torrens_SD"
0,0,0,0,12.2566666666667,0,0,-2.9004329004329,0,0,41.0883190883191,8.68478260869565,0,0,8.8,0,0,0,0,0,11.0579710144928,11.8933823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-11.1607142857143,0,0,0,0,24.5777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,1.58241758241758,0,0,0,0,0,0,0,0,0,0,-31.3333333333333,37,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.79166666666667,0,0,0.936842105263158,0,0,8.68478260869565,35.3661538461538,0,0,-2.26363636363636,0,0,0,0,0,9.57312252964427,-2.47083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,0,-3.14285714285714,0,0,0,0,-13.9111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,2.01923076923077,0,0,0,0,0,0,0,0,0,0,24.5,0.75,0,0,0,0,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11.1684782608696,0,0,-9.28571428571429,0,0,0,-7.20833333333333,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72631578947368,0,0,0,0,1.90384615384615,-8.83974358974359,0,0,0,0,0,0,0,0,0,0,-1.56060606060606,0,0,0,0,0,0,0,0,0,5.50833333333333,-9.73214285714286,0,0,0,0,0,0,0,0,0,0,6.45512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.73636363636364,0,0,1.26190476190476,0,0,8.8,-2.26363636363636,0,0,12.7878787878788,0,0,0,0,0,-11.0818181818182,11.1636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9729064039409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.683333333333333,0,0,0,0,0,5.67733990147783,0,0,0,0,0,6.85185185185185,0,0,0,0,0,0.64021164021164,0,0,0,0,0,0,0,0,0,0,-21.4285714285714,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5398550724638,0,0,0,-5.34461538461538,0,0,0,0,10.5,-7.9,0,0,-12.6428571428571,0,0,0,0,0,0,0,0,19.3333333333333
0,3.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9619047619048,0,0,0,0,0,0,0,0,22.233918128655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1738095238095,0,39.8409090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,31.1060606060606,0,0,0,0,0,12.5,-6.5,-0.2,17.6285714285714,0,0,0,0,0,0,0,0,-9.78095238095238,0,0,31.8571428571429,0,0,0,0,0,0,0,0,0,0,0,24.7954545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,36.2804232804233,0,0,0,0,0,0,0,0,0,0,0,71.8835978835979,0,0,0,0,0,0,0,0,0,0,-4.24615384615385,-3.22751322751323,0,0,21.875,-0.685185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51169590643275,0,0,0,0,0,29.3931623931624,0,0,0,0,0,0,0,0,0,0,18.25,0,0,0,0,0,0,0,-14.0416666666667,0,0,0,0,0,0,0,0,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.26307692307692,0,0,0,0,0,0,0,16.6159420289855,0,0,0,0,0,0,0,0,0,0,84.0938461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5138339920949,0,26.4464285714286,0,-4.91304347826087,0,0,0,0,0,0,-9.27075098814229,9.05138339920949,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9.5718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0
0,0,0,0,7.46195652173913,0,0,-3.24853801169591,0,0,11.0579710144928,9.57312252964427,0,0,-11.0818181818182,0,0,0,0,0,28.9661538461538,1.54583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,-14.4107142857143,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,-9,-4.25,0,0,0,0,-5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.4761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.4154411764706,0,0,0.807692307692308,0,0,11.8933823529412,-2.47083333333333,0,0,11.1636363636364,0,0,0,0,0,1.54583333333333,35.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,0,0,0,0,0,6.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.3857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2510822510823,10.3245614035088,2.93571428571429,0,0,3.25,11.6666666666667,0,0,19.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51818181818182,15,14.3888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34285714285714,-11.4166666666667,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26.7667984189723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3245614035088,26,14.1775362318841,0,0,15.0555555555556,19.2363636363636,0,0,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71111111111111,27.6666666666667,19.8567251461988,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7.85,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.57833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93571428571429,14.1775362318841,61.1823361823362,0,0,7.15454545454545,-4.78787878787879,0,0,56.6805555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45454545454545,69.8333333333333,-1.20714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.857142857142857,-15.1666666666667,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.233918128655,0,0,0,0,0,0,0,0,68.2333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91666666666667,0,32.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13333333333333,11.0606060606061,0,0,0,0,0,45,22.0833333333333,28.35,13.3333333333333,0,0,0,0,0,0,0,0,-0.738095238095238,0,0,37.3571428571429,0,0,0,0,0,0,0,0,0,0,0,2.13636363636364,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0061538461539,0,0,0,0,0,-1.97142857142857,0,0,0,0,0,0,0,0,0,12.5869565217391,0,0,0,0,0,0,0,0,-2.16666666666667,-1.46245059288538,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15686274509804,0,0,0,0,0,0,0,0,0,0,18.6964285714286,8.5,0,0,0,0,0,0,0,0,1.27631578947368,0,0,0,-0.782608695652174,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,-11,0,0,0,0,0,0,0,28.952380952381,0,0,0,-13.1,0,0,0,0
0,0,0,37.7909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,15.0555555555556,7.15454545454545,0,0,34.7636363636364,20.6333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,25.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,80.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,42.0545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,19.2363636363636,-4.78787878787879,0,0,20.6333333333333,38.1515151515151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26666666666667,0,53.3555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.1994301994302,0,0,0,0,0,0,0,0,0,0,0,-4.24615384615385,0,0,0,0,0,0,0,0,0,0,37.8575498575499,0.363247863247863,0,0,-13.5316205533597,0.689230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75789473684211,0,0,0,0,0,-12.7369230769231,0,0,0,0,0,0,0,0,0,0,-7.51282051282051,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,-4.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-3.00615763546798,0,0,0,0,0,0,0,0,0,0,0,-3.22751322751323,0,0,0,0,0,0,0,0,0,0,0.363247863247863,75.051724137931,0,0,5.49166666666667,1.51719576719577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56842105263158,0,0,0,0,0,-6.74603174603175,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,48.7222222222222,0,0,0,0,0,0,0,0,2.26515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
