Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,9108,Tony Gonzalez,TE,4,ATL,NE,0,0,0,0,0,12,149,2,0,0,0,0,41.90
2,7242,Drew Brees,QB,4,NO,MIA,413,4,0,2,0,0,0,0,0,0,0,0,35.72
3,12246,Victor Cruz,WR,4,NYG,KC,0,0,0,0,0,10,164,1,0,0,0,0,35.40
4,6198,Darren Sproles,RB,4,NO,MIA,0,0,0,28,1,7,114,1,0,0,0,0,35.20
5,7884,Antonio Gates,TE,4,SD,DAL,0,0,0,0,0,10,136,1,0,0,0,0,32.60
6,11792,Arian Foster,RB,4,HOU,SEA,0,0,0,102,0,6,69,1,0,0,0,0,32.10
7,7328,Peyton Manning,QB,4,DEN,PHI,327,4,0,0,0,0,0,0,0,0,0,0,32.08
8,12830,Torrey Smith,WR,4,BAL,BUF,0,0,0,0,0,5,166,1,0,0,0,0,30.60
9,4640,Reggie Bush,RB,4,DET,CHI,0,0,0,139,1,4,34,0,0,0,0,0,30.30
10,8244,Philip Rivers,QB,4,SD,DAL,401,3,1,0,0,0,0,0,0,0,0,0,30.04
11,11197,Demaryius Thomas,WR,4,DEN,PHI,0,0,0,0,0,9,86,2,0,0,0,0,29.60
12,8564,Nate Washington,WR,4,TEN,NYJ,0,0,0,0,0,4,105,2,0,0,0,0,29.50
13,14187,Alshon Jeffery,WR,4,CHI,DET,0,0,0,27,0,5,107,1,0,0,0,0,29.40
14,4807,Adrian Peterson,RB,4,MIN,PIT,0,0,0,140,2,0,0,0,0,0,0,0,29
15,11488,Jimmy Graham,TE,4,NO,MIA,0,0,0,0,0,4,100,2,0,0,0,0,29
16,15417,Kenbrell Thompkins,WR,4,NE,ATL,0,0,0,0,0,6,127,1,0,0,0,0,27.70
17,732,Matt Ryan,QB,4,ATL,NE,421,2,1,0,0,0,0,0,0,0,0,0,26.84
18,4631,Wes Welker,WR,4,DEN,PHI,0,0,0,0,0,7,76,2,0,0,0,0,26.60
19,11270,Dez Bryant,WR,4,DAL,SD,0,0,0,0,0,6,81,2,0,0,0,0,26.10
20,12317,Danny Woodhead,RB,4,SD,DAL,0,0,0,32,0,5,54,2,0,0,0,0,25.60
21,6739,Alex Smith,QB,4,KC,NYG,288,3,2,37,0,0,0,0,0,0,0,0,25.22
22,12861,Jordan Cameron,TE,4,CLE,CIN,0,0,0,0,0,10,91,1,0,0,0,0,25.10
