Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,5084,Vernon Davis,TE,6,SF,ARI,0,0,0,0,0,8,180,2,0,0,0,0,41
2,14019,Justin Blackmon,WR,6,JAX,DEN,0,0,0,0,0,14,190,0,0,0,0,0,36
3,8699,Knowshon Moreno,RB,6,DEN,JAX,0,0,0,42,3,7,62,0,0,0,0,0,35.40
4,3519,Vincent Jackson,WR,6,TB,PHI,0,0,0,0,0,9,114,2,0,0,0,0,35.40
5,12386,Marshawn Lynch,RB,6,SEA,TEN,0,0,0,77,2,4,78,0,0,0,0,0,31.50
6,13320,Cam Newton,QB,6,CAR,MIN,242,3,0,30,1,0,0,0,0,0,0,0,30.68
7,13723,Nick Foles,QB,6,PHI,TB,296,3,0,2,1,0,0,0,0,0,0,0,30.04
8,7969,Jamaal Charles,RB,6,KC,OAK,0,0,0,78,2,5,50,0,0,0,0,0,29.80
9,11667,Brandon Marshall,WR,6,CHI,NYG,0,0,0,0,0,9,87,2,0,0,0,0,29.70
10,12841,Andy Dalton,QB,6,CIN,BUF,337,3,1,17,0,0,0,0,0,0,0,0,29.18
11,32,Los Angeles Rams,DST,6,LA,HOU,0,0,0,0,0,0,0,0,5,2,3,2,29
12,15076,Keenan Allen,WR,6,SD,IND,0,0,0,0,0,9,107,1,0,0,0,0,28.70
13,2254,Brandon Jacobs,RB,6,NYG,CHI,0,0,0,106,2,1,8,0,0,0,0,0,27.40
14,11792,Arian Foster,RB,6,HOU,LA,0,0,0,141,0,4,57,0,0,0,0,0,26.80
15,5571,Larry Fitzgerald,WR,6,ARI,SF,0,0,0,4,0,6,117,1,0,0,0,0,26.10
16,55,Kansas City Chiefs,DST,6,KC,OAK,0,0,0,0,0,0,0,0,10,3,0,0,26
17,9038,Matthew Stafford,QB,6,DET,CLE,248,4,1,6,0,0,0,0,0,0,0,0,25.52
18,12845,AJ Green,WR,6,CIN,BUF,0,0,0,0,0,6,103,1,0,0,0,0,25.30
