Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11182,Eric Decker,WR,16,DEN,HOU,0,0,0,0,0,10,131,2,0,0,0,0,38.10
2,11932,LeSean McCoy,RB,16,PHI,CHI,0,0,0,133,2,6,29,0,0,0,0,0,37.20
3,204,Roddy White,WR,16,ATL,SF,0,0,0,0,0,12,141,1,0,0,0,0,35.10
4,7328,Peyton Manning,QB,16,DEN,HOU,400,4,0,0,0,0,0,0,0,0,0,0,35
5,12841,Andy Dalton,QB,16,CIN,MIN,366,4,0,10,0,0,0,0,0,0,0,0,34.64
6,6767,Pierre Garcon,WR,16,WAS,DAL,0,0,0,0,0,11,144,1,0,0,0,0,34.40
7,12323,Joique Bell,RB,16,DET,NYG,0,0,0,91,1,10,63,0,0,0,0,0,31.40
8,11197,Demaryius Thomas,WR,16,DEN,HOU,0,0,0,0,0,8,123,1,0,0,0,0,29.30
9,12845,AJ Green,WR,16,CIN,MIN,0,0,0,0,0,7,97,2,0,0,0,0,28.70
10,7969,Jamaal Charles,RB,16,KC,IND,0,0,0,106,1,5,38,0,0,0,0,0,28.40
11,21,New England Patriots,DST,16,NE,BAL,0,0,0,0,0,0,0,0,4,3,0,1,28
12,14895,Geno Smith,QB,16,NYJ,CLE,214,2,0,48,1,0,0,0,0,0,0,0,27.36
13,8564,Nate Washington,WR,16,TEN,JAX,0,0,0,0,0,6,117,1,0,0,0,0,26.70
14,13124,DeMarco Murray,RB,16,DAL,WAS,0,0,0,96,1,3,15,1,0,0,0,0,26.10
15,8604,Donald Brown,RB,16,IND,KC,0,0,0,79,1,2,31,1,0,0,0,0,25
16,15138,Eddie Lacy,RB,16,GB,PIT,0,0,0,84,2,2,6,0,0,0,0,0,23
17,13443,Colin Kaepernick,QB,16,SF,ATL,197,1,0,51,1,0,0,0,0,0,0,0,22.98
18,732,Matt Ryan,QB,16,ATL,SF,348,2,2,0,0,0,0,0,0,0,0,0,22.92
19,5701,Fred Jackson,RB,16,BUF,MIA,0,0,0,111,1,2,7,0,0,0,0,0,22.80
20,14967,Le'Veon Bell,RB,16,PIT,GB,0,0,0,124,1,1,5,0,0,0,0,0,21.90
21,37,Buffalo Bills,DST,16,BUF,MIA,0,0,0,0,0,0,0,0,7,2,0,0,21
22,26,Philadelphia Eagles,DST,16,PHI,CHI,0,0,0,0,0,0,0,0,5,1,2,1,21
23,3807,Ben Roethlisberger,QB,16,PIT,GB,167,2,1,13,1,0,0,0,0,0,0,0,20.98
24,11256,Ryan Mathews,RB,16,SD,OAK,0,0,0,99,1,3,20,0,0,0,0,0,20.90
25,13719,Bryce Brown,RB,16,PHI,CHI,0,0,0,115,1,0,0,0,0,0,0,0,20.50
26,9108,Tony Gonzalez,TE,16,ATL,SF,0,0,0,0,0,8,63,1,0,0,0,0,20.30
27,13142,Jerrel Jernigan,WR,16,NYG,DET,0,0,0,0,0,6,80,1,0,0,0,0,20
28,15221,Zac Stacy,RB,16,LA,TB,0,0,0,104,1,1,5,0,0,0,0,0,19.90
29,13027,Julius Thomas,TE,16,DEN,HOU,0,0,0,0,0,6,78,1,0,0,0,0,19.80
30,12296,LeGarrette Blount,RB,16,NE,BAL,0,0,0,76,2,0,0,0,0,0,0,0,19.60
31,11056,Antonio Brown,WR,16,PIT,GB,0,0,0,0,0,6,105,0,0,0,0,0,19.50
32,10946,David Nelson,WR,16,NYJ,CLE,0,0,0,0,0,4,33,2,0,0,0,0,19.30
33,11712,Anquan Boldin,WR,16,SF,ATL,0,0,0,0,0,6,72,1,0,0,0,0,19.20
34,7,Cincinnati Bengals,DST,16,CIN,MIN,0,0,0,0,0,0,0,0,4,3,1,1,19
35,13723,Nick Foles,QB,16,PHI,CHI,230,2,0,17,0,0,0,0,0,0,0,0,18.90
36,11488,Jimmy Graham,TE,16,NO,CAR,0,0,0,0,0,5,73,1,0,0,0,0,18.30
37,9331,Michael Crabtree,WR,16,SF,ATL,0,0,0,0,0,5,102,0,0,0,0,0,18.20
38,14817,Mike Brown,WR,16,JAX,TEN,0,0,0,0,0,5,71,1,0,0,0,0,18.10
39,14587,Josh Gordon,WR,16,CLE,NYJ,0,0,0,22,0,6,97,0,0,0,0,0,17.90
40,6302,James Jones,WR,16,GB,PIT,0,0,0,0,0,9,84,0,0,0,0,0,17.40
41,5820,Frank Gore,RB,16,SF,ATL,0,0,0,97,1,1,6,0,0,0,0,0,17.30
42,11270,Dez Bryant,WR,16,DAL,WAS,0,0,0,0,0,4,73,1,0,0,0,0,17.30
43,2405,Chad Henne,QB,16,JAX,TEN,237,2,1,1,0,0,0,0,0,0,0,0,16.58
44,14275,Jarrett Boykin,WR,16,GB,PIT,0,0,0,0,0,5,54,1,0,0,0,0,16.40
45,8399,Shonn Greene,RB,16,TEN,JAX,0,0,0,91,1,1,0,0,0,0,0,0,16.10
46,15216,Stedman Bailey,WR,16,LA,TB,0,0,0,27,1,3,44,0,0,0,0,0,16.10
47,14,Indianapolis Colts,DST,16,IND,KC,0,0,0,0,0,0,0,0,4,1,3,3,16
48,3867,Tony Romo,QB,16,DAL,WAS,226,2,1,-1,0,0,0,0,0,0,0,0,15.94
49,14821,Edwin Baker,RB,16,CLE,NYJ,0,0,0,64,1,2,12,0,0,0,0,0,15.60
50,8972,Jay Cutler,QB,16,CHI,PHI,222,1,1,15,0,0,0,0,0,0,0,0,15.38
51,15150,Cordarrelle Patterson,WR,16,MIN,CIN,0,0,0,54,1,3,8,0,0,0,0,0,15.20
52,13870,Marvin Jones,WR,16,CIN,MIN,0,0,0,6,0,6,85,0,0,0,0,0,15.10
53,75,New York Giants,DST,16,NYG,DET,0,0,0,0,0,0,0,0,2,2,1,1,15
54,32,Los Angeles Rams,DST,16,LA,TB,0,0,0,0,0,0,0,0,7,0,2,2,15
55,3061,Marcedes Lewis,TE,16,JAX,TEN,0,0,0,0,0,4,50,1,0,0,0,0,15
56,14594,Griff Whalen,WR,16,IND,KC,0,0,0,0,0,7,80,0,0,0,0,0,15
