Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,6029,Calvin Johnson,WR,7,DET,CIN,0,0,0,0,0,9,155,2,0,0,0,0,39.50
2,3519,Vincent Jackson,WR,7,TB,ATL,0,0,0,0,0,10,138,2,0,0,0,0,38.80
3,11182,Eric Decker,WR,7,DEN,IND,0,0,0,0,0,8,150,1,0,0,0,0,32
4,15100,Jordan Reed,TE,7,WAS,CHI,0,0,0,0,0,9,134,1,0,0,0,0,31.40
5,2699,Matt Forte,RB,7,CHI,WAS,0,0,0,91,3,2,18,0,0,0,0,0,30.90
6,6211,Harry Douglas,WR,7,ATL,TB,0,0,0,0,0,7,149,1,0,0,0,0,30.90
7,12845,AJ Green,WR,7,CIN,DET,0,0,0,0,0,6,155,1,0,0,0,0,30.50
8,12841,Andy Dalton,QB,7,CIN,DET,372,3,0,6,0,0,0,0,0,0,0,0,30.48
9,14008,Andrew Luck,QB,7,IND,DEN,228,3,0,29,1,0,0,0,0,0,0,0,30.02
10,7328,Peyton Manning,QB,7,DEN,IND,386,3,1,-1,0,0,0,0,0,0,0,0,29.34
11,9038,Matthew Stafford,QB,7,DET,CIN,357,3,0,0,0,0,0,0,0,0,0,0,29.28
12,14257,Robert Griffin III,QB,7,WAS,CHI,298,2,1,84,0,0,0,0,0,0,0,0,27.32
13,14275,Jarrett Boykin,WR,7,GB,CLE,0,0,0,0,0,8,103,1,0,0,0,0,27.30
14,13299,Jacquizz Rodgers,RB,7,ATL,TB,0,0,0,16,0,8,46,2,0,0,0,0,26.20
15,12925,Jake Locker,QB,7,TEN,SF,326,2,1,29,0,0,0,0,0,0,0,0,25.94
16,5820,Frank Gore,RB,7,SF,TEN,0,0,0,70,2,2,34,0,0,0,0,0,24.40
17,12794,Jeremy Kerley,WR,7,NYJ,NE,0,0,0,0,0,8,97,1,0,0,0,0,23.70
18,2593,Aaron Rodgers,QB,7,GB,CLE,260,3,0,12,0,0,0,0,0,0,0,0,23.60
19,13163,Roy Helu,RB,7,WAS,CHI,0,0,0,41,3,1,5,0,0,0,0,0,23.60
20,10974,Rob Gronkowski,TE,7,NE,NYJ,0,0,0,0,0,8,114,0,0,0,0,0,22.40
21,14536,Russell Wilson,QB,7,SEA,ARI,235,3,0,29,0,0,0,0,0,0,0,0,22.30
22,11270,Dez Bryant,WR,7,DAL,PHI,0,0,0,0,0,8,110,0,0,0,0,0,22
23,15138,Eddie Lacy,RB,7,GB,CLE,0,0,0,82,1,5,26,0,0,0,0,0,21.80
24,732,Matt Ryan,QB,7,ATL,TB,273,3,0,-12,0,0,0,0,0,0,0,0,21.72
25,14895,Geno Smith,QB,7,NYJ,NE,233,1,1,32,1,0,0,0,0,0,0,0,21.52
26,6828,Chris Johnson,RB,7,TEN,SF,0,0,0,39,0,4,71,1,0,0,0,0,21
27,10034,Brandon Gibson,WR,7,MIA,BUF,0,0,0,0,0,5,40,2,0,0,0,0,21
28,13443,Colin Kaepernick,QB,7,SF,TEN,199,0,0,68,1,0,0,0,0,0,0,0,20.76
29,7969,Jamaal Charles,RB,7,KC,HOU,0,0,0,86,1,3,37,0,0,0,0,0,20.30
30,11256,Ryan Mathews,RB,7,SD,JAX,0,0,0,110,1,0,0,0,0,0,0,0,20
31,14817,Mike Brown,WR,7,JAX,SD,0,0,0,0,0,5,120,0,0,0,0,0,20
32,11747,Peyton Hillis,RB,7,NYG,MIN,0,0,0,36,1,5,45,0,0,0,0,0,19.10
33,15088,Terrance Williams,WR,7,DAL,PHI,0,0,0,0,0,6,71,1,0,0,0,0,19.10
34,14187,Alshon Jeffery,WR,7,CHI,WAS,0,0,0,16,0,4,105,0,0,0,0,0,19.10
35,13957,Kendall Wright,WR,7,TEN,SF,0,0,0,0,0,9,98,0,0,0,0,0,18.80
36,15221,Zac Stacy,RB,7,LA,CAR,0,0,0,53,0,4,34,1,0,0,0,0,18.70
37,15201,Mike Glennon,QB,7,TB,ATL,256,2,0,13,0,0,0,0,0,0,0,0,18.54
38,5701,Fred Jackson,RB,7,BUF,MIA,0,0,0,36,1,4,49,0,0,0,0,0,18.50
39,12861,Jordan Cameron,TE,7,CLE,GB,0,0,0,0,0,7,55,1,0,0,0,0,18.50
40,11197,Demaryius Thomas,WR,7,DEN,IND,0,0,0,0,0,4,82,1,0,0,0,0,18.20
41,3671,Jermichael Finley,TE,7,GB,CLE,0,0,0,0,0,5,72,1,0,0,0,0,18.20
42,6739,Alex Smith,QB,7,KC,HOU,240,0,1,28,1,1,-4,0,0,0,0,0,18
43,4358,Steve Smith,WR,7,CAR,LA,0,0,0,0,0,5,69,1,0,0,0,0,17.90
44,3867,Tony Romo,QB,7,DAL,PHI,317,1,2,2,0,0,0,0,0,0,0,0,17.88
45,12317,Danny Woodhead,RB,7,SD,JAX,0,0,0,29,1,4,47,0,0,0,0,0,17.60
46,8771,Darrius Heyward-Bey,WR,7,IND,DEN,0,0,0,30,0,4,44,1,0,0,0,0,17.40
47,13799,Ryan Tannehill,QB,7,MIA,BUF,194,3,2,5,0,0,0,0,0,0,0,0,17.26
48,5,Carolina Panthers,DST,7,CAR,LA,0,0,0,0,0,0,0,0,4,1,3,2,17
49,7389,Eddie Royal,WR,7,SD,JAX,0,0,0,0,0,4,69,1,0,0,0,0,16.90
50,14986,DeAndre Hopkins,WR,7,HOU,KC,0,0,0,0,0,3,76,1,0,0,0,0,16.60
51,4631,Wes Welker,WR,7,DEN,IND,0,0,0,0,0,7,96,0,0,0,0,0,16.60
52,12386,Marshawn Lynch,RB,7,SEA,ARI,0,0,0,91,1,1,3,0,0,0,0,0,16.40
53,48,Dallas Cowboys,DST,7,DAL,PHI,0,0,0,0,0,0,0,0,3,3,0,0,16
54,13002,Cecil Shorts,WR,7,JAX,SD,0,0,0,0,0,8,80,0,0,0,0,0,16
55,8244,Philip Rivers,QB,7,SD,JAX,285,1,0,4,0,0,0,0,0,0,0,0,15.80
56,13870,Marvin Jones,WR,7,CIN,DET,0,0,0,0,0,4,57,1,0,0,0,0,15.70
57,5282,Josh McCown,QB,7,CHI,WAS,204,1,0,33,0,0,0,0,0,0,0,0,15.46
58,2405,Chad Henne,QB,7,JAX,SD,318,0,1,5,0,0,0,0,0,0,0,0,15.22
59,4556,Jordy Nelson,WR,7,GB,CLE,0,0,0,0,0,5,42,1,0,0,0,0,15.20
60,13027,Julius Thomas,TE,7,DEN,IND,0,0,0,0,0,5,41,1,0,0,0,0,15.10
61,84,San Diego Chargers,DST,7,SD,JAX,0,0,0,0,0,0,0,0,6,1,0,0,15
62,4484,Zach Miller,TE,7,SEA,ARI,0,0,0,0,0,5,40,1,0,0,0,0,15
63,15694,Case Keenum,QB,7,HOU,KC,271,1,0,10,0,0,0,0,0,0,0,0,14.84
64,13997,Coby Fleener,TE,7,IND,DEN,0,0,0,0,0,5,38,1,0,0,0,0,14.80
65,11313,Riley Cooper,WR,7,PHI,DAL,0,0,0,0,0,6,88,0,0,0,0,0,14.80
66,13320,Cam Newton,QB,7,CAR,LA,204,1,0,26,0,0,0,0,0,0,0,0,14.76
67,13171,Aldrick Robinson,WR,7,WAS,CHI,0,0,0,-11,0,2,75,1,0,0,0,0,14.40
68,7175,Delanie Walker,TE,7,TEN,SF,0,0,0,0,0,3,52,1,0,0,0,0,14.20
69,12239,Chris Ivory,RB,7,NYJ,NE,0,0,0,104,0,1,-2,0,0,0,0,0,14.20
70,11932,LeSean McCoy,RB,7,PHI,DAL,0,0,0,55,0,6,26,0,0,0,0,0,14.10
71,37,Buffalo Bills,DST,7,BUF,MIA,0,0,0,0,0,0,0,0,2,2,1,1,14
72,93,San Francisco 49ers,DST,7,SF,TEN,0,0,0,0,0,0,0,0,3,1,0,1,14
73,611,Joe Flacco,QB,7,BAL,PIT,215,1,0,14,0,0,0,0,0,0,0,0,14
74,459,Sidney Rice,WR,7,SEA,ARI,0,0,0,0,0,3,50,1,0,0,0,0,14
75,8699,Knowshon Moreno,RB,7,DEN,IND,0,0,0,40,1,3,9,0,0,0,0,0,13.90
76,8529,Mike Wallace,WR,7,MIA,BUF,0,0,0,12,0,5,76,0,0,0,0,0,13.80
77,14918,Tyler Eifert,TE,7,CIN,DET,0,0,0,0,0,3,45,1,0,0,0,0,13.50
78,11667,Brandon Marshall,WR,7,CHI,WAS,0,0,0,0,0,6,75,0,0,0,0,0,13.50
79,11527,Sam Bradford,QB,7,LA,CAR,255,1,1,1,0,0,0,0,0,0,0,0,13.30
80,12774,Stevan Ridley,RB,7,NE,NYJ,0,0,0,50,1,2,3,0,0,0,0,0,13.30
81,3807,Ben Roethlisberger,QB,7,PIT,BAL,160,1,0,25,0,0,0,0,0,0,0,0,12.90
82,2429,Andre Johnson,WR,7,HOU,KC,0,0,0,0,0,4,89,0,0,0,0,0,12.90
83,8330,Brian Hartline,WR,7,MIA,BUF,0,0,0,0,0,6,69,0,0,0,0,0,12.90
84,2428,Carson Palmer,QB,7,ARI,SEA,258,1,2,5,0,0,0,0,0,0,0,0,12.82
85,4932,Eli Manning,QB,7,NYG,MIN,200,1,0,5,0,0,0,0,0,0,0,0,12.50
86,4640,Reggie Bush,RB,7,DET,CIN,0,0,0,50,0,3,44,0,0,0,0,0,12.40
87,11712,Anquan Boldin,WR,7,SF,TEN,0,0,0,0,0,5,74,0,0,0,0,0,12.40
88,15085,Joseph Randle,RB,7,DAL,PHI,0,0,0,65,0,3,28,0,0,0,0,0,12.30
89,13406,Rob Housler,TE,7,ARI,SEA,0,0,0,0,0,7,53,0,0,0,0,0,12.30
90,2950,Steve Johnson,WR,7,BUF,MIA,0,0,0,0,0,6,61,0,0,0,0,0,12.10
91,21,New England Patriots,DST,7,NE,NYJ,0,0,0,0,0,0,0,0,4,1,1,0,12
92,82,New York Jets,DST,7,NYJ,NE,0,0,0,0,0,0,0,0,4,1,2,0,12
93,15509,Jaron Brown,WR,7,ARI,SEA,0,0,0,0,0,3,30,1,0,0,0,0,12
94,10946,David Nelson,WR,7,NYJ,NE,0,0,0,0,0,4,80,0,0,0,0,0,12
95,14242,Rueben Randle,WR,7,NYG,MIN,0,0,0,0,0,3,40,1,0,0,0,0,12
96,14019,Justin Blackmon,WR,7,JAX,SD,0,0,0,0,0,6,58,0,0,0,0,0,11.80
97,14424,Brian Quick,WR,7,LA,CAR,0,0,0,0,0,2,97,0,0,0,0,0,11.70
98,11611,Golden Tate,WR,7,SEA,ARI,0,0,0,0,0,4,77,0,0,0,0,0,11.70
99,7203,Dwayne Bowe,WR,7,KC,HOU,0,0,0,0,0,5,66,0,0,0,0,0,11.60
100,11220,Dexter McCluster,RB,7,KC,HOU,0,0,0,4,0,4,70,0,0,0,0,0,11.40
101,13741,Brandon Bolden,RB,7,NE,NYJ,0,0,0,36,1,1,7,0,0,0,0,0,11.30
102,14141,Cole Beasley,WR,7,DAL,PHI,0,0,0,0,0,6,53,0,0,0,0,0,11.30
103,11056,Antonio Brown,WR,7,PIT,BAL,0,0,0,3,0,6,50,0,0,0,0,0,11.30
104,547,Ray Rice,RB,7,BAL,PIT,0,0,0,45,0,4,27,0,0,0,0,0,11.20
105,2,Atlanta Falcons,DST,7,ATL,TB,0,0,0,0,0,0,0,0,3,0,2,1,11
106,14,Indianapolis Colts,DST,7,IND,DEN,0,0,0,0,0,0,0,0,4,1,3,2,11
107,75,New York Giants,DST,7,NYG,MIN,0,0,0,0,0,0,0,0,1,1,1,2,11
108,90,Seattle Seahawks,DST,7,SEA,ARI,0,0,0,0,0,0,0,0,7,2,2,0,11
109,13910,Brandon Weeden,QB,7,CLE,GB,149,1,1,20,0,0,0,0,0,0,0,0,10.96
110,14967,Le'Veon Bell,RB,7,PIT,BAL,0,0,0,93,0,1,6,0,0,0,0,0,10.90
111,14916,Giovani Bernard,RB,7,CIN,DET,0,0,0,27,0,5,32,0,0,0,0,0,10.90
112,14478,Michael Floyd,WR,7,ARI,SEA,0,0,0,0,0,5,58,0,0,0,0,0,10.80
113,6767,Pierre Garcon,WR,7,WAS,CHI,0,0,0,0,0,5,58,0,0,0,0,0,10.80
114,11026,Jermaine Gresham,TE,7,CIN,DET,0,0,0,0,0,4,64,0,0,0,0,0,10.40
115,5084,Vernon Davis,TE,7,SF,TEN,0,0,0,0,0,4,62,0,0,0,0,0,10.20
116,67,Minnesota Vikings,DST,7,MIN,NYG,0,0,0,0,0,0,0,0,2,0,2,1,10
117,5002,Reggie Wayne,WR,7,IND,DEN,0,0,0,0,0,5,50,0,0,0,0,0,10
118,12246,Victor Cruz,WR,7,NYG,MIN,0,0,0,0,0,5,50,0,0,0,0,0,10
119,244,Dallas Clark,TE,7,BAL,PIT,0,0,0,0,0,3,9,1,0,0,0,0,9.90
