Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,7969,Jamaal Charles,RB,15,KC,OAK,0,0,0,20,1,8,195,4,0,0,0,0,62.50
2,3943,DeSean Jackson,WR,15,PHI,MIN,0,0,0,0,0,10,195,1,0,0,0,0,38.50
3,13723,Nick Foles,QB,15,PHI,MIN,428,3,1,41,0,0,0,0,0,0,0,0,37.22
4,6597,Greg Jennings,WR,15,MIN,PHI,0,0,0,0,0,11,163,1,0,0,0,0,36.30
5,8355,Julian Edelman,WR,15,NE,MIA,0,0,0,0,0,13,139,1,0,0,0,0,35.90
6,11270,Dez Bryant,WR,15,DAL,GB,0,0,0,0,0,11,153,1,0,0,0,0,35.30
7,8283,Ryan Fitzpatrick,QB,15,TEN,ARI,402,4,2,22,0,0,0,0,0,0,0,0,35.28
8,8723,Matt Cassel,QB,15,MIN,PHI,382,2,1,19,1,0,0,0,0,0,0,0,33.18
9,6739,Alex Smith,QB,15,KC,OAK,287,5,0,17,0,0,0,0,0,0,0,0,32.18
10,15138,Eddie Lacy,RB,15,GB,DAL,0,0,0,141,1,4,30,0,0,0,0,0,30.10
11,13957,Kendall Wright,WR,15,TEN,ARI,0,0,0,0,0,12,150,0,0,0,0,0,30
12,6767,Pierre Garcon,WR,15,WAS,ATL,0,0,0,0,0,7,129,1,0,0,0,0,28.90
13,13124,DeMarco Murray,RB,15,DAL,GB,0,0,0,134,1,4,19,0,0,0,0,0,28.30
14,13255,Matt Asiata,RB,15,MIN,PHI,0,0,0,51,3,3,15,0,0,0,0,0,27.60
15,13799,Ryan Tannehill,QB,15,MIA,NE,312,3,0,-1,0,0,0,0,0,0,0,0,27.38
16,14252,Kirk Cousins,QB,15,WAS,ATL,381,3,2,0,0,0,0,0,0,0,0,0,27.24
17,8529,Mike Wallace,WR,15,MIA,NE,0,0,0,13,0,6,105,1,0,0,0,0,26.80
18,3895,Matt Flynn,QB,15,GB,DAL,299,4,1,-3,0,0,0,0,0,0,0,0,26.66
19,7242,Drew Brees,QB,15,NO,LA,393,1,2,8,1,0,0,0,0,0,0,0,26.52
20,9906,Danny Amendola,WR,15,NE,MIA,0,0,0,0,0,10,131,0,0,0,0,0,26.10
21,7580,DeAngelo Williams,RB,15,CAR,NYJ,0,0,0,81,0,3,87,1,0,0,0,0,25.80
22,8649,Rashad Jennings,RB,15,OAK,KC,0,0,0,91,2,3,12,0,0,0,0,0,25.30
23,4314,Tom Brady,QB,15,NE,MIA,364,2,1,0,0,0,0,0,0,0,0,0,24.56
24,15221,Zac Stacy,RB,15,LA,NO,0,0,0,133,1,1,10,0,0,0,0,0,24.30
25,90,Seattle Seahawks,DST,15,SEA,NYG,0,0,0,0,0,0,0,0,4,5,2,0,24
26,12386,Marshawn Lynch,RB,15,SEA,NYG,0,0,0,47,1,6,73,0,0,0,0,0,24
27,3989,Andre Caldwell,WR,15,DEN,SD,0,0,0,0,0,6,59,2,0,0,0,0,23.90
28,11056,Antonio Brown,WR,15,PIT,CIN,0,0,0,1,0,5,66,1,0,0,0,0,23.70
29,14868,EJ Manuel,QB,15,BUF,JAX,193,2,1,37,1,0,0,0,0,0,0,0,23.42
30,3867,Tony Romo,QB,15,DAL,GB,358,2,2,0,0,0,0,0,0,0,0,0,23.32
31,5094,Marques Colston,WR,15,NO,LA,0,0,0,0,0,8,92,1,0,0,0,0,23.20
32,11256,Ryan Mathews,RB,15,SD,DEN,0,0,0,127,1,1,1,0,0,0,0,0,22.80
33,13102,Jordan Todman,RB,15,JAX,BUF,0,0,0,109,0,4,44,0,0,0,0,0,22.30
34,8972,Jay Cutler,QB,15,CHI,CLE,265,3,2,11,0,0,0,0,0,0,0,0,21.70
35,14967,Le'Veon Bell,RB,15,PIT,CIN,0,0,0,57,1,5,50,0,0,0,0,0,21.70
36,11667,Brandon Marshall,WR,15,CHI,CLE,0,0,0,0,0,6,95,1,0,0,0,0,21.50
37,15367,Tim Wright,TE,15,TB,SF,0,0,0,0,0,7,82,1,0,0,0,0,21.20
38,3931,Rashard Mendenhall,RB,15,ARI,TEN,0,0,0,69,2,1,9,0,0,0,0,0,20.80
39,13443,Colin Kaepernick,QB,15,SF,TB,203,2,0,42,0,0,0,0,0,0,0,0,20.32
40,1652,Steven Jackson,RB,15,ATL,WAS,0,0,0,38,2,4,5,0,0,0,0,0,20.30
41,13902,Trent Richardson,RB,15,IND,HOU,0,0,0,64,0,4,38,1,0,0,0,0,20.20
42,15224,Andre Ellington,RB,15,ARI,TEN,0,0,0,71,0,4,87,0,0,0,0,0,19.80
43,13460,Doug Baldwin,WR,15,SEA,NYG,0,0,0,3,0,6,71,1,0,0,0,0,19.40
44,7175,Delanie Walker,TE,15,TEN,ARI,0,0,0,0,0,8,53,1,0,0,0,0,19.30
45,12841,Andy Dalton,QB,15,CIN,PIT,230,2,0,20,0,0,0,0,0,0,0,0,19.20
46,14871,Robert Woods,WR,15,BUF,JAX,0,0,0,0,0,5,82,1,0,0,0,0,19.20
47,8,Cleveland Browns,DST,15,CLE,CHI,0,0,0,0,0,0,0,0,2,2,1,1,19
48,55,Kansas City Chiefs,DST,15,KC,OAK,0,0,0,0,0,0,0,0,0,5,1,2,19
49,5084,Vernon Davis,TE,15,SF,TB,0,0,0,0,0,5,79,1,0,0,0,0,18.90
50,11400,Andrew Quarless,TE,15,GB,DAL,0,0,0,0,0,6,66,1,0,0,0,0,18.60
51,7328,Peyton Manning,QB,15,DEN,SD,289,2,1,0,0,0,0,0,0,0,0,0,18.56
52,14821,Edwin Baker,RB,15,CLE,CHI,0,0,0,38,1,4,46,0,0,0,0,0,18.40
53,1944,Santana Moss,WR,15,WAS,ATL,0,0,0,0,0,8,64,1,0,0,0,0,18.40
54,12845,AJ Green,WR,15,CIN,PIT,0,0,0,0,0,9,93,0,0,0,0,0,18.30
55,9108,Tony Gonzalez,TE,15,ATL,WAS,0,0,0,0,0,6,62,1,0,0,0,0,18.20
56,4640,Reggie Bush,RB,15,DET,BAL,0,0,0,86,1,2,15,0,0,0,0,0,18.10
57,6828,Chris Johnson,RB,15,TEN,ARI,0,0,0,40,0,3,51,1,0,0,0,0,18.10
58,14187,Alshon Jeffery,WR,15,CHI,CLE,0,0,0,-3,0,5,72,1,0,0,0,0,17.90
59,14806,Michael Preston,WR,15,TEN,ARI,0,0,0,0,0,3,27,2,0,0,0,0,17.70
60,14856,Zach Ertz,TE,15,PHI,MIN,0,0,0,0,0,6,57,1,0,0,0,0,17.70
61,2405,Chad Henne,QB,15,JAX,BUF,237,2,2,22,0,0,0,0,0,0,0,0,17.68
62,14008,Andrew Luck,QB,15,IND,HOU,180,2,1,29,0,0,0,0,0,0,0,0,17.10
63,2699,Matt Forte,RB,15,CHI,CLE,0,0,0,127,0,1,4,0,0,0,0,0,17.10
64,722,Jason Witten,TE,15,DAL,GB,0,0,0,0,0,4,71,1,0,0,0,0,17.10
65,4556,Jordy Nelson,WR,15,GB,DAL,0,0,0,0,0,5,61,1,0,0,0,0,17.10
66,14,Indianapolis Colts,DST,15,IND,HOU,0,0,0,0,0,0,0,0,4,2,3,0,17
67,15076,Keenan Allen,WR,15,SD,DEN,0,0,0,0,0,2,29,2,0,0,0,0,16.90
68,3519,Vincent Jackson,WR,15,TB,SF,0,0,0,0,0,5,58,1,0,0,0,0,16.80
69,14536,Russell Wilson,QB,15,SEA,NYG,206,1,1,50,0,0,0,0,0,0,0,0,16.24
70,8564,Nate Washington,WR,15,TEN,ARI,0,0,0,0,0,7,92,0,0,0,0,0,16.20
71,13320,Cam Newton,QB,15,CAR,NYJ,273,1,0,12,0,0,0,0,0,0,0,0,16.12
72,15150,Cordarrelle Patterson,WR,15,MIN,PHI,0,0,0,15,0,5,35,1,0,0,0,0,16
