Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,6029,Calvin Johnson,WR,8,DET,DAL,0,0,0,0,0,14,329,1,0,0,0,0,54.90
2,13870,Marvin Jones,WR,8,CIN,NYJ,0,0,0,0,0,8,122,4,0,0,0,0,47.20
3,7242,Drew Brees,QB,8,NO,BUF,332,5,0,-1,0,0,0,0,0,0,0,0,36.18
4,12841,Andy Dalton,QB,8,CIN,NYJ,325,5,1,0,0,0,0,0,0,0,0,0,35
5,4556,Jordy Nelson,WR,8,GB,MIN,0,0,0,0,0,7,123,2,0,0,0,0,34.30
6,9038,Matthew Stafford,QB,8,DET,DAL,488,1,2,12,1,0,0,0,0,0,0,0,31.72
7,15196,Kenny Stills,WR,8,NO,BUF,0,0,0,4,0,3,129,2,0,0,0,0,31.30
8,7328,Peyton Manning,QB,8,DEN,WAS,354,4,3,-3,0,0,0,0,0,0,0,0,28.86
9,13443,Colin Kaepernick,QB,8,SF,JAX,164,1,0,54,2,0,0,0,0,0,0,0,27.96
10,13320,Cam Newton,QB,8,CAR,TB,221,2,0,50,1,0,0,0,0,0,0,0,27.84
11,15224,Andre Ellington,RB,8,ARI,ATL,0,0,0,154,1,2,8,0,0,0,0,0,27.20
12,14587,Josh Gordon,WR,8,CLE,KC,0,0,0,0,0,5,132,1,0,0,0,0,27.20
13,6211,Harry Douglas,WR,8,ATL,ARI,0,0,0,0,0,12,121,0,0,0,0,0,27.10
14,11611,Golden Tate,WR,8,SEA,LA,0,0,0,0,0,5,93,2,0,0,0,0,26.30
15,8699,Knowshon Moreno,RB,8,DEN,WAS,0,0,0,43,0,6,89,1,0,0,0,0,25.20
16,4640,Reggie Bush,RB,8,DET,DAL,0,0,0,92,1,8,30,0,0,0,0,0,25.20
17,7,Cincinnati Bengals,DST,8,CIN,NYJ,0,0,0,0,0,0,0,0,4,2,0,0,24
18,11063,Emmanuel Sanders,WR,8,PIT,OAK,0,0,0,0,0,7,88,1,0,0,0,0,23.80
19,2593,Aaron Rodgers,QB,8,GB,MIN,285,2,0,31,0,0,0,0,0,0,0,0,22.50
20,11270,Dez Bryant,WR,8,DAL,DET,0,0,0,1,0,3,72,2,0,0,0,0,22.30
21,8066,Darren McFadden,RB,8,OAK,PIT,0,0,0,73,2,2,5,0,0,0,0,0,21.80
22,11859,Jason Campbell,QB,8,CLE,KC,293,2,0,17,0,0,0,0,0,0,0,0,21.42
23,15138,Eddie Lacy,RB,8,GB,MIN,0,0,0,94,1,4,18,0,0,0,0,0,21.20
24,13693,Terrelle Pryor,WR,8,OAK,PIT,88,0,2,106,1,0,0,0,0,0,0,0,21.12
25,6739,Alex Smith,QB,8,KC,CLE,225,2,0,40,0,0,0,0,0,0,0,0,21
26,3867,Tony Romo,QB,8,DAL,DET,206,3,0,6,0,0,0,0,0,0,0,0,20.84
27,11197,Demaryius Thomas,WR,8,DEN,WAS,0,0,0,0,0,7,75,1,0,0,0,0,20.50
28,11220,Dexter McCluster,RB,8,KC,CLE,0,0,0,5,0,7,67,1,0,0,0,0,20.20
29,2950,Steve Johnson,WR,8,BUF,NO,0,0,0,0,0,7,72,1,0,0,0,0,20.20
30,4631,Wes Welker,WR,8,DEN,WAS,0,0,0,0,0,6,81,1,0,0,0,0,20.10
31,49,Denver Broncos,DST,8,DEN,WAS,0,0,0,0,0,0,0,0,3,4,2,1,20
32,5820,Frank Gore,RB,8,SF,JAX,0,0,0,71,2,1,6,0,0,0,0,0,19.70
33,11488,Jimmy Graham,TE,8,NO,BUF,0,0,0,0,0,3,37,2,0,0,0,0,18.70
34,13284,Drew Davis,WR,8,ATL,ARI,0,0,0,0,0,5,77,1,0,0,0,0,18.70
35,7308,Maurice Jones-Drew,RB,8,JAX,SF,0,0,0,75,0,6,47,0,0,0,0,0,18.20
36,12845,AJ Green,WR,8,CIN,NYJ,0,0,0,0,0,3,115,0,0,0,0,0,17.50
37,11056,Antonio Brown,WR,8,PIT,OAK,0,0,0,2,0,9,82,0,0,0,0,0,17.40
38,4807,Adrian Peterson,RB,8,MIN,GB,0,0,0,60,1,3,23,0,0,0,0,0,17.30
39,75,New York Giants,DST,8,NYG,PHI,0,0,0,0,0,0,0,0,4,2,3,1,17
40,7969,Jamaal Charles,RB,8,KC,CLE,0,0,0,74,0,5,46,0,0,0,0,0,17
41,15100,Jordan Reed,TE,8,WAS,DEN,0,0,0,0,0,8,90,0,0,0,0,0,17
42,15221,Zac Stacy,RB,8,LA,SEA,0,0,0,134,0,1,-5,0,0,0,0,0,16.90
43,4738,Mike Tolbert,FB,8,CAR,TB,0,0,0,35,0,4,29,1,0,0,0,0,16.40
44,732,Matt Ryan,QB,8,ATL,ARI,301,1,4,13,0,0,0,0,0,0,0,0,16.34
45,14967,Le'Veon Bell,RB,8,PIT,OAK,0,0,0,24,1,5,27,0,0,0,0,0,16.10
46,1,Arizona Cardinals,DST,8,ARI,ATL,0,0,0,0,0,0,0,0,4,4,0,0,16
47,14886,Aaron Dobson,WR,8,NE,MIA,0,0,0,0,0,4,60,1,0,0,0,0,16
48,10946,David Nelson,WR,8,NYJ,CIN,0,0,0,0,0,8,80,0,0,0,0,0,16
49,15367,Tim Wright,TE,8,TB,CAR,0,0,0,0,0,5,48,1,0,0,0,0,15.80
50,13270,Christian Ponder,QB,8,MIN,GB,145,0,0,38,1,0,0,0,0,0,0,0,15.60
51,12246,Victor Cruz,WR,8,NYG,PHI,0,0,0,0,0,7,86,0,0,0,0,0,15.60
52,14269,Alfred Morris,RB,8,WAS,DEN,0,0,0,93,1,0,0,0,0,0,0,0,15.30
53,15201,Mike Glennon,QB,8,TB,CAR,275,1,0,2,0,0,0,0,0,0,0,0,15.20
54,14536,Russell Wilson,QB,8,SEA,LA,139,2,0,16,0,0,0,0,0,0,0,0,15.16
55,21,New England Patriots,DST,8,NE,MIA,0,0,0,0,0,0,0,0,6,2,1,1,15
56,15088,Terrance Williams,WR,8,DAL,DET,0,0,0,5,0,2,64,1,0,0,0,0,14.90
57,5571,Larry Fitzgerald,WR,8,ARI,ATL,0,0,0,0,0,4,48,1,0,0,0,0,14.80
58,2428,Carson Palmer,QB,8,ARI,ATL,172,2,1,9,0,0,0,0,0,0,0,0,14.78
59,13002,Cecil Shorts,WR,8,JAX,SF,0,0,0,0,0,7,74,0,0,0,0,0,14.40
60,3943,DeSean Jackson,WR,8,PHI,NYG,0,0,0,0,0,8,63,0,0,0,0,0,14.30
61,13791,Lamar Miller,RB,8,MIA,NE,0,0,0,89,0,3,23,0,0,0,0,0,14.20
62,5084,Vernon Davis,TE,8,SF,JAX,0,0,0,0,0,3,52,1,0,0,0,0,14.20
63,12548,Scott Chandler,TE,8,BUF,NO,0,0,0,0,0,7,72,0,0,0,0,0,14.20
64,12774,Stevan Ridley,RB,8,NE,MIA,0,0,0,79,1,0,0,0,0,0,0,0,13.90
65,14275,Jarrett Boykin,WR,8,GB,MIN,0,0,0,0,0,5,89,0,0,0,0,0,13.90
