Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11056,Antonio Brown,WR,3,PIT,CHI,0,0,0,0,0,9,196,2,0,0,0,0,43.60
2,11488,Jimmy Graham,TE,3,NO,ARI,0,0,0,0,0,9,134,2,0,0,0,0,37.40
3,14587,Josh Gordon,WR,3,CLE,MIN,0,0,0,22,0,10,146,1,0,0,0,0,35.80
4,7242,Drew Brees,QB,3,NO,ARI,342,3,1,21,1,0,0,0,0,0,0,0,35.78
5,13124,DeMarco Murray,RB,3,DAL,LA,0,0,0,175,1,3,28,0,0,0,0,0,32.30
6,12861,Jordan Cameron,TE,3,CLE,MIN,0,0,0,0,0,6,66,3,0,0,0,0,30.60
7,13320,Cam Newton,QB,3,CAR,NYG,223,3,1,45,1,0,0,0,0,0,0,0,30.42
8,11182,Eric Decker,WR,3,DEN,OAK,0,0,0,0,0,8,133,1,0,0,0,0,30.30
9,7969,Jamaal Charles,RB,3,KC,PHI,0,0,0,92,1,7,80,0,0,0,0,0,30.20
10,14895,Geno Smith,QB,3,NYJ,BUF,331,2,2,14,1,0,0,0,0,0,0,0,29.64
11,11697,Santonio Holmes,WR,3,NYJ,BUF,0,0,0,0,0,5,154,1,0,0,0,0,29.40
12,12925,Jake Locker,QB,3,TEN,SD,299,1,0,68,1,0,0,0,0,0,0,0,28.76
13,7328,Peyton Manning,QB,3,DEN,OAK,374,3,0,-2,0,0,0,0,0,0,0,0,28.76
14,6029,Calvin Johnson,WR,3,DET,WAS,0,0,0,0,0,7,115,1,0,0,0,0,27.50
15,13069,Denarius Moore,WR,3,OAK,DEN,0,0,0,0,0,6,124,1,0,0,0,0,27.40
16,9038,Matthew Stafford,QB,3,DET,WAS,385,2,1,2,0,0,0,0,0,0,0,0,25.60
17,13002,Cecil Shorts,WR,3,JAX,SEA,0,0,0,0,0,8,143,0,0,0,0,0,25.30
18,38,Chicago Bears,DST,3,CHI,PIT,0,0,0,0,0,0,0,0,3,2,3,3,25
19,459,Sidney Rice,WR,3,SEA,JAX,0,0,0,0,0,5,79,2,0,0,0,0,24.90
20,11932,LeSean McCoy,RB,3,PHI,KC,0,0,0,158,1,0,0,0,0,0,0,0,24.80
21,8358,Brian Hoyer,QB,3,CLE,MIN,321,3,3,-2,0,0,0,0,0,0,0,0,24.64
22,13291,Julio Jones,WR,3,ATL,MIA,0,0,0,7,0,9,115,0,0,0,0,0,24.20
23,2730,Donnie Avery,WR,3,KC,PHI,0,0,0,0,0,7,141,0,0,0,0,0,24.10
24,8564,Nate Washington,WR,3,TEN,SD,0,0,0,0,0,8,131,0,0,0,0,0,24.10
25,3807,Ben Roethlisberger,QB,3,PIT,CHI,406,2,2,7,0,0,0,0,0,0,0,0,23.94
26,13270,Christian Ponder,QB,3,MIN,CLE,228,0,1,46,2,0,0,0,0,0,0,0,23.72
27,15135,Johnathan Franklin,RB,3,GB,CIN,0,0,0,103,1,3,23,0,0,0,0,0,23.60
28,14536,Russell Wilson,QB,3,SEA,JAX,202,4,1,14,0,0,0,0,0,0,0,0,23.48
29,12323,Joique Bell,RB,3,DET,WAS,0,0,0,63,1,4,69,0,0,0,0,0,23.20
30,5,Carolina Panthers,DST,3,CAR,NYG,0,0,0,0,0,0,0,0,7,2,1,1,23
31,55,Kansas City Chiefs,DST,3,KC,PHI,0,0,0,0,0,0,0,0,6,2,1,3,23
32,13817,Stephen Hill,WR,3,NYJ,BUF,0,0,0,0,0,3,108,1,0,0,0,0,22.80
33,4807,Adrian Peterson,RB,3,MIN,CLE,0,0,0,88,1,6,27,0,0,0,0,0,22.50
34,4631,Wes Welker,WR,3,DEN,OAK,0,0,0,0,0,7,84,1,0,0,0,0,21.40
35,5412,Jason Snelling,RB,3,ATL,MIA,0,0,0,53,0,4,58,1,0,0,0,0,21.10
36,2699,Matt Forte,RB,3,CHI,PIT,0,0,0,87,1,4,24,0,0,0,0,0,21.10
37,36,Baltimore Ravens,DST,3,BAL,HOU,0,0,0,0,0,0,0,0,3,1,0,0,21
38,12800,Bilal Powell,RB,3,NYJ,BUF,0,0,0,149,0,2,9,0,0,0,0,0,20.80
39,11982,Nate Burleson,WR,3,DET,WAS,0,0,0,0,0,6,116,0,0,0,0,0,20.60
40,3867,Tony Romo,QB,3,DAL,LA,210,3,0,0,0,0,0,0,0,0,0,0,20.40
41,11463,Brandon LaFell,WR,3,CAR,NYG,0,0,0,0,0,3,53,2,0,0,0,0,20.30
42,2220,Ahmad Bradshaw,RB,3,IND,SF,0,0,0,95,1,3,16,0,0,0,0,0,20.10
43,14916,Giovani Bernard,RB,3,CIN,GB,0,0,0,50,1,4,49,0,0,0,0,0,19.90
44,14868,EJ Manuel,QB,3,BUF,NYJ,243,1,0,40,0,0,0,0,0,0,0,0,19.72
45,1986,Jason Avant,WR,3,PHI,KC,0,0,0,0,0,5,87,1,0,0,0,0,19.70
46,11197,Demaryius Thomas,WR,3,DEN,OAK,0,0,0,0,0,10,94,0,0,0,0,0,19.40
47,15417,Kenbrell Thompkins,WR,3,NE,TB,0,0,0,0,0,3,41,2,0,0,0,0,19.10
48,12,Green Bay Packers,DST,3,GB,CIN,0,0,0,0,0,0,0,0,4,1,5,3,19
49,9447,Michael Vick,QB,3,PHI,KC,201,1,2,99,0,0,0,0,0,0,0,0,18.94
50,12548,Scott Chandler,TE,3,BUF,NYJ,0,0,0,0,0,5,79,1,0,0,0,0,18.90
51,13693,Terrelle Pryor,WR,3,OAK,DEN,281,1,0,36,0,0,0,0,0,0,0,0,18.84
52,7,Cincinnati Bengals,DST,3,CIN,GB,0,0,0,0,0,0,0,0,4,2,1,2,18
53,14257,Robert Griffin III,QB,3,WAS,DET,326,0,1,37,0,0,0,0,0,0,0,0,17.74
54,4556,Jordy Nelson,WR,3,GB,CIN,0,0,0,0,0,8,93,0,0,0,0,0,17.30
55,12109,Ted Ginn,WR,3,CAR,NYG,0,0,0,11,0,3,71,1,0,0,0,0,17.20
56,11611,Golden Tate,WR,3,SEA,JAX,0,0,0,29,0,5,88,0,0,0,0,0,16.70
57,2950,Steve Johnson,WR,3,BUF,NYJ,0,0,0,0,0,6,86,0,0,0,0,0,16.60
58,4314,Tom Brady,QB,3,NE,TB,225,2,1,5,0,0,0,0,0,0,0,0,16.50
59,7884,Antonio Gates,TE,3,SD,TEN,0,0,0,0,0,5,55,1,0,0,0,0,16.50
60,6767,Pierre Garcon,WR,3,WAS,DET,0,0,0,10,0,8,73,0,0,0,0,0,16.30
61,732,Matt Ryan,QB,3,ATL,MIA,231,2,1,0,0,0,0,0,0,0,0,0,16.24
62,13799,Ryan Tannehill,QB,3,MIA,ATL,236,2,1,7,0,0,0,0,0,0,0,0,16.14
