Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,13852,Bobby Rainey,RB,11,TB,ATL,0,0,0,163,2,2,4,1,0,0,0,0,39.70
2,6029,Calvin Johnson,WR,11,DET,PIT,0,0,0,0,0,6,179,2,0,0,0,0,38.90
3,11056,Antonio Brown,WR,11,PIT,DET,0,0,0,-8,0,7,147,2,0,0,0,0,35.90
4,3519,Vincent Jackson,WR,11,TB,ATL,0,0,0,0,0,10,165,1,0,0,0,0,35.50
5,3807,Ben Roethlisberger,QB,11,PIT,DET,367,4,0,12,0,0,0,0,0,0,0,0,34.88
6,14478,Michael Floyd,WR,11,ARI,JAX,0,0,0,0,0,6,193,1,0,0,0,0,34.30
7,11932,LeSean McCoy,RB,11,PHI,WAS,0,0,0,77,2,4,73,0,0,0,0,0,31
8,11101,Garrett Graham,TE,11,HOU,OAK,0,0,0,0,0,7,136,1,0,0,0,0,28.60
9,6211,Harry Douglas,WR,11,ATL,TB,0,0,0,0,0,6,134,1,0,0,0,0,28.40
10,2428,Carson Palmer,QB,11,ARI,JAX,419,2,0,-3,0,0,0,0,0,0,0,0,27.46
11,7,Cincinnati Bengals,DST,11,CIN,CLE,0,0,0,0,0,0,0,0,4,3,2,1,27
12,9038,Matthew Stafford,QB,11,DET,PIT,362,2,1,24,0,0,0,0,0,0,0,0,26.88
13,547,Ray Rice,RB,11,BAL,CHI,0,0,0,131,1,3,17,0,0,0,0,0,26.80
14,13320,Cam Newton,QB,11,CAR,NE,209,3,0,62,0,0,0,0,0,0,0,0,26.56
15,14587,Josh Gordon,WR,11,CLE,CIN,0,0,0,0,0,5,125,1,0,0,0,0,26.50
16,12386,Marshawn Lynch,RB,11,SEA,MIN,0,0,0,54,2,2,9,1,0,0,0,0,26.30
17,8649,Rashad Jennings,RB,11,OAK,HOU,0,0,0,150,1,2,-2,0,0,0,0,0,25.80
18,7175,Delanie Walker,TE,11,TEN,IND,0,0,0,0,0,10,91,1,0,0,0,0,25.10
19,14257,Robert Griffin III,QB,11,WAS,PHI,264,2,1,44,0,0,0,0,0,0,0,0,24.96
20,2429,Andre Johnson,WR,11,HOU,OAK,0,0,0,0,0,10,116,0,0,0,0,0,24.60
21,2699,Matt Forte,RB,11,CHI,BAL,0,0,0,83,0,5,42,1,0,0,0,0,23.50
22,4556,Jordy Nelson,WR,11,GB,NYG,0,0,0,0,0,8,117,0,0,0,0,0,22.70
23,13723,Nick Foles,QB,11,PHI,WAS,298,0,0,47,1,0,0,0,0,0,0,0,22.62
24,6739,Alex Smith,QB,11,KC,DEN,230,2,0,52,0,0,0,0,0,0,0,0,22.40
25,8604,Donald Brown,RB,11,IND,TEN,0,0,0,80,2,1,14,0,0,0,0,0,22.40
26,12246,Victor Cruz,WR,11,NYG,GB,0,0,0,0,0,8,110,0,0,0,0,0,22
27,14465,Jarius Wright,WR,11,MIN,SEA,0,0,0,0,0,3,69,2,0,0,0,0,21.90
28,14865,Marquise Goodwin,WR,11,BUF,NYJ,0,0,0,17,0,6,81,1,0,0,0,0,21.80
29,13997,Coby Fleener,TE,11,IND,TEN,0,0,0,0,0,8,107,0,0,0,0,0,21.70
30,6828,Chris Johnson,RB,11,TEN,IND,0,0,0,86,2,1,-2,0,0,0,0,0,21.40
31,14111,Rod Streater,WR,11,OAK,HOU,0,0,0,8,0,6,84,1,0,0,0,0,21.20
32,12751,Charles Clay,TE,11,MIA,SD,0,0,0,0,0,6,90,1,0,0,0,0,21
33,11197,Demaryius Thomas,WR,11,DEN,KC,0,0,0,0,0,5,121,0,0,0,0,0,20.10
34,15746,Matt McGloin,QB,11,OAK,HOU,197,3,0,-3,0,0,0,0,0,0,0,0,19.58
35,11256,Ryan Mathews,RB,11,SD,MIA,0,0,0,127,0,2,16,0,0,0,0,0,19.30
36,15036,Montee Ball,RB,11,DEN,KC,0,0,0,25,2,3,16,0,0,0,0,0,19.10
37,37,Buffalo Bills,DST,11,BUF,NYJ,0,0,0,0,0,0,0,0,4,3,1,1,19
38,7328,Peyton Manning,QB,11,DEN,KC,323,1,0,0,0,0,0,0,0,0,0,0,18.92
39,11463,Brandon LaFell,WR,11,CAR,NE,0,0,0,0,0,7,59,1,0,0,0,0,18.90
40,14868,EJ Manuel,QB,11,BUF,NYJ,245,2,0,9,0,0,0,0,0,0,0,0,18.70
