"Place_lo","Place_hi","Payout"
"1","1","7000"
"2","2","3500"
"3","3","2000"
"4","4","1500"
"5","5","1250"
"6","7","1000"
"8","10","750"
"11","15","500"
"16","20","300"
"21","25","250"
"26","30","200"
"31","40","150"
"41","50","125"
"51","80","100"
"81","110","80"
"111","140","70"
"141","190","60"
"191","240","50"
"241","290","40"
"291","365","30"
"366","465","25"
"466","665","20"
"666","1065","15"
"1066","1815","12"
"1816","3320","10"
"3321","6370","8"
"6371","11920","6"
