"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"WR","Donte Moncrief (0000000)","Donte Moncrief",0,6400,"Pit@Ind 00:00PM ET","Ind","Donte","Moncrief","Pit",13.13,13.6,19,32,5,6,2,6,0.0824742268041237
"RB","Devonta Freeman (0000000)","Devonta Freeman",0,6400,"Ari@Atl 00:00PM ET","Atl","Devonta","Freeman","Ari",13.94,12.9,33,41,2,3,4,3,0.116477272727273
"WR","Doug Baldwin (0000000)","Doug Baldwin",0,6400,"Sea@TB 00:00PM ET","Sea","Doug","Baldwin","TB",17.42,15.2,56,79,5,1,1,1,0.249211356466877
"QB","Dak Prescott (0000000)","Dak Prescott",0,6300,"Was@Dal 00:00PM ET","Dal","Dak","Prescott","Was",18.73,19.2,NA,NA,NA,NA,NA,NA,NA
"QB","Philip Rivers (0000000)","Philip Rivers",0,6300,"SD@Hou 00:00PM ET","SD","Philip","Rivers","Hou",17.69,15.7,NA,NA,NA,NA,NA,NA,NA
"WR","DeAndre Hopkins (0000000)","DeAndre Hopkins",0,6300,"SD@Hou 00:00PM ET","Hou","DeAndre","Hopkins","SD",14.59,15.7,50,97,3,1,1,1,0.265027322404372
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders",0,6200,"KC@Den 00:00PM ET","Den","Emmanuel","Sanders","KC",13.89,14.2,54,95,3,2,2,2,0.272988505747126
"TE","Jordan Reed (0000000)","Jordan Reed",0,6200,"Was@Dal 00:00PM ET","Was","Jordan","Reed","Dal",16.35,15.2,51,70,3,1,2,2,0.17632241813602
"WR","Brandon Marshall (0000000)","Brandon Marshall",0,6100,"NE@NYJ 00:00PM ET","NYJ","Brandon","Marshall","NE",15,16.3,45,95,3,1,1,1,0.272206303724928
"RB","Spencer Ware (0000000)","Spencer Ware",0,6100,"KC@Den 00:00PM ET","KC","Spencer","Ware","Den",14.37,18.8,23,28,1,5,5,7,0.0777777777777778
"QB","Derek Carr (0000000)","Derek Carr",0,6100,"Car@Oak 00:00PM ET","Oak","Derek","Carr","Car",20.18,19.3,NA,NA,NA,NA,NA,NA,NA
"WR","Tyrell Williams (0000000)","Tyrell Williams",0,6000,"SD@Hou 00:00PM ET","SD","Tyrell","Williams","Hou",14.18,10.4,44,67,4,1,2,1,0.179624664879357
"WR","Steve Smith (0000000)","Steve Smith",0,6000,"Cin@Bal 00:00PM ET","Bal","Steve","Smith","Cin",13.97,13,45,65,3,3,2,3,0.155875299760192
"RB","LeGarrette Blount (0000000)","LeGarrette Blount",0,5900,"NE@NYJ 00:00PM ET","NE","LeGarrette","Blount","NYJ",11.37,8.4,6,6,0,8,8,8,0.0174418604651163
"QB","Tyrod Taylor (0000000)","Tyrod Taylor",0,5900,"Jax@Buf 00:00PM ET","Buf","Tyrod","Taylor","Jax",18.18,15.9,NA,NA,NA,NA,NA,NA,NA
"RB","DeAngelo Williams (0000000)","DeAngelo Williams",0,5900,"Pit@Ind 00:00PM ET","Pit","DeAngelo","Williams","Ind",0,0,15,23,1,6,6,6,0.0558252427184466
"WR","Jarvis Landry (0000000)","Jarvis Landry",0,5900,"SF@Mia 00:00PM ET","Mia","Jarvis","Landry","SF",17.32,14.3,64,85,2,1,2,1,0.282392026578073
"QB","Kirk Cousins (0000000)","Kirk Cousins",0,5900,"Was@Dal 00:00PM ET","Was","Kirk","Cousins","Dal",18.36,19.1,NA,NA,NA,NA,NA,NA,NA
"TE","Greg Olsen (0000000)","Greg Olsen",0,5800,"Car@Oak 00:00PM ET","Car","Greg","Olsen","Oak",16.82,17.3,54,85,3,1,2,1,0.230978260869565
"WR","Jamison Crowder (0000000)","Jamison Crowder",0,5800,"Was@Dal 00:00PM ET","Was","Jamison","Crowder","Dal",12.8,13.2,47,66,6,3,1,4,0.16624685138539
"RB","Lamar Miller (0000000)","Lamar Miller",0,5800,"SD@Hou 00:00PM ET","Hou","Lamar","Miller","SD",16.09,12.7,25,32,1,5,4,5,0.087431693989071
"WR","Rishard Matthews (0000000)","Rishard Matthews",0,5800,"Ten@Chi 00:00PM ET","Ten","Rishard","Matthews","Chi",12.94,14.1,45,65,6,2,1,3,0.177111716621253
"WR","Randall Cobb (0000000)","Randall Cobb",0,5700,"GB@Phi 00:00PM ET","GB","Randall","Cobb","Phi",12.49,13.1,50,75,4,3,3,3,0.174418604651163
"QB","Matthew Stafford (0000000)","Matthew Stafford",0,5700,"Min@Det 00:00PM ET","Det","Matthew","Stafford","Min",18.27,16.8,NA,NA,NA,NA,NA,NA,NA
"RB","Todd Gurley (0000000)","Todd Gurley",0,5700,"LA@NO 00:00PM ET","LA","Todd","Gurley","NO",15.23,12.4,28,37,0,5,5,5,0.106936416184971
"QB","Colin Kaepernick (0000000)","Colin Kaepernick",0,5700,"SF@Mia 00:00PM ET","SF","Colin","Kaepernick","Mia",18.93,17.6,NA,NA,NA,NA,NA,NA,NA
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,5700,"Sea@TB 00:00PM ET","Sea","Thomas","Rawls","TB",13.73,11.6,9,10,0,7,5,8,0.0315457413249211
"RB","Devontae Booker (0000000)","Devontae Booker",0,5600,"KC@Den 00:00PM ET","Den","Devontae","Booker","KC",13.67,14.2,17,25,0,5,8,5,0.0718390804597701
"WR","Terrelle Pryor (0000000)","Terrelle Pryor",0,5600,"NYG@Cle 00:00PM ET","Cle","Terrelle","Pryor","NYG",14.26,14.7,58,102,4,1,1,1,0.255
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,5600,"NYG@Cle 00:00PM ET","NYG","Rashad","Jennings","Cle",14.39,16,20,26,0,5,8,5,0.0654911838790932
"TE","Tyler Eifert (0000000)","Tyler Eifert",0,5600,"Cin@Bal 00:00PM ET","Cin","Tyler","Eifert","Bal",14.9,14.5,17,25,1,5,3,6,0.0681198910081744
"QB","Blake Bortles (0000000)","Blake Bortles",0,5600,"Jax@Buf 00:00PM ET","Jax","Blake","Bortles","Buf",18.46,16.7,NA,NA,NA,NA,NA,NA,NA
"WR","Golden Tate (0000000)","Golden Tate",0,5600,"Min@Det 00:00PM ET","Det","Golden","Tate","Min",15.02,15.4,52,83,3,1,4,1,0.227397260273973
"QB","Tony Romo (0000000)","Tony Romo",0,5500,"Was@Dal 00:00PM ET","Dal","Tony","Romo","Was",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Ryan Tannehill (0000000)","Ryan Tannehill",0,5500,"SF@Mia 00:00PM ET","Mia","Ryan","Tannehill","SF",17.35,16.4,NA,NA,NA,NA,NA,NA,NA
"WR","Sterling Shepard (0000000)","Sterling Shepard",0,5500,"NYG@Cle 00:00PM ET","NYG","Sterling","Shepard","Cle",13.03,12.8,46,73,5,2,2,2,0.183879093198992
"RB","Matt Forte (0000000)","Matt Forte",0,5500,"NE@NYJ 00:00PM ET","NYJ","Matt","Forte","NE",15.19,12.9,24,34,1,4,5,5,0.0974212034383954
"WR","Cole Beasley (0000000)","Cole Beasley",0,5500,"Was@Dal 00:00PM ET","Dal","Cole","Beasley","Was",11.56,10.6,53,71,5,1,2,1,0.217125382262997
"RB","Latavius Murray (0000000)","Latavius Murray",0,5500,"Car@Oak 00:00PM ET","Oak","Latavius","Murray","Car",13.15,10.8,24,31,1,4,6,5,0.0763546798029557
"QB","Andy Dalton (0000000)","Andy Dalton",0,5400,"Cin@Bal 00:00PM ET","Cin","Andy","Dalton","Bal",17.99,17.5,NA,NA,NA,NA,NA,NA,NA
"RB","Tim Hightower (0000000)","Tim Hightower",0,5400,"LA@NO 00:00PM ET","NO","Tim","Hightower","LA",11.81,9.4,14,17,0,8,10,8,0.0401891252955083
"RB","Theo Riddick (0000000)","Theo Riddick",0,5400,"Min@Det 00:00PM ET","Det","Theo","Riddick","Min",15.41,16,45,58,4,2,2,4,0.158904109589041
"QB","Jameis Winston (0000000)","Jameis Winston",0,5400,"Sea@TB 00:00PM ET","TB","Jameis","Winston","Sea",16.89,16.2,NA,NA,NA,NA,NA,NA,NA
"QB","Carson Wentz (0000000)","Carson Wentz",0,5400,"GB@Phi 00:00PM ET","Phi","Carson","Wentz","GB",14.84,17.8,NA,NA,NA,NA,NA,NA,NA
"WR","Kenny Britt (0000000)","Kenny Britt",0,5400,"LA@NO 00:00PM ET","LA","Kenny","Britt","NO",14.7,11.5,50,76,3,1,1,1,0.219653179190751
"QB","Joe Flacco (0000000)","Joe Flacco",0,5300,"Cin@Bal 00:00PM ET","Bal","Joe","Flacco","Cin",17.4,15.5,NA,NA,NA,NA,NA,NA,NA
"RB","Jordan Howard (0000000)","Jordan Howard",0,5300,"Ten@Chi 00:00PM ET","Chi","Jordan","Howard","Ten",13.42,12.4,21,35,1,5,4,6,0.0980392156862745
"WR","Mike Wallace (0000000)","Mike Wallace",0,5300,"Cin@Bal 00:00PM ET","Bal","Mike","Wallace","Cin",12.79,10.2,49,86,4,2,1,1,0.206235011990408
"QB","Carson Palmer (0000000)","Carson Palmer",0,5300,"Ari@Atl 00:00PM ET","Ari","Carson","Palmer","Atl",18.81,20.2,NA,NA,NA,NA,NA,NA,NA
"TE","Jimmy Graham (0000000)","Jimmy Graham",0,5300,"Sea@TB 00:00PM ET","Sea","Jimmy","Graham","TB",15.3,12.1,46,65,4,2,2,2,0.205047318611987
"QB","Jared Goff (0000000)","Jared Goff",0,5200,"LA@NO 00:00PM ET","LA","Jared","Goff","NO",14.8,14.5,NA,NA,NA,NA,NA,NA,NA
"WR","Willie Snead (0000000)","Willie Snead",0,5200,"LA@NO 00:00PM ET","NO","Willie","Snead","LA",13.53,13.9,48,65,4,3,3,3,0.153664302600473
"RB","Frank Gore (0000000)","Frank Gore",0,5200,"Pit@Ind 00:00PM ET","Ind","Frank","Gore","Pit",13.67,12.3,30,38,3,3,4,3,0.0979381443298969
"QB","Jay Cutler (0000000)","Jay Cutler",0,5200,"Ten@Chi 00:00PM ET","Chi","Jay","Cutler","Ten",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Derrick Henry (0000000)","Derrick Henry",0,5200,"Ten@Chi 00:00PM ET","Ten","Derrick","Henry","Chi",5.07,5.5,9,11,0,7,10,9,0.0299727520435967
"QB","Trevor Siemian (0000000)","Trevor Siemian",0,5100,"KC@Den 00:00PM ET","Den","Trevor","Siemian","KC",13.86,14.7,NA,NA,NA,NA,NA,NA,NA
"QB","Sam Bradford (0000000)","Sam Bradford",0,5100,"Min@Det 00:00PM ET","Min","Sam","Bradford","Det",15.86,15.9,1,1,0,12,5,13,0.00280112044817927
"QB","Brock Osweiler (0000000)","Brock Osweiler",0,5100,"SD@Hou 00:00PM ET","Hou","Brock","Osweiler","SD",14.57,16.3,1,1,0,12,8,14,0.00273224043715847
"RB","Alfred Morris (0000000)","Alfred Morris",0,5100,"Was@Dal 00:00PM ET","Dal","Alfred","Morris","Was",2.56,4.3,2,4,0,12,8,9,0.0122324159021407
"WR","Will Fuller (0000000)","Will Fuller",0,5100,"SD@Hou 00:00PM ET","Hou","Will","Fuller","SD",10.26,10.5,26,55,2,4,3,2,0.150273224043716
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,5100,"Sea@TB 00:00PM ET","Sea","C.J.","Prosise","TB",0,0,18,20,0,5,5,6,0.0630914826498423
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick",0,5100,"NE@NYJ 00:00PM ET","NYJ","Ryan","Fitzpatrick","NE",15.92,14.3,NA,NA,NA,NA,NA,NA,NA
"QB","Josh Johnson (0000000)","Josh Johnson",0,5000,"NYG@Cle 00:00PM ET","NYG","Josh","Johnson","Cle",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Robert Griffin (0000000)","Robert Griffin",0,5000,"NYG@Cle 00:00PM ET","Cle","Robert","Griffin","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Ryan Nassib (0000000)","Ryan Nassib",0,5000,"NYG@Cle 00:00PM ET","NYG","Ryan","Nassib","Cle",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Cody Kessler (0000000)","Cody Kessler",0,5000,"NYG@Cle 00:00PM ET","Cle","Cody","Kessler","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Kevin Hogan (0000000)","Kevin Hogan",0,5000,"NYG@Cle 00:00PM ET","Cle","Kevin","Hogan","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Joe Callahan (0000000)","Joe Callahan",0,5000,"NYG@Cle 00:00PM ET","Cle","Joe","Callahan","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Luke McCown (0000000)","Luke McCown",0,5000,"LA@NO 00:00PM ET","NO","Luke","McCown","LA",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Case Keenum (0000000)","Case Keenum",0,5000,"LA@NO 00:00PM ET","LA","Case","Keenum","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Sean Mannion (0000000)","Sean Mannion",0,5000,"LA@NO 00:00PM ET","LA","Sean","Mannion","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Mark Ingram (0000000)","Mark Ingram",0,5000,"LA@NO 00:00PM ET","NO","Mark","Ingram","LA",11.68,12,29,34,3,5,4,5,0.0803782505910166
"QB","Matt Moore (0000000)","Matt Moore",0,5000,"SF@Mia 00:00PM ET","Mia","Matt","Moore","SF",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Christian Ponder (0000000)","Christian Ponder",0,5000,"SF@Mia 00:00PM ET","SF","Christian","Ponder","Mia",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Blaine Gabbert (0000000)","Blaine Gabbert",0,5000,"SF@Mia 00:00PM ET","SF","Blaine","Gabbert","Mia",0,0,1,1,0,14,6,14,0.0032258064516129
"QB","Kellen Clemens (0000000)","Kellen Clemens",0,5000,"SD@Hou 00:00PM ET","SD","Kellen","Clemens","Hou",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Brandon Weeden (0000000)","Brandon Weeden",0,5000,"SD@Hou 00:00PM ET","Hou","Brandon","Weeden","SD",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Tom Savage (0000000)","Tom Savage",0,5000,"SD@Hou 00:00PM ET","Hou","Tom","Savage","SD",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Mike Glennon (0000000)","Mike Glennon",0,5000,"Sea@TB 00:00PM ET","TB","Mike","Glennon","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Ryan Griffin (0000000)","Ryan Griffin",0,5000,"Sea@TB 00:00PM ET","TB","Ryan","Griffin","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Trevone Boykin (0000000)","Trevone Boykin",0,5000,"Sea@TB 00:00PM ET","Sea","Trevone","Boykin","TB",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Derek Anderson (0000000)","Derek Anderson",0,5000,"Car@Oak 00:00PM ET","Car","Derek","Anderson","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Joe Webb (0000000)","Joe Webb",0,5000,"Car@Oak 00:00PM ET","Car","Joe","Webb","Oak",0,0,1,1,0,10,8,10,0.00271739130434783
"QB","Matt McGloin (0000000)","Matt McGloin",0,5000,"Car@Oak 00:00PM ET","Oak","Matt","McGloin","Car",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Scott Tolzien (0000000)","Scott Tolzien",0,5000,"Pit@Ind 00:00PM ET","Ind","Scott","Tolzien","Pit",13.63,17.5,NA,NA,NA,NA,NA,NA,NA
"RB","Jonathan Stewart (0000000)","Jonathan Stewart",0,5000,"Car@Oak 00:00PM ET","Car","Jonathan","Stewart","Oak",14.62,12.5,5,12,0,9,8,8,0.0326086956521739
"QB","Alex Smith (0000000)","Alex Smith",0,5000,"KC@Den 00:00PM ET","KC","Alex","Smith","Den",14.76,15.5,0,1,0,15,6,15,0.00277777777777778
"QB","Austin Davis (0000000)","Austin Davis",0,5000,"KC@Den 00:00PM ET","Den","Austin","Davis","KC",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Nick Foles (0000000)","Nick Foles",0,5000,"KC@Den 00:00PM ET","KC","Nick","Foles","Den",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Tyler Bray (0000000)","Tyler Bray",0,5000,"KC@Den 00:00PM ET","KC","Tyler","Bray","Den",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Paxton Lynch (0000000)","Paxton Lynch",0,5000,"KC@Den 00:00PM ET","Den","Paxton","Lynch","KC",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Charcandrick West (0000000)","Charcandrick West",0,5000,"KC@Den 00:00PM ET","KC","Charcandrick","West","Den",5.26,6.7,23,29,0,5,6,6,0.0805555555555556
"WR","Jeremy Maclin (0000000)","Jeremy Maclin",0,5000,"KC@Den 00:00PM ET","KC","Jeremy","Maclin","Den",0,0,30,56,2,4,3,2,0.155555555555556
"QB","Bryce Petty (0000000)","Bryce Petty",0,5000,"NE@NYJ 00:00PM ET","NYJ","Bryce","Petty","NE",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Jimmy Garoppolo (0000000)","Jimmy Garoppolo",0,5000,"NE@NYJ 00:00PM ET","NE","Jimmy","Garoppolo","NYJ",0,0,1,1,0,11,8,12,0.00290697674418605
"QB","Christian Hackenberg (0000000)","Christian Hackenberg",0,5000,"NE@NYJ 00:00PM ET","NYJ","Christian","Hackenberg","NE",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Chase Daniel (0000000)","Chase Daniel",0,5000,"GB@Phi 00:00PM ET","Phi","Chase","Daniel","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Brett Hundley (0000000)","Brett Hundley",0,5000,"GB@Phi 00:00PM ET","GB","Brett","Hundley","Phi",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Jordan Matthews (0000000)","Jordan Matthews",0,5000,"GB@Phi 00:00PM ET","Phi","Jordan","Matthews","GB",14.99,18.4,53,87,3,1,1,1,0.247159090909091
"QB","Landry Jones (0000000)","Landry Jones",0,5000,"Pit@Ind 00:00PM ET","Pit","Landry","Jones","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Nate Sudfeld (0000000)","Nate Sudfeld",0,5000,"Was@Dal 00:00PM ET","Was","Nate","Sudfeld","Dal",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Colt McCoy (0000000)","Colt McCoy",0,5000,"Was@Dal 00:00PM ET","Was","Colt","McCoy","Dal",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Zach Mettenberger (0000000)","Zach Mettenberger",0,5000,"Pit@Ind 00:00PM ET","Pit","Zach","Mettenberger","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Matt Cassel (0000000)","Matt Cassel",0,5000,"Ten@Chi 00:00PM ET","Ten","Matt","Cassel","Chi",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Matt Barkley (0000000)","Matt Barkley",0,5000,"Ten@Chi 00:00PM ET","Chi","Matt","Barkley","Ten",11.78,13.8,NA,NA,NA,NA,NA,NA,NA
"QB","Dan Orlovsky (0000000)","Dan Orlovsky",0,5000,"Min@Det 00:00PM ET","Det","Dan","Orlovsky","Min",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Chad Henne (0000000)","Chad Henne",0,5000,"Jax@Buf 00:00PM ET","Jax","Chad","Henne","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","EJ Manuel (0000000)","EJ Manuel",0,5000,"Jax@Buf 00:00PM ET","Buf","EJ","Manuel","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Shaun Hill (0000000)","Shaun Hill",0,5000,"Min@Det 00:00PM ET","Min","Shaun","Hill","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Taylor Heinicke (0000000)","Taylor Heinicke",0,5000,"Min@Det 00:00PM ET","Min","Taylor","Heinicke","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Brandon Allen (0000000)","Brandon Allen",0,5000,"Jax@Buf 00:00PM ET","Jax","Brandon","Allen","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Cardale Jones (0000000)","Cardale Jones",0,5000,"Jax@Buf 00:00PM ET","Buf","Cardale","Jones","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Sammy Watkins (0000000)","Sammy Watkins",0,5000,"Jax@Buf 00:00PM ET","Buf","Sammy","Watkins","Jax",9.81,9.6,6,10,0,9,7,9,0.033112582781457
"QB","Ryan Mallett (0000000)","Ryan Mallett",0,5000,"Cin@Bal 00:00PM ET","Bal","Ryan","Mallett","Cin",0,0,NA,NA,NA,NA,NA,NA,NA
