"Paul Goldschmidt_ARI","Jake Lamb_ARI","Nelson Cruz_SEA","Miguel Sano_MIN","AJ Pollock_ARI","Robinson Cano_SEA","Jean Segura_SEA","Max Kepler_MIN","Danny Valencia_SEA","David Peralta_ARI","Joe Mauer_MIN","Chris Owings_ARI","Nick Ahmed_ARI","Wil Myers_SD","Ryan Schimpf_SD","Austin Hedges_SD","Robbie Grossman_MIN","Kyle Seager_SEA","Brian Dozier_MIN","Jarrod Dyson_SEA","Mike Zunino_SEA","Mitch Haniger_SEA","Ben Gamel_SEA","Taylor Motter_SEA","Jeremy Hazelbaker_ARI","Manuel Margot_SD","Yasmany Tomas_ARI","Jason Castro_MIN","Leonys Martin_SEA","Kennys Vargas_MIN","Yangervis Solarte_SD","Rey Fuentes_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Eddie Rosario_MIN","Gregor Blanco_ARI","Chris Iannetta_ARI","Chris Herrmann_ARI","Socrates Brito_ARI","Guillermo Heredia_SEA","Daniel Descalso_ARI","Brandon Drury_ARI","Byron Buxton_MIN","Travis Jankowski_SD","Jorge Polanco_MIN","Matt Szczur_SD","Chase d'Arnaud_SD","Shawn O'Malley_SEA","Eduardo Escobar_MIN","Christian Bethancourt_SD","Carlos Ruiz_SEA","Boog Powell_SEA","Cory Spangenberg_SD","Allen Cordoba_SD","Chris Gimenez_MIN","Tuffy Gosewisch_SEA","Jabari Blash_SD","Franchy Cordero_SD","Ehire Adrianza_MIN","Daniel Vogelbach_SEA","Tyler Smith_SEA","Hector Sanchez_SD","Erick Aybar_SD","Jeff Mathis_ARI","Luis Torrens_SD"
0,0,0,16.1118279569892,0,0,0,21.6379310344828,0,0,21.0330687830688,0,0,0,0,0,51.1381461675579,0,-6.32358870967742,0,0,0,0,0,0,0,0,-3.03947368421053,0,0,0,0,0,0,-8.94708994708995,0,0,0,0,0,0,0,1.62433862433862,0,12.7586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.53058510638298,0,0,14.2415795586527,4.59317211948791,0,-0.00422832980972516,0,0,0,0,0,0,0,0,44.9411764705882,0,-8.29444444444444,0.287037037037037,0,-2.10786290322581,-1.76799242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.66856330014225,0,0,0,14.1861861861862,0,0,9.58015873015873,0,0,0,0,0,-6.32358870967742,0,42.0516840882695,0,0,0,0,0,0,0,0,14.2843915343915,0,0,0,0,0,0,5.97822822822823,0,0,0,0,0,0,0,16.9647058823529,0,-0.0920634920634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.12373737373737,0,0,8.375,18.8092691622103,0,3.96474358974359,0,0,0,0,0,0,0,0,-8.29444444444444,0,38.437074829932,0.751724137931034,0,0.5935960591133,6.35161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77462121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12.3724137931034,0,0,-15.4153225806452,9.80263157894737,0,17.7538461538462,0,0,0,0,0,0,0,0,0.287037037037037,0,0.751724137931034,43.6038306451613,0,-1,5.76608187134503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.35714285714286,0,0,18.0671936758893,13.5233990147783,0,22.4102564102564,0,0,0,0,0,0,0,0,-2.10786290322581,0,0.5935960591133,-1,0,64.8143939393939,2.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25.2912698412698,0,0,13.8689458689459,8.90476190476191,0,31.6388888888889,0,0,0,0,0,0,0,0,-1.76799242424242,0,6.35161290322581,5.76608187134503,0,2.42857142857143,58.536036036036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,1.80208333333333,-2.10516934046346,0,0,0,0,0,0,0,0,0,34.9378048780488,0,0,0,0,4.05833333333333,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03095238095238,0,0
2.48245614035088,5.16904761904762,0,0,-12.52,0,0,0,0,22.5897435897436,0,20.1966966966967,-15.8345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7019230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0
0,0,0,9.26615384615385,0,0,0,-1.57142857142857,0,0,12.3019943019943,0,0,0,0,0,-3.03947368421053,0,14.2843915343915,0,0,0,0,0,0,0,0,33.7192118226601,0,0,0,0,0,0,2.96923076923077,0,0,0,0,0,0,0,10.1884057971014,0,-2.32461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.99849170437406,2.64939024390244,8.81553911205074,0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,0,0,32.2793904208999,0,0,-3.93411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44878048780488,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60745098039216,-9.11858974358974,-2.99778516057586,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,-3.93411764705882,0,0,58.9396681749623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38333333333333,0,0
0,0,0,-4.2672268907563,0,0,0,1.00284090909091,0,0,12.7449596774194,0,0,0,0,0,-8.94708994708995,0,5.97822822822823,0,0,0,0,0,0,0,0,2.96923076923077,0,0,0,0,0,0,36.5182186234818,0,0,0,0,0,0,0,6.84185606060606,0,0.688235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.60084033613445,0,0,10.3978494623656,11.2827586206897,0,8.56854838709677,0,0,0,0,0,0,0,0,16.3647058823529,0,8.77462121212121,-4.27894736842105,0,6.17460317460317,-1.27384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2078272604588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1168076109937,13.1260162601626,0,0,15.9692307692308,0,0,0,0,23.9340463458111,0,3.48048048048048,11.5166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4512077294686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41501976284585,0
0,0,0,13.2352941176471,0,0,0,16.125,0,0,11.694623655914,0,0,0,0,0,1.62433862433862,0,16.9647058823529,0,0,0,0,0,0,0,0,10.1884057971014,0,0,0,0,0,0,6.84185606060606,0,0,0,0,0,0,0,28.6571834992888,0,3.13174603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.2063492063492,0,0,0,1.42518939393939,0,0,1.07661290322581,0,0,0,0,0,12.7586206896552,0,-0.0920634920634921,0,0,0,0,0,0,0,0,-2.32461538461538,0,0,0,0,0,0,0.688235294117647,0,0,0,0,0,0,0,3.13174603174603,0,22.663967611336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.758536585365854,-5.48253968253968,-0.0089126559714795,0,0,0,0,0,0,0,0,0,3.03095238095238,0,0,0,0,4.44878048780488,0,0,-1.38333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5150987224158,0,0
4.04923076923077,7.3,0,0,8.32083333333333,0,0,0,0,-7.49473684210526,0,-1.35869565217391,-5.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41501976284585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4729344729345,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
