"Paul Goldschmidt_ARI","Wil Myers_SD","Nelson Cruz_SEA","Robinson Cano_SEA","Jean Segura_SEA","Kyle Seager_SEA","AJ Pollock_ARI","Jake Lamb_ARI","Khris Davis_OAK","Yasmany Tomas_ARI","Ryan Schimpf_SD","Rajai Davis_OAK","Yangervis Solarte_SD","David Peralta_ARI","Mitch Haniger_SEA","Manuel Margot_SD","Trevor Plouffe_OAK","Brandon Drury_ARI","Chris Owings_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Danny Valencia_SEA","Ryon Healy_OAK","Marcus Semien_OAK","Cory Spangenberg_SD","Taylor Motter_SEA","Leonys Martin_SEA","Jeremy Hazelbaker_ARI","Stephen Vogt_OAK","Chris Herrmann_ARI","Travis Jankowski_SD","Jarrod Dyson_SEA","Socrates Brito_ARI","Josh Phegley_OAK","Mike Zunino_SEA","Mark Canha_OAK","Ben Gamel_SEA","Yonder Alonso_OAK","Christian Bethancourt_SD","Austin Hedges_SD","Jed Lowrie_OAK","Guillermo Heredia_SEA","Erick Aybar_SD","Shawn O'Malley_SEA","Jake Smolinski_OAK","Chris Iannetta_ARI","Luis Sardinas_SD","Allen Cordoba_SD","Carlos Ruiz_SEA","Daniel Descalso_ARI","Jabari Blash_SD","Matt Joyce_OAK","Hector Sanchez_SD","Nick Ahmed_ARI","Adam Rosales_OAK","Chad Pinder_OAK","Mike Freeman_SEA","Jeff Mathis_ARI","Bruce Maxwell_OAK","Jaff Decker_OAK","Luis Torrens_SD"
0,0.551136533541558,0,0,0,0,0,0,0,0,55.7307692307692,0,4.72818282743448,0,0,0.263556534144702,0,0,0,0,-12.3201087942724,0,0,0,0,0,0,0,0,0,-8.40020400176923,0,0,0,0,0,0,0,0,-5.91139506488819,0,0,-18.000371741793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-6.24255032480787,0,0,47.6909090909091,0,0,0,0,-12.8378723485968,0,0,0,0,0,46.060559334374,20.1394518567788,0,0,0,0,-7.45584543545449,0,0,0,0,0,0,0,0,5.99155753429854,0,0,33.2609381108689,0,0,0,0,0,0,0,0,0,0,-33.0014193790033,0,0,0,0,0,0,0,0,0
0,20.9173128398915,0,0,0,0,0,0,0,0,4.72818282743448,0,47.3021978021978,0,0,9.24450851784118,0,0,0,0,-14.9291356531037,0,0,0,0,0,0,0,0,0,8.28037229082727,0,0,0,0,0,0,0,0,-7.2677351448747,0,0,14.8512559387076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8213854202651,0,0,0,0,0,6.60768161041233,32.5208496762163,0,6.69981314831086,0,0,0,74.3351648351648,0,0,0,19.8384351553547,-19.0470566279396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60158883135204,0,0,0
0,0,-5.41250146326728,7.48621908808713,26.1760621765155,15.6434824843835,0,0,0,0,0,0,0,0,52.3809523809524,0,0,0,0,0,0,9.69695330631085,0,0,0,-51.9658694528215,-1.59908096099175,0,0,0,0,-6.42168682130172,0,0,37.6511504306626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.79811912896896,0,0,0,0,0,0,0,0,0.263556534144702,0,9.24450851784118,0,0,35.7307692307692,0,0,0,0,-7.36968212765566,0,0,0,0,0,0,0,0,0,-2.75706106610748,0,0,0,0,0,0,0,0,-17.1065844575036,0,0,11.3059980965261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23.8024101897841,0,0,-12.8378723485968,0,0,0,0,35.3333333333333,0,0,0,0,0,-3.31522359199298,0.279549173883989,0,0,0,0,5.09647240901987,0,0,0,0,0,0,0,0,7.25229216479904,0,0,-4.12843885227105,0,0,0,0,0,0,0,0,0,0,-19.0138190260368,0,0,-8.66602035112676,0,0,0,0,0,0
19.9899046649628,0,0,0,0,0,3.50755990242434,7.56690488067784,0,32.2461761739361,0,0,0,19.8384351553547,0,0,0,36.2472527472527,-10.5969767989602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60615305575025,0,0,0
-6.61288123664939,0,0,0,0,0,-17.0068917893328,-45.1441767903537,0,-25.254876471472,0,0,0,-19.0470566279396,0,0,0,-10.5969767989602,93.2564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80966385308683,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.7179821435646,0,0,0,0,0,0,0,0,-12.3201087942724,0,-14.9291356531037,0,0,-7.36968212765566,0,0,0,0,46.2692307692308,0,0,0,0,0,0,0,0,0,-9.46115708898235,0,0,0,0,0,0,0,0,8.34689698661666,0,0,-12.0796909456165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.38075924202653,-6.19770784521098,-9.88645917434476,3.45339475854557,0,0,0,0,0,0,0,0,9.69695330631085,0,0,0,0,0,0,10.0897435897436,0,0,0,19.8385144454055,-1.82554811642683,0,0,0,0,0.832197269993861,0,0,3.04205602079533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-14.4692364886513,0,0,46.060559334374,0,0,0,0,-3.31522359199298,0,0,0,0,0,39.8909090909091,12.1119556259303,0,0,0,0,4.26536162150622,0,0,0,0,0,0,0,0,-7.99149755574075,0,0,39.0217614940621,0,0,0,0,0,0,0,0,0,0,-34.8685043755105,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-10.5625762857635,0,0,20.1394518567788,0,0,0,0,0.279549173883989,0,0,0,0,0,12.1119556259303,40.75,0,0,0,0,-16.7793759951089,0,0,0,0,0,0,0,0,-4.31907440723617,0,0,40.9449624735974,0,0,0,0,0,0,0,0,0,0,-22.2348570729558,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-9.47544916744682,27.9091937371788,0,13.8672250321403,0,0,0,0,0,0,0,0,-51.9658694528215,0,0,0,0,0,0,19.8385144454055,0,0,0,78.7777777777778,-21.552380952381,0,0,0,0,-6.82674408537524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18.2685985797456,2.12692973360177,-2.14210677541936,3.2999454711548,0,0,0,0,0,0,0,0,-1.59908096099175,0,0,0,0,0,0,-1.82554811642683,0,0,0,-21.552380952381,23.5454545454545,0,0,0,0,10.4479234126709,0,0,0.415833316266903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.899462112957,0,0,-7.45584543545449,0,0,0,0,5.09647240901987,0,0,0,0,0,4.26536162150622,-16.7793759951089,0,0,0,0,14.1777777777778,0,0,0,0,0,0,0,0,-7.44540193648089,0,0,-6.56191988477086,0,0,0,0,0,0,0,0,0,0,7.9696499759405,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-14.31316726123,0,0,0,0,0,0,0,0,-8.40020400176923,0,8.28037229082727,0,0,-2.75706106610748,0,0,0,0,-9.46115708898235,0,0,0,0,0,0,0,0,0,11.9636363636364,0,0,0,0,0,0,0,0,-1.75662089320143,0,0,1.65211531266081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16.4214000756247,17.4047377025923,-0.66352492608531,4.7029585369158,0,0,0,0,0,0,0,0,-6.42168682130172,0,0,0,0,0,0,0.832197269993861,0,0,0,-6.82674408537524,10.4479234126709,0,0,0,0,17.2307692307692,0,0,-3.40365701676987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.07356415735178,-6.58038525331741,0,21.2059865538358,0,0,0,0,0,0,0,0,37.6511504306626,0,0,0,0,0,0,3.04205602079533,0,0,0,0,0.415833316266903,0,0,0,0,-3.40365701676987,0,0,10.6222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28.8064110362208,0,0,5.99155753429854,0,0,0,0,7.25229216479904,0,0,0,0,0,-7.99149755574075,-4.31907440723617,0,0,0,0,-7.44540193648089,0,0,0,0,0,0,0,0,58.6222222222222,0,0,23.2729053682133,0,0,0,0,0,0,0,0,0,0,22.5456404496098,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.21607510033891,0,0,0,0,0,0,0,0,-5.91139506488819,0,-7.2677351448747,0,0,-17.1065844575036,0,0,0,0,8.34689698661666,0,0,0,0,0,0,0,0,0,-1.75662089320143,0,0,0,0,0,0,0,0,61.3333333333333,0,0,-5.5069095637659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-18.3761721883498,0,0,33.2609381108689,0,0,0,0,-4.12843885227105,0,0,0,0,0,39.0217614940621,40.9449624735974,0,0,0,0,-6.56191988477086,0,0,0,0,0,0,0,0,23.2729053682133,0,0,53.5454545454545,0,0,0,0,0,0,0,0,0,0,-10.5848498036508,0,0,0.893684394512662,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-18.4264018740634,0,0,0,0,0,0,0,0,-18.000371741793,0,14.8512559387076,0,0,11.3059980965261,0,0,0,0,-12.0796909456165,0,0,0,0,0,0,0,0,0,1.65211531266081,0,0,0,0,0,0,0,0,-5.5069095637659,0,0,27.0181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,27.1179263059582,0,0,-33.0014193790033,0,0,0,0,-19.0138190260368,0,0,0,0,0,-34.8685043755105,-22.2348570729558,0,0,0,0,7.9696499759405,0,0,0,0,0,0,0,0,22.5456404496098,0,0,-10.5848498036508,0,0,0,0,0,0,0,0,0,0,43.7777777777778,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-12.3788789588301,0,0,0,0,0,0,0,-8.66602035112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893684394512662,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5714285714286,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35849120298716,0,0,0,0,0,30.7131387774088,-33.0470649578876,0,16.9907865761801,0,0,0,-3.60158883135204,0,0,0,4.60615305575025,6.80966385308683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5277777777778,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
